,availability_Unit 1,availability_Unit 2,availability_Unit 3,availability_Unit 4,demand_EOM,availability_Solar,availability_Biomass,availability_Wind offshore,availability_Hydro,availability_Wind onshore,fuel_price_uranium,fuel_price_lignite,fuel_price_hard coal,fuel_price_natural gas,fuel_price_oil,fuel_price_biomass,fuel_price_co2,price_EOM,residual_load_EOM
2019-01-14 13:00:00,1,1,1,1,3682.7,0.09302087597216532,0.5908872901678657,0.6151785714285714,0.3577429149797571,0.6123002444068434,1,2,10,25,40,20,25,24.0,1673.3257704810496
2019-01-14 14:00:00,1,1,1,1,3651.45,0.07100388866148172,0.5925359712230216,0.6157407407407407,0.36234817813765174,0.6018424515886445,1,2,10,25,40,20,25,24.0,1723.037853078388
2019-01-14 15:00:00,1,1,1,1,3604.8,0.0328796561604584,0.5931954436450839,0.6148478835978836,0.37808704453441294,0.5815613837187441,1,2,10,25,40,20,25,24.0,1822.7582468628405
2019-01-14 16:00:00,1,1,1,1,3582.85,0.003540728612361807,0.5942446043165468,0.6124338624338624,0.37272267206477727,0.5659052453468697,1,2,10,25,40,20,25,24.0,1914.261520128376
2019-01-14 17:00:00,1,1,1,1,3740.6,0.0,0.5943045563549161,0.6099867724867725,0.3741396761133603,0.5389170896785109,1,2,10,25,40,20,25,24.0,2149.3125668090133
2019-01-14 18:00:00,1,1,1,1,3718.95,0.0,0.597242206235012,0.611441798941799,0.3664473684210526,0.5245064861816131,1,2,10,25,40,20,25,24.0,2163.1070649692474
2019-01-14 19:00:00,1,1,1,1,3627.7,0.0,0.5971223021582734,0.6132275132275132,0.35617408906882586,0.5134893777025756,1,2,10,25,40,20,25,24.0,2098.6855504525556
2019-01-14 20:00:00,1,1,1,1,3428.0,0.0,0.5967026378896882,0.6101190476190477,0.3630566801619433,0.5087845459672871,1,2,10,25,40,20,25,24.0,1911.9910160341633
2019-01-14 21:00:00,1,1,1,1,3256.45,0.0,0.5944244604316546,0.5965277777777778,0.36751012145748985,0.5056166572664035,1,2,10,25,40,20,25,24.0,1753.79724572288
2019-01-14 22:00:00,1,1,1,1,3104.75,0.0,0.5906774580335732,0.6103835978835979,0.3654352226720648,0.48989001692047374,1,2,10,25,40,20,25,24.0,1635.8715185453764
2019-01-14 23:00:00,1,1,1,1,2898.65,0.0,0.5878597122302158,0.6559193121693121,0.37702429149797567,0.4764899417183681,1,2,10,25,40,20,25,24.0,1445.057420836355
2019-01-15 00:00:00,1,1,1,1,2764.5,0.0,0.5863609112709832,0.6857804232804232,0.3667004048582996,0.4687723256251175,1,2,10,25,40,20,25,20.0,1318.2570166250368
2019-01-15 01:00:00,1,1,1,1,2677.45,0.0,0.5851918465227818,0.7030753968253968,0.3586538461538461,0.4771009588268471,1,2,10,25,40,20,25,20.0,1203.4674442027233
2019-01-15 02:00:00,1,1,1,1,2648.0,0.0,0.5882494004796164,0.5630291005291006,0.35976720647773275,0.4896503102086858,1,2,10,25,40,20,25,20.0,1198.6625842666451
2019-01-15 03:00:00,1,1,1,1,2658.05,0.0,0.5877997601918465,0.5568121693121693,0.3550607287449392,0.5082440308328633,1,2,10,25,40,20,25,20.0,1164.7150551929742
2019-01-15 04:00:00,1,1,1,1,2712.55,0.0,0.5849520383693045,0.5583002645502646,0.3553137651821862,0.5247226922353826,1,2,10,25,40,20,25,20.0,1177.4231635914377
2019-01-15 05:00:00,1,1,1,1,2885.3,0.0,0.5822541966426859,0.5564814814814815,0.3601720647773279,0.5369900357210002,1,2,10,25,40,20,25,20.0,1320.2323181049069
2019-01-15 06:00:00,1,1,1,1,3224.55,0.0,0.5825239808153477,0.5068121693121693,0.3715587044534413,0.5587845459672871,1,2,10,25,40,20,25,24.0,1624.8637673569149
2019-01-15 07:00:00,1,1,1,1,3553.8,5.11665984445354e-06,0.5888489208633093,0.486276455026455,0.38087044534412956,0.5709907877420568,1,2,10,25,40,20,25,24.0,1931.7996569846648
2019-01-15 08:00:00,1,1,1,1,3676.35,0.0025787965616045246,0.5904976019184652,0.4191137566137566,0.3748987854251012,0.5690590336529423,1,2,10,25,40,20,25,24.0,2079.6099218181303
2019-01-15 09:00:00,1,1,1,1,3677.25,0.01967867376176825,0.5881294964028777,0.37420634920634915,0.3813765182186235,0.5689462304944539,1,2,10,25,40,20,25,24.0,2056.005199676905
2019-01-15 10:00:00,1,1,1,1,3724.55,0.04118399508800653,0.5878597122302158,0.3833333333333333,0.36690283400809715,0.5680015040421131,1,2,10,25,40,20,25,24.0,2048.252918841368
2019-01-15 11:00:00,1,1,1,1,3746.8,0.0547175603765861,0.5831534772182254,0.3782738095238095,0.347165991902834,0.5825014100394811,1,2,10,25,40,20,25,24.0,2002.4430501503084
2019-01-15 12:00:00,1,1,1,1,3715.65,0.0645671305771592,0.5849520383693045,0.360813492063492,0.3587044534412955,0.5949003572100019,1,2,10,25,40,20,25,24.0,1922.6558837067005
2019-01-15 13:00:00,1,1,1,1,3708.6499999999996,0.0617887842816209,0.5867805755395683,0.38829365079365075,0.3562753036437247,0.5996850911825531,1,2,10,25,40,20,25,24.0,1899.6478510221045
2019-01-15 14:00:00,1,1,1,1,3689.4500000000003,0.045308022922636054,0.5853717026378897,0.4192791005291005,0.34686234817813766,0.6076001128031585,1,2,10,25,40,20,25,24.0,1889.4680204738736
2019-01-15 15:00:00,1,1,1,1,3667.9,0.01765247646336465,0.5897182254196642,0.4237433862433862,0.33709514170040483,0.6374788494077834,1,2,10,25,40,20,25,24.0,1860.5743308247754
2019-01-15 16:00:00,1,1,1,1,3667.75,0.0016322144903806535,0.5919064748201439,0.40509259259259256,0.3474190283400809,0.6531537883060726,1,2,10,25,40,20,25,24.0,1868.74795597183
2019-01-15 17:00:00,1,1,1,1,3769.5,0.0,0.5902877697841726,0.398478835978836,0.33795546558704453,0.659964278999812,1,2,10,25,40,20,25,24.0,1960.1977681089356
