,demand_EOM
1873,2866.4
1874,2855.6
1875,2835.0
1876,2813.0
1877,2787.2
1878,2771.6
1879,2741.8
1880,2722.6
1881,2708.0
1882,2701.0
1883,2684.2
1884,2690.6
1885,2683.2
1886,2690.0
1887,2690.4
1888,2716.4
1889,2724.0
1890,2765.4
1891,2805.6
1892,2876.4
1893,2969.2
1894,3012.4
1895,3041.0
1896,3075.0
1897,3064.2
1898,3077.6
1899,3063.6
1900,3047.4
1901,3016.6
1902,3002.6
1903,2979.6
1904,2938.6
1905,2902.6
1906,2871.2
1907,2844.6
1908,2815.4
1909,2817.2
1910,2813.2
1911,2823.4
1912,2865.8
1913,2857.2
1914,2830.4
1915,2802.6
1916,2771.2
1917,2748.2
1918,2727.8
1919,2695.8
1920,2683.2
1921,2661.2
1922,2646.2
1923,2615.4
1924,2586.6
1925,2571.2
1926,2571.2
1927,2564.4
1928,2541.8
1929,2541.0
1930,2537.8
1931,2545.0
1932,2537.8
1933,2555.0
1934,2568.0
1935,2568.8
1936,2601.8
1937,2625.6
1938,2656.4
1939,2678.2
1940,2755.0
1941,2809.2
1942,2860.6
1943,2939.2
1944,3086.2
1945,3214.6
1946,3319.2
1947,3401.6
1948,3516.2
1949,3564.0
1950,3622.4
1951,3661.6
1952,3672.4
1953,3678.6
1954,3687.8
1955,3697.4
1956,3675.6
1957,3678.8
1958,3696.6
1959,3691.0
1960,3679.0
1961,3693.2
1962,3708.0
1963,3713.6
1964,3715.6
1965,3723.8
1966,3731.6
1967,3729.2
1968,3706.4
1969,3680.4
1970,3688.6
1971,3683.2
1972,3697.4
1973,3674.0
1974,3660.8
1975,3626.6
1976,3626.8
1977,3610.8
1978,3603.8
1979,3597.2
1980,3600.2
1981,3588.4
1982,3573.2
1983,3556.8
1984,3560.8
1985,3563.4
1986,3584.0
1987,3620.8
1988,3684.6
1989,3758.4
1990,3802.4
1991,3817.4
1992,3799.8
1993,3779.4
1994,3771.8
1995,3767.6
1996,3745.4
1997,3707.6
1998,3681.2
1999,3646.8
2000,3591.4
2001,3539.6
2002,3485.2
2003,3440.4
2004,3407.4
2005,3383.6
2006,3321.4
2007,3282.6
2008,3281.8
2009,3260.2
2010,3210.2
2011,3160.0
2012,3092.4
2013,3049.0
2014,3004.6
2015,2970.6
2016,2910.8
2017,2895.2
2018,2896.6
2019,2875.0
2020,2836.4
2021,2821.8
2022,2815.6
2023,2795.6
2024,2771.6
2025,2767.4
2026,2761.8
2027,2759.0
2028,2765.8
2029,2749.4
2030,2755.2
2031,2756.6
2032,2783.8
2033,2804.2
2034,2818.6
2035,2851.0
2036,2914.6
2037,2945.6
2038,2982.4
2039,3052.0
2040,3194.0
2041,3297.2
2042,3387.8
2043,3477.0
2044,3586.8
2045,3639.6
2046,3695.4
2047,3728.4
2048,3756.2
2049,3773.8
2050,3785.0
2051,3787.6
2052,3767.2
2053,3780.8
2054,3802.0
2055,3810.2
2056,3803.6
2057,3803.2
2058,3808.8
2059,3814.4
2060,3817.4
2061,3825.6
2062,3826.4
2063,3838.2
2064,3805.4
2065,3798.2
2066,3794.0
2067,3803.2
2068,3795.6
2069,3783.8
2070,3767.6
2071,3745.0
2072,3754.8
2073,3740.2
2074,3744.6
2075,3730.6
2076,3732.4
2077,3719.2
2078,3703.6
2079,3687.0
2080,3688.8
2081,3687.2
2082,3702.2
2083,3732.8
2084,3792.6
2085,3832.2
2086,3858.6
2087,3877.8
2088,3846.4
2089,3840.4
2090,3829.2
2091,3817.0
2092,3804.4
2093,3772.6
2094,3733.6
2095,3706.8
2096,3638.8
2097,3578.0
2098,3525.6
2099,3480.2
2100,3444.8
2101,3403.2
2102,3358.0
2103,3296.0
2104,3297.2
2105,3272.6
2106,3222.0
2107,3171.8
2108,3113.2
2109,3069.4
2110,3035.4
2111,3007.4
2112,2981.8
2113,2941.6
2114,2932.8
2115,2890.4
2116,2851.0
2117,2842.8
2118,2833.2
2119,2815.4
2120,2799.6
2121,2792.6
2122,2795.4
2123,2798.4
2124,2796.8
2125,2792.8
2126,2802.8
2127,2801.2
2128,2814.2
2129,2821.8
2130,2848.2
2131,2869.2
2132,2925.0
2133,2963.2
2134,3004.2
2135,3057.4
2136,3175.8
2137,3286.2
2138,3383.2
2139,3486.4
2140,3583.8
2141,3646.0
2142,3696.0
2143,3729.8
2144,3737.4
2145,3747.4
2146,3765.2
2147,3781.6
2148,3756.4
2149,3763.2
2150,3781.6
2151,3785.6
2152,3779.4
2153,3783.4
2154,3792.6
2155,3794.0
2156,3793.0
2157,3799.2
2158,3799.6
2159,3800.0
2160,3784.6
2161,3772.8
2162,3766.2
2163,3769.2
2164,3777.2
2165,3763.6
2166,3738.6
2167,3716.6
2168,3717.2
2169,3712.6
2170,3698.8
2171,3689.4
2172,3689.4
2173,3671.2
2174,3657.0
2175,3647.8
2176,3656.0
2177,3643.2
2178,3658.0
2179,3690.0
2180,3742.8
2181,3795.4
2182,3818.0
2183,3829.8
2184,3820.0
2185,3805.4
2186,3793.4
2187,3787.2
2188,3762.6
2189,3722.4
2190,3704.4
2191,3675.6
2192,3609.2
2193,3545.6
2194,3497.2
2195,3450.6
2196,3416.8
2197,3380.6
2198,3335.6
2199,3300.2
2200,3305.6
2201,3275.4
2202,3219.8
2203,3175.8
2204,3102.8
2205,3070.6
2206,3024.0
2207,2988.6
2208,2969.0
2209,2943.4
2210,2926.2
2211,2902.6
2212,2863.8
2213,2833.0
2214,2835.4
2215,2806.0
2216,2769.4
2217,2750.6
2218,2751.2
2219,2733.6
2220,2749.6
2221,2745.6
2222,2752.6
2223,2746.6
2224,2752.2
2225,2771.2
2226,2792.0
2227,2808.4
2228,2857.0
2229,2893.0
2230,2949.2
2231,3005.8
2232,3121.2
2233,3199.4
2234,3303.0
2235,3394.6
2236,3484.4
2237,3546.0
2238,3606.0
2239,3644.8
2240,3681.0
2241,3690.2
2242,3702.6
2243,3709.2
2244,3695.2
2245,3717.8
2246,3727.2
2247,3744.8
2248,3744.2
2249,3754.2
2250,3771.4
2251,3777.4
2252,3781.6
2253,3783.6
2254,3793.2
2255,3775.8
2256,3767.2
2257,3757.2
2258,3758.8
2259,3752.4
2260,3767.6
2261,3753.4
2262,3739.0
2263,3706.0
2264,3707.0
2265,3695.8
2266,3702.6
2267,3692.8
2268,3713.6
2269,3694.2
2270,3689.0
2271,3677.6
2272,3666.8
2273,3662.8
2274,3675.2
2275,3694.0
2276,3728.4
2277,3780.2
2278,3816.0
2279,3815.8
2280,3789.4
2281,3776.4
2282,3756.2
2283,3741.4
2284,3733.2
2285,3692.4
2286,3668.4
2287,3632.2
2288,3569.8
2289,3508.8
2290,3451.6
2291,3412.6
2292,3375.6
2293,3341.6
2294,3301.2
2295,3259.0
2296,3254.0
2297,3218.4
2298,3161.8
2299,3119.6
2300,3064.2
2301,3017.6
2302,2993.6
2303,2953.0
2304,2923.8
2305,2900.6
2306,2893.4
2307,2861.4
2308,2834.2
2309,2815.4
2310,2803.8
2311,2772.8
2312,2767.8
2313,2770.6
2314,2760.0
2315,2756.2
2316,2753.0
2317,2747.8
2318,2751.8
2319,2762.4
2320,2778.0
2321,2800.0
2322,2819.4
2323,2840.8
2324,2895.6
2325,2923.2
2326,2978.0
2327,3046.4
2328,3142.8
2329,3257.8
2330,3345.6
2331,3433.4
2332,3525.6
2333,3587.6
2334,3638.0
2335,3673.4
2336,3704.8
2337,3721.0
2338,3727.0
2339,3735.0
2340,3733.0
2341,3748.0
2342,3765.0
2343,3760.0
2344,3756.6
2345,3763.4
2346,3781.8
2347,3778.8
2348,3779.8
2349,3785.4
2350,3780.2
2351,3767.2
2352,3758.6
2353,3742.4
2354,3733.0
2355,3723.4
2356,3707.8
2357,3680.8
2358,3662.4
2359,3623.0
2360,3619.8
2361,3621.4
2362,3613.2
2363,3596.6
2364,3585.6
2365,3575.2
2366,3566.4
2367,3553.8
2368,3557.4
2369,3561.0
2370,3584.0
2371,3609.8
2372,3663.6
2373,3715.4
2374,3739.2
2375,3752.8
2376,3742.6
2377,3722.8
2378,3718.0
2379,3707.6
2380,3705.2
2381,3652.2
2382,3622.0
2383,3588.8
2384,3510.2
2385,3466.2
2386,3421.8
2387,3384.0
2388,3354.8
2389,3323.2
2390,3284.6
2391,3252.0
2392,3263.4
2393,3236.0
2394,3183.0
2395,3151.6
2396,3082.4
2397,3053.6
2398,3018.4
2399,2985.2
2400,2949.4
2401,2910.4
2402,2891.4
2403,2844.4
2404,2800.0
2405,2769.0
2406,2765.2
2407,2743.0
2408,2711.4
2409,2700.8
2410,2680.6
2411,2673.6
2412,2668.4
2413,2648.8
2414,2643.2
2415,2629.2
2416,2637.8
2417,2624.0
2418,2632.8
2419,2631.4
2420,2646.2
2421,2627.2
2422,2599.0
2423,2602.0
2424,2623.8
2425,2635.0
2426,2666.2
2427,2697.4
2428,2762.2
2429,2794.8
2430,2816.6
2431,2854.2
2432,2953.8
2433,2972.8
2434,3006.0
2435,3038.2
2436,3095.4
2437,3122.4
2438,3163.4
2439,3200.4
2440,3216.0
2441,3239.0
2442,3247.0
2443,3259.8
2444,3262.4
2445,3266.8
2446,3287.2
2447,3278.0
2448,3264.4
2449,3257.4
2450,3247.0
2451,3211.6
2452,3184.2
2453,3148.2
2454,3138.0
2455,3106.0
2456,3089.2
2457,3073.0
2458,3071.0
2459,3062.0
2460,3048.4
2461,3048.4
2462,3039.4
2463,3030.2
2464,3017.4
2465,3042.8
2466,3056.4
2467,3083.8
2468,3144.2
2469,3194.2
2470,3235.2
2471,3246.4
2472,3261.2
2473,3242.8
2474,3233.4
2475,3217.4
2476,3186.6
2477,3150.2
2478,3114.0
2479,3074.8
2480,3016.6
2481,2963.8
2482,2916.8
2483,2891.6
2484,2866.8
2485,2856.8
2486,2850.0
2487,2841.6
2488,2860.6
2489,2825.4
2490,2797.0
2491,2763.4
2492,2706.6
2493,2666.0
2494,2643.6
2495,2617.4
2496,2559.0
2497,2518.4
2498,2506.4
2499,2477.8
2500,2446.0
2501,2421.2
2502,2404.6
2503,2389.6
2504,2359.8
2505,2338.4
2506,2340.2
2507,2330.2
2508,2330.8
2509,2325.6
2510,2319.2
2511,2325.0
2512,2325.8
2513,2321.4
2514,2330.6
2515,2318.8
2516,2318.4
2517,2309.8
2518,2300.8
2519,2284.4
2520,2259.6
2521,2255.2
2522,2259.0
2523,2276.6
2524,2323.6
2525,2355.2
2526,2387.2
2527,2434.0
2528,2459.4
2529,2491.4
2530,2520.2
2531,2563.0
2532,2633.0
2533,2663.8
2534,2713.0
2535,2732.2
2536,2786.2
2537,2796.0
2538,2830.6
2539,2850.0
2540,2913.6
2541,2938.8
2542,2965.4
2543,2961.4
2544,2962.8
2545,2947.2
2546,2928.2
2547,2899.8
2548,2861.4
2549,2827.2
2550,2794.8
2551,2766.6
2552,2753.8
2553,2739.8
2554,2740.8
2555,2721.4
2556,2718.2
2557,2710.0
2558,2698.4
2559,2684.0
2560,2701.6
2561,2729.6
2562,2743.8
2563,2784.8
2564,2866.2
2565,2921.2
2566,2976.0
2567,3001.2
2568,3027.0
2569,3024.4
2570,3026.2
2571,3014.8
2572,3020.0
2573,2986.0
2574,2970.8
2575,2937.2
2576,2929.2
2577,2893.4
2578,2841.2
2579,2805.2
2580,2802.6
2581,2797.6
2582,2787.6
2583,2785.0
2584,2838.0
2585,2822.2
2586,2791.0
2587,2763.2
2588,2720.6
2589,2674.4
2590,2627.6
2591,2601.2
2592,2585.4
2593,2553.8
2594,2518.8
2595,2508.6
2596,2486.0
2597,2455.4
2598,2447.6
2599,2438.6
2600,2439.4
2601,2431.4
2602,2431.0
2603,2436.2
2604,2450.8
2605,2447.0
2606,2461.8
2607,2473.4
2608,2506.2
2609,2530.4
2610,2567.8
2611,2586.4
2612,2648.6
2613,2686.4
2614,2745.0
2615,2839.4
2616,2986.2
2617,3113.2
2618,3236.2
2619,3349.4
2620,3441.0
2621,3507.4
2622,3550.2
2623,3590.4
2624,3628.4
2625,3642.8
2626,3651.6
2627,3666.0
2628,3660.0
2629,3683.6
2630,3705.8
2631,3733.0
2632,3714.0
2633,3728.6
2634,3737.4
2635,3756.6
2636,3750.4
2637,3767.0
2638,3776.2
2639,3778.4
2640,3762.2
2641,3756.2
2642,3770.4
2643,3773.8
2644,3766.6
2645,3760.4
2646,3756.0
2647,3725.6
2648,3708.0
2649,3723.8
2650,3711.0
2651,3712.4
2652,3703.4
2653,3690.2
2654,3678.2
2655,3669.0
2656,3662.2
2657,3657.0
2658,3660.0
2659,3676.4
2660,3715.4
2661,3754.6
2662,3790.2
2663,3805.4
2664,3780.2
2665,3761.2
2666,3754.0
2667,3742.4
2668,3706.6
2669,3648.8
2670,3624.0
2671,3605.8
2672,3539.2
2673,3479.6
2674,3419.0
2675,3383.2
2676,3336.2
2677,3305.4
2678,3267.0
2679,3229.0
2680,3225.0
2681,3185.8
2682,3131.6
2683,3085.6
2684,3009.6
2685,2969.6
2686,2938.6
2687,2886.0
2688,2843.2
2689,2795.2
2690,2774.8
2691,2745.6
2692,2711.0
2693,2710.8
2694,2699.2
2695,2683.2
2696,2657.8
2697,2650.2
2698,2656.8
2699,2668.8
2700,2686.6
2701,2677.2
2702,2677.4
2703,2688.0
2704,2702.0
2705,2726.4
2706,2751.0
2707,2783.2
2708,2861.6
2709,2880.8
2710,2938.8
2711,3011.4
2712,3151.4
2713,3264.6
2714,3344.6
2715,3414.4
2716,3511.6
2717,3572.2
2718,3611.2
2719,3628.0
2720,3679.0
2721,3683.4
2722,3675.2
2723,3681.6
2724,3682.4
2725,3693.6
2726,3698.6
2727,3700.0
2728,3678.4
2729,3694.0
2730,3707.6
2731,3706.2
2732,3723.8
2733,3727.6
2734,3730.4
2735,3712.6
2736,3693.4
2737,3680.8
2738,3689.0
2739,3675.8
2740,3673.2
2741,3672.0
2742,3656.6
2743,3621.2
2744,3612.4
2745,3603.6
2746,3595.0
2747,3578.6
2748,3598.8
2749,3570.8
2750,3543.6
2751,3524.0
2752,3509.6
2753,3495.2
2754,3499.6
2755,3530.4
2756,3583.6
2757,3632.4
2758,3692.8
2759,3728.4
2760,3730.4
2761,3723.8
2762,3713.0
2763,3714.6
2764,3685.8
2765,3649.4
2766,3619.4
2767,3594.4
2768,3547.2
2769,3484.8
2770,3444.0
2771,3399.4
2772,3337.6
2773,3312.2
2774,3258.6
2775,3227.6
2776,3227.4
2777,3193.8
2778,3124.8
2779,3088.0
2780,3029.0
2781,2975.6
2782,2931.0
2783,2904.0
2784,2879.8
2785,2847.2
2786,2823.8
2787,2797.4
2788,2791.0
2789,2763.6
2790,2752.4
2791,2733.4
2792,2712.6
2793,2708.8
2794,2711.8
2795,2709.2
2796,2710.6
2797,2699.0
2798,2714.6
2799,2728.8
2800,2746.6
2801,2758.4
2802,2780.2
2803,2797.8
2804,2870.4
2805,2919.2
2806,2975.6
2807,3026.4
2808,3127.6
2809,3293.4
2810,3376.6
2811,3440.4
2812,3524.8
2813,3562.6
2814,3593.4
2815,3620.0
2816,3638.4
2817,3638.4
2818,3642.0
2819,3651.4
2820,3639.4
2821,3638.2
2822,3643.2
2823,3647.6
2824,3736.4
2825,3740.4
2826,3762.0
2827,3776.4
2828,3787.4
2829,3802.2
2830,3810.2
2831,3787.8
2832,3769.4
2833,3766.6
2834,3766.6
2835,3765.4
2836,3778.2
2837,3765.8
2838,3759.2
2839,3728.0
2840,3715.4
2841,3706.2
2842,3684.6
2843,3660.2
2844,3662.4
2845,3644.6
2846,3638.4
2847,3609.0
2848,3603.4
2849,3598.6
2850,3611.8
2851,3621.0
2852,3666.8
2853,3717.0
2854,3763.8
2855,3785.0
2856,3773.4
2857,3758.8
2858,3752.0
2859,3734.4
2860,3725.6
2861,3690.0
2862,3658.6
2863,3626.2
2864,3571.8
2865,3507.8
2866,3461.0
2867,3423.0
2868,3373.0
2869,3336.0
2870,3284.4
2871,3258.8
2872,3251.0
2873,3221.8
2874,3165.8
2875,3126.4
2876,3062.8
2877,3022.6
2878,2975.0
2879,2938.8
2880,2884.8
2881,2865.2
2882,2849.6
2883,2821.6
2884,2787.8
2885,2773.6
2886,2759.2
2887,2739.0
2888,2723.6
2889,2709.8
2890,2722.0
2891,2714.4
2892,2714.8
2893,2712.4
2894,2720.4
2895,2731.2
2896,2754.0
2897,2754.2
2898,2780.6
2899,2813.8
2900,2866.0
2901,2891.2
2902,2930.2
2903,2983.0
2904,3094.0
2905,3214.6
2906,3287.0
2907,3365.4
2908,3467.4
2909,3513.6
2910,3560.2
2911,3594.2
2912,3618.6
2913,3624.2
2914,3626.0
2915,3625.0
2916,3616.6
2917,3618.0
2918,3630.6
2919,3655.8
2920,3669.2
2921,3668.6
2922,3673.2
2923,3687.4
2924,3685.6
2925,3692.6
2926,3692.0
2927,3678.6
2928,3660.0
2929,3645.0
2930,3642.2
2931,3641.8
2932,3644.4
2933,3629.4
2934,3602.4
2935,3562.0
2936,3572.0
2937,3562.8
2938,3548.8
2939,3535.4
2940,3549.2
2941,3522.0
2942,3510.6
2943,3471.2
2944,3470.6
2945,3474.6
2946,3481.2
2947,3504.8
2948,3558.4
2949,3621.6
2950,3683.4
2951,3709.6
2952,3697.6
2953,3687.6
2954,3692.6
2955,3676.2
2956,3654.8
2957,3648.2
2958,3617.0
2959,3601.8
2960,3535.2
2961,3490.4
2962,3442.6
2963,3400.8
2964,3363.8
2965,3325.4
2966,3287.0
2967,3256.0
2968,3252.4
2969,3230.8
2970,3188.0
2971,3142.6
2972,3100.0
2973,3051.0
2974,3005.6
2975,2951.2
2976,2918.0
2977,2892.4
2978,2896.0
2979,2862.4
2980,2830.0
2981,2809.0
2982,2800.8
2983,2800.2
2984,2787.4
2985,2779.8
2986,2776.0
2987,2784.8
2988,2776.0
2989,2777.4
2990,2787.2
2991,2799.0
2992,2815.8
2993,2812.6
2994,2835.4
2995,2853.0
2996,2916.4
2997,2953.8
2998,2992.8
2999,3058.4
3000,3179.2
3001,3284.4
3002,3361.2
3003,3447.2
3004,3548.4
3005,3601.8
3006,3638.8
3007,3665.8
3008,3673.6
3009,3688.2
3010,3706.8
3011,3713.4
3012,3698.6
3013,3727.6
3014,3748.2
3015,3751.6
3016,3743.8
3017,3749.8
3018,3763.8
3019,3772.6
3020,3763.6
3021,3774.4
3022,3771.6
3023,3761.6
3024,3747.0
3025,3730.0
3026,3716.0
3027,3701.6
3028,3692.2
3029,3660.2
3030,3629.0
3031,3591.0
3032,3578.6
3033,3566.0
3034,3553.2
3035,3532.4
3036,3523.4
3037,3513.2
3038,3488.0
3039,3467.4
3040,3455.4
3041,3461.4
3042,3483.0
3043,3493.0
3044,3519.2
3045,3566.2
3046,3627.4
3047,3653.2
3048,3642.8
3049,3637.0
3050,3610.2
3051,3584.6
3052,3580.2
3053,3551.0
3054,3509.8
3055,3480.0
3056,3420.0
3057,3357.2
3058,3296.2
3059,3250.8
3060,3192.6
3061,3146.0
3062,3111.6
3063,3081.6
3064,3091.8
3065,3056.0
3066,3002.0
3067,2967.4
3068,2905.8
3069,2849.6
3070,2809.2
3071,2767.8
3072,2751.6
3073,2715.4
3074,2698.2
3075,2667.4
3076,2646.6
3077,2618.8
3078,2607.4
3079,2588.6
3080,2554.0
3081,2534.2
3082,2525.6
3083,2529.4
3084,2533.2
3085,2529.6
3086,2534.8
3087,2526.6
3088,2529.0
3089,2523.0
3090,2524.4
3091,2522.8
3092,2529.0
3093,2522.0
3094,2523.0
3095,2516.6
3096,2519.8
3097,2537.0
3098,2566.0
3099,2589.4
3100,2640.6
3101,2688.0
3102,2735.6
3103,2778.6
3104,2839.2
3105,2873.0
3106,2912.8
3107,2950.8
3108,3007.6
3109,3026.8
3110,3062.6
3111,3087.6
3112,3115.0
3113,3125.4
3114,3142.0
3115,3154.8
3116,3165.8
3117,3170.6
3118,3182.6
3119,3182.2
3120,3158.2
3121,3149.0
3122,3123.8
3123,3089.8
3124,3063.0
3125,3033.0
3126,3013.8
3127,2992.4
3128,2982.8
3129,2983.6
3130,2971.6
3131,2952.8
3132,2957.0
3133,2948.0
3134,2947.4
3135,2930.0
3136,2932.6
3137,2947.6
3138,2962.6
3139,2987.6
3140,3022.2
3141,3087.4
3142,3147.4
3143,3180.6
3144,3200.4
3145,3196.4
3146,3191.0
3147,3175.2
3148,3134.4
3149,3100.8
3150,3068.6
3151,3040.6
3152,2979.0
3153,2914.4
3154,2883.6
3155,2852.2
3156,2831.8
3157,2786.0
3158,2763.4
3159,2755.8
3160,2797.0
3161,2771.8
3162,2732.8
3163,2711.4
3164,2677.0
3165,2657.0
3166,2628.8
3167,2612.0
3168,2566.8
3169,2529.4
3170,2500.2
3171,2482.4
3172,2449.6
3173,2435.2
3174,2406.6
3175,2390.2
3176,2366.8
3177,2346.2
3178,2339.6
3179,2343.8
3180,2317.2
3181,2296.4
3182,2300.4
3183,2321.0
3184,2333.2
3185,2328.4
3186,2334.6
3187,2340.4
3188,2341.8
3189,2314.0
3190,2313.2
3191,2291.4
3192,2279.4
3193,2278.2
3194,2293.0
3195,2313.6
3196,2332.6
3197,2346.0
3198,2363.6
3199,2390.6
3200,2453.2
3201,2507.6
3202,2564.4
3203,2606.2
3204,2676.6
3205,2712.4
3206,2743.2
3207,2764.4
3208,2813.6
3209,2835.0
3210,2863.2
3211,2877.8
3212,2906.6
3213,2945.0
3214,2960.6
3215,2952.4
3216,2951.4
3217,2948.8
3218,2935.0
3219,2896.6
3220,2887.0
3221,2849.8
3222,2825.4
3223,2799.2
3224,2783.4
3225,2783.6
3226,2781.2
3227,2768.6
3228,2758.0
3229,2744.2
3230,2741.0
3231,2728.0
3232,2743.0
3233,2755.0
3234,2771.4
3235,2790.0
3236,2829.4
3237,2897.6
3238,2959.6
3239,3016.6
3240,3076.6
3241,3103.0
3242,3088.4
3243,3080.2
3244,3068.4
3245,3056.6
3246,3025.8
3247,3001.0
3248,2965.8
3249,2918.8
3250,2882.0
3251,2851.0
3252,2840.8
3253,2830.6
3254,2815.6
3255,2824.8
3256,2875.8
3257,2862.4
3258,2821.8
3259,2791.2
3260,2763.4
3261,2723.2
3262,2692.2
3263,2676.0
3264,2647.2
3265,2614.0
3266,2599.4
3267,2576.8
3268,2551.2
3269,2536.6
3270,2528.2
3271,2520.0
3272,2498.8
3273,2503.6
3274,2509.8
3275,2508.0
3276,2499.4
3277,2500.2
3278,2512.6
3279,2527.6
3280,2550.0
3281,2578.8
3282,2602.0
3283,2640.0
3284,2727.2
3285,2753.2
3286,2818.4
3287,2903.2
3288,3024.6
3289,3146.4
3290,3256.0
3291,3360.6
3292,3463.4
3293,3537.4
3294,3557.0
3295,3584.2
3296,3620.8
3297,3635.4
3298,3636.4
3299,3641.6
3300,3622.8
3301,3641.2
3302,3648.4
3303,3665.0
3304,3671.4
3305,3665.0
3306,3666.6
3307,3673.4
3308,3693.6
3309,3690.8
3310,3688.8
3311,3684.2
3312,3658.0
3313,3645.0
3314,3637.2
3315,3633.0
3316,3642.8
3317,3627.8
3318,3623.0
3319,3589.4
3320,3576.8
3321,3583.2
3322,3587.4
3323,3566.0
3324,3577.4
3325,3571.2
3326,3559.6
3327,3552.8
3328,3542.8
3329,3552.6
3330,3558.2
3331,3578.8
3332,3619.4
3333,3669.2
3334,3732.2
3335,3787.8
3336,3794.2
3337,3788.4
3338,3793.8
3339,3787.6
3340,3773.8
3341,3735.0
3342,3700.0
3343,3681.4
3344,3611.2
3345,3541.6
3346,3481.8
3347,3437.4
3348,3395.4
3349,3343.2
3350,3305.8
3351,3268.2
3352,3272.6
3353,3239.2
3354,3174.0
3355,3139.8
3356,3084.2
3357,3040.4
3358,2993.8
3359,2973.6
3360,2915.0
3361,2887.8
3362,2850.4
3363,2825.4
3364,2787.8
3365,2763.6
3366,2759.4
3367,2734.8
3368,2724.0
3369,2696.6
3370,2703.4
3371,2698.2
3372,2720.2
3373,2701.2
3374,2716.0
3375,2735.4
3376,2759.2
3377,2769.2
3378,2789.4
3379,2816.6
3380,2879.2
3381,2907.8
3382,2949.8
3383,3023.6
3384,3141.2
3385,3265.0
3386,3356.8
3387,3448.4
3388,3530.2
3389,3589.4
3390,3615.6
3391,3637.0
3392,3663.4
3393,3692.2
3394,3696.6
3395,3702.0
3396,3688.0
3397,3694.8
3398,3698.6
3399,3704.2
3400,3717.8
3401,3726.0
3402,3732.0
3403,3737.8
3404,3750.6
3405,3765.6
3406,3758.8
3407,3752.6
3408,3728.8
3409,3725.4
3410,3714.2
3411,3713.4
3412,3714.8
3413,3709.8
3414,3693.0
3415,3661.8
3416,3646.8
3417,3641.6
3418,3629.8
3419,3612.0
3420,3611.8
3421,3594.8
3422,3572.8
3423,3542.4
3424,3528.4
3425,3526.8
3426,3534.0
3427,3551.4
3428,3607.4
3429,3648.6
3430,3705.0
3431,3747.8
3432,3754.0
3433,3755.8
3434,3753.4
3435,3744.0
3436,3724.8
3437,3696.0
3438,3660.0
3439,3627.6
3440,3576.6
3441,3523.4
3442,3486.0
3443,3437.4
3444,3407.2
3445,3369.4
3446,3328.6
3447,3268.8
3448,3252.0
3449,3230.4
3450,3180.4
3451,3122.6
3452,3079.8
3453,3037.6
3454,2998.0
3455,2945.2
3456,2918.2
3457,2880.6
3458,2856.0
3459,2818.2
3460,2783.8
3461,2762.4
3462,2748.0
3463,2735.0
3464,2713.0
3465,2699.2
3466,2727.2
3467,2720.0
3468,2733.0
3469,2750.2
3470,2756.0
3471,2764.8
3472,2780.0
3473,2807.2
3474,2830.2
3475,2866.2
3476,2932.8
3477,2974.6
3478,3018.4
3479,3083.2
3480,3198.4
3481,3290.8
3482,3389.4
3483,3470.6
3484,3558.4
3485,3611.2
3486,3633.8
3487,3649.2
3488,3678.4
3489,3685.4
3490,3686.4
3491,3698.2
3492,3695.2
3493,3700.4
3494,3710.4
3495,3710.4
3496,3708.2
3497,3709.0
3498,3726.8
3499,3726.4
3500,3723.0
3501,3734.6
3502,3740.0
3503,3724.4
3504,3714.2
3505,3704.4
3506,3713.0
3507,3698.8
3508,3694.4
3509,3680.6
3510,3664.0
3511,3632.8
3512,3621.4
3513,3611.6
3514,3603.0
3515,3580.4
3516,3580.2
3517,3556.0
3518,3531.2
3519,3517.8
3520,3511.4
3521,3501.6
3522,3508.0
3523,3529.8
3524,3568.4
3525,3617.4
3526,3675.4
3527,3736.4
3528,3738.4
3529,3732.4
3530,3724.0
3531,3720.0
3532,3718.8
3533,3686.4
3534,3643.6
3535,3601.2
3536,3550.8
3537,3504.0
3538,3454.4
3539,3407.4
3540,3371.0
3541,3323.6
3542,3281.2
3543,3213.0
3544,3224.0
3545,3191.2
3546,3132.6
3547,3078.2
3548,3065.4
3549,3004.4
3550,2962.6
3551,2919.6
3552,2834.4
3553,2791.0
3554,2765.2
3555,2734.2
3556,2713.2
3557,2688.0
3558,2665.4
3559,2643.4
3560,2620.2
3561,2612.4
3562,2633.2
3563,2632.6
3564,2651.4
3565,2663.2
3566,2671.4
3567,2687.0
3568,2709.0
3569,2735.0
3570,2764.4
3571,2786.2
3572,2843.4
3573,2887.6
3574,2941.6
3575,3015.8
3576,3143.0
3577,3258.8
3578,3347.8
3579,3439.4
3580,3533.0
3581,3593.6
3582,3637.6
3583,3655.8
3584,3684.2
3585,3716.8
3586,3731.6
3587,3744.6
3588,3738.6
3589,3757.4
3590,3771.2
3591,3786.6
3592,3774.8
3593,3781.2
3594,3787.6
3595,3805.2
3596,3808.6
3597,3823.2
3598,3827.2
3599,3836.6
3600,3802.6
3601,3807.4
3602,3804.6
3603,3804.0
3604,3796.6
3605,3790.6
3606,3774.2
3607,3749.4
3608,3745.8
3609,3731.0
3610,3723.2
3611,3697.8
3612,3688.4
3613,3659.4
3614,3654.2
3615,3633.4
3616,3608.4
3617,3598.0
3618,3591.6
3619,3598.8
3620,3629.4
3621,3668.4
