datetime,lignite,hard coal,natural gas,oil,biomass,renewable,waste,co2
2/24/2030 0:00,3.289967229,62.63576329,57.8759291,86.36877277,76.68146736,24.62490125,0,130.8040367
2/24/2030 1:00,3.289967229,62.63576329,57.8759291,86.36877277,76.68146736,24.62490125,0,130.8040367
2/24/2030 2:00,3.289967229,62.63576329,57.8759291,86.36877277,76.68146736,24.62490125,0,130.8040367
2/24/2030 3:00,3.289921422,62.63576329,57.87592919,86.3687729,76.68146735,24.62490134,0,130.8034297
2/24/2030 4:00,3.289921422,62.63576329,57.87592919,86.3687729,76.68146735,24.62490134,0,130.8034297
2/24/2030 5:00,3.289921422,62.63576329,57.87592919,86.3687729,76.68146735,24.62490134,0,130.8034297
2/24/2030 6:00,3.289875234,62.63576329,57.87592912,86.36877303,76.68146734,24.62490128,0,130.8035359
2/24/2030 7:00,3.289875234,62.63576329,57.87592912,86.36877303,76.68146734,24.62490128,0,130.8035359
2/24/2030 8:00,3.289875234,62.63576329,57.87592912,86.36877303,76.68146734,24.62490128,0,130.8035359
2/24/2030 9:00,3.289829275,62.63576322,57.87592889,86.3687732,76.68146732,24.62490104,0,130.8027403
2/24/2030 10:00,3.289829275,62.63576322,57.87592889,86.3687732,76.68146732,24.62490104,0,130.8027403
2/24/2030 11:00,3.289829275,62.63576322,57.87592889,86.3687732,76.68146732,24.62490104,0,130.8027403
2/24/2030 12:00,3.28978422,62.63576322,57.8759289,86.36877323,76.68146731,24.62490106,0,130.8031666
2/24/2030 13:00,3.28978422,62.63576322,57.8759289,86.36877323,76.68146731,24.62490106,0,130.8031666
2/24/2030 14:00,3.28978422,62.63576322,57.8759289,86.36877323,76.68146731,24.62490106,0,130.8031666
2/24/2030 15:00,3.289739711,62.63576329,57.87592917,86.36877324,76.68146729,24.62490134,0,130.8033495
2/24/2030 16:00,3.289739711,62.63576329,57.87592917,86.36877324,76.68146729,24.62490134,0,130.8033495
2/24/2030 17:00,3.289739711,62.63576329,57.87592917,86.36877324,76.68146729,24.62490134,0,130.8033495
2/24/2030 18:00,3.289695822,62.63576334,57.8759292,86.36877313,76.68146728,24.62490138,0,130.804237
2/24/2030 19:00,3.289695822,62.63576334,57.8759292,86.36877313,76.68146728,24.62490138,0,130.804237
2/24/2030 20:00,3.289695822,62.63576334,57.8759292,86.36877313,76.68146728,24.62490138,0,130.804237
2/24/2030 21:00,3.289651764,62.63576334,57.87592915,86.36877288,76.68146726,24.62490133,0,130.8057832
2/24/2030 22:00,3.289651764,62.63576334,57.87592915,86.36877288,76.68146726,24.62490133,0,130.8057832
2/24/2030 23:00,3.289651764,62.63576334,57.87592915,86.36877288,76.68146726,24.62490133,0,130.8057832
2/25/2030 0:00,3.289607091,62.63576334,57.87592912,86.36877274,76.68146725,24.6249013,0,130.808539
2/25/2030 1:00,3.289607091,62.63576334,57.87592912,86.36877274,76.68146725,24.6249013,0,130.808539
2/25/2030 2:00,3.289607091,62.63576334,57.87592912,86.36877274,76.68146725,24.6249013,0,130.808539
2/25/2030 3:00,3.289562071,62.63576334,57.87592919,86.3687731,76.68146723,24.62490137,0,130.8139047
2/25/2030 4:00,3.289562071,62.63576334,57.87592919,86.3687731,76.68146723,24.62490137,0,130.8139047
2/25/2030 5:00,3.289562071,62.63576334,57.87592919,86.3687731,76.68146723,24.62490137,0,130.8139047
2/25/2030 6:00,3.289516866,62.63576329,57.87592913,86.36877326,76.68146722,24.62490132,0,130.8162184
2/25/2030 7:00,3.289516866,62.63576329,57.87592913,86.36877326,76.68146722,24.62490132,0,130.8162184
2/25/2030 8:00,3.289516866,62.63576329,57.87592913,86.36877326,76.68146722,24.62490132,0,130.8162184
2/25/2030 9:00,3.289471925,62.63576322,57.87592876,86.3687732,76.6814672,24.62490095,0,130.8139346
2/25/2030 10:00,3.289471925,62.63576322,57.87592876,86.3687732,76.6814672,24.62490095,0,130.8139346
2/25/2030 11:00,3.289471925,62.63576322,57.87592876,86.3687732,76.6814672,24.62490095,0,130.8139346
2/25/2030 12:00,3.289428053,62.63576322,57.87592878,86.36877322,76.68146719,24.62490097,0,130.8140189
2/25/2030 13:00,3.289428053,62.63576322,57.87592878,86.36877322,76.68146719,24.62490097,0,130.8140189
2/25/2030 14:00,3.289428053,62.63576322,57.87592878,86.36877322,76.68146719,24.62490097,0,130.8140189
2/25/2030 15:00,3.289384969,62.63576329,57.87592911,86.36877325,76.68146718,24.62490132,0,130.8143231
2/25/2030 16:00,3.289384969,62.63576329,57.87592911,86.36877325,76.68146718,24.62490132,0,130.8143231
2/25/2030 17:00,3.289384969,62.63576329,57.87592911,86.36877325,76.68146718,24.62490132,0,130.8143231
2/25/2030 18:00,3.289342509,62.63576329,57.87592914,86.36877306,76.68146716,24.62490134,0,130.8138558
2/25/2030 19:00,3.289342509,62.63576329,57.87592914,86.36877306,76.68146716,24.62490134,0,130.8138558
2/25/2030 20:00,3.289342509,62.63576329,57.87592914,86.36877306,76.68146716,24.62490134,0,130.8138558
2/25/2030 21:00,3.289299578,62.63576329,57.87592907,86.36877283,76.68146715,24.62490127,0,130.8140706
2/25/2030 22:00,3.289299578,62.63576329,57.87592907,86.36877283,76.68146715,24.62490127,0,130.8140706
2/25/2030 23:00,3.289299578,62.63576329,57.87592907,86.36877283,76.68146715,24.62490127,0,130.8140706
2/26/2030 0:00,3.289256359,62.63576329,57.87592904,86.36877271,76.68146713,24.62490125,0,130.8148136
2/26/2030 1:00,3.289256359,62.63576329,57.87592904,86.36877271,76.68146713,24.62490125,0,130.8148136
2/26/2030 2:00,3.289256359,62.63576329,57.87592904,86.36877271,76.68146713,24.62490125,0,130.8148136
2/26/2030 3:00,3.289212715,62.63576329,57.87592913,86.36877306,76.68146712,24.62490135,0,130.8147966
2/26/2030 4:00,3.289212715,62.63576329,57.87592913,86.36877306,76.68146712,24.62490135,0,130.8147966
2/26/2030 5:00,3.289212715,62.63576329,57.87592913,86.36877306,76.68146712,24.62490135,0,130.8147966
2/26/2030 6:00,3.289168719,62.63576329,57.87592907,86.36877325,76.68146711,24.62490129,0,130.8164089
2/26/2030 7:00,3.289168719,62.63576329,57.87592907,86.36877325,76.68146711,24.62490129,0,130.8164089
2/26/2030 8:00,3.289168719,62.63576329,57.87592907,86.36877325,76.68146711,24.62490129,0,130.8164089
2/26/2030 9:00,3.289125032,62.63576322,57.87592873,86.36877318,76.68146709,24.62490095,0,130.8142444
2/26/2030 10:00,3.289125032,62.63576322,57.87592873,86.36877318,76.68146709,24.62490095,0,130.8142444
2/26/2030 11:00,3.289125032,62.63576322,57.87592873,86.36877318,76.68146709,24.62490095,0,130.8142444
2/26/2030 12:00,3.289082324,62.63576322,57.87592873,86.36877322,76.68146708,24.62490095,0,130.8143856
2/26/2030 13:00,3.289082324,62.63576322,57.87592873,86.36877322,76.68146708,24.62490095,0,130.8143856
2/26/2030 14:00,3.289082324,62.63576322,57.87592873,86.36877322,76.68146708,24.62490095,0,130.8143856
2/26/2030 15:00,3.289040068,62.63576329,57.87592909,86.36877325,76.68146707,24.62490133,0,130.8148312
2/26/2030 16:00,3.289040068,62.63576329,57.87592909,86.36877325,76.68146707,24.62490133,0,130.8148312
2/26/2030 17:00,3.289040068,62.63576329,57.87592909,86.36877325,76.68146707,24.62490133,0,130.8148312
2/26/2030 18:00,3.288998209,62.63576334,57.87592915,86.36877306,76.68146705,24.62490139,0,130.8147212
2/26/2030 19:00,3.288998209,62.63576334,57.87592915,86.36877306,76.68146705,24.62490139,0,130.8147212
2/26/2030 20:00,3.288998209,62.63576334,57.87592915,86.36877306,76.68146705,24.62490139,0,130.8147212
2/26/2030 21:00,3.28895577,62.63576334,57.87592912,86.36877282,76.68146704,24.62490136,0,130.8149023
2/26/2030 22:00,3.28895577,62.63576334,57.87592912,86.36877282,76.68146704,24.62490136,0,130.8149023
2/26/2030 23:00,3.28895577,62.63576334,57.87592912,86.36877282,76.68146704,24.62490136,0,130.8149023
2/27/2030 0:00,3.288913072,62.63576329,57.87592909,86.36877269,76.68146703,24.62490133,0,130.8151998
2/27/2030 1:00,3.288913072,62.63576329,57.87592909,86.36877269,76.68146703,24.62490133,0,130.8151998
2/27/2030 2:00,3.288913072,62.63576329,57.87592909,86.36877269,76.68146703,24.62490133,0,130.8151998
2/27/2030 3:00,3.288869959,62.63576329,57.87592914,86.36877304,76.68146702,24.62490138,0,130.8151631
2/27/2030 4:00,3.288869959,62.63576329,57.87592914,86.36877304,76.68146702,24.62490138,0,130.8151631
2/27/2030 5:00,3.288869959,62.63576329,57.87592914,86.36877304,76.68146702,24.62490138,0,130.8151631
2/27/2030 6:00,3.28882678,62.63576326,57.87592901,86.36877324,76.68146701,24.62490125,0,130.8167409
2/27/2030 7:00,3.28882678,62.63576326,57.87592901,86.36877324,76.68146701,24.62490125,0,130.8167409
2/27/2030 8:00,3.28882678,62.63576326,57.87592901,86.36877324,76.68146701,24.62490125,0,130.8167409
2/27/2030 9:00,3.288783818,62.63576322,57.87592864,86.36877318,76.68146699,24.62490088,0,130.8152785
2/27/2030 10:00,3.288783818,62.63576322,57.87592864,86.36877318,76.68146699,24.62490088,0,130.8152785
2/27/2030 11:00,3.288783818,62.63576322,57.87592864,86.36877318,76.68146699,24.62490088,0,130.8152785
2/27/2030 12:00,3.288741563,62.63576322,57.87592862,86.36877322,76.68146698,24.62490086,0,130.8155155
2/27/2030 13:00,3.288741563,62.63576322,57.87592862,86.36877322,76.68146698,24.62490086,0,130.8155155
2/27/2030 14:00,3.288741563,62.63576322,57.87592862,86.36877322,76.68146698,24.62490086,0,130.8155155
2/27/2030 15:00,3.288699883,62.63576326,57.87592888,86.36877325,76.68146697,24.62490113,0,130.8158648
2/27/2030 16:00,3.288699883,62.63576326,57.87592888,86.36877325,76.68146697,24.62490113,0,130.8158648
2/27/2030 17:00,3.288699883,62.63576326,57.87592888,86.36877325,76.68146697,24.62490113,0,130.8158648
2/27/2030 18:00,3.288658855,62.63576329,57.87592895,86.36877306,76.68146696,24.62490121,0,130.8156847
2/27/2030 19:00,3.288658855,62.63576329,57.87592895,86.36877306,76.68146696,24.62490121,0,130.8156847
2/27/2030 20:00,3.288658855,62.63576329,57.87592895,86.36877306,76.68146696,24.62490121,0,130.8156847
2/27/2030 21:00,3.288617646,62.63576329,57.87592881,86.36877282,76.68146695,24.62490106,0,130.8156799
2/27/2030 22:00,3.288617646,62.63576329,57.87592881,86.36877282,76.68146695,24.62490106,0,130.8156799
2/27/2030 23:00,3.288617646,62.63576329,57.87592881,86.36877282,76.68146695,24.62490106,0,130.8156799
2/28/2030 0:00,3.28857641,62.63576325,57.87592872,86.36877269,76.68146695,24.62490098,0,130.8158608
2/28/2030 1:00,3.28857641,62.63576325,57.87592872,86.36877269,76.68146695,24.62490098,0,130.8158608
2/28/2030 2:00,3.28857641,62.63576325,57.87592872,86.36877269,76.68146695,24.62490098,0,130.8158608
2/28/2030 3:00,3.288534934,62.63576326,57.87592888,86.36877303,76.68146694,24.62490115,0,130.8157089
2/28/2030 4:00,3.288534934,62.63576326,57.87592888,86.36877303,76.68146694,24.62490115,0,130.8157089
2/28/2030 5:00,3.288534934,62.63576326,57.87592888,86.36877303,76.68146694,24.62490115,0,130.8157089
2/28/2030 6:00,3.288493328,62.63576324,57.87592876,86.36877323,76.68146693,24.62490103,0,130.8165652
2/28/2030 7:00,3.288493328,62.63576324,57.87592876,86.36877323,76.68146693,24.62490103,0,130.8165652
2/28/2030 8:00,3.288493328,62.63576324,57.87592876,86.36877323,76.68146693,24.62490103,0,130.8165652
2/28/2030 9:00,3.288452559,62.63576322,57.87592865,86.36877319,76.68146692,24.62490092,0,130.8156316
2/28/2030 10:00,3.288452559,62.63576322,57.87592865,86.36877319,76.68146692,24.62490092,0,130.8156316
2/28/2030 11:00,3.288452559,62.63576322,57.87592865,86.36877319,76.68146692,24.62490092,0,130.8156316
2/28/2030 12:00,3.288413481,62.63576322,57.87592864,86.36877323,76.68146691,24.62490091,0,130.8159495
2/28/2030 13:00,3.288413481,62.63576322,57.87592864,86.36877323,76.68146691,24.62490091,0,130.8159495
2/28/2030 14:00,3.288413481,62.63576322,57.87592864,86.36877323,76.68146691,24.62490091,0,130.8159495
2/28/2030 15:00,3.288375688,62.63576326,57.87592901,86.36877326,76.6814669,24.62490129,0,130.8165292
2/28/2030 16:00,3.288375688,62.63576326,57.87592901,86.36877326,76.6814669,24.62490129,0,130.8165292
2/28/2030 17:00,3.288375688,62.63576326,57.87592901,86.36877326,76.6814669,24.62490129,0,130.8165292
2/28/2030 18:00,3.288338394,62.63576329,57.87592909,86.36877308,76.6814669,24.62490138,0,130.8163171
2/28/2030 19:00,3.288338394,62.63576329,57.87592909,86.36877308,76.6814669,24.62490138,0,130.8163171
2/28/2030 20:00,3.288338394,62.63576329,57.87592909,86.36877308,76.6814669,24.62490138,0,130.8163171
2/28/2030 21:00,3.288300936,62.63576329,57.87592909,86.36877283,76.68146689,24.62490137,0,130.8160993
2/28/2030 22:00,3.288300936,62.63576329,57.87592909,86.36877283,76.68146689,24.62490137,0,130.8160993
2/28/2030 23:00,3.288300936,62.63576329,57.87592909,86.36877283,76.68146689,24.62490137,0,130.8160993
3/1/2030 0:00,3.288263728,62.63576329,57.8759291,86.36877273,76.68146688,24.62490139,0,130.8162335
3/1/2030 1:00,3.288263728,62.63576329,57.8759291,86.36877273,76.68146688,24.62490139,0,130.8162335
3/1/2030 2:00,3.288263728,62.63576329,57.8759291,86.36877273,76.68146688,24.62490139,0,130.8162335
3/1/2030 3:00,3.288225989,62.63576329,57.87592916,86.36877305,76.68146687,24.62490146,0,130.8160335
3/1/2030 4:00,3.288225989,62.63576329,57.87592916,86.36877305,76.68146687,24.62490146,0,130.8160335
3/1/2030 5:00,3.288225989,62.63576329,57.87592916,86.36877305,76.68146687,24.62490146,0,130.8160335
3/1/2030 6:00,3.288187221,62.63576329,57.87592918,86.36877323,76.68146686,24.62490149,0,130.8171949
3/1/2030 7:00,3.288187221,62.63576329,57.87592918,86.36877323,76.68146686,24.62490149,0,130.8171949
3/1/2030 8:00,3.288187221,62.63576329,57.87592918,86.36877323,76.68146686,24.62490149,0,130.8171949
3/1/2030 9:00,3.288148533,62.63576329,57.87592917,86.36877324,76.68146686,24.62490148,0,130.815616
3/1/2030 10:00,3.288148533,62.63576329,57.87592917,86.36877324,76.68146686,24.62490148,0,130.815616
3/1/2030 11:00,3.288148533,62.63576329,57.87592917,86.36877324,76.68146686,24.62490148,0,130.815616
3/1/2030 12:00,3.288109961,62.63576329,57.87592916,86.36877329,76.68146685,24.62490148,0,130.8156297
3/1/2030 13:00,3.288109961,62.63576329,57.87592916,86.36877329,76.68146685,24.62490148,0,130.8156297
3/1/2030 14:00,3.288109961,62.63576329,57.87592916,86.36877329,76.68146685,24.62490148,0,130.8156297
3/1/2030 15:00,3.288071361,62.63576335,57.87592919,86.36877328,76.68146684,24.6249015,0,130.8163223
3/1/2030 16:00,3.288071361,62.63576335,57.87592919,86.36877328,76.68146684,24.6249015,0,130.8163223
3/1/2030 17:00,3.288071361,62.63576335,57.87592919,86.36877328,76.68146684,24.6249015,0,130.8163223
3/1/2030 18:00,3.288032421,62.63576335,57.8759292,86.36877313,76.68146683,24.62490152,0,130.8154927
3/1/2030 19:00,3.288032421,62.63576335,57.8759292,86.36877313,76.68146683,24.62490152,0,130.8154927
3/1/2030 20:00,3.288032421,62.63576335,57.8759292,86.36877313,76.68146683,24.62490152,0,130.8154927
3/1/2030 21:00,3.287992871,62.63576335,57.87592916,86.36877291,76.68146682,24.62490147,0,130.8007997
3/1/2030 22:00,3.287992871,62.63576335,57.87592916,86.36877291,76.68146682,24.62490147,0,130.8007997
3/1/2030 23:00,3.287992871,62.63576335,57.87592916,86.36877291,76.68146682,24.62490147,0,130.8007997
3/2/2030 0:00,3.287952983,62.63576335,57.87592916,86.36877278,76.68146681,24.62490147,0,130.7986505
3/2/2030 1:00,3.287952983,62.63576335,57.87592916,86.36877278,76.68146681,24.62490147,0,130.7986505
3/2/2030 2:00,3.287952983,62.63576335,57.87592916,86.36877278,76.68146681,24.62490147,0,130.7986505
3/2/2030 3:00,3.287912841,62.63576335,57.8759292,86.36877294,76.6814668,24.62490153,0,130.796424
3/2/2030 4:00,3.287912841,62.63576335,57.8759292,86.36877294,76.6814668,24.62490153,0,130.796424
3/2/2030 5:00,3.287912841,62.63576335,57.8759292,86.36877294,76.6814668,24.62490153,0,130.796424
3/2/2030 6:00,3.287872501,62.63576335,57.8759292,86.36877313,76.68146679,24.62490153,0,130.7954082
3/2/2030 7:00,3.287872501,62.63576335,57.8759292,86.36877313,76.68146679,24.62490153,0,130.7954082
3/2/2030 8:00,3.287872501,62.63576335,57.8759292,86.36877313,76.68146679,24.62490153,0,130.7954082
3/2/2030 9:00,3.287832225,62.63576325,57.87592887,86.36877323,76.68146678,24.6249012,0,130.36304
3/2/2030 10:00,3.287832225,62.63576325,57.87592887,86.36877323,76.68146678,24.6249012,0,130.36304
3/2/2030 11:00,3.287832225,62.63576325,57.87592887,86.36877323,76.68146678,24.6249012,0,130.36304
3/2/2030 12:00,3.287792066,62.63576325,57.87592881,86.36877323,76.68146678,24.62490115,0,130.3566387
3/2/2030 13:00,3.287792066,62.63576325,57.87592881,86.36877323,76.68146678,24.62490115,0,130.3566387
3/2/2030 14:00,3.287792066,62.63576325,57.87592881,86.36877323,76.68146678,24.62490115,0,130.3566387
3/2/2030 15:00,3.287752046,62.63576325,57.87592889,86.36877319,76.68146677,24.62490123,0,130.3529382
3/2/2030 16:00,3.287752046,62.63576325,57.87592889,86.36877319,76.68146677,24.62490123,0,130.3529382
3/2/2030 17:00,3.287752046,62.63576325,57.87592889,86.36877319,76.68146677,24.62490123,0,130.3529382
3/2/2030 18:00,3.287712097,62.63576325,57.87592888,86.36877306,76.68146676,24.62490122,0,130.3513293
3/2/2030 19:00,3.287712097,62.63576325,57.87592888,86.36877306,76.68146676,24.62490122,0,130.3513293
3/2/2030 20:00,3.287712097,62.63576325,57.87592888,86.36877306,76.68146676,24.62490122,0,130.3513293
3/2/2030 21:00,3.287672207,62.63576322,57.87592864,86.36877288,76.68146675,24.62490099,0,130.3504537
3/2/2030 22:00,3.287672207,62.63576322,57.87592864,86.36877288,76.68146675,24.62490099,0,130.3504537
3/2/2030 23:00,3.287672207,62.63576322,57.87592864,86.36877288,76.68146675,24.62490099,0,130.3504537
3/3/2030 0:00,3.287632379,62.63576322,57.87592843,86.36877268,76.68146674,24.62490076,0,130.3498021
3/3/2030 1:00,3.287632379,62.63576322,57.87592843,86.36877268,76.68146674,24.62490076,0,130.3498021
3/3/2030 2:00,3.287632379,62.63576322,57.87592843,86.36877268,76.68146674,24.62490076,0,130.3498021
3/3/2030 3:00,3.287592708,62.63576322,57.87592864,86.36877276,76.68146673,24.62490099,0,130.3482984
3/3/2030 4:00,3.287592708,62.63576322,57.87592864,86.36877276,76.68146673,24.62490099,0,130.3482984
3/3/2030 5:00,3.287592708,62.63576322,57.87592864,86.36877276,76.68146673,24.62490099,0,130.3482984
3/3/2030 6:00,3.287553144,62.63576322,57.87592863,86.36877293,76.68146672,24.62490099,0,130.3479393
3/3/2030 7:00,3.287553144,62.63576322,57.87592863,86.36877293,76.68146672,24.62490099,0,130.3479393
3/3/2030 8:00,3.287553144,62.63576322,57.87592863,86.36877293,76.68146672,24.62490099,0,130.3479393
3/3/2030 9:00,3.287513766,62.63576322,57.87592855,86.36877315,76.68146671,24.62490091,0,130.3479419
3/3/2030 10:00,3.287513766,62.63576322,57.87592855,86.36877315,76.68146671,24.62490091,0,130.3479419
3/3/2030 11:00,3.287513766,62.63576322,57.87592855,86.36877315,76.68146671,24.62490091,0,130.3479419
3/3/2030 12:00,3.28747462,62.63576322,57.87592854,86.36877319,76.68146671,24.6249009,0,130.3480065
3/3/2030 13:00,3.28747462,62.63576322,57.87592854,86.36877319,76.68146671,24.6249009,0,130.3480065
3/3/2030 14:00,3.28747462,62.63576322,57.87592854,86.36877319,76.68146671,24.6249009,0,130.3480065
3/3/2030 15:00,3.287435759,62.63576322,57.87592857,86.36877319,76.6814667,24.62490094,0,130.3471555
3/3/2030 16:00,3.287435759,62.63576322,57.87592857,86.36877319,76.6814667,24.62490094,0,130.3471555
3/3/2030 17:00,3.287435759,62.63576322,57.87592857,86.36877319,76.6814667,24.62490094,0,130.3471555
3/3/2030 18:00,3.287397055,62.63576322,57.87592858,86.36877307,76.68146669,24.62490095,0,130.3473611
3/3/2030 19:00,3.287397055,62.63576322,57.87592858,86.36877307,76.68146669,24.62490095,0,130.3473611
3/3/2030 20:00,3.287397055,62.63576322,57.87592858,86.36877307,76.68146669,24.62490095,0,130.3473611
3/3/2030 21:00,3.287358389,62.63576322,57.87592841,86.3687728,76.68146669,24.62490078,0,130.3480483
3/3/2030 22:00,3.287358389,62.63576322,57.87592841,86.3687728,76.68146669,24.62490078,0,130.3480483
3/3/2030 23:00,3.287358389,62.63576322,57.87592841,86.3687728,76.68146669,24.62490078,0,130.3480483
3/4/2030 0:00,3.287319813,62.63576322,57.87592843,86.36877269,76.68146668,24.62490079,0,130.3488214
3/4/2030 1:00,3.287319813,62.63576322,57.87592843,86.36877269,76.68146668,24.62490079,0,130.3488214
3/4/2030 2:00,3.287319813,62.63576322,57.87592843,86.36877269,76.68146668,24.62490079,0,130.3488214
3/4/2030 3:00,3.287281302,62.63576322,57.87592863,86.36877306,76.68146668,24.62490102,0,130.3488224
3/4/2030 4:00,3.287281302,62.63576322,57.87592863,86.36877306,76.68146668,24.62490102,0,130.3488224
3/4/2030 5:00,3.287281302,62.63576322,57.87592863,86.36877306,76.68146668,24.62490102,0,130.3488224
3/4/2030 6:00,3.287242855,62.63576322,57.87592865,86.36877323,76.68146667,24.62490104,0,130.3501514
3/4/2030 7:00,3.287242855,62.63576322,57.87592865,86.36877323,76.68146667,24.62490104,0,130.3501514
3/4/2030 8:00,3.287242855,62.63576322,57.87592865,86.36877323,76.68146667,24.62490104,0,130.3501514
3/4/2030 9:00,3.287204776,62.63576322,57.8759286,86.36877318,76.68146667,24.62490099,0,130.3523105
3/4/2030 10:00,3.287204776,62.63576322,57.8759286,86.36877318,76.68146667,24.62490099,0,130.3523105
3/4/2030 11:00,3.287204776,62.63576322,57.8759286,86.36877318,76.68146667,24.62490099,0,130.3523105
3/4/2030 12:00,3.287167114,62.63576322,57.87592858,86.36877321,76.68146666,24.62490097,0,130.3557921
3/4/2030 13:00,3.287167114,62.63576322,57.87592858,86.36877321,76.68146666,24.62490097,0,130.3557921
3/4/2030 14:00,3.287167114,62.63576322,57.87592858,86.36877321,76.68146666,24.62490097,0,130.3557921
3/4/2030 15:00,3.287129891,62.63576322,57.87592862,86.36877324,76.68146666,24.62490101,0,130.3690386
3/4/2030 16:00,3.287129891,62.63576322,57.87592862,86.36877324,76.68146666,24.62490101,0,130.3690386
3/4/2030 17:00,3.287129891,62.63576322,57.87592862,86.36877324,76.68146666,24.62490101,0,130.3690386
3/4/2030 18:00,3.287093043,62.63576322,57.87592862,86.36877304,76.68146666,24.62490102,0,130.3684428
3/4/2030 19:00,3.287093043,62.63576322,57.87592862,86.36877304,76.68146666,24.62490102,0,130.3684428
3/4/2030 20:00,3.287093043,62.63576322,57.87592862,86.36877304,76.68146666,24.62490102,0,130.3684428
3/4/2030 21:00,3.287056121,62.63576322,57.87592846,86.36877279,76.68146665,24.62490085,0,130.3684534
3/4/2030 22:00,3.287056121,62.63576322,57.87592846,86.36877279,76.68146665,24.62490085,0,130.3684534
3/4/2030 23:00,3.287056121,62.63576322,57.87592846,86.36877279,76.68146665,24.62490085,0,130.3684534
3/5/2030 0:00,3.287019379,62.63576322,57.87592856,86.36877274,76.68146665,24.62490096,0,130.3686823
3/5/2030 1:00,3.287019379,62.63576322,57.87592856,86.36877274,76.68146665,24.62490096,0,130.3686823
3/5/2030 2:00,3.287019379,62.63576322,57.87592856,86.36877274,76.68146665,24.62490096,0,130.3686823
3/5/2030 3:00,3.286982561,62.63576322,57.87592879,86.36877308,76.68146665,24.6249012,0,130.3683709
3/5/2030 4:00,3.286982561,62.63576322,57.87592879,86.36877308,76.68146665,24.6249012,0,130.3683709
3/5/2030 5:00,3.286982561,62.63576322,57.87592879,86.36877308,76.68146665,24.6249012,0,130.3683709
3/5/2030 6:00,3.286945502,62.63576322,57.87592881,86.36877326,76.68146664,24.62490123,0,130.3698743
3/5/2030 7:00,3.286945502,62.63576322,57.87592881,86.36877326,76.68146664,24.62490123,0,130.3698743
3/5/2030 8:00,3.286945502,62.63576322,57.87592881,86.36877326,76.68146664,24.62490123,0,130.3698743
3/5/2030 9:00,3.2869088,62.63576322,57.87592875,86.3687732,76.68146664,24.62490118,0,130.3697089
3/5/2030 10:00,3.2869088,62.63576322,57.87592875,86.3687732,76.68146664,24.62490118,0,130.3697089
3/5/2030 11:00,3.2869088,62.63576322,57.87592875,86.3687732,76.68146664,24.62490118,0,130.3697089
3/5/2030 12:00,3.286872471,62.63576322,57.87592874,86.36877324,76.68146663,24.62490116,0,130.3700329
3/5/2030 13:00,3.286872471,62.63576322,57.87592874,86.36877324,76.68146663,24.62490116,0,130.3700329
3/5/2030 14:00,3.286872471,62.63576322,57.87592874,86.36877324,76.68146663,24.62490116,0,130.3700329
3/5/2030 15:00,3.286836369,62.63576322,57.87592878,86.36877327,76.68146663,24.62490121,0,130.3697562
3/5/2030 16:00,3.286836369,62.63576322,57.87592878,86.36877327,76.68146663,24.62490121,0,130.3697562
3/5/2030 17:00,3.286836369,62.63576322,57.87592878,86.36877327,76.68146663,24.62490121,0,130.3697562
3/5/2030 18:00,3.286800189,62.63576326,57.87592883,86.36877309,76.68146662,24.62490127,0,130.3686073
3/5/2030 19:00,3.286800189,62.63576326,57.87592883,86.36877309,76.68146662,24.62490127,0,130.3686073
3/5/2030 20:00,3.286800189,62.63576326,57.87592883,86.36877309,76.68146662,24.62490127,0,130.3686073
3/5/2030 21:00,3.286763598,62.63576324,57.87592867,86.36877285,76.68146662,24.6249011,0,130.2867015
3/5/2030 22:00,3.286763598,62.63576324,57.87592867,86.36877285,76.68146662,24.6249011,0,130.2867015
3/5/2030 23:00,3.286763598,62.63576324,57.87592867,86.36877285,76.68146662,24.6249011,0,130.2867015
3/6/2030 0:00,3.286726704,62.63576322,57.87592854,86.3687727,76.68146661,24.62490097,0,130.279477
3/6/2030 1:00,3.286726704,62.63576322,57.87592854,86.3687727,76.68146661,24.62490097,0,130.279477
3/6/2030 2:00,3.286726704,62.63576322,57.87592854,86.3687727,76.68146661,24.62490097,0,130.279477
3/6/2030 3:00,3.28668968,62.63576322,57.87592876,86.36877305,76.68146661,24.6249012,0,130.2765594
3/6/2030 4:00,3.28668968,62.63576322,57.87592876,86.36877305,76.68146661,24.6249012,0,130.2765594
3/6/2030 5:00,3.28668968,62.63576322,57.87592876,86.36877305,76.68146661,24.6249012,0,130.2765594
3/6/2030 6:00,3.286652575,62.63576322,57.87592871,86.36877324,76.6814666,24.62490116,0,130.2764717
3/6/2030 7:00,3.286652575,62.63576322,57.87592871,86.36877324,76.6814666,24.62490116,0,130.2764717
3/6/2030 8:00,3.286652575,62.63576322,57.87592871,86.36877324,76.6814666,24.62490116,0,130.2764717
3/6/2030 9:00,3.28661561,62.63576322,57.87592864,86.36877319,76.6814666,24.62490109,0,130.2708406
3/6/2030 10:00,3.28661561,62.63576322,57.87592864,86.36877319,76.6814666,24.62490109,0,130.2708406
3/6/2030 11:00,3.28661561,62.63576322,57.87592864,86.36877319,76.6814666,24.62490109,0,130.2708406
3/6/2030 12:00,3.286578929,62.63576322,57.87592862,86.36877323,76.6814666,24.62490107,0,130.26917
3/6/2030 13:00,3.286578929,62.63576322,57.87592862,86.36877323,76.6814666,24.62490107,0,130.26917
