name,technology,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
powerplant_155,onshore wind,renewable,0.0,448.7832501138031,0.0,1.0,448.7832501138031,448.7832501138031,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_156,onshore wind,renewable,0.0,6574.33649186113,0.0,1.0,6574.33649186113,6574.33649186113,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_157,onshore wind,renewable,0.0,415.79606565369255,0.0,1.0,415.79606565369255,415.79606565369255,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_158,run-of-river hydro,renewable,0.0,39.205000000000005,0.0,0.9,39.205000000000005,39.205000000000005,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_160,solar,renewable,0.0,4476.986226423079,0.0,1.0,4476.986226423079,4476.986226423079,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16 low voltage
powerplant_161,solar,renewable,0.0,0.0003333407115627,0.0,1.0,0.0003333407115627,0.0003333407115627,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16 low voltage
powerplant_162,solar,renewable,0.0,66.05092922019902,0.0,1.0,66.05092922019902,66.05092922019902,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_163,solar,renewable,0.0,542.4202982511504,0.0,1.0,542.4202982511504,542.4202982511504,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_164,solar,renewable,0.0,721.6625212122467,0.0,1.0,721.6625212122467,721.6625212122467,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_165,solar,renewable,0.0,491.36865538504014,0.0,1.0,491.36865538504014,491.36865538504014,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_166,solar,renewable,0.0,4224.918931221959,0.0,1.0,4224.918931221959,4224.918931221959,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_167,solar,renewable,0.0,708.8398584113943,0.0,1.0,708.8398584113943,708.8398584113943,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_168,solar,renewable,0.0,0.2738854295442861,0.0,1.0,0.2738854295442861,0.2738854295442861,0.0,0.0,0.0,0.0,0,0,,Market,DE0 16
powerplant_173,offshore wind DC,renewable,0.0,4720.2842659801845,0.0,1.0,4720.2842659801845,4720.2842659801845,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_174,offshore wind DC,renewable,0.0,1e-06,0.0,1.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_175,onshore wind,renewable,0.0,341.4315160513211,0.0,1.0,341.4315160513211,341.4315160513211,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
