,time,energy_cashflow,energy_generation_costs,heat,power,simulation,soc,total_costs,unit
6418,2013-01-24 16:00:00.000000,12326.002765155505,1.2912899999999998,0.0,86.086,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,1.2912899999999998,wind_onshore_04
6417,2013-01-24 16:00:00.000000,29749.586442945656,3.11661,0.0,207.774,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,3.11661,wind_onshore_02
6416,2013-01-24 16:00:00.000000,1808.8379705467323,0.1894965,0.0,12.6331,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.1894965,wind_onshore_01
6415,2013-01-24 16:00:00.000000,73454.37694351391,7.6951875,0.0,513.0125,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,7.6951875,wind_offshore_07
6414,2013-01-24 16:00:00.000000,27184.97432798988,2.8479374999999996,0.0,189.86249999999998,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,2.8479374999999996,wind_offshore_06
6413,2013-01-24 16:00:00.000000,21687.84284132268,2.2720499999999997,0.0,151.47,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,2.2720499999999997,wind_offshore_00
6411,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_05
6410,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_02
6409,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_00
6408,2013-01-24 16:00:00.000000,185134.88343454298,116546.66658858044,0.0,1293.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_09
6407,2013-01-24 16:00:00.000000,11884.141782727816,8854.468682389921,0.0,83.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_08
6406,2013-01-24 16:00:00.000000,22909.18897875242,16940.333119063143,0.0,160.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_07
6405,2013-01-24 16:00:00.000000,97507.23559081498,62392.80765335312,0.0,681.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_06
6404,2013-01-24 16:00:00.000000,22336.459254283607,14996.926324216032,0.0,156.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_05
6403,2013-01-24 16:00:00.000000,4868.202657984889,3794.0327968455645,0.0,34.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_04
6402,2013-01-24 16:00:00.000000,298249.00401713303,194988.59073867786,0.0,2083.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_03
6401,2013-01-24 16:00:00.000000,21334.182236463188,16451.262335237618,0.0,149.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_02
6400,2013-01-24 16:00:00.000000,181555.3226566129,137086.8687719313,0.0,1268.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_00
6422,2013-01-24 16:00:00.000000,1271746.3531829936,942874.1805018942,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_0
6423,2013-01-24 16:00:00.000000,1271746.3531829936,801505.0892092655,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_1
6412,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_08
6425,2013-01-24 16:00:00.000000,1271746.3531829936,935345.0211158312,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_3
6424,2013-01-24 16:00:00.000000,1271746.3531829936,859732.473968912,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_2
6446,2013-01-24 16:00:00.000000,75054.29742881753,7.8627975,0.0,524.1865,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,7.8627975,wind_onshore_00_1
6445,2013-01-24 16:00:00.000000,75054.29742881753,7.8627975,0.0,524.1865,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,7.8627975,wind_onshore_00_0
6444,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_2
6443,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_1
6442,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_0
6441,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_1
6440,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_0
6439,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_3
6438,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_2
6437,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_1
6447,2013-01-24 16:00:00.000000,75054.29742881753,7.8627975,0.0,524.1865,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,7.8627975,wind_onshore_00_2
6426,2013-01-24 16:00:00.000000,1271746.3531829936,862233.0671776625,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_4
6435,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_2
6434,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_1
6433,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_0
6432,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_2
6431,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_1
6430,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_0
6429,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_2
6428,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_1
6427,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_0
6436,2013-01-24 16:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_0
6566,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.9527256233840908,0.0,battery_03_1
6567,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_2
6568,2013-01-24 17:00:00.000000,119218.48567207209,0.0,,833.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.29052445094324064,0.0,battery_04_0
6569,2013-01-24 17:00:00.000000,119790.96339438696,0.0,,837.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.6730055231868219,0.0,battery_04_1
6574,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Tanzmühle - Rabenleite
6571,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_0
6572,2013-01-24 17:00:00.000000,12753.196455877458,0.0,,89.1087702369176,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.022462033567251738,0.0,battery_06_1
6573,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_2
6565,2013-01-24 17:00:00.000000,6436.758788033354,0.0,,44.97473726667067,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.758304034159904,0.0,battery_03_0
6570,2013-01-24 17:00:00.000000,119647.84396380823,0.0,,836.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.6723357500796443,0.0,battery_04_2
6564,2013-01-24 17:00:00.000000,72132.19301167387,0.0,,504.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.7917891774094428,0.0,battery_01_1
6558,2013-01-24 17:00:00.000000,91023.95784806463,0.0,,636.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.6723499888300815,0.0,battery_07
6562,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_1
6561,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_0
6560,2013-01-24 17:00:00.000000,61111.99685711258,0.0,,427.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.6727849165924609,0.0,battery_09
6559,2013-01-24 17:00:00.000000,30484.43871326693,0.0,,213.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.3788768897187232,0.0,battery_08
6557,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_05
6556,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,-2.7755575615628914e-17,0.0,battery_02
6555,2013-01-24 17:00:00.000000,113974.01725794554,11.94534,0.0,796.356,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,11.94534,wind_onshore_07_3
6554,2013-01-24 17:00:00.000000,113974.01725794554,11.94534,0.0,796.356,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,11.94534,wind_onshore_07_2
6553,2013-01-24 17:00:00.000000,113974.01725794554,11.94534,0.0,796.356,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,11.94534,wind_onshore_07_1
6552,2013-01-24 17:00:00.000000,113974.01725794554,11.94534,0.0,796.356,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,11.94534,wind_onshore_07_0
6563,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,1.0,0.0,battery_01_0
6575,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Schwarzenbachwerk
6599,2013-01-24 17:00:00.000000,-9266396.641931329,194237706.32251075,,-64745.902107503585,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,demand
6577,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach I
6551,2013-01-24 17:00:00.000000,67598.81348837768,7.0848675,0.0,472.3245,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,7.0848675,wind_onshore_06_1
6598,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Goldisthal
6597,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Markersbach
6596,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Wehr
6595,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck II
6594,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Säckingen
6593,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte II
6592,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Witznau
6591,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Erzhausen
6590,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldshut
6576,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach II
6589,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Langenprozelten
6587,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Koepchenwerk Herdecke II
6586,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Häusern
6585,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck I
6584,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Rönkhausen
6583,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Geesthacht
6582,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Reisach - Rabenleite
6581,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Glems
6580,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Wendefurth
6579,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Bleiloch
6578,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte I
6588,2013-01-24 17:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Happurg
6550,2013-01-24 17:00:00.000000,67598.81348837768,7.0848675,0.0,472.3245,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,7.0848675,wind_onshore_06_0
6549,2013-01-24 17:00:00.000000,115673.13113777607,12.12342,0.0,808.228,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,12.12342,wind_onshore_03_1
6548,2013-01-24 17:00:00.000000,115673.13113777607,12.12342,0.0,808.228,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,12.12342,wind_onshore_03_0
6521,2013-01-24 17:00:00.000000,78823.45574952067,8.261295,0.0,550.753,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,8.261295,wind_onshore_09
6520,2013-01-24 17:00:00.000000,39129.897092064726,4.1011095,0.0,273.4073,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,4.1011095,wind_onshore_08
6519,2013-01-24 17:00:00.000000,39211.861589957145,4.109699999999999,0.0,273.97999999999996,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,4.109699999999999,wind_onshore_05
6518,2013-01-24 17:00:00.000000,14883.776742749065,1.5599325,0.0,103.99549999999999,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,1.5599325,wind_onshore_04
6517,2013-01-24 17:00:00.000000,40814.7992124388,4.2777,0.0,285.18,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,4.2777,wind_onshore_02
6516,2013-01-24 17:00:00.000000,2770.11951468026,0.29032949999999996,0.0,19.3553,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.29032949999999996,wind_onshore_01
6515,2013-01-24 17:00:00.000000,80096.78932337952,8.39475,0.0,559.65,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,8.39475,wind_offshore_07
6514,2013-01-24 17:00:00.000000,33320.35023018422,3.492225,0.0,232.815,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,3.492225,wind_offshore_06
6513,2013-01-24 17:00:00.000000,24398.71428619868,2.5571699999999997,0.0,170.47799999999998,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,2.5571699999999997,wind_offshore_00
6512,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_08
6511,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_05
6510,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_02
6509,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_00
6508,2013-01-24 17:00:00.000000,185053.42373828235,116546.66658858044,0.0,1293.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_09
6507,2013-01-24 17:00:00.000000,11878.912738033592,8854.468682389921,0.0,83.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_08
6506,2013-01-24 17:00:00.000000,22899.10889259488,16940.333119063143,0.0,160.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_07
6505,2013-01-24 17:00:00.000000,97464.33222410694,62392.80765335312,0.0,681.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_06
6504,2013-01-24 17:00:00.000000,22326.631170280005,14996.926324216032,0.0,156.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_05
6503,2013-01-24 17:00:00.000000,4866.0606396764115,3794.0327968455645,0.0,34.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_04
6502,2013-01-24 17:00:00.000000,298117.77389546955,194988.59073867786,0.0,2083.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_03
6501,2013-01-24 17:00:00.000000,21324.795156228978,16451.262335237618,0.0,149.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_02
6522,2013-01-24 17:00:00.000000,1271186.7824001731,942874.1805018942,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_0
6523,2013-01-24 17:00:00.000000,1271186.7824001731,801505.0892092655,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_1
6500,2013-01-24 17:00:00.000000,181475.4379738144,137086.8687719313,0.0,1268.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_00
6525,2013-01-24 17:00:00.000000,1271186.7824001731,935345.0211158312,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_3
6524,2013-01-24 17:00:00.000000,1271186.7824001731,859732.473968912,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_2
6547,2013-01-24 17:00:00.000000,85522.23225747285,8.9633775,0.0,597.5585,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,8.9633775,wind_onshore_00_2
6546,2013-01-24 17:00:00.000000,85522.23225747285,8.9633775,0.0,597.5585,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,8.9633775,wind_onshore_00_1
6545,2013-01-24 17:00:00.000000,85522.23225747285,8.9633775,0.0,597.5585,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,8.9633775,wind_onshore_00_0
6544,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_2
6543,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_1
6542,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_0
6540,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_0
6539,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_3
6538,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_2
6537,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_1
6541,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_1
6535,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_2
6534,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_1
6533,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_0
6526,2013-01-24 17:00:00.000000,1271186.7824001731,862233.0671776625,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_4
6532,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_2
6531,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_1
6530,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_0
6529,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_2
6528,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_1
6527,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_0
6536,2013-01-24 17:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_0
6665,2013-01-24 18:00:00.000000,24962.25399832892,0.0,,174.36763789687666,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.7480290747771536,0.0,battery_03_0
6666,2013-01-24 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.9527256233840908,0.0,battery_03_1
6667,2013-01-24 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_2
6672,2013-01-24 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_1
6669,2013-01-24 18:00:00.000000,119823.87814967101,0.0,,837.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.5095082847802329,0.0,battery_04_1
6670,2013-01-24 18:00:00.000000,119680.71939441454,0.0,,836.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.5085036251194665,0.0,battery_04_2
6671,2013-01-24 18:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_0
