datetime,DE_NL_export,DE_NL_import,DE_CH_export,DE_CH_import,DE_DK_export,DE_DK_import,DE_CZ_export,DE_CZ_import,DE_LU_export,DE_LU_import,DE_SE_export,DE_SE_import,DE_AT_export,DE_AT_import,DE_FR_export,DE_FR_import,DE_PL_export,DE_PL_import,DE_NO_export,DE_NO_import,DE_BE_export,DE_BE_import
23-11-23 5:00,"1,186.25",-657,"2,123.00",0,30.5,-228.75,"2,151.00",-684,283.75,0,0,-566,"2,340.25",-143.75,0,-422,"1,456.00",0,255,0,977.75,0
23-11-23 6:00,"1,124.75",-545.25,"1,902.25",-0.5,71.75,-223,"2,142.00",-549,350.25,0,0,-566,"1,883.75",-66.5,4,-259,"1,570.00",0,0,-276.5,942.25,0
23-11-23 7:00,"1,065.00",-113.25,"1,544.50",-95.25,118.25,-156.5,"2,006.00",-581,426,0,0,-566,"1,547.25",-218,238,-12,"1,509.00",0,0,-560,810.5,0
23-11-23 8:00,"2,154.25",0,"1,437.75",-252.5,132.5,-78,"1,914.00",-684,494,0,0,-566,"1,683.25",-327.25,831,0,"1,196.00",0,0,-580,855.25,0
23-11-23 9:00,"2,369.75",0,"1,386.25",-206.5,85.25,-104.25,"1,834.00",-592,539.75,0,0,-566,"1,863.00",-198,695,0,"1,355.00",0,0,-570.75,840.75,0
23-11-23 10:00,"2,144.75",0,"1,694.50",-109,40,-182.75,"1,816.00",-471,552.5,0,0,-566,"2,171.25",-205,503,0,"1,376.00",0,0,-561.75,864.5,0
23-11-23 11:00,"1,963.25",0,"1,627.75",-37.75,122,-56,"1,723.00",-516,527.75,0,0,-566,"2,260.00",-212.75,180,0,"1,249.00",0,0,-558,789.75,0
23-11-23 12:00,"1,438.00",0,"1,338.75",-21.75,50.75,-137,"1,769.00",-452,475,0,0,-565,"2,224.75",-159.25,30,-208,"1,337.00",0,0,-294.75,807.25,0
23-11-23 13:00,"1,566.50",0,"1,429.50",0,105.75,-82.25,"1,881.00",-395,500.25,0,0,-565,"2,235.75",-79,0,-356,"1,461.00",0,0,-282.25,711,0
23-11-23 14:00,"1,446.00",0,"1,325.25",0,121.75,-51.25,"1,958.00",-444,478.25,0,0,-566,"1,906.75",-81.75,0,-388,"1,485.00",0,0,-455.5,789.5,0
23-11-23 15:00,"1,769.75",0,"1,388.00",0,77.25,-116.75,"2,087.00",-460,434.5,0,0,-566,"1,624.75",-138.25,0,-296,"1,613.00",0,0,-567,727.5,0
23-11-23 16:00,"1,864.25",0,"1,493.75",-0.25,117.75,-137,"2,021.00",-289,410.25,0,0,-566,"1,470.00",-194.25,0,-306,"1,743.00",0,0,-594.5,897.5,0
23-11-23 17:00,"2,342.25",0,"1,373.00",-85.75,74.75,-184.25,"1,972.00",-437,429.25,0,0,-566,"1,438.00",-187.5,197,-21,"1,613.00",0,0,-656.25,964.5,0
23-11-23 18:00,"2,129.50",0,"1,469.75",-109.5,104.5,-141.25,"1,994.00",-494,481.25,0,0,-566,"1,344.25",-315,506,0,"1,658.00",0,4,-153.5,981,0
23-11-23 19:00,"1,459.25",0,"1,788.75",-15.75,99.5,-188.25,"1,998.00",-310,348.25,0,0,-566,"1,667.00",-114.5,279,-89,"1,751.00",0,371.5,0,982.5,0
23-11-23 20:00,"1,540.50",0,"1,979.00",-4.25,92,-164.5,"1,997.00",-292,285.25,0,0,-566,"1,705.75",-118.25,304,-118,"1,575.00",0,942.75,0,995.75,0
23-11-23 21:00,"1,256.00",0,"2,073.50",0,127.75,-134.75,"1,978.00",-393,176.25,0,0,-537,"1,948.50",-195.5,0,-467,"1,321.00",0,"1,276.75",0,994,0
23-11-23 22:00,"1,123.25",0,"2,185.50",0,89.5,-189.75,"2,031.00",-212,159.25,0,0,-83,"1,887.00",-183.5,80,-399,"1,416.00",0,"1,394.75",0,934,0
23-11-23 23:00,"1,315.75",0,"2,665.00",-0.25,505.75,-0.25,"1,986.00",-261,124.75,0,251,0,"2,014.75",-114.75,756,-18,"1,533.00",0,"1,401.25",0,963,0
24-11-23 0:00,"1,080.25",-61.5,"2,807.25",-1.5,"1,395.50",0,"1,973.00",-450,210.75,0,22,0,"2,168.75",-216.75,561,-3,"1,440.00",0,"1,401.25",0,982,0
24-11-23 1:00,"1,446.25",0,"3,057.00",0,"1,482.75",0,"1,846.00",-530,211.5,0,0,0,"2,174.50",-199.5,732,0,"1,282.00",0,"1,401.50",0,927,0
24-11-23 2:00,993.5,-68.25,"3,076.75",0,"1,471.50",0,"1,627.00",-529,218.5,0,0,-50,"2,072.75",-208.25,472,0,"1,266.00",0,"1,401.50",0,956,0
24-11-23 3:00,"1,218.25",-261.5,"2,744.00",0,"1,268.75",0,"1,452.00",-524,189,0,0,-1,"1,853.50",-227.25,36,-62,"1,339.00",0,"1,402.00",0,973.5,0
24-11-23 4:00,"1,006.25",-543.5,"2,727.25",0,"1,438.25",0,"1,576.00",-504,219.25,0,0,0,"1,998.00",-249,3,-87,"1,392.00",0,"1,381.25",0,991.25,0
24-11-23 5:00,769.25,-850.75,"2,577.00",0,701,-61,"1,588.00",-560,256.25,0,0,-480,"2,102.75",-264,9,-161,"1,332.00",0,903.25,0,738.75,0
24-11-23 6:00,820.25,"-1,018.75","1,923.00",0,233,-94.75,"1,929.00",-363,239.5,0,0,-563,"2,106.00",-213.75,0,"-1,152.00","1,483.00",0,311.25,0,889.5,0
24-11-23 7:00,940.25,-101.75,"1,678.50",-2.5,119,-131.5,"1,829.00",-423,349.5,0,0,-566,"1,592.00",-129.75,0,-696,"1,478.00",0,0,-274.5,964.5,0
24-11-23 8:00,"1,390.75",0,"1,709.25",-45,129.25,-154.75,"2,011.00",-470,427.75,0,0,-566,"1,435.75",-145.5,52,-286,"1,549.00",0,0,-712,933.75,0
24-11-23 9:00,"1,864.25",0,"1,465.00",-27.5,51.75,-108.75,"2,083.00",-462,348.75,0,0,-565,"1,262.50",-166,20,-491,"1,258.00",0,0,-718,680,0
24-11-23 10:00,"1,691.50",0,"1,705.50",-4.5,309.75,-4,"2,038.00",-465,370.25,0,0,-565,"1,544.75",-101.25,8,-448,"1,317.00",0,0,-614.5,680,0
24-11-23 11:00,"1,399.00",-14.25,"1,635.50",0,529,0,"2,046.00",-395,333.75,0,0,-566,"1,589.75",-164.25,0,-760,"1,556.00",0,0,-377.5,840.5,0
24-11-23 12:00,"1,149.00",-354.5,"1,700.25",0,750.75,-27,"1,982.00",-233,317,0,0,-615,"1,691.50",-142.5,0,"-1,216.00","1,691.00",0,0,-76.5,729.75,0
24-11-23 13:00,"1,012.25",-478.25,"1,616.75",0,905.25,-86.5,"1,997.00",-181,295.5,0,0,-617,"1,678.25",-318,0,"-1,731.00","1,718.00",0,0,-232.25,781.25,0
24-11-23 14:00,"1,217.75",-13.75,"1,518.50",0,798.5,-98.5,"1,983.00",-228,356.75,0,0,-617,"1,707.00",-241,0,"-1,450.00","1,696.00",0,0,-491.25,580.5,0
24-11-23 15:00,"1,351.25",0,"1,160.50",0,240.75,-137.25,"1,990.00",-405,283,0,0,-617,"1,438.25",-190.75,0,"-1,765.00","1,387.00",0,0,-731.5,690.25,0
24-11-23 16:00,"1,490.50",0,781.75,0,114.25,-182.75,"1,982.00",-479,326,0,0,-617,"1,221.00",-147,0,"-1,901.00","1,264.00",0,0,-742.5,822.25,0
24-11-23 17:00,"1,857.00",0,"1,163.25",-0.25,110.5,-187.25,"2,061.00",-473,438.5,0,0,-617,"1,415.25",-113.75,0,-946,"1,547.00",0,0,-752.25,838.25,0
24-11-23 18:00,"2,263.75",0,"1,310.50",-40.25,139.75,-131.25,"1,935.00",-576,453,0,0,-617,"1,140.75",-165,10,-336,"1,458.00",0,0,-761.25,804,0
24-11-23 19:00,"2,060.25",0,"1,535.75",-49.5,132.75,-131.5,"2,022.00",-483,342.25,0,0,-617,"1,386.00",-105,48,-111,"1,701.00",0,0,-753,711.5,0
24-11-23 20:00,"2,140.75",0,"1,748.25",-40.5,17,-177.75,"1,939.00",-435,317.75,0,0,-617,"1,594.75",-106,34,-69,"1,673.00",0,0,-762.75,945,0
24-11-23 21:00,"1,667.50",0,"1,953.50",-51.25,13.75,-244.5,"1,606.00",-545,279.75,0,0,-617,"1,482.50",-123,88,-6,"1,463.00",0,0,-782.75,962.25,0
24-11-23 22:00,"1,525.50",0,"2,364.25",-52,116.25,-28.5,"1,317.00",-747,311.5,0,0,-617,"1,765.75",-195.75,371,0,"1,491.00",0,0,-805.5,963.75,0
24-11-23 23:00,"1,288.25",0,"2,494.50",-38.25,246.5,0,880,-949,230.5,0,0,-617,"1,636.25",-226.75,315,0,"1,448.00",0,0,-853.75,869.75,0
25-11-23 0:00,"1,592.00",0,"2,185.75",-16.75,162.5,-59.75,715,"-1,207.00",200.75,0,0,-617,"1,446.25",-244,81,-220,826,0,0,-498,913.75,0
25-11-23 1:00,"1,378.25",0,"1,890.75",-6,342.5,-62.25,509,"-1,245.00",148.5,0,0,-617,"1,259.00",-401.5,0,-637,807,0,0,-304.75,766.25,0
25-11-23 2:00,"1,253.50",0,"1,655.75",-6,292.25,-74,481,"-1,205.00",115.25,0,0,-617,"1,109.25",-420.75,0,-760,742,0,0,-382.25,739.75,0
25-11-23 3:00,"1,141.00",-36.75,"1,512.00",-1.5,268.75,-106.75,485,"-1,180.00",112,0,0,-617,999.25,-481.5,0,-994,542,0,16,-16.75,971.25,0
25-11-23 4:00,"1,073.75",-247.75,"1,446.75",0,375,-208,493,"-1,118.00",187.25,0,0,-617,"1,065.00",-302.25,0,"-1,449.00",672,0,348.25,0,597.5,0
25-11-23 5:00,"1,133.50",-294.25,"1,475.75",0,244.25,-131.25,533,"-1,112.00",199.75,0,0,-617,"1,183.00",-280.5,0,"-1,305.00",472,0,149.75,-4.75,957.5,0
25-11-23 6:00,"1,330.75",0,"1,574.75",-8,251.75,-333.75,490,"-1,276.00",241.75,0,0,-617,"1,312.25",-272,0,-783,556,0,0,-408.75,756.25,0
25-11-23 7:00,"1,871.00",0,"1,807.25",-40.25,59.75,-430,386,"-1,452.00",302.5,0,0,-617,"1,399.50",-535.5,0,-340,657,0,0,-723,863.75,0
25-11-23 8:00,"2,476.75",0,"2,165.25",-101,63,-442.75,327,"-1,532.00",318.75,0,0,-617,"1,506.25",-751.5,316,0,605,0,0,-876,951.75,0
25-11-23 9:00,"1,990.00",0,"1,907.50",-165.5,855.25,-327.5,73,"-1,407.00",286.75,0,0,-617,"1,615.25","-1,044.75",347,0,520,0,0,-667.5,941.25,0
25-11-23 10:00,"1,308.50",0,"1,775.50",-139.5,648.75,-287,147,"-1,318.00",280.75,0,0,-512,"1,258.25",-731.25,292,-14,663,0,0,-732.25,792.75,0
25-11-23 11:00,951.25,-10.25,"1,576.75",-44.25,62,-117,240,"-1,281.00",262,0,0,-492,"1,199.75",-606.75,6,-381,726,0,0,-558,211.5,0
25-11-23 12:00,755,-661,"1,616.75",-15.25,134,-270.5,202,"-1,346.00",223.25,0,0,-338,"1,174.00",-561.75,0,-844,673,0,0,-345.5,867.75,0
25-11-23 13:00,503.25,-742.25,"1,409.50",0,356.75,-156.75,381,"-1,253.00",237.5,0,0,-259,"1,088.00",-447,0,"-1,541.00",781,0,0,-34,312,0
25-11-23 14:00,969.5,-274.75,"1,032.75",0,189.75,"-1,011.50",764,-961,248,0,0,-102,808.75,-338.5,0,"-1,927.00","1,396.00",0,0,-263.25,112,0
25-11-23 15:00,"1,166.00",-256,802.75,0,298.25,"-1,372.75",845,-902,206,0,0,-536,685.75,-245.25,0,"-2,273.00","1,529.00",0,0,-160,796.25,0
25-11-23 16:00,"1,721.00",0,"1,171.75",0,324.75,"-1,064.50",866,"-1,074.00",230,0,0,-530,987.5,-469.25,0,"-1,775.00","1,354.00",0,2.75,-126.75,926.75,0
25-11-23 17:00,"2,545.75",0,"1,151.50",-43.5,316.5,-436,390,"-1,452.00",362,0,0,-495,"1,270.50","-1,068.25",1,"-1,071.00",787,0,289.25,0,854.25,0
25-11-23 18:00,"3,307.00",0,"1,541.50",-227,322.25,-204,18,"-1,844.00",376.75,0,0,-503,"1,600.25","-1,789.25",340,-187,473,0,136.75,0,966.25,0
25-11-23 19:00,"3,897.50",0,"1,644.75",-263,313.75,"-1,189.25",8,"-1,702.00",353.5,0,0,-529,"1,743.25","-1,441.25",451,-145,660,0,0,-99,856.75,0
25-11-23 20:00,"3,612.25",0,"1,751.25",-236.5,28.5,"-1,883.25",61,"-1,448.00",309.75,0,0,-612,"1,725.00","-1,224.00",429,-149,830,0,0,-39,927.25,0
25-11-23 21:00,"3,158.75",0,"2,130.25",-170.75,146.75,"-2,080.00",0,"-1,846.00",269,0,0,-617,"1,695.50","-1,383.75",281,-356,303,-66,0,-132,817,0
25-11-23 22:00,"3,182.50",0,"2,269.50",-212.25,39,"-1,525.75",0,"-2,204.00",343.75,0,0,-617,"1,824.25","-1,498.50",416,-148,229,-209,0,-682.5,536.5,0
25-11-23 23:00,"3,632.00",0,"2,189.00",-265,0,"-1,832.75",0,"-2,451.00",313,0,0,-617,"1,913.25","-1,749.25",556,-138,175,-346,0,-881,844.75,0
26-11-23 0:00,"4,505.00",0,"1,746.25",-352,0,"-1,910.00",0,"-2,868.00",295.25,0,0,-616,"1,763.50","-1,965.75",751,-35,127,-125,0,"-1,206.50",976,0
26-11-23 1:00,"4,781.50",0,"2,218.50",-301.5,0,"-1,941.75",0,"-2,829.00",277,0,0,-616,"1,708.00","-1,211.25",884,0,593,0,0,"-1,155.25",933.5,0
26-11-23 2:00,"4,616.50",0,"2,433.50",-262.75,0,"-2,203.00",0,"-2,913.00",173.75,0,0,-617,"1,636.75","-1,396.50",732,0,929,0,0,"-1,117.50",878.25,0
26-11-23 3:00,"4,547.75",0,"2,578.25",-247.75,0,"-2,503.75",0,"-2,770.00",199,0,0,-617,"1,707.75","-1,497.75",730,0,962,0,0,-995.25,949.5,0
26-11-23 4:00,"3,565.00",0,"2,341.00",-176.75,0,"-2,429.25",0,"-2,883.00",150.75,0,0,-617,"1,604.75","-1,600.00",409,-120,817,0,0,-417.75,934.75,0
26-11-23 5:00,"3,664.75",0,"2,595.50",-185,0,"-2,406.50",0,"-2,839.00",179.25,0,0,-617,"1,696.25","-1,434.25",523,-1,975,0,127.25,-5,903.75,0
26-11-23 6:00,"3,533.50",0,"2,653.25",-171.25,0,"-1,671.00",0,"-2,669.00",183,0,0,-616,"1,783.00","-1,432.50",635,0,728,0,0,-153.75,914,0
26-11-23 7:00,"3,700.00",0,"2,302.25",-248.25,0,"-1,207.75",0,"-2,936.00",241.5,0,0,-616,"1,814.00","-1,489.50",750,0,7,-252,0,-142.5,936.25,0
26-11-23 8:00,"4,636.50",0,"2,274.00",-262.75,0,"-1,082.75",0,"-3,060.00",308.75,0,0,-617,"1,637.75","-1,595.25",729,0,0,-371,0,-286.75,0,-418.25
26-11-23 9:00,"4,538.00",0,"1,767.25",-260,0,-778.75,0,"-3,080.00",300,0,0,-617,"1,468.75","-1,558.00",504,-118,0,-415,226.25,-0.25,223.25,0
26-11-23 10:00,"4,603.50",0,"1,291.50",-248.5,0,-912.75,0,"-3,013.00",306.75,0,0,-487,"1,405.50","-1,645.25",460,-373,0,-432,269.25,0,453,0
26-11-23 11:00,"4,382.25",0,709,-217.25,0,-967,0,"-2,882.00",314,0,0,-364,"1,147.75","-1,743.25",325,-724,2,-346,258.75,0,175.25,0
26-11-23 12:00,"4,221.50",0,834.5,-173.5,0,-628.75,0,"-2,834.00",330.25,0,0,-264,"1,277.00","-1,779.75",204,-952,2,-389,235,0,76.5,0
26-11-23 13:00,"4,230.75",0,724.5,-131.25,0,-469.75,0,"-2,663.00",282.5,0,0,-177,"1,281.75","-1,924.25",65,"-1,280.00",126,-227,206.75,0,280,0
26-11-23 14:00,"3,450.75",0,416.75,-42.75,0,-239,0,"-2,396.00",209.5,0,0,-10,"1,037.50","-1,433.00",0,"-1,828.00",219,-205,341.5,0,565.5,0
26-11-23 15:00,"3,518.75",0,668.25,-0.25,0,-553.25,0,"-1,995.00",224.75,0,0,0,940,"-1,167.25",0,"-2,193.00",355,-26,250.25,0,258.25,0
26-11-23 16:00,"3,671.00",0,123.75,-60.25,349.5,-8.75,0,"-1,785.00",250,0,0,0,704.5,"-1,101.75",0,"-2,334.00",794,0,318,0,369.5,0
26-11-23 17:00,"4,090.00",0,11,-357,"1,628.00",0,0,"-2,142.00",254.5,0,0,0,735.25,"-1,541.25",4,"-1,762.00",388,0,107,0,797.5,0
26-11-23 18:00,"4,103.75",0,50.5,-287.5,"1,187.00",0,0,"-2,086.00",321.5,0,0,0,772.75,"-1,479.75",97,"-1,262.00",424,0,97.5,0,814,0
26-11-23 19:00,"4,253.75",0,936.5,-210,260.5,-11.5,0,"-2,078.00",344.75,0,0,0,"1,283.25","-1,601.75",285,-654,538,0,80,0,669.25,0
26-11-23 20:00,"3,736.75",0,"1,349.50",-126,127.75,-719.75,0,"-1,973.00",268.5,0,0,0,"1,288.75","-1,195.00",123,-779,551,0,139,0,726.25,0
26-11-23 21:00,"2,767.50",0,"2,105.00",-94.5,64.75,"-1,315.00",0,"-2,203.00",208.75,0,0,0,"1,517.25","-1,184.00",90,-615,232,-1,379.75,0,826.75,0
26-11-23 22:00,"1,897.50",0,"2,257.75",-56.5,0,"-1,551.00",0,"-2,390.00",245.5,0,0,-180,"1,563.25","-1,248.50",30,-416,26,-146,340.5,0,775,0
26-11-23 23:00,"1,301.00",0,"2,378.00",-64.5,0,"-1,677.50",0,"-2,487.00",259.75,0,0,-402,"1,632.75","-1,224.00",79,-278,27,-240,1.25,-219.5,822.5,0
27-11-23 0:00,"2,227.75",0,"2,539.75",-90.75,0,"-1,219.75",0,"-2,395.00",257.5,0,0,-604,"1,782.00","-1,279.50",136,-123,140,-601,0,-410.5,845.75,0
27-11-23 1:00,"1,704.00",0,"2,470.50",-12.25,0,-754.5,0,"-2,318.00",198,0,0,-617,"1,476.25","-1,065.50",1,-455,173,-598,0,-489,635.75,0
27-11-23 2:00,"1,413.00",0,"2,518.50",-1.75,0,-654,0,"-2,434.00",174,0,0,-341,"1,380.25",-987.75,0,-668,42,-807,0,-109.75,460.25,0
27-11-23 3:00,962,0,"2,192.25",0,0,"-1,231.00",0,"-1,930.00",137,0,0,-385,"1,171.00",-717.25,0,"-1,454.00",325,-277,0,-251,0,-211
27-11-23 4:00,505.5,-34,"1,988.00",0,0,"-1,606.50",0,"-1,646.00",125.5,0,0,-124,"1,146.00",-523.75,0,"-1,901.00",457,-12,0,-368.75,0,-662.25
27-11-23 5:00,881.25,-3.5,"1,477.75",0,3,"-2,061.25",117,"-1,367.00",183.5,0,0,-4,994.75,-316.75,0,"-2,096.00",885,0,0,-623.75,0,-358.5
27-11-23 6:00,0,-734.75,953.5,-18,268.25,"-1,671.75",680,-865,329.75,0,0,0,"1,081.00",-198.25,0,"-2,581.00","1,589.00",0,0,"-1,139.50",0,-532.25
27-11-23 7:00,65,-117.75,250.75,-274.5,356,-810.25,452,-849,398,0,0,0,444,-388.75,0,"-2,810.00","1,585.00",0,0,-587.25,0,-415
27-11-23 8:00,517.25,-77.75,14.75,-656.5,357.25,-188.75,206,-911,371.75,0,0,0,468.75,-634.25,0,"-2,699.00","1,579.00",0,15,-33.25,86.75,0
27-11-23 9:00,"1,508.75",0,33.75,-213,253.75,-416.75,68,"-1,052.00",421,0,0,0,795.25,"-1,136.00",0,"-2,511.00","1,289.00",0,313.5,0,594.75,0
27-11-23 10:00,"2,108.25",0,174.5,-177.25,323.5,-942.5,126,"-1,034.00",476.25,0,0,0,765.25,-646,0,"-2,581.00","1,376.00",0,262,0,234.75,0
27-11-23 11:00,"2,668.50",0,151.75,-151.75,301.5,"-1,444.25",300,-864,437,0,0,0,685.25,-336.5,0,"-2,298.00","1,535.00",0,66.75,0,320.5,0
27-11-23 12:00,"2,982.00",0,307.5,-138,135.25,"-1,068.00",766,-667,451.75,0,0,-411,873.5,-185,0,"-2,304.00","1,206.00",0,0,-58.5,410,0
27-11-23 13:00,"2,982.50",0,520.25,-88.75,64.5,-423.5,899,-576,455.75,0,0,-530,"1,057.00",-128.75,0,"-2,324.00","1,308.00",0,0,-382.75,197.75,0
27-11-23 14:00,"2,630.50",-0.25,622.25,-21.5,350.75,-63,952,-601,445.75,0,0,-537,755.5,-185.25,0,"-2,289.00","1,413.00",0,0,-546.75,0,-88.25
27-11-23 15:00,"2,339.25",0,714,-62.5,133.75,-89.25,"1,208.00",-559,396,0,0,-543,990.25,-145.25,0,"-2,532.00","1,515.00",0,0,-419.5,0,-174.75
27-11-23 16:00,"1,744.75",0,712.25,-20,541,-156.5,"1,433.00",-554,398,0,0,-198,879.25,-168.5,0,"-2,337.00","1,532.00",0,0,-876.75,879.75,0
27-11-23 17:00,"2,214.50",0,304.5,-102.25,552.25,-133.25,"1,476.00",-573,466,0,0,-461,932.5,-179.75,0,"-1,671.00","1,627.00",0,0,-817,751.5,0
27-11-23 18:00,"2,162.75",0,"1,008.75",-57.25,129.5,-170.25,"1,405.00",-688,455.75,0,0,-556,"1,224.25",-147.5,0,-769,"1,583.00",0,0,-822.5,732.75,0
27-11-23 19:00,"2,096.75",0,"1,745.00",-55.25,93.75,-182.75,"1,260.00",-728,440.25,0,0,-559,"1,511.00",-170,0,-342,"1,462.00",0,0,-823.5,486.75,0
27-11-23 20:00,"2,170.75",0,"2,005.25",-33.25,73,-192.25,"1,184.00",-840,428.25,0,0,-560,"1,627.75",-140.5,0,-221,"1,448.00",0,0,-831.75,920.25,0
27-11-23 21:00,"2,007.50",0,"2,233.25",-14.25,84.5,-163,758,"-1,048.00",353.5,0,0,-560,"1,593.75",-171.75,34,-73,"1,317.00",0,0,-814.5,903.75,0
27-11-23 22:00,"1,938.25",0,"2,444.25",-14.5,76,-156,505,"-1,192.00",324,0,0,-560,"1,643.00",-260,252,-29,"1,363.00",0,0,-808.25,919,0
27-11-23 23:00,"2,028.00",0,"2,362.50",-2.5,194.75,-61.75,291,"-1,342.00",298.25,0,0,-559,"1,507.50",-232.5,173,-45,"1,330.00",0,0.25,-257.75,890.5,0
28-11-23 0:00,"1,202.25",-61.75,"1,678.25",0,269.25,-60.5,372,"-1,130.00",162,0,0,-557,"1,433.75",-319.5,0,"-1,535.00","1,857.00",0,333,0,347.25,0
28-11-23 1:00,"1,221.50",-186,"1,401.75",0,946,-60.75,329,"-1,027.00",237.75,0,0,-559,"1,379.50",-400,0,"-1,892.00","1,414.00",0,919.25,0,270,0
28-11-23 2:00,"1,148.25",-0.5,"1,706.00",0,"1,254.25",-66.25,224,"-1,136.00",202,0,0,-561,"1,287.50",-357.75,0,"-1,477.00","1,033.00",0,"1,185.75",0,75.25,-3
28-11-23 3:00,"1,554.25",0,"1,620.50",0,"1,349.50",-66.75,292,"-1,056.00",215.75,0,0,-562,"1,233.75",-367.5,0,"-1,792.00",968,0,"1,190.00",0,0,-846.25
28-11-23 4:00,"1,060.25",-143,"1,590.75",0,"1,004.00",-69.25,407,"-1,029.00",161.75,0,0,-562,"1,363.00",-262.75,0,"-1,879.00","1,169.00",0,"1,149.00",0,368.25,0
28-11-23 5:00,"1,876.75",0,"1,511.50",0,386,-80,771,"-1,008.00",257,0,0,-469,"1,682.75",-257,0,"-1,837.00","1,114.00",0,572.25,0,3,-148.5
28-11-23 6:00,"2,385.50",0,"1,435.00",0,2.5,-431,"1,131.00","-1,033.00",374,0,0,-62,"1,504.75",-132.25,0,"-1,306.00","1,379.00",0,20.75,-48.5,565.25,0
28-11-23 7:00,"2,417.00",0,"1,247.50",-0.75,133.5,-116,"1,223.00",-951,471,0,0,0,"1,459.25",-178,0,"-1,159.00","1,583.00",0,0,-590.25,263,0
28-11-23 8:00,"2,702.25",0,594.5,-62.75,105.5,-177.5,812,"-1,002.00",500.25,0,0,0,"1,125.75",-434.75,0,"-1,062.00","1,412.00",0,0,-324,400.75,0
28-11-23 9:00,"2,253.25",0,0,-712.25,93,-173,455,-948,470,0,0,0,"1,053.75","-1,069.00",0,"-1,402.00","1,312.00",0,0,-455.5,570.75,0
28-11-23 10:00,"2,105.25",0,0,"-1,073.00",105,-376.75,417,-887,527.75,0,0,0,"1,030.25","-1,325.75",0,"-1,668.00","1,434.00",0,0,-504.75,0,-889.25
28-11-23 11:00,373.75,-11.75,0,"-1,502.50",27,-85.5,266,-802,438.5,0,0,0,917.5,"-1,471.75",0,"-2,288.00","1,256.00",0,0,-238,0,-958
28-11-23 12:00,0,"-1,243.75",0,"-2,262.25",545.5,0,277,-632,421.75,0,0,0,570.5,"-1,515.75",0,"-3,048.00","1,492.00",0,0,-423.5,0,-186.25
28-11-23 13:00,0,"-1,286.75",0,"-2,273.00",637.75,-1,344,-553,437.25,0,0,0,464.75,"-1,366.25",0,"-3,235.00","1,618.00",0,0,-488.5,0,-231
28-11-23 14:00,385.5,-4.75,0,"-2,156.25",335,-454.5,28,-929,469.75,0,0,0,631,"-1,746.00",0,"-2,782.00","1,299.00",0,0,-491.75,0,-953
28-11-23 15:00,682.5,0,0,"-2,307.75",398.25,-8,0,"-1,376.00",449.75,0,0,0,730,"-2,174.75",0,"-2,679.00","1,086.00",0,0,-586.25,141,-15
28-11-23 16:00,"1,844.75",0,0,"-2,489.75","1,117.50",0,0,"-1,606.00",504.5,0,0,0,475.25,"-2,353.00",0,"-2,512.00",797,0,0,-674.25,66.75,-12.5
28-11-23 17:00,"1,633.25",0,0,"-2,540.75","2,059.50",0,0,"-2,072.00",587.5,0,0,0,672,"-2,805.00",151,"-1,429.00",490,0,0,-615,663.25,0
28-11-23 18:00,"1,694.00",0,0,"-1,869.25","1,713.50",0,0,"-2,333.00",565,0,0,0,850.5,"-2,736.00",513,-493,344,-17,0,-662.25,746.25,0
28-11-23 19:00,"1,505.50",0,0,"-1,026.25",728,0,0,"-2,470.00",440.75,0,0,0,988.75,"-2,661.00",673,-1,607,0,0,-631,411.75,0
28-11-23 20:00,793.25,-275.5,"1,112.75",-200.5,333.5,-185.5,0,"-2,325.00",481.25,0,0,0,"1,275.50","-2,048.75",655,0,927,0,0,-503,305,0
28-11-23 21:00,"1,296.25",-30.25,"1,957.50",-87.25,288.75,-745.25,0,"-2,135.00",440.5,0,0,0,"1,549.50","-1,815.25",502,0,647,0,0,-436.75,48.75,-29.5
28-11-23 22:00,"1,666.75",0,"2,191.50",-90.25,248.25,-921.75,0,"-2,405.00",434.75,0,0,0,"1,546.75","-1,951.00",606,0,245,0,0,-323.75,280.75,0
28-11-23 23:00,"2,815.75",0,"2,502.25",-93.5,298.75,"-1,345.50",0,"-2,330.00",380,0,0,-460,"1,539.25","-1,905.75","1,045.00",0,841,0,0,-455,0,-838.5
29-11-23 0:00,"2,537.25",0,"2,396.25",-54.75,247.25,-323.5,0,"-2,409.00",293,0,0,-81,"1,524.00","-1,927.25",728,0,710,0,6,-20,0,-872.75
29-11-23 1:00,"2,137.25",0,"2,561.25",-83,568.5,0,0,"-2,295.00",239.25,0,0,0,"1,479.50","-1,565.00","1,185.00",0,634,0,127.5,0,0,-833
29-11-23 2:00,918.75,-192.5,"2,658.00",-112.75,"1,966.00",0,0,"-2,443.00",136,0,0,0,"1,584.00","-1,824.50","1,249.00",0,468,-3,146,0,889,0
29-11-23 3:00,808.75,-334.25,"2,583.25",-63,"2,451.25",0,0,"-2,115.00",113,0,0,-303,"1,481.50","-1,414.00",951,0,827,0,89.75,0,993.75,0
29-11-23 4:00,"1,033.75",-391.5,"2,446.75",-35.75,"2,420.25",0,65,"-1,567.00",186.5,0,0,-32,"1,404.00",-965,773,0,"1,206.00",0,570.75,0,903.75,0
29-11-23 5:00,"1,090.25",-314.75,"2,537.00",-6.5,"2,089.25",0,932,"-1,178.00",218,0,0,0,"1,347.00",-643.5,667,-9,"1,637.00",0,544.75,0,645.75,0
