name,technology,bidding_EOM,bidding_redispatch,max_power_charge,max_power_discharge,efficiency_charge,efficiency_discharge,min_soc,max_soc,additional_cost_charge,additional_cost_discharge,natural_inflow,unit_operator,node
SEE972809461415,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_353,314
SEE949927919647,li_ion_battery,flexable_eom_storage,FixedDispatchStrategy,1.6,1.44,0.95,0.95,0,1,0.28,0.28,0,battery_operator_354,314
Tanzmahle - Rabenleite,PSPP,flexable_eom_storage,FixedDispatchStrategy,25,35,0.81,0.88,0,1,0.28,0.28,0,GDF SUEZ ENERGIE DEUTSCHLAND,529
Schwarzenbachwerk,PSPP,flexable_eom_storage,FixedDispatchStrategy,20,46,0.73,0.82,0,1,0.28,0.28,0,ENBW ENERGIE BADEN-WURTTEMBERG,529
Leitzach II,PSPP,flexable_eom_storage,FixedDispatchStrategy,38,49,0.86,0.9,0,1,0.28,0.28,0,STADTWERKE MUENCHEN GMBH,700
Leitzach I,PSPP,flexable_eom_storage,FixedDispatchStrategy,40,51,0.86,0.9,0,1,0.28,0.28,0,STADTWERKE MUENCHEN GMBH,700
Hohenwarte I,PSPP,flexable_eom_storage,FixedDispatchStrategy,34,63,0.8,0.87,0,1,0.28,0.28,0,VATTENFALL EUROPE AG,63
Bleiloch,PSPP,flexable_eom_storage,FixedDispatchStrategy,32,80,0.8,0.87,0,1,0.28,0.28,0,VATTENFALL EUROPE AG,250
Wendefurth,PSPP,flexable_eom_storage,FixedDispatchStrategy,72,80,0.82,0.88,0,1,0.28,0.28,0,VATTENFALL EUROPE AG,340
Glems,PSPP,flexable_eom_storage,FixedDispatchStrategy,68,90,0.84,0.89,0,1,0.28,0.28,0,ENBW ENERGIE BADEN-WURTTEMBERG,549
Reisach - Rabenleite,PSPP,flexable_eom_storage,FixedDispatchStrategy,84,100,0.85,0.9,0,1,0.28,0.28,0,GDF SUEZ ENERGIE DEUTSCHLAND,529
Geesthacht,PSPP,flexable_eom_storage,FixedDispatchStrategy,96,105,0.81,0.87,0,1,0.28,0.28,0,VATTENFALL EUROPE AG,254
Rankhausen,PSPP,flexable_eom_storage,FixedDispatchStrategy,140,140,0.85,0.9,0,1,0.28,0.28,0,ENERVIE - SUEDWESTFALEN ENERGIE,292
Waldeck I,PSPP,flexable_eom_storage,FixedDispatchStrategy,96,140,0.87,0.92,0,1,0.28,0.28,0,UNIPER,610
Hausern,PSPP,flexable_eom_storage,FixedDispatchStrategy,104,144,0.82,0.88,0,1,0.28,0.28,0,ENBW ENERGIE BADEN-WURTTEMBERG,561
Koepchenwerk Herdecke II,PSPP,flexable_eom_storage,FixedDispatchStrategy,153,153,0.85,0.9,0,1,0.28,0.28,0,RWE POWER AG,697
Happurg,PSPP,flexable_eom_storage,FixedDispatchStrategy,126,160,0.83,0.89,0,1,0.28,0.28,0,UNIPER,786
Langenprozelten,PSPP,flexable_eom_storage,FixedDispatchStrategy,154,168,0.85,0.9,0,1,0.28,0.28,0,UNIPER,82
Waldshut,PSPP,flexable_eom_storage,FixedDispatchStrategy,80,176,0.79,0.86,0,1,0.28,0.28,0,ENBW ENERGIE BADEN-WURTTEMBERG,560
Erzhausen,PSPP,flexable_eom_storage,FixedDispatchStrategy,230,220,0.84,0.9,0,1,0.28,0.28,0,STATKRAFT AS,698
Witznau,PSPP,flexable_eom_storage,FixedDispatchStrategy,128,220,0.77,0.84,0,1,0.28,0.28,0,ENBW ENERGIE BADEN-WURTTEMBERG,561
Hohenwarte II,PSPP,flexable_eom_storage,FixedDispatchStrategy,310,320,0.8,0.87,0,1,0.28,0.28,0,VATTENFALL EUROPE AG,63
Sackingen,PSPP,flexable_eom_storage,FixedDispatchStrategy,301,353,0.86,0.91,0,1,0.28,0.28,0,ENBW ENERGIE BADEN-WURTTEMBERG,364
Waldeck II,PSPP,flexable_eom_storage,FixedDispatchStrategy,476,440,0.87,0.92,0,1,0.28,0.28,0,UNIPER,610
Wehr,PSPP,flexable_eom_storage,FixedDispatchStrategy,1000,992,0.86,0.9,0,1,0.28,0.28,0,RWE POWER AG,365
Markersbach,PSPP,flexable_eom_storage,FixedDispatchStrategy,1140,1050,0.84,0.89,0,1,0.28,0.28,0,VATTENFALL EUROPE AG,348
Goldisthal,PSPP,flexable_eom_storage,FixedDispatchStrategy,1140,1060,0.88,0.92,0,1,0.28,0.28,0,VATTENFALL EUROPE AG,474
