name,bus0,bus1,voltage,i_nom,circuits,s_nom,r,x,b,length
way/259468196-220,DE29-220,DE18-220,220,1.29,2,983.112,2.142953,10.75048,0.00056102,71431.76
way/259468200-1-380,DE18-380,way/59707532-380,380,2.58,1,1698.103,0.062829,0.515195,9.08E-06,2094.29
way/26186272-1-220,way/152261133-220,DE183-220,220,1.29,1,491.556,0.231853,1.163127,1.52E-05,3864.21
way/26436072-1-220,way/26455019-220,way/23744346-220,220,1.29,2,983.112,0.174044,0.87312,4.56E-05,5801.46
way/269823874-380,DE61-380,way/42488850-380,380,2.58,2,3396.205,0.217723,1.785325,0.00012586,14514.84
way/27691050-220,DE51-220,way/288305056-220,220,1.29,2,983.112,0.312726,1.568842,8.19E-05,10424.2
way/279079565-380,way/57727004-380,way/77038371-380,380,2.58,1,1698.103,0.914012,7.494894,0.00013209,30467.05
way/28051449-380,way/953015049-380,DE28-380,380,2.58,1,1698.103,0.239014,1.959919,3.45E-05,7967.15
way/28215364-220,way/699048438-220,DE55-220,220,1.29,2,983.112,0.157195,0.788593,4.12E-05,5239.82
way/284698723-220,way/24667346-220,way/698870101-220,220,1.29,1,491.556,0.274025,1.374691,1.79E-05,4567.08
way/286703268-380,way/1072574879-380,way/24502420-380,380,2.58,2,3396.205,0.488353,4.004494,0.00028229,32556.86
way/286709461-380-b,way/1024536785-380,way/151967290-380,380,2.58,2,3396.205,0.514239,4.216759,0.00029726,34282.59
way/28861605-1-380,DE193-380,DE192-380,380,2.58,1,1698.103,0.032944,0.27014,4.76E-06,1098.13
way/290288900-380,way/311444692-380,way/311444691-380,380,2.58,4,6792.41,0.025891,0.212305,5.99E-05,3452.12
way/292316785-220,DE72-220,DE69-220,220,1.29,2,983.112,0.072359,0.363,1.89E-05,2411.96
way/292627381-220,DE93-220,way/23380800-220,220,1.29,2,983.112,0.144568,0.725247,3.79E-05,4818.92
way/29287463-220,DE132-220,way/132814303-220,220,1.29,2,983.112,0.219325,1.100278,5.74E-05,7310.82
way/296529805-2-220,DE177-220,way/54359256-220,220,1.29,2,983.112,0.514985,2.583507,0.00013482,17166.16
way/296751942-220,DE55-220,way/30109913-220,220,1.29,2,983.112,0.387235,1.942631,0.00010138,12907.85
way/30018713-220,DE43-220,way/28227099-220,220,1.29,1,491.556,0.07801,0.391351,5.11E-06,1300.17
way/30151837-380,DE23-380,way/940636813-380,380,2.58,2,3396.205,0.057962,0.475288,3.35E-05,3864.13
way/301953423-380,way/142487746-380,way/797009308-380,380,2.58,2,3396.205,0.198823,1.630348,0.00011493,13254.86
way/30419417-380,DE19-380,DE18-380,380,2.58,2,3396.205,0.135654,1.112366,7.84E-05,9043.63
way/30588239-380,way/26404600-380,DE195-380,380,2.58,2,3396.205,0.516657,4.236589,0.00029866,34443.81
way/30859575-220,way/24237879-220,DE211-220,220,1.29,2,983.112,1.499286,7.52142,0.00039251,49976.21
way/31105066-380,way/41389594-380,way/31105067-380,380,2.58,2,3396.205,0.613133,5.027691,0.00035442,40875.54
way/31122745-1-380,DE198-380,way/30734324-380,380,2.58,1,1698.103,0.08001,0.656082,1.16E-05,2667
way/31669067-380,way/883768276-380,way/31024391-380,380,2.58,2,3396.205,0.162172,1.329807,9.37E-05,10811.44
way/31669070-380,way/883768277-380,way/883768276-380,380,2.58,1,1698.103,0.050963,0.4179,7.36E-06,1698.78
way/31742764-380,way/32042992-380,way/1280840211-380,380,2.58,2,3396.205,0.195065,1.599534,0.00011276,13004.34
way/318009993-380,way/883928229-380,way/883928228-380,380,2.58,1,1698.103,0.100152,0.821249,1.45E-05,3338.41
way/318302077-380,DE11-380,way/24502420-380,380,2.58,2,3396.205,0.02302,0.188762,1.33E-05,1534.65
way/32267173-380,way/87722999-380,DE6-380,380,2.58,2,3396.205,0.046414,0.380598,2.68E-05,3094.29
way/32398460-380,way/156673636-380,DE121-380,380,2.58,2,3396.205,0.279142,2.288968,0.00016136,18609.5
way/32672606-220,DE105-220,DE96-220,220,1.29,2,983.112,0.557568,2.797133,0.00014597,18585.6
way/32950166-1-380,DE22-380,DE23-380,380,2.58,1,1698.103,0.086051,0.705621,1.24E-05,2868.38
way/32950166-2-220,DE22-220,DE23-220,220,1.29,1,491.556,0.171619,0.860953,1.12E-05,2860.31
way/33168244-220,DE51-220,way/957746797-220,220,1.29,2,983.112,0.046099,0.231264,1.21E-05,1536.64
way/33382745-220,way/23084554-220,DE131-220,220,1.29,4,1966.224,0.115792,0.580888,0.00012126,7719.44
way/33548105-1-220,way/37764852-220,DE38-220,220,1.29,2,983.112,0.085487,0.428862,2.24E-05,2849.58
way/33812397-380,way/871646309-380,way/24493551-380,380,2.58,2,3396.205,0.053758,0.440816,3.11E-05,3583.87
way/339943620-220,way/152261133-220,way/32731290-220,220,1.29,2,983.112,0.086042,0.431643,2.25E-05,2868.06
way/34174518-380,DE10-380,DE11-380,380,2.58,4,6792.41,0.020176,0.165441,4.67E-05,2690.09
way/345674979-1-380,way/1245826064-380,DE152-380,380,2.58,1,1698.103,0.04595,0.376791,6.64E-06,1531.67
way/345675089-380,DE146-380,DE152-380,380,2.58,2,3396.205,0.277192,2.272975,0.00016023,18479.47
way/34897791-1-380,DE138-380,way/22766160-380,380,2.58,2,3396.205,0.127763,1.04766,7.39E-05,8517.56
way/34897791-2-220,DE138-220,way/22766160-220,220,1.29,2,983.112,0.256293,1.285737,6.71E-05,8543.1
way/34942575-220,DE27-220,DE24-220,220,1.29,2,983.112,0.451356,2.264303,0.00011816,15045.2
way/349635742-220,DE176-220,DE180-220,220,1.29,2,983.112,0.181758,0.911818,4.76E-05,6058.59
way/36258837-380,DE153-380,way/395847307-380,380,2.58,2,3396.205,0.528014,4.329717,0.00030522,35200.95
way/381739502-380,DE25-380,way/30132758-380,380,2.58,2,3396.205,0.372705,3.056179,0.00021544,24846.98
way/381950155-380,way/160584794-380,DE155-380,380,2.58,1,1698.103,0.248189,2.035153,3.59E-05,8272.98
way/38243743-1-380,DE100-380,way/87767098-380,380,2.58,2,3396.205,0.3842,3.150443,0.00022209,25613.36
way/38584672-220,way/1303270458-220,way/38584673-220,220,1.29,1,491.556,0.138067,0.692634,9.04E-06,2301.11
way/386594906-1-380,DE95-380,DE94-380,380,2.58,1,1698.103,0.034754,0.284984,5.02E-06,1158.47
way/39230385-380,DE153-380,way/26777313-380,380,2.58,2,3396.205,0.112318,0.921006,6.49E-05,7487.85
way/39676389-380,way/143882655-380,DE134-380,380,2.58,2,3396.205,0.387898,3.18076,0.00022423,25859.84
way/40854817-380,DE186-380,DE187-380,380,2.58,1,1698.103,0.04617,0.378594,6.67E-06,1539
way/40854819-380,DE186-380,DE187-380,380,2.58,1,1698.103,0.04607,0.377772,6.66E-06,1535.66
way/40895968-380,way/942448206-380,DE27-380,380,2.58,2,3396.205,0.059884,0.491053,3.46E-05,3992.3
way/41036073-380,DE19-380,way/33169401-380,380,2.58,2,3396.205,0.960282,7.874314,0.00055509,64018.81
way/41232147-380,way/41232144-380,DE104-380,380,2.58,4,6792.41,0.080094,0.656773,0.00018519,10679.23
way/41339399-1-380,way/95434457-380,DE125-380,380,2.58,2,3396.205,0.039796,0.326324,2.30E-05,2653.04
way/41339399-2-220,way/95434457-220,DE125-220,220,1.29,2,983.112,0.078917,0.395902,2.07E-05,2630.58
way/41374777-380,DE127-380,way/24839976-380,380,2.58,2,3396.205,0.066683,0.546799,3.86E-05,4445.52
way/41374780-2-220,DE125-220,way/27919734-220,220,1.29,1,491.556,0.464682,2.331155,3.04E-05,7744.7
way/414015967-380,way/22766160-380,DE153-380,380,2.58,2,3396.205,0.405928,3.328611,0.00023465,27061.88
way/41460654-1-380,DE189-380,way/22960899-380,380,2.58,1,1698.103,0.186986,1.533288,2.70E-05,6232.88
way/41642831-1-220,DE211-220,DE212-220,220,1.29,1,491.556,0.227387,1.140727,1.49E-05,3789.79
way/41931917-220,DE212-220,way/68532663-220,220,1.29,2,983.112,0.548689,2.752591,0.00014365,18289.64
way/41981221-380,way/147521567-380,way/1223405794-380,380,2.58,2,3396.205,0.323114,2.649533,0.00018678,21540.92
way/42387453-380,DE208-380,DE207-380,380,2.58,2,3396.205,0.048567,0.398246,2.81E-05,3237.77
way/42389033-380,way/35954395-380,DE207-380,380,2.58,1,1698.103,0.039142,0.320966,5.66E-06,1304.74
way/42509126-1-380,DE65-380,DE68-380,380,2.58,2,3396.205,0.173806,1.425208,0.00010047,11587.06
way/425103271-220,way/24478889-220,way/35818137-220,220,1.29,3,1474.668,0.126616,0.635192,7.46E-05,6330.82
way/42861709-1-380,DE56-380,way/42861703-380,380,2.58,1,1698.103,0.078053,0.640038,1.13E-05,2601.78
way/42920726-1-220,DE80-220,DE81-220,220,1.29,2,983.112,0.051656,0.259143,1.35E-05,1721.88
way/42920875-1-380,way/1303270458-380,way/23022100-380,380,2.58,2,3396.205,0.054235,0.444729,3.14E-05,3615.68
way/43163137-380,way/43163132-380,way/11500045-380,380,2.58,2,3396.205,0.036625,0.300322,2.12E-05,2441.64
way/43201818-380,DE186-380,DE182-380,380,2.58,2,3396.205,0.479401,3.931087,0.00027712,31960.06
way/43292052-380,DE188-380,DE189-380,380,2.58,2,3396.205,0.030306,0.248508,1.75E-05,2020.39
way/43305107-220,way/39011884-220,DE194-220,220,1.29,2,983.112,0.045654,0.229032,1.20E-05,1521.81
way/43688806-380,DE185-380,DE184-380,380,2.58,1,1698.103,0.031446,0.257857,4.54E-06,1048.2
way/45737386-380,way/1107961833-380,DE8-380,380,2.58,2,3396.205,0.400155,3.281271,0.00023131,26677
way/48616848-380,way/101997887-380,way/31131320-380,380,2.58,2,3396.205,1.168531,9.581951,0.00067547,77902.04
way/49616633-380,way/883928229-380,way/883768277-380,380,2.58,2,3396.205,0.123287,1.010953,7.13E-05,8219.13
way/49746081-220,DE16-220,way/30039908-220,220,1.29,2,983.112,0.261607,1.312393,6.85E-05,8720.22
way/49746082-220-a,DE16-220,way/170123812-220,220,1.29,2,983.112,0.707342,3.548501,0.00018518,23578.08
way/505137255-380,way/25992879-380,DE133-380,380,2.58,2,3396.205,0.05435,0.445673,3.14E-05,3623.36
way/51497698-1-380,way/27919734-380,way/49577401-380,380,2.58,2,3396.205,0.117378,0.962498,6.79E-05,7825.19
way/515358079-380,way/515358077-380,way/947118608-380,380,2.58,2,3396.205,0.252785,2.072837,0.00014612,16852.33
way/52889943-220,DE97-220,DE93-220,220,1.29,2,983.112,0.040205,0.201696,1.05E-05,1340.17
way/54071725-220,DE126-220,way/22761839-220,220,1.29,4,1966.224,0.031933,0.160197,3.34E-05,2128.86
way/550112563-380,way/414169327-380,way/942448206-380,380,2.58,2,3396.205,0.626036,5.133498,0.00036188,41735.76
way/560384836-220,way/152973139-220,way/409305507-220,220,1.29,2,983.112,0.517327,2.595257,0.00013544,17244.23
way/58870477-380,way/943135226-380,DE149-380,380,2.58,2,3396.205,0.392746,3.220514,0.00022703,26183.04
way/59524692-380,way/46615737-380,way/11500045-380,380,2.58,2,3396.205,0.037987,0.311493,2.20E-05,2532.46
way/59524693-380,way/46615737-380,way/30303506-380,380,2.58,1,1698.103,0.15447,1.266656,2.23E-05,5149.01
way/59584548-220,way/24839976-220,DE129-220,220,1.29,2,983.112,0.336409,1.687653,8.81E-05,11213.64
way/60541934-220,way/24415232-220,way/121199242-220,220,1.29,2,983.112,0.13466,0.675543,3.53E-05,4488.66
way/60725324-1-380,way/29077623-380,DE50-380,380,2.58,1,1698.103,1.201584,9.852989,0.00017364,40052.8
way/60869542-1-380,way/113546939-380,DE100-380,380,2.58,2,3396.205,0.061628,0.505346,3.56E-05,4108.5
way/610525281-220,DE139-220,way/22766160-220,220,1.29,4,1966.224,0.085619,0.429522,8.97E-05,5707.94
way/61649945-220,DE59-220,DE55-220,220,1.29,2,983.112,0.268554,1.347244,7.03E-05,8951.79
way/617568394-380,way/518455594-380,DE22-380,380,2.58,2,3396.205,0.710095,5.822781,0.00041047,47339.68
way/61910372-380,way/32042992-380,way/142487746-380,380,2.58,2,3396.205,0.078781,0.646007,4.55E-05,5252.09
way/62251376-220,DE7-220,way/28008024-220,220,1.29,2,983.112,1.187792,5.958759,0.00031096,39593.08
way/66038425-220,way/66038431-220,way/35763480-220,220,1.29,3,1474.668,0.073772,0.370089,4.35E-05,3688.59
way/68018969-1-220,DE98-220,way/156973363-220,220,1.29,1,491.556,0.09956,0.499461,6.52E-06,1659.34
way/68677653-1-380,way/35763480-380,DE102-380,380,2.58,1,1698.103,0.219736,1.801839,3.18E-05,7324.55
way/68677653-2-220,way/35763480-220,DE102-220,220,1.29,1,491.556,0.439585,2.205252,2.88E-05,7326.42
way/70691555-1-220,DE84-220,DE86-220,220,1.29,2,983.112,0.039185,0.196577,1.03E-05,1306.16
way/70814149-1-380,DE76-380,way/24280460-380,380,2.58,2,3396.205,0.024389,0.199993,1.41E-05,1625.96
way/712379294-220,DE108-220,way/172997498-220,220,1.29,2,983.112,0.223146,1.119448,5.84E-05,7438.19
way/727139056-220,way/156676050-220,way/207248812-220,220,1.29,2,983.112,0.09412,0.472167,2.46E-05,3137.32
way/729102365-380,DE24-380,DE26-380,380,2.58,2,3396.205,0.184536,1.513196,0.00010667,12302.41
way/73306291-220,way/24976300-220,DE204-220,220,1.29,2,983.112,1.306109,6.552315,0.00034194,43536.98
way/74003846-380,DE26-380,DE27-380,380,2.58,4,6792.41,0.021512,0.176398,4.97E-05,2868.26
way/74075920-380,way/42050342-380,way/38325076-380,380,2.58,2,3396.205,0.30476,2.499032,0.00017617,20317.33
way/741770435-380,DE45-380,DE41-380,380,2.58,3,5094.308,0.016174,0.132629,2.10E-05,1617.43
way/760912582-1-220,DE42-220,DE38-220,220,1.29,1,491.556,0.599023,3.005097,3.92E-05,9983.71
way/76900159-1-380,DE209-380,DE208-380,380,2.58,1,1698.103,0.485098,3.9778,7.01E-05,16169.92
way/77179292-1-220,way/93278553-220,way/24799890-220,220,1.29,2,983.112,0.254818,1.278336,6.67E-05,8493.93
way/77179295-380,way/24799890-380,DE114-380,380,2.58,4,6792.41,0.029794,0.244312,6.89E-05,3972.56
way/786985537-380,way/947118608-380,way/518455594-380,380,2.58,2,3396.205,1.154137,9.46392,0.00066715,76942.44
way/8017477-220,way/30309989-220,DE21-220,220,1.29,2,983.112,0.07709,0.386735,2.02E-05,2569.67
way/81234908-1-380,DE110-380,DE112-380,380,2.58,2,3396.205,0.099497,0.815876,5.75E-05,6633.14
way/812676716-220-a,way/1086825107-220,DE151-220,220,1.29,2,983.112,0.472286,2.369299,0.00012364,15742.85
way/812686808-220,way/152219167-220,DE151-220,220,1.29,1,491.556,0.517365,2.595448,3.39E-05,8622.75
way/81354098-1-380,way/24921206-380,way/59925390-380,380,2.58,2,3396.205,0.084774,0.695146,4.90E-05,5651.59
way/818506067-380,way/373967500-380,DE155-380,380,2.58,2,3396.205,0.621455,5.095929,0.00035923,41430.32
way/82077681-1-380,DE91-380,DE88-380,380,2.58,1,1698.103,0.392562,3.219006,5.67E-05,13085.39
way/83688484-380,DE88-380,DE85-380,380,2.58,2,3396.205,0.049492,0.405836,2.86E-05,3299.48
way/844075807-1-380,way/844075808-380,DE54-380,380,2.58,2,3396.205,0.146148,1.198414,8.45E-05,9743.2
way/844126084-380,way/799361667-380,way/844075808-380,380,2.58,1,1698.103,0.093798,0.769141,1.36E-05,3126.59
way/844126085-380,way/799361667-380,way/844075808-380,380,2.58,1,1698.103,0.094324,0.773454,1.36E-05,3144.12
way/844126088-380,way/799361667-380,way/844075808-380,380,2.58,1,1698.103,0.094097,0.771599,1.36E-05,3136.58
way/844126089-380,way/799361667-380,way/844075808-380,380,2.58,1,1698.103,0.094551,0.775316,1.37E-05,3151.69
way/844126090-380,way/311444691-380,way/799361667-380,380,2.58,2,3396.205,0.084146,0.689998,4.86E-05,5609.74
way/844126092-380,way/311444692-380,DE67-380,380,2.58,2,3396.205,0.198973,1.631577,0.00011502,13264.85
way/87280793-1-380,way/87767098-380,way/106096507-380,380,2.58,2,3396.205,0.141326,1.15887,8.17E-05,9421.71
way/881636328-380,DE11-380,way/24502420-380,380,2.58,2,3396.205,0.023144,0.18978,1.34E-05,1542.93
way/881636336-380,DE10-380,way/881636329-380,380,2.58,4,6792.41,0.072328,0.593088,0.00016724,9643.7
way/883768282-380,way/883768277-380,way/883768276-380,380,2.58,1,1698.103,0.050897,0.417356,7.36E-06,1696.57
way/883928221-380,way/883928229-380,way/883928228-380,380,2.58,1,1698.103,0.100628,0.82515,1.45E-05,3354.27
way/89176927-220,way/89176939-220,way/63089603-220,220,1.29,2,983.112,0.308795,1.549121,8.08E-05,10293.16
way/89478841-220,DE72-220,way/787840119-220,220,1.29,2,983.112,0.05026,0.252139,1.32E-05,1675.34
way/901264741-220,DE3-220,DE1-220,220,1.29,1,491.556,1.094635,5.49142,7.16E-05,18243.92
way/907494428-380,way/851299584-380,way/274603394-380,380,2.58,2,3396.205,0.021519,0.176453,1.24E-05,1434.58
way/907517163-380,way/449010725-380,DK16-380,380,2.58,2,3396.205,0.138602,1.136537,8.01E-05,9240.14
way/907802873-1-380,way/24462426-380,DE67-380,380,2.58,1,1698.103,0.102528,0.840727,1.48E-05,3417.59
way/908473137-1-380,DE148-380,DE147-380,380,2.58,1,1698.103,0.048916,0.401113,7.07E-06,1630.54
way/91084404-220,DE201-220,DE203-220,220,1.29,4,1966.224,0.159728,0.801303,0.00016727,10648.54
way/91086218-220,DE203-220,DE206-220,220,1.29,4,1966.224,0.077461,0.388596,8.11E-05,5164.07
way/91655761-220,DE172-220,DE173-220,220,1.29,2,983.112,0.102362,0.513517,2.68E-05,3412.07
way/91655776-220,DE173-220,way/145680894-220,220,1.29,2,983.112,0.117668,0.590302,3.08E-05,3922.27
way/92877623-220,DE106-220,way/92877635-220,220,1.29,2,983.112,0.046772,0.23464,1.22E-05,1559.07
way/92877636-2-220,DE107-220,DE106-220,220,1.29,2,983.112,0.039631,0.198815,1.04E-05,1321.03
way/92913327-2-220,way/207756597-220,way/54359256-220,220,1.29,2,983.112,0.170344,0.854562,4.46E-05,5678.15
way/93258454-220,DE169-220,way/24765111-220,220,1.29,3,1474.668,0.063622,0.319171,3.75E-05,3181.11
way/953757607-380,way/953757606-380,way/953757608-380,380,2.58,1,1698.103,0.383802,3.147179,5.55E-05,12793.41
way/953757609-380,way/953757606-380,way/953757608-380,380,2.58,1,1698.103,0.383544,3.145063,5.54E-05,12784.81
way/971780154-1-220-a,way/33169401-220,DE29-220,220,1.29,1,491.556,0.461158,2.313474,3.02E-05,7685.96
way/98382716-380,DE121-380,way/41232144-380,380,2.58,2,3396.205,0.349393,2.865023,0.00020197,23292.87
way/998005837-1-380,DE23-380,DE24-380,380,2.58,1,1698.103,0.038156,0.312882,5.51E-06,1271.88
Elbe-Project,way/946025110-380,way/30303506-380,200,,1,60,0.0001,0.0001,0.000001,115
BorWin2,way/1280840211-380,way/672738029-220,300,,1,800,0.0001,0.0001,0.000001,200
DolWin1,way/142487746-380,way/672738029-220,320,,1,800,0.0001,0.0001,0.000001,165
HelWin1,way/1280364401-380,way/29420322-220,250,,1,576,0.0001,0.0001,0.000001,130
HelWin2,way/1280364401-380,way/29420322-220,320,,1,690,0.0001,0.0001,0.000001,130
SylWin1,way/1280364401-380,way/946969736-380,320,,1,864,0.0001,0.0001,0.000001,205
DolWin2,way/142487746-380,way/672738029-220,320,,1,900,0.0001,0.0001,0.000001,135
DolWin3,way/142487746-380,way/672738029-220,320,,1,900,0.0001,0.0001,0.000001,160
