datetime,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
1/7/2045 7:00,140.0408417,100.8456406,147.8582803,85.69898397,0,,326.6366302,107.5897461
1/7/2045 8:00,140.0408417,100.8456406,147.8582803,85.69898397,0,,326.6366302,107.5897461
1/7/2045 9:00,140.0408417,100.8456406,147.8582803,85.69898398,0,,326.6366303,105.8460213
1/7/2045 10:00,140.0408417,100.8456406,147.8582803,85.69898398,0,,326.6366303,105.8460213
1/7/2045 11:00,140.0408417,100.8456406,147.8582803,85.69898398,0,,326.6366303,105.8460213
1/7/2045 12:00,140.0408417,100.8456406,147.8582803,85.69898399,0,,326.6366304,106.5140696
1/7/2045 13:00,140.0408417,100.8456406,147.8582803,85.69898399,0,,326.6366304,106.5140696
1/7/2045 14:00,140.0408417,100.8456406,147.8582803,85.69898399,0,,326.6366304,106.5140696
1/7/2045 15:00,140.0408417,100.8456406,147.8582803,85.698984,0,,326.6366304,106.5109033
1/7/2045 16:00,140.0408417,100.8456406,147.8582803,85.698984,0,,326.6366304,106.5109033
1/7/2045 17:00,140.0408417,100.8456406,147.8582803,85.698984,0,,326.6366304,106.5109033
1/7/2045 18:00,140.0408417,100.8456406,147.8582803,85.69898401,0,,326.6366299,106.2323471
1/7/2045 19:00,140.0408417,100.8456406,147.8582803,85.69898401,0,,326.6366299,106.2323471
1/7/2045 20:00,140.0408417,100.8456406,147.8582803,85.69898401,0,,326.6366299,106.2323471
1/7/2045 21:00,140.0408417,100.8456406,147.8582803,85.69898402,0,,326.633097,105.9404438
1/7/2045 22:00,140.0408417,100.8456406,147.8582803,85.69898402,0,,326.633097,105.9404438
1/7/2045 23:00,140.0408417,100.8456406,147.8582803,85.69898402,0,,326.633097,105.9404438
1/8/2045 0:00,140.0408417,100.8456406,147.8582803,85.69898403,0,,326.6316829,105.9109594
1/8/2045 1:00,140.0408417,100.8456406,147.8582803,85.69898403,0,,326.6316829,105.9109594
