tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
390,0.9,1.8,8.515987058,25.08362068,21.37,20.7,23.02645833
391,0.9,1.8,8.515829016,25.08362068,21.37,20.7,23.02142361
392,0.9,1.8,8.515670973,25.08362068,21.37,20.7,23.01638889
393,0.9,1.8,8.515512931,25.08362068,21.37,20.7,23.01135417
394,0.9,1.8,8.515354889,25.08362068,21.37,20.7,23.00631944
395,0.9,1.8,8.515196846,25.08362068,21.37,20.7,23.00128472
396,0.9,1.8,8.515038804,25.08362068,21.37,20.7,22.99625
397,0.9,1.8,8.514880761,25.08362068,21.37,20.7,22.99121528
398,0.9,1.8,8.514722719,25.08362068,21.37,20.7,22.98618056
399,0.9,1.8,8.514564676,25.08362068,21.37,20.7,22.98114583
400,0.9,1.8,8.514406634,25.08362068,21.37,20.7,22.97611111
401,0.9,1.8,8.514274932,25.08292355,21.37,20.7,22.97107639
402,0.9,1.8,8.51414323,25.08222642,21.37,20.7,22.96604167
403,0.9,1.8,8.514011528,25.08152928,21.37,20.7,22.96100694
404,0.9,1.8,8.513879826,25.08083215,21.37,20.7,22.95597222
405,0.9,1.8,8.513748124,25.08013502,21.37,20.7,22.9509375
406,0.9,1.8,8.513616422,25.07943788,21.37,20.7,22.94590278
407,0.9,1.8,8.51348472,25.07874075,21.37,20.7,22.94086806
408,0.9,1.8,8.513353018,25.07804362,21.37,20.7,22.93583333
409,0.9,1.8,8.513221316,25.07734648,21.37,20.7,22.93079861
410,0.9,1.8,8.513089614,25.07664935,21.37,20.7,22.92576389
411,0.9,1.8,8.512957912,25.07595222,21.37,20.7,22.92072917
412,0.9,1.8,8.51282621,25.07525508,21.37,20.7,22.91569444
413,0.9,1.8,8.512694508,25.07455795,21.37,20.7,22.91065972
414,0.9,1.8,8.512562806,25.07386082,21.37,20.7,22.905625
415,0.9,1.8,8.512431104,25.07316368,21.37,20.7,22.90059028
416,0.9,1.8,8.512299402,25.07246655,21.37,20.7,22.89555556
417,0.9,1.8,8.512115019,25.07176941,21.37,20.7,22.89052083
418,0.9,1.8,8.511930636,25.07107228,21.37,20.7,22.88548611
419,0.9,1.8,8.511746253,25.07037515,21.37,20.7,22.88045139
420,0.9,1.8,8.51156187,25.06967801,21.37,20.7,22.87541667
421,0.9,1.8,8.511377487,25.06898088,21.37,20.7,22.87038194
422,0.9,1.8,8.511193105,25.06828375,21.37,20.7,22.86534722
423,0.9,1.8,8.511008722,25.06758661,21.37,20.7,22.8603125
424,0.9,1.8,8.510824339,25.06688948,21.37,20.7,22.85527778
425,0.9,1.8,8.510639956,25.06619235,21.37,20.7,22.85024306
426,0.9,1.8,8.510455573,25.06549521,21.37,20.7,22.84520833
427,0.9,1.8,8.51027119,25.06479808,21.37,20.7,22.84017361
428,0.9,1.8,8.510086808,25.06410095,21.37,20.7,22.83513889
429,0.9,1.8,8.509902425,25.06340381,21.37,20.7,22.83010417
430,0.9,1.8,8.509718042,25.06270668,21.37,20.7,22.82506944
431,0.9,1.8,8.509533659,25.06200955,21.37,20.7,22.82003472
432,0.9,1.8,8.509349276,25.06131241,21.37,20.7,22.815
433,0.9,1.8,8.509217574,25.06828375,21.37,20.7,22.80996528
434,0.9,1.8,8.509085872,25.07525508,21.37,20.7,22.80493056
435,0.9,1.8,8.50895417,25.08222642,21.37,20.7,22.79989583
436,0.9,1.8,8.508822468,25.08919775,21.37,20.7,22.79486111
437,0.9,1.8,8.508690766,25.09616908,21.37,20.7,22.78982639
438,0.9,1.8,8.508559064,25.10314042,21.37,20.7,22.78479167
439,0.9,1.8,8.508427362,25.11011175,21.37,20.7,22.77975694
440,0.9,1.8,8.50829566,25.11708309,21.37,20.7,22.77472222
441,0.9,1.8,8.508163958,25.12405442,21.37,20.7,22.7696875
442,0.9,1.8,8.508032256,25.13102575,21.37,20.7,22.76465278
443,0.9,1.8,8.507900554,25.13799709,21.37,20.7,22.75961806
444,0.9,1.8,8.507768852,25.14496842,21.37,20.7,22.75458333
445,0.9,1.8,8.50763715,25.15193976,21.37,20.7,22.74954861
446,0.9,1.8,8.507505448,25.15891109,21.37,20.7,22.74451389
447,0.9,1.8,8.507373746,25.16588243,21.37,20.7,22.73947917
448,0.9,1.8,8.507242044,25.17285376,21.37,20.7,22.73444444
449,0.9,1.8,8.507242044,25.18052223,21.37,20.7,22.72940972
450,0.9,1.8,8.507242044,25.18819069,21.37,20.7,22.724375
451,0.9,1.8,8.507242044,25.19585916,21.37,20.7,22.71934028
452,0.9,1.8,8.507242044,25.20352763,21.37,20.7,22.71430556
453,0.9,1.8,8.507242044,25.2111961,21.37,20.7,22.70927083
454,0.9,1.8,8.507242044,25.21886456,21.37,20.7,22.70423611
455,0.9,1.8,8.507242044,25.22653303,21.37,20.7,22.69920139
456,0.9,1.8,8.507242044,25.2342015,21.37,20.7,22.69416667
457,0.9,1.8,8.507242044,25.24186997,21.37,20.7,22.68913194
458,0.9,1.8,8.507242044,25.24953843,21.37,20.7,22.68409722
459,0.9,1.8,8.507242044,25.2572069,21.37,20.7,22.6790625
460,0.9,1.8,8.507242044,25.26487537,21.37,20.7,22.67402778
461,0.9,1.8,8.507242044,25.27254384,21.37,20.7,22.66899306
462,0.9,1.8,8.507242044,25.28021231,21.37,20.7,22.66395833
463,0.9,1.8,8.507242044,25.28788077,21.37,20.7,22.65892361
464,0.9,1.8,8.507242044,25.29554924,21.37,20.7,22.65388889
465,0.9,1.8,8.507084001,25.29554924,21.37,20.7,22.64885417
466,0.9,1.8,8.506925959,25.29554924,21.37,20.7,22.64381944
467,0.9,1.8,8.506767917,25.29554924,21.37,20.7,22.63878472
468,0.9,1.8,8.506609874,25.29554924,21.37,20.7,22.63375
469,0.9,1.8,8.506451832,25.29554924,21.37,20.7,22.62871528
470,0.9,1.8,8.506293789,25.29554924,21.37,20.7,22.62368056
471,0.9,1.8,8.506135747,25.29554924,21.37,20.7,22.61864583
472,0.9,1.8,8.505977704,25.29554924,21.37,20.7,22.61361111
473,0.9,1.8,8.505819662,25.29554924,21.37,20.7,22.60857639
474,0.9,1.8,8.50566162,25.29554924,21.37,20.7,22.60354167
475,0.9,1.8,8.505503577,25.29554924,21.37,20.7,22.59850694
476,0.9,1.8,8.505345535,25.29554924,21.37,20.7,22.59347222
477,0.9,1.8,8.505187492,25.29554924,21.37,20.7,22.5884375
478,0.9,1.8,8.50502945,25.29554924,21.37,20.7,22.58340278
479,0.9,1.8,8.504871407,25.29554924,21.37,20.7,22.57836806
480,0.9,1.8,8.504713365,25.29554924,20.02,20.7,22.57333333
481,0.9,1.8,8.504581663,25.30321771,20.02,20.7,22.56829861
482,0.9,1.8,8.504449961,25.31088618,20.02,20.7,22.56326389
483,0.9,1.8,8.504318259,25.31855464,20.02,20.7,22.55822917
484,0.9,1.8,8.504186557,25.32622311,20.02,20.7,22.55319444
485,0.9,1.8,8.504054855,25.33389158,20.02,20.7,22.54815972
486,0.9,1.8,8.503923153,25.34156005,20.02,20.7,22.543125
487,0.9,1.8,8.503791451,25.34922851,20.02,20.7,22.53809028
488,0.9,1.8,8.503659749,25.35689698,20.02,20.7,22.53305556
489,0.9,1.8,8.503528047,25.36456545,20.02,20.7,22.52802083
490,0.9,1.8,8.503396345,25.37223392,20.02,20.7,22.52298611
491,0.9,1.8,8.503264643,25.37990238,20.02,20.7,22.51795139
492,0.9,1.8,8.503132941,25.38757085,20.02,20.7,22.51291667
493,0.9,1.8,8.503001239,25.39523932,20.02,20.7,22.50788194
494,0.9,1.8,8.502869537,25.40290779,20.02,20.7,22.50284722
495,0.9,1.8,8.502737835,25.41057625,20.02,20.7,22.4978125
496,0.9,1.8,8.502606133,25.41824472,20.02,20.7,22.49277778
497,0.9,1.8,8.502474431,25.42556462,20.02,20.7,22.48774306
498,0.9,1.8,8.502342728,25.43288452,20.02,20.7,22.48270833
499,0.9,1.8,8.502211026,25.44020442,20.02,20.7,22.47767361
500,0.9,1.8,8.502079324,25.44752432,20.02,20.7,22.47263889
501,0.9,1.8,8.501947622,25.45484422,20.02,20.7,22.46760417
502,0.9,1.8,8.50181592,25.46216413,20.02,20.7,22.46256944
503,0.9,1.8,8.501684218,25.46948403,20.02,20.7,22.45753472
504,0.9,1.8,8.501552516,25.47680393,20.02,20.7,22.4525
505,0.9,1.8,8.501420814,25.48412383,20.02,20.7,22.44746528
506,0.9,1.8,8.501289112,25.49144373,20.02,20.7,22.44243056
507,0.9,1.8,8.50115741,25.49876363,20.02,20.7,22.43739583
508,0.9,1.8,8.501025708,25.50608353,20.02,20.7,22.43236111
509,0.9,1.8,8.500894006,25.51340343,20.02,20.7,22.42732639
510,0.9,1.8,8.500762304,25.52072333,20.02,20.7,22.42229167
511,0.9,1.8,8.500630602,25.52804323,20.02,20.7,22.41725694
512,0.9,1.8,8.5004989,25.53536313,20.02,20.7,22.41222222
513,0.9,1.8,8.500367198,25.54338017,20.02,20.7,22.4071875
514,0.9,1.8,8.500235496,25.5513972,20.02,20.7,22.40215278
515,0.9,1.8,8.500103794,25.55941424,20.02,20.7,22.39711806
516,0.9,1.8,8.499972092,25.56743127,20.02,20.7,22.39208333
517,0.9,1.8,8.49984039,25.57544831,20.02,20.7,22.38704861
518,0.9,1.8,8.499708688,25.58346534,20.02,20.7,22.38201389
519,0.9,1.8,8.499576986,25.59148237,20.02,20.7,22.37697917
520,0.9,1.8,8.499445284,25.59949941,20.02,20.7,22.37194444
521,0.9,1.8,8.499313582,25.60751644,20.02,20.7,22.36690972
522,0.9,1.8,8.49918188,25.61553348,20.02,20.7,22.361875
523,0.9,1.8,8.499050178,25.62355051,20.02,20.7,22.35684028
524,0.9,1.8,8.498918476,25.63156754,20.02,20.7,22.35180556
525,0.9,1.8,8.498786774,25.63958458,20.02,20.7,22.34677083
526,0.9,1.8,8.498655072,25.64760161,20.02,20.7,22.34173611
527,0.9,1.8,8.49852337,25.65561865,20.02,20.7,22.33670139
528,0.9,1.8,8.498391668,25.66363568,20.02,20.7,22.33166667
529,0.9,1.8,8.498259966,25.67095558,20.02,20.7,22.32663194
530,0.9,1.8,8.498128264,25.67827548,20.02,20.7,22.32159722
531,0.9,1.8,8.497996562,25.68559538,20.02,20.7,22.3165625
532,0.9,1.8,8.49786486,25.69291529,20.02,20.7,22.31152778
533,0.9,1.8,8.497733158,25.70023519,20.02,20.7,22.30649306
534,0.9,1.8,8.497601456,25.70755509,20.02,20.7,22.30145833
535,0.9,1.8,8.497469754,25.71487499,20.02,20.7,22.29642361
536,0.9,1.8,8.497338052,25.72219489,20.02,20.7,22.29138889
537,0.9,1.8,8.497206349,25.72951479,20.02,20.7,22.28635417
538,0.9,1.8,8.497074647,25.73683469,20.02,20.7,22.28131944
539,0.9,1.8,8.496942945,25.74415459,20.02,20.7,22.27628472
540,0.9,1.8,8.496811243,25.75147449,20.02,20.7,22.27125
541,0.9,1.8,8.496679541,25.75879439,20.02,20.7,22.26621528
542,0.9,1.8,8.496547839,25.76611429,20.02,20.7,22.26118056
543,0.9,1.8,8.496416137,25.77343419,20.02,20.7,22.25614583
544,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.25111111
545,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.24607639
546,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.24104167
547,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.23600694
548,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.23097222
549,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.2259375
550,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.22090278
551,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.21586806
552,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.21083333
553,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.20579861
554,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.20076389
555,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.19572917
556,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.19069444
557,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.18565972
558,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.180625
559,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.17559028
560,0.9,1.8,8.496284435,25.7807541,20.02,20.7,22.17055556
561,0.9,1.8,8.496152733,25.78563403,20.02,20.7,22.16552083
562,0.9,1.8,8.496021031,25.79051396,20.02,20.7,22.16048611
563,0.9,1.8,8.495889329,25.7953939,20.02,20.7,22.15545139
564,0.9,1.8,8.495757627,25.80027383,20.02,20.7,22.15041667
565,0.9,1.8,8.495625925,25.80515376,20.02,20.7,22.14538194
566,0.9,1.8,8.495494223,25.8100337,20.02,20.7,22.14034722
567,0.9,1.8,8.495362521,25.81491363,20.02,20.7,22.1353125
568,0.9,1.8,8.495230819,25.81979357,20.02,20.7,22.13027778
569,0.9,1.8,8.495099117,25.8246735,20.02,20.7,22.12524306
570,0.9,1.8,8.494967415,25.82955343,20.02,20.7,22.12020833
571,0.9,1.8,8.494835713,25.83443337,20.02,20.7,22.11517361
572,0.9,1.8,8.494704011,25.8393133,20.02,20.7,22.11013889
573,0.9,1.8,8.494572309,25.84419324,20.02,20.7,22.10510417
574,0.9,1.8,8.494440607,25.84907317,20.02,20.7,22.10006944
575,0.9,1.8,8.494308905,25.8539531,20.02,20.7,22.09503472
576,0.9,1.8,8.494177203,25.85883304,19.44,20.7,22.09
577,0.9,1.8,8.494045501,25.85046744,19.44,20.7,22.09614583
578,0.9,1.8,8.493913799,25.84210184,19.44,20.7,22.10229167
579,0.9,1.8,8.493782097,25.83373623,19.44,20.7,22.1084375
580,0.9,1.8,8.493650395,25.82537063,19.44,20.7,22.11458333
581,0.9,1.8,8.493518693,25.81700503,19.44,20.7,22.12072917
582,0.9,1.8,8.493386991,25.80863943,19.44,20.7,22.126875
583,0.9,1.8,8.493255289,25.80027383,19.44,20.7,22.13302083
584,0.9,1.8,8.493123587,25.79190823,19.44,20.7,22.13916667
585,0.9,1.8,8.492991885,25.78354263,19.44,20.7,22.1453125
586,0.9,1.8,8.492860183,25.77517703,19.44,20.7,22.15145833
587,0.9,1.8,8.492728481,25.76681143,19.44,20.7,22.15760417
588,0.9,1.8,8.492596779,25.75844583,19.44,20.7,22.16375
589,0.9,1.8,8.492465077,25.75008022,19.44,20.7,22.16989583
590,0.9,1.8,8.492333375,25.74171462,19.44,20.7,22.17604167
591,0.9,1.8,8.492201673,25.73334902,19.44,20.7,22.1821875
592,0.9,1.8,8.492069971,25.72498342,19.44,20.7,22.18833333
593,0.9,1.8,8.491938268,25.71626925,19.44,20.7,22.19447917
594,0.9,1.8,8.491806566,25.70755509,19.44,20.7,22.200625
595,0.9,1.8,8.491674864,25.69884092,19.44,20.7,22.20677083
596,0.9,1.8,8.491543162,25.69012675,19.44,20.7,22.21291667
597,0.9,1.8,8.49141146,25.68141258,19.44,20.7,22.2190625
598,0.9,1.8,8.491279758,25.67269842,19.44,20.7,22.22520833
599,0.9,1.8,8.491148056,25.66398425,19.44,20.7,22.23135417
600,0.9,1.8,8.491016354,25.65527008,19.44,20.7,22.2375
601,0.9,1.8,8.490884652,25.64655591,19.44,20.7,22.24364583
602,0.9,1.8,8.49075295,25.63784175,19.44,20.7,22.24979167
603,0.9,1.8,8.490621248,25.62912758,19.44,20.7,22.2559375
604,0.9,1.8,8.490489546,25.62041341,19.44,20.7,22.26208333
605,0.9,1.8,8.490357844,25.61169924,19.44,20.7,22.26822917
606,0.9,1.8,8.490226142,25.60298507,19.44,20.7,22.274375
607,0.9,1.8,8.49009444,25.59427091,19.44,20.7,22.28052083
608,0.9,1.8,8.489962738,25.58555674,19.44,20.7,22.28666667
609,0.9,1.8,8.489831036,25.57719114,19.44,20.7,22.2928125
610,0.9,1.8,8.489699334,25.56882554,19.44,20.7,22.29895833
611,0.9,1.8,8.489567632,25.56045994,19.44,20.7,22.30510417
612,0.9,1.8,8.48943593,25.55209434,19.44,20.7,22.31125
613,0.9,1.8,8.489304228,25.54372873,19.44,20.7,22.31739583
614,0.9,1.8,8.489172526,25.53536313,19.44,20.7,22.32354167
615,0.9,1.8,8.489040824,25.52699753,19.44,20.7,22.3296875
616,0.9,1.8,8.488909122,25.51863193,19.44,20.7,22.33583333
617,0.9,1.8,8.48877742,25.51026633,19.44,20.7,22.34197917
618,0.9,1.8,8.488645718,25.50190073,19.44,20.7,22.348125
619,0.9,1.8,8.488514016,25.49353513,19.44,20.7,22.35427083
620,0.9,1.8,8.488382314,25.48516953,19.44,20.7,22.36041667
621,0.9,1.8,8.488250612,25.47680393,19.44,20.7,22.3665625
622,0.9,1.8,8.48811891,25.46843833,19.44,20.7,22.37270833
623,0.9,1.8,8.487987208,25.46007273,19.44,20.7,22.37885417
624,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.385
625,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.39114583
626,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.39729167
627,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.4034375
628,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.40958333
629,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.41572917
630,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.421875
631,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.42802083
632,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.43416667
633,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.4403125
634,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.44645833
635,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.45260417
636,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.45875
637,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.46489583
638,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.47104167
639,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.4771875
640,0.9,1.8,8.487855506,25.45170712,19.44,20.7,22.48333333
641,0.9,1.8,8.487723804,25.44299296,19.44,20.7,22.48947917
642,0.9,1.8,8.487592102,25.43427879,19.44,20.7,22.495625
643,0.9,1.8,8.4874604,25.42556462,19.44,20.7,22.50177083
644,0.9,1.8,8.487328698,25.41685045,19.44,20.7,22.50791667
645,0.9,1.8,8.487196996,25.40813629,19.44,20.7,22.5140625
646,0.9,1.8,8.487065294,25.39942212,19.44,20.7,22.52020833
647,0.9,1.8,8.486933592,25.39070795,19.44,20.7,22.52635417
648,0.9,1.8,8.486801889,25.38199378,19.44,20.7,22.5325
649,0.9,1.8,8.486670187,25.37327962,19.44,20.7,22.53864583
650,0.9,1.8,8.486538485,25.36456545,19.44,20.7,22.54479167
651,0.9,1.8,8.486406783,25.35585128,19.44,20.7,22.5509375
652,0.9,1.8,8.486275081,25.34713711,19.44,20.7,22.55708333
653,0.9,1.8,8.486143379,25.33842295,19.44,20.7,22.56322917
654,0.9,1.8,8.486011677,25.32970878,19.44,20.7,22.569375
655,0.9,1.8,8.485879975,25.32099461,19.44,20.7,22.57552083
656,0.9,1.8,8.485748273,25.31228044,19.44,20.7,22.58166667
657,0.9,1.8,8.485642912,25.30426341,19.44,20.7,22.5878125
658,0.9,1.8,8.48553755,25.29624637,19.44,20.7,22.59395833
659,0.9,1.8,8.485432188,25.28822934,19.44,20.7,22.60010417
660,0.9,1.8,8.485326827,25.28021231,19.44,20.7,22.60625
661,0.9,1.8,8.485221465,25.27219527,19.44,20.7,22.61239583
662,0.9,1.8,8.485116104,25.26417824,19.44,20.7,22.61854167
663,0.9,1.8,8.485010742,25.2561612,19.44,20.7,22.6246875
664,0.9,1.8,8.48490538,25.24814417,19.44,20.7,22.63083333
665,0.9,1.8,8.484800019,25.24012713,19.44,20.7,22.63697917
666,0.9,1.8,8.484694657,25.2321101,19.44,20.7,22.643125
667,0.9,1.8,8.484589295,25.22409307,19.44,20.7,22.64927083
668,0.9,1.8,8.484483934,25.21607603,19.44,20.7,22.65541667
669,0.9,1.8,8.484378572,25.208059,19.44,20.7,22.6615625
670,0.9,1.8,8.484273211,25.20004196,19.44,20.7,22.66770833
671,0.9,1.8,8.484167849,25.19202493,19.44,20.7,22.67385417
672,0.9,1.8,8.484062487,25.18400789,19.33,20.7,22.68
673,0.9,1.8,8.483957126,25.17529373,19.33,20.7,22.6715625
674,0.9,1.8,8.483851764,25.16657956,19.33,20.7,22.663125
675,0.9,1.8,8.483746402,25.15786539,19.33,20.7,22.6546875
676,0.9,1.8,8.483641041,25.14915122,19.33,20.7,22.64625
677,0.9,1.8,8.483535679,25.14043706,19.33,20.7,22.6378125
678,0.9,1.8,8.483430318,25.13172289,19.33,20.7,22.629375
679,0.9,1.8,8.483324956,25.12300872,19.33,20.7,22.6209375
680,0.9,1.8,8.483219594,25.11429455,19.33,20.7,22.6125
681,0.9,1.8,8.483114233,25.10558039,19.33,20.7,22.6040625
682,0.9,1.8,8.483008871,25.09686622,19.33,20.7,22.595625
683,0.9,1.8,8.48290351,25.08815205,19.33,20.7,22.5871875
684,0.9,1.8,8.482798148,25.07943788,19.33,20.7,22.57875
685,0.9,1.8,8.482692786,25.07072371,19.33,20.7,22.5703125
686,0.9,1.8,8.482587425,25.06200955,19.33,20.7,22.561875
687,0.9,1.8,8.482482063,25.05329538,19.33,20.7,22.5534375
688,0.9,1.8,8.482376701,25.04458121,19.33,20.7,22.545
689,0.9,1.8,8.482244999,25.04074698,19.33,20.7,22.5365625
690,0.9,1.8,8.482113297,25.03691274,19.33,20.7,22.528125
691,0.9,1.8,8.481981595,25.03307851,19.33,20.7,22.5196875
692,0.9,1.8,8.481849893,25.02924428,19.33,20.7,22.51125
693,0.9,1.8,8.481718191,25.02541004,19.33,20.7,22.5028125
694,0.9,1.8,8.481586489,25.02157581,19.33,20.7,22.494375
695,0.9,1.8,8.481454787,25.01774158,19.33,20.7,22.4859375
696,0.9,1.8,8.481323085,25.01390734,19.33,20.7,22.4775
697,0.9,1.8,8.481191383,25.01007311,19.33,20.7,22.4690625
698,0.9,1.8,8.481059681,25.00623887,19.33,20.7,22.460625
699,0.9,1.8,8.480927979,25.00240464,19.33,20.7,22.4521875
700,0.9,1.8,8.480796277,24.99857041,19.33,20.7,22.44375
701,0.9,1.8,8.480664575,24.99473617,19.33,20.7,22.4353125
702,0.9,1.8,8.480532873,24.99090194,19.33,20.7,22.426875
703,0.9,1.8,8.480401171,24.98706771,19.33,20.7,22.4184375
704,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.41
705,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.4015625
706,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.393125
707,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.3846875
708,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.37625
709,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.3678125
710,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.359375
711,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.3509375
712,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.3425
713,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.3340625
714,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.325625
715,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.3171875
716,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.30875
717,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.3003125
718,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.291875
719,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.2834375
720,0.9,1.8,8.480269469,24.98323347,19.33,20.7,22.275
721,0.9,1.8,8.480137767,24.98567344,19.33,20.7,22.2665625
722,0.9,1.8,8.480006065,24.98811341,19.33,20.7,22.258125
723,0.9,1.8,8.479874363,24.99055337,19.33,20.7,22.2496875
724,0.9,1.8,8.479742661,24.99299334,19.33,20.7,22.24125
725,0.9,1.8,8.479610959,24.99543331,19.33,20.7,22.2328125
726,0.9,1.8,8.479479257,24.99787327,19.33,20.7,22.224375
727,0.9,1.8,8.479347555,25.00031324,19.33,20.7,22.2159375
728,0.9,1.8,8.479215853,25.00275321,19.33,20.7,22.2075
729,0.9,1.8,8.479084151,25.00519317,19.33,20.7,22.1990625
730,0.9,1.8,8.478952449,25.00763314,19.33,20.7,22.190625
731,0.9,1.8,8.478820747,25.01007311,19.33,20.7,22.1821875
732,0.9,1.8,8.478689045,25.01251307,19.33,20.7,22.17375
733,0.9,1.8,8.478557343,25.01495304,19.33,20.7,22.1653125
734,0.9,1.8,8.478425641,25.01739301,19.33,20.7,22.156875
735,0.9,1.8,8.478293939,25.01983298,19.33,20.7,22.1484375
736,0.9,1.8,8.478162237,25.02227294,19.33,20.7,22.14
737,0.9,1.8,8.478030535,25.02471291,19.33,20.7,22.1315625
738,0.9,1.8,8.477898833,25.02715288,19.33,20.7,22.123125
739,0.9,1.8,8.477767131,25.02959284,19.33,20.7,22.1146875
740,0.9,1.8,8.477635429,25.03203281,19.33,20.7,22.10625
741,0.9,1.8,8.477503726,25.03447278,19.33,20.7,22.0978125
742,0.9,1.8,8.477372024,25.03691274,19.33,20.7,22.089375
743,0.9,1.8,8.477240322,25.03935271,19.33,20.7,22.0809375
744,0.9,1.8,8.47710862,25.04179268,19.33,20.7,22.0725
745,0.9,1.8,8.476976918,25.04423265,19.33,20.7,22.0640625
746,0.9,1.8,8.476845216,25.04667261,19.33,20.7,22.055625
747,0.9,1.8,8.476713514,25.04911258,19.33,20.7,22.0471875
748,0.9,1.8,8.476581812,25.05155255,19.33,20.7,22.03875
749,0.9,1.8,8.47645011,25.05399251,19.33,20.7,22.0303125
750,0.9,1.8,8.476318408,25.05643248,19.33,20.7,22.021875
751,0.9,1.8,8.476186706,25.05887245,19.33,20.7,22.0134375
752,0.9,1.8,8.476055004,25.06131241,19.33,20.7,22.005
753,0.9,1.8,8.476186706,25.06410095,19.33,20.7,21.9965625
754,0.9,1.8,8.476318408,25.06688948,19.33,20.7,21.988125
755,0.9,1.8,8.47645011,25.06967801,19.33,20.7,21.9796875
756,0.9,1.8,8.476581812,25.07246655,19.33,20.7,21.97125
757,0.9,1.8,8.476713514,25.07525508,19.33,20.7,21.9628125
758,0.9,1.8,8.476845216,25.07804362,19.33,20.7,21.954375
759,0.9,1.8,8.476976918,25.08083215,19.33,20.7,21.9459375
760,0.9,1.8,8.47710862,25.08362068,19.33,20.7,21.9375
761,0.9,1.8,8.477240322,25.08640922,19.33,20.7,21.9290625
762,0.9,1.8,8.477372024,25.08919775,19.33,20.7,21.920625
763,0.9,1.8,8.477503726,25.09198628,19.33,20.7,21.9121875
764,0.9,1.8,8.477635429,25.09477482,19.33,20.7,21.90375
765,0.9,1.8,8.477767131,25.09756335,19.33,20.7,21.8953125
766,0.9,1.8,8.477898833,25.10035188,19.33,20.7,21.886875
767,0.9,1.8,8.478030535,25.10314042,19.33,20.7,21.8784375
768,0.9,1.8,8.478162237,25.10592895,19.33,20.7,21.87
769,0.9,1.8,8.478293939,25.10836892,19.33,20.7,21.87083333
770,0.9,1.8,8.478425641,25.11080889,19.33,20.7,21.87166667
771,0.9,1.8,8.478557343,25.11324885,19.33,20.7,21.8725
772,0.9,1.8,8.478689045,25.11568882,19.33,20.7,21.87333333
773,0.9,1.8,8.478820747,25.11812879,19.33,20.7,21.87416667
774,0.9,1.8,8.478952449,25.12056875,19.33,20.7,21.875
775,0.9,1.8,8.479084151,25.12300872,19.33,20.7,21.87583333
776,0.9,1.8,8.479215853,25.12544869,19.33,20.7,21.87666667
777,0.9,1.8,8.479347555,25.12788865,19.33,20.7,21.8775
778,0.9,1.8,8.479479257,25.13032862,19.33,20.7,21.87833333
779,0.9,1.8,8.479610959,25.13276859,19.33,20.7,21.87916667
