name,technology,bidding_EOM,bidding_redispatch,bidding_CRM_pos,bidding_CRM_neg,max_power_charge,max_power_discharge,efficiency_charge,efficiency_discharge,min_soc,max_soc,additional_cost_charge,additional_cost_discharge,natural_inflow,unit_operator,node
battery_li_ion355,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.934341,4.934341,0.95,0.95,1,15.152838,0.28,0.28,0,battery_operator_355,way/29077623-220
battery_li_ion356,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.900358,8.900358,0.95,0.95,1,17.920395,0.28,0.28,0,battery_operator_356,way/29077623-380
battery_li_ion357,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.385538,17.385538,0.95,0.95,1,32.130144,0.28,0.28,0,battery_operator_357,way/29084374-220
battery_li_ion358,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,47.62236,47.62236,0.95,0.95,1,77.358518,0.28,0.28,0,battery_operator_358,way/29084374-380
battery_li_ion359,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,24.967332,24.967332,0.95,0.95,1,43.961306,0.28,0.28,0,battery_operator_359,way/29309786-380
battery_li_ion360,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,20.663996,20.663996,0.95,0.95,1,35.552673,0.28,0.28,0,battery_operator_360,way/29331499-220
battery_li_ion361,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.528711,12.528711,0.95,0.95,1,21.909944,0.28,0.28,0,battery_operator_361,way/29331499-380
battery_li_ion362,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,11.395884,11.395884,0.95,0.95,1,19.404009,0.28,0.28,0,battery_operator_362,way/29374542-220
battery_li_ion363,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,51.225833,51.225833,0.95,0.95,1,98.521691,0.28,0.28,0,battery_operator_363,way/29417741-220
battery_li_ion364,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.939192,15.939192,0.95,0.95,1,26.613096,0.28,0.28,0,battery_operator_364,way/29472852-220
battery_li_ion365,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,39.606294,39.606294,0.95,0.95,1,78.108493,0.28,0.28,0,battery_operator_365,way/29713902-380
battery_li_ion366,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.791177,3.791177,0.95,0.95,1,5.91386,0.28,0.28,0,battery_operator_366,way/30017786-220
battery_li_ion367,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,11.915566,11.915566,0.95,0.95,1,45.212614,0.28,0.28,0,battery_operator_367,way/30039908-220
battery_li_ion368,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,89.546615,89.546615,0.95,0.95,1,164.525974,0.28,0.28,0,battery_operator_368,way/30040568-380
battery_li_ion369,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,10.263217,10.263217,0.95,0.95,1,16.624835,0.28,0.28,0,battery_operator_369,way/30109913-220
battery_li_ion370,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,10.988041,10.988041,0.95,0.95,1,22.485708,0.28,0.28,0,battery_operator_370,way/30132758-380
battery_li_ion371,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,22.87771,22.87771,0.95,0.95,1,53.434167,0.28,0.28,0,battery_operator_371,way/30303506-380
battery_li_ion372,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.792232,3.792232,0.95,0.95,1,5.99957,0.28,0.28,0,battery_operator_372,way/30309989-220
battery_li_ion373,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,88.744139,88.744139,0.95,0.95,1,154.962659,0.28,0.28,0,battery_operator_373,way/30613895-380
battery_li_ion374,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.933487,13.933487,0.95,0.95,1,18.837264,0.28,0.28,0,battery_operator_374,way/30734324-380
battery_li_ion375,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.942484,4.942484,0.95,0.95,1,9.604766,0.28,0.28,0,battery_operator_375,way/30954714-380
battery_li_ion376,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,1.267299,1.267299,0.95,0.95,1,6.991714,0.28,0.28,0,battery_operator_376,way/31024391-220
battery_li_ion377,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.568515,5.568515,0.95,0.95,1,10.984729,0.28,0.28,0,battery_operator_377,way/31105067-380
battery_li_ion378,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.738977,3.738977,0.95,0.95,1,12.707798,0.28,0.28,0,battery_operator_378,way/31131320-220
battery_li_ion379,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,16.099288,16.099288,0.95,0.95,1,31.968434,0.28,0.28,0,battery_operator_379,way/31131320-380
battery_li_ion380,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,34.530325,34.530325,0.95,0.95,1,69.065634,0.28,0.28,0,battery_operator_380,way/31131325-380
battery_li_ion381,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.093369,4.093369,0.95,0.95,1,7.62634,0.28,0.28,0,battery_operator_381,way/311444692-380
battery_li_ion382,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,27.028529,27.028529,0.95,0.95,1,53.919247,0.28,0.28,0,battery_operator_382,way/31367936-220
battery_li_ion383,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.021983,12.021983,0.95,0.95,1,21.552196,0.28,0.28,0,battery_operator_383,way/31367940-380
battery_li_ion384,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,48.272018,48.272018,0.95,0.95,1,96.927288,0.28,0.28,0,battery_operator_384,way/31653753-380
battery_li_ion385,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.831731,6.831731,0.95,0.95,1,11.421052,0.28,0.28,0,battery_operator_385,way/31762305-220
battery_li_ion386,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.830233,6.830233,0.95,0.95,1,25.973648,0.28,0.28,0,battery_operator_386,way/32063539-380
battery_li_ion387,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.38006,8.38006,0.95,0.95,1,16.43566,0.28,0.28,0,battery_operator_387,way/32076853-220
battery_li_ion388,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.465872,17.465872,0.95,0.95,1,31.300537,0.28,0.28,0,battery_operator_388,way/32076853-380
battery_li_ion389,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,14.763723,14.763723,0.95,0.95,1,25.182654,0.28,0.28,0,battery_operator_389,way/32151621-220
battery_li_ion390,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,162.717462,162.717462,0.95,0.95,1,323.34474,0.28,0.28,0,battery_operator_390,way/32318130-220
battery_li_ion391,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,30.931412,30.931412,0.95,0.95,1,48.952089,0.28,0.28,0,battery_operator_391,way/32690742-380
battery_li_ion392,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.658291,12.658291,0.95,0.95,1,21.282658,0.28,0.28,0,battery_operator_392,way/32725957-220
battery_li_ion393,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.564444,9.564444,0.95,0.95,1,15.339764,0.28,0.28,0,battery_operator_393,way/32725958-220
battery_li_ion394,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.11427,6.11427,0.95,0.95,1,8.409814,0.28,0.28,0,battery_operator_394,way/32843531-220
battery_li_ion395,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.061804,13.061804,0.95,0.95,1,20.198178,0.28,0.28,0,battery_operator_395,way/32843531-380
battery_li_ion396,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,31.55475,31.55475,0.95,0.95,1,52.955908,0.28,0.28,0,battery_operator_396,way/32904794-380
battery_li_ion397,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.459794,15.459794,0.95,0.95,1,29.617229,0.28,0.28,0,battery_operator_397,way/32966636-220
battery_li_ion398,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,11.419392,11.419392,0.95,0.95,1,25.449443,0.28,0.28,0,battery_operator_398,way/33042984-220
battery_li_ion399,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.720757,17.720757,0.95,0.95,1,44.320128,0.28,0.28,0,battery_operator_399,way/33169401-220
battery_li_ion400,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.418067,5.418067,0.95,0.95,1,10.515644,0.28,0.28,0,battery_operator_400,way/33169401-380
battery_li_ion401,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.349288,13.349288,0.95,0.95,1,21.175073,0.28,0.28,0,battery_operator_401,way/33816726-380
battery_li_ion402,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.776065,15.776065,0.95,0.95,1,24.866586,0.28,0.28,0,battery_operator_402,way/35176751-220
battery_li_ion403,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,36.593913,36.593913,0.95,0.95,1,72.849549,0.28,0.28,0,battery_operator_403,way/35176751-380
battery_li_ion404,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.030987,3.030987,0.95,0.95,1,5.22019,0.28,0.28,0,battery_operator_404,way/35763480-220
battery_li_ion405,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.243906,9.243906,0.95,0.95,1,24.289682,0.28,0.28,0,battery_operator_405,way/35954395-380
battery_li_ion406,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,19.403159,19.403159,0.95,0.95,1,34.221779,0.28,0.28,0,battery_operator_406,way/36183042-380
battery_li_ion407,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,41.438759,41.438759,0.95,0.95,1,74.017638,0.28,0.28,0,battery_operator_407,way/373967500-380
battery_li_ion408,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.425841,6.425841,0.95,0.95,1,14.103977,0.28,0.28,0,battery_operator_408,way/37721677-380
battery_li_ion409,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.274437,15.274437,0.95,0.95,1,22.851191,0.28,0.28,0,battery_operator_409,way/37764852-220
battery_li_ion410,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,10.868651,10.868651,0.95,0.95,1,16.901386,0.28,0.28,0,battery_operator_410,way/37764852-380
battery_li_ion411,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.053273,13.053273,0.95,0.95,1,22.104738,0.28,0.28,0,battery_operator_411,way/38325076-380
battery_li_ion412,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.781948,15.781948,0.95,0.95,1,25.514016,0.28,0.28,0,battery_operator_412,way/38661452-380
battery_li_ion413,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,16.437062,16.437062,0.95,0.95,1,28.631212,0.28,0.28,0,battery_operator_413,way/39011884-220
battery_li_ion414,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.94513,6.94513,0.95,0.95,1,10.756812,0.28,0.28,0,battery_operator_414,way/39229429-380
battery_li_ion415,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,60.103817,60.103817,0.95,0.95,1,116.382945,0.28,0.28,0,battery_operator_415,way/395847307-220
battery_li_ion416,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.780617,4.780617,0.95,0.95,1,11.967376,0.28,0.28,0,battery_operator_416,way/39688875-220
battery_li_ion417,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,44.33054,44.33054,0.95,0.95,1,88.827334,0.28,0.28,0,battery_operator_417,way/398680313-380
battery_li_ion418,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,52.44866,52.44866,0.95,0.95,1,98.177124,0.28,0.28,0,battery_operator_418,way/40621568-220
battery_li_ion419,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.645496,7.645496,0.95,0.95,1,12.507521,0.28,0.28,0,battery_operator_419,way/409305507-220
battery_li_ion420,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.183067,13.183067,0.95,0.95,1,22.946684,0.28,0.28,0,battery_operator_420,way/41072584-380
battery_li_ion421,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.241857,9.241857,0.95,0.95,1,18.415893,0.28,0.28,0,battery_operator_421,way/41232144-380
battery_li_ion422,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.301693,6.301693,0.95,0.95,1,10.913077,0.28,0.28,0,battery_operator_422,way/41334805-380
battery_li_ion423,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.437827,21.437827,0.95,0.95,1,50.725157,0.28,0.28,0,battery_operator_423,way/41389594-220
battery_li_ion424,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.199388,8.199388,0.95,0.95,1,13.963413,0.28,0.28,0,battery_operator_424,way/41389594-380
battery_li_ion425,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,43.534552,43.534552,0.95,0.95,1,78.229877,0.28,0.28,0,battery_operator_425,way/414169327-380
battery_li_ion426,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,25.364574,25.364574,0.95,0.95,1,46.239112,0.28,0.28,0,battery_operator_426,way/42049947-380
battery_li_ion427,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.304911,21.304911,0.95,0.95,1,37.532204,0.28,0.28,0,battery_operator_427,way/42050342-220
battery_li_ion428,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,35.091697,35.091697,0.95,0.95,1,67.036561,0.28,0.28,0,battery_operator_428,way/42050342-380
battery_li_ion429,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.001747,9.001747,0.95,0.95,1,12.645381,0.28,0.28,0,battery_operator_429,way/42097854-220
battery_li_ion430,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.583012,17.583012,0.95,0.95,1,38.26846,0.28,0.28,0,battery_operator_430,way/42097854-380
battery_li_ion431,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,22.66923,22.66923,0.95,0.95,1,48.647182,0.28,0.28,0,battery_operator_431,way/42372159-380
battery_li_ion432,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.365032,6.365032,0.95,0.95,1,10.409794,0.28,0.28,0,battery_operator_432,way/42410916-220
battery_li_ion433,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.201668,12.201668,0.95,0.95,1,33.539588,0.28,0.28,0,battery_operator_433,way/42410916-380
battery_li_ion434,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,31.484088,31.484088,0.95,0.95,1,53.693731,0.28,0.28,0,battery_operator_434,way/42423415-380
battery_li_ion435,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.52916,15.52916,0.95,0.95,1,24.47612,0.28,0.28,0,battery_operator_435,way/42488850-380
battery_li_ion436,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,14.238142,14.238142,0.95,0.95,1,22.174442,0.28,0.28,0,battery_operator_436,way/42560068-380
battery_li_ion437,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,25.985358,25.985358,0.95,0.95,1,42.467023,0.28,0.28,0,battery_operator_437,way/42681484-380
battery_li_ion438,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,35.374217,35.374217,0.95,0.95,1,63.722114,0.28,0.28,0,battery_operator_438,way/42736239-380
battery_li_ion439,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,121.593219,121.593219,0.95,0.95,1,236.191781,0.28,0.28,0,battery_operator_439,way/42797575-380
battery_li_ion440,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,32.58054,32.58054,0.95,0.95,1,59.422689,0.28,0.28,0,battery_operator_440,way/42799487-380
battery_li_ion441,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.394453,3.394453,0.95,0.95,1,6.94659,0.28,0.28,0,battery_operator_441,way/42809973-380
battery_li_ion442,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.841129,3.841129,0.95,0.95,1,5.042948,0.28,0.28,0,battery_operator_442,way/42861703-220
battery_li_ion443,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.416058,15.416058,0.95,0.95,1,25.367357,0.28,0.28,0,battery_operator_443,way/42872354-220
battery_li_ion444,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.719807,9.719807,0.95,0.95,1,26.579897,0.28,0.28,0,battery_operator_444,way/43163132-380
battery_li_ion445,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.648277,13.648277,0.95,0.95,1,24.103629,0.28,0.28,0,battery_operator_445,way/43688805-220
battery_li_ion446,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.705485,7.705485,0.95,0.95,1,14.408852,0.28,0.28,0,battery_operator_446,way/43688805-380
battery_li_ion447,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,73.978312,73.978312,0.95,0.95,1,121.452025,0.28,0.28,0,battery_operator_447,way/442199284-380
battery_li_ion448,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,74.830225,74.830225,0.95,0.95,1,147.11096,0.28,0.28,0,battery_operator_448,way/44717036-380
battery_li_ion449,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,90.352331,90.352331,0.95,0.95,1,131.090972,0.28,0.28,0,battery_operator_449,way/449010725-380
battery_li_ion450,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.33767,5.33767,0.95,0.95,1,8.5828,0.28,0.28,0,battery_operator_450,way/46584363-220
battery_li_ion451,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.190682,6.190682,0.95,0.95,1,10.975827,0.28,0.28,0,battery_operator_451,way/46615737-380
battery_li_ion452,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.669835,12.669835,0.95,0.95,1,19.09841,0.28,0.28,0,battery_operator_452,way/48057110-380
battery_li_ion453,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.97959,17.97959,0.95,0.95,1,34.085549,0.28,0.28,0,battery_operator_453,way/4826893-220
battery_li_ion454,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,11.600049,11.600049,0.95,0.95,1,38.834392,0.28,0.28,0,battery_operator_454,way/48428875-380
battery_li_ion455,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.136604,3.136604,0.95,0.95,1,5.15021,0.28,0.28,0,battery_operator_455,way/49577401-220
battery_li_ion456,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,27.191867,27.191867,0.95,0.95,1,53.880287,0.28,0.28,0,battery_operator_456,way/499165542-220
battery_li_ion457,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,48.524588,48.524588,0.95,0.95,1,82.398607,0.28,0.28,0,battery_operator_457,way/50643382-220
battery_li_ion458,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,34.021596,34.021596,0.95,0.95,1,48.245336,0.28,0.28,0,battery_operator_458,way/50898216-380
battery_li_ion459,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.69232,7.69232,0.95,0.95,1,15.064524,0.28,0.28,0,battery_operator_459,way/515358077-380
battery_li_ion460,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,18.52227,18.52227,0.95,0.95,1,45.712904,0.28,0.28,0,battery_operator_460,way/517421342-220
battery_li_ion461,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.091322,5.091322,0.95,0.95,1,10.211436,0.28,0.28,0,battery_operator_461,way/517421342-380
battery_li_ion462,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,27.307128,27.307128,0.95,0.95,1,53.99888,0.28,0.28,0,battery_operator_462,way/518455594-380
battery_li_ion463,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,10.776299,10.776299,0.95,0.95,1,19.471323,0.28,0.28,0,battery_operator_463,way/51940126-220
battery_li_ion464,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.542656,4.542656,0.95,0.95,1,13.06997,0.28,0.28,0,battery_operator_464,way/525964629-380
battery_li_ion465,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,19.3596,19.3596,0.95,0.95,1,43.795388,0.28,0.28,0,battery_operator_465,way/52983550-380
battery_li_ion466,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,77.791849,77.791849,0.95,0.95,1,131.060803,0.28,0.28,0,battery_operator_466,way/53378027-380
battery_li_ion467,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,52.35401,52.35401,0.95,0.95,1,91.136395,0.28,0.28,0,battery_operator_467,way/5404079-380
battery_li_ion468,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.567299,8.567299,0.95,0.95,1,11.251718,0.28,0.28,0,battery_operator_468,way/54359256-220
battery_li_ion469,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.142477,15.142477,0.95,0.95,1,22.891694,0.28,0.28,0,battery_operator_469,way/54359256-380
battery_li_ion470,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,42.805589,42.805589,0.95,0.95,1,100.432119,0.28,0.28,0,battery_operator_470,way/55069713-380
battery_li_ion471,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.830258,6.830258,0.95,0.95,1,10.851416,0.28,0.28,0,battery_operator_471,way/559702819-220
battery_li_ion472,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.796926,13.796926,0.95,0.95,1,23.985675,0.28,0.28,0,battery_operator_472,way/559702819-380
