variable,ident,value,simulation
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_36
sum_reward,future_markets_paper_base_case_2013_pp_all,1921.3,future_markets_paper_base_case_2013_pp_all_episode_371
sum_regret,future_markets_paper_base_case_2013_pp_all,2.2878e+05,future_markets_paper_base_case_2013_pp_all_episode_371
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1398e+08,future_markets_paper_base_case_2013_pp_all_episode_371
avg_price,future_markets_paper_base_case_2013_pp_all,159.04,future_markets_paper_base_case_2013_pp_all_episode_371
min_price,future_markets_paper_base_case_2013_pp_all,-223.42,future_markets_paper_base_case_2013_pp_all_episode_371
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_371
sum_reward,future_markets_paper_base_case_2013_pp_all,1919.2,future_markets_paper_base_case_2013_pp_all_episode_372
sum_regret,future_markets_paper_base_case_2013_pp_all,1.0396e+05,future_markets_paper_base_case_2013_pp_all_episode_372
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1046e+08,future_markets_paper_base_case_2013_pp_all_episode_372
avg_price,future_markets_paper_base_case_2013_pp_all,158.97,future_markets_paper_base_case_2013_pp_all_episode_372
min_price,future_markets_paper_base_case_2013_pp_all,-285.94,future_markets_paper_base_case_2013_pp_all_episode_372
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_372
sum_reward,future_markets_paper_base_case_2013_pp_all,1917,future_markets_paper_base_case_2013_pp_all_episode_373
sum_regret,future_markets_paper_base_case_2013_pp_all,99877,future_markets_paper_base_case_2013_pp_all_episode_373
sum_profit,future_markets_paper_base_case_2013_pp_all,6.103e+08,future_markets_paper_base_case_2013_pp_all_episode_373
avg_price,future_markets_paper_base_case_2013_pp_all,158.88,future_markets_paper_base_case_2013_pp_all_episode_373
min_price,future_markets_paper_base_case_2013_pp_all,-211.51,future_markets_paper_base_case_2013_pp_all_episode_373
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_373
sum_reward,future_markets_paper_base_case_2013_pp_all,1919,future_markets_paper_base_case_2013_pp_all_episode_374
sum_regret,future_markets_paper_base_case_2013_pp_all,6.2454e+05,future_markets_paper_base_case_2013_pp_all_episode_374
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1065e+08,future_markets_paper_base_case_2013_pp_all_episode_374
avg_price,future_markets_paper_base_case_2013_pp_all,159.07,future_markets_paper_base_case_2013_pp_all_episode_374
min_price,future_markets_paper_base_case_2013_pp_all,-276.48,future_markets_paper_base_case_2013_pp_all_episode_374
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_374
sum_reward,future_markets_paper_base_case_2013_pp_all,1918.2,future_markets_paper_base_case_2013_pp_all_episode_375
sum_regret,future_markets_paper_base_case_2013_pp_all,66956,future_markets_paper_base_case_2013_pp_all_episode_375
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0851e+08,future_markets_paper_base_case_2013_pp_all_episode_375
avg_price,future_markets_paper_base_case_2013_pp_all,158.93,future_markets_paper_base_case_2013_pp_all_episode_375
min_price,future_markets_paper_base_case_2013_pp_all,-317.52,future_markets_paper_base_case_2013_pp_all_episode_375
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_375
sum_reward,future_markets_paper_base_case_2013_pp_all,1991.2,future_markets_paper_base_case_2013_pp_all_episode_376
sum_regret,future_markets_paper_base_case_2013_pp_all,3.1074e+05,future_markets_paper_base_case_2013_pp_all_episode_376
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1033e+08,future_markets_paper_base_case_2013_pp_all_episode_376
avg_price,future_markets_paper_base_case_2013_pp_all,165.63,future_markets_paper_base_case_2013_pp_all_episode_376
min_price,future_markets_paper_base_case_2013_pp_all,-353.03,future_markets_paper_base_case_2013_pp_all_episode_376
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_376
sum_reward,future_markets_paper_base_case_2013_pp_all,2016,future_markets_paper_base_case_2013_pp_all_episode_377
sum_regret,future_markets_paper_base_case_2013_pp_all,1.1536e+05,future_markets_paper_base_case_2013_pp_all_episode_377
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2335e+08,future_markets_paper_base_case_2013_pp_all_episode_377
avg_price,future_markets_paper_base_case_2013_pp_all,168.39,future_markets_paper_base_case_2013_pp_all_episode_377
min_price,future_markets_paper_base_case_2013_pp_all,-300.75,future_markets_paper_base_case_2013_pp_all_episode_377
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_377
sum_reward,future_markets_paper_base_case_2013_pp_all,2011.6,future_markets_paper_base_case_2013_pp_all_episode_378
sum_regret,future_markets_paper_base_case_2013_pp_all,1.0976e+05,future_markets_paper_base_case_2013_pp_all_episode_378
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2303e+08,future_markets_paper_base_case_2013_pp_all_episode_378
avg_price,future_markets_paper_base_case_2013_pp_all,168.49,future_markets_paper_base_case_2013_pp_all_episode_378
min_price,future_markets_paper_base_case_2013_pp_all,-369.76,future_markets_paper_base_case_2013_pp_all_episode_378
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_378
sum_reward,future_markets_paper_base_case_2013_pp_all,2018.2,future_markets_paper_base_case_2013_pp_all_episode_379
sum_regret,future_markets_paper_base_case_2013_pp_all,2.6777e+05,future_markets_paper_base_case_2013_pp_all_episode_379
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3372e+08,future_markets_paper_base_case_2013_pp_all_episode_379
avg_price,future_markets_paper_base_case_2013_pp_all,169.02,future_markets_paper_base_case_2013_pp_all_episode_379
min_price,future_markets_paper_base_case_2013_pp_all,-274.53,future_markets_paper_base_case_2013_pp_all_episode_379
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_379
sum_reward,future_markets_paper_base_case_2013_pp_all,2003.9,future_markets_paper_base_case_2013_pp_all_episode_380
sum_regret,future_markets_paper_base_case_2013_pp_all,1.8471e+05,future_markets_paper_base_case_2013_pp_all_episode_380
sum_profit,future_markets_paper_base_case_2013_pp_all,5.9602e+08,future_markets_paper_base_case_2013_pp_all_episode_380
avg_price,future_markets_paper_base_case_2013_pp_all,167.33,future_markets_paper_base_case_2013_pp_all_episode_380
min_price,future_markets_paper_base_case_2013_pp_all,-351.9,future_markets_paper_base_case_2013_pp_all_episode_380
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_380
sum_reward,future_markets_paper_base_case_2013_pp_all,3938.4,future_markets_paper_base_case_2013_pp_all_eval_episode_37
sum_regret,future_markets_paper_base_case_2013_pp_all,1.0523e+06,future_markets_paper_base_case_2013_pp_all_eval_episode_37
sum_profit,future_markets_paper_base_case_2013_pp_all,1.2881e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_37
avg_price,future_markets_paper_base_case_2013_pp_all,167.57,future_markets_paper_base_case_2013_pp_all_eval_episode_37
min_price,future_markets_paper_base_case_2013_pp_all,-280.34,future_markets_paper_base_case_2013_pp_all_eval_episode_37
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_37
sum_reward,future_markets_paper_base_case_2013_pp_all,2004.3,future_markets_paper_base_case_2013_pp_all_episode_381
sum_regret,future_markets_paper_base_case_2013_pp_all,2.2017e+05,future_markets_paper_base_case_2013_pp_all_episode_381
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1377e+08,future_markets_paper_base_case_2013_pp_all_episode_381
avg_price,future_markets_paper_base_case_2013_pp_all,168.1,future_markets_paper_base_case_2013_pp_all_episode_381
min_price,future_markets_paper_base_case_2013_pp_all,-278.21,future_markets_paper_base_case_2013_pp_all_episode_381
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_381
sum_reward,future_markets_paper_base_case_2013_pp_all,2001.2,future_markets_paper_base_case_2013_pp_all_episode_382
sum_regret,future_markets_paper_base_case_2013_pp_all,1.6853e+05,future_markets_paper_base_case_2013_pp_all_episode_382
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0418e+08,future_markets_paper_base_case_2013_pp_all_episode_382
avg_price,future_markets_paper_base_case_2013_pp_all,167.51,future_markets_paper_base_case_2013_pp_all_episode_382
min_price,future_markets_paper_base_case_2013_pp_all,-282.2,future_markets_paper_base_case_2013_pp_all_episode_382
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_382
sum_reward,future_markets_paper_base_case_2013_pp_all,1920.5,future_markets_paper_base_case_2013_pp_all_episode_383
sum_regret,future_markets_paper_base_case_2013_pp_all,1.2548e+05,future_markets_paper_base_case_2013_pp_all_episode_383
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1548e+08,future_markets_paper_base_case_2013_pp_all_episode_383
avg_price,future_markets_paper_base_case_2013_pp_all,159.55,future_markets_paper_base_case_2013_pp_all_episode_383
min_price,future_markets_paper_base_case_2013_pp_all,-210.33,future_markets_paper_base_case_2013_pp_all_episode_383
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_383
sum_reward,future_markets_paper_base_case_2013_pp_all,1893.8,future_markets_paper_base_case_2013_pp_all_episode_384
sum_regret,future_markets_paper_base_case_2013_pp_all,5.0568e+05,future_markets_paper_base_case_2013_pp_all_episode_384
sum_profit,future_markets_paper_base_case_2013_pp_all,5.6961e+08,future_markets_paper_base_case_2013_pp_all_episode_384
avg_price,future_markets_paper_base_case_2013_pp_all,157.71,future_markets_paper_base_case_2013_pp_all_episode_384
min_price,future_markets_paper_base_case_2013_pp_all,-282.23,future_markets_paper_base_case_2013_pp_all_episode_384
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_384
sum_reward,future_markets_paper_base_case_2013_pp_all,1909,future_markets_paper_base_case_2013_pp_all_episode_385
sum_regret,future_markets_paper_base_case_2013_pp_all,30885,future_markets_paper_base_case_2013_pp_all_episode_385
sum_profit,future_markets_paper_base_case_2013_pp_all,5.8809e+08,future_markets_paper_base_case_2013_pp_all_episode_385
avg_price,future_markets_paper_base_case_2013_pp_all,158.56,future_markets_paper_base_case_2013_pp_all_episode_385
min_price,future_markets_paper_base_case_2013_pp_all,-373.87,future_markets_paper_base_case_2013_pp_all_episode_385
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_385
sum_reward,future_markets_paper_base_case_2013_pp_all,1910.5,future_markets_paper_base_case_2013_pp_all_episode_386
sum_regret,future_markets_paper_base_case_2013_pp_all,61841,future_markets_paper_base_case_2013_pp_all_episode_386
sum_profit,future_markets_paper_base_case_2013_pp_all,5.9885e+08,future_markets_paper_base_case_2013_pp_all_episode_386
avg_price,future_markets_paper_base_case_2013_pp_all,158.85,future_markets_paper_base_case_2013_pp_all_episode_386
min_price,future_markets_paper_base_case_2013_pp_all,-278.57,future_markets_paper_base_case_2013_pp_all_episode_386
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_386
sum_reward,future_markets_paper_base_case_2013_pp_all,1904.3,future_markets_paper_base_case_2013_pp_all_episode_387
sum_regret,future_markets_paper_base_case_2013_pp_all,41121,future_markets_paper_base_case_2013_pp_all_episode_387
sum_profit,future_markets_paper_base_case_2013_pp_all,5.7379e+08,future_markets_paper_base_case_2013_pp_all_episode_387
avg_price,future_markets_paper_base_case_2013_pp_all,158.09,future_markets_paper_base_case_2013_pp_all_episode_387
min_price,future_markets_paper_base_case_2013_pp_all,-354.9,future_markets_paper_base_case_2013_pp_all_episode_387
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_387
sum_reward,future_markets_paper_base_case_2013_pp_all,1906.9,future_markets_paper_base_case_2013_pp_all_episode_388
sum_regret,future_markets_paper_base_case_2013_pp_all,4.1248e+05,future_markets_paper_base_case_2013_pp_all_episode_388
sum_profit,future_markets_paper_base_case_2013_pp_all,5.9543e+08,future_markets_paper_base_case_2013_pp_all_episode_388
avg_price,future_markets_paper_base_case_2013_pp_all,159.05,future_markets_paper_base_case_2013_pp_all_episode_388
min_price,future_markets_paper_base_case_2013_pp_all,-261.37,future_markets_paper_base_case_2013_pp_all_episode_388
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_388
sum_reward,future_markets_paper_base_case_2013_pp_all,1860.3,future_markets_paper_base_case_2013_pp_all_episode_389
sum_regret,future_markets_paper_base_case_2013_pp_all,42544,future_markets_paper_base_case_2013_pp_all_episode_389
sum_profit,future_markets_paper_base_case_2013_pp_all,4.9473e+08,future_markets_paper_base_case_2013_pp_all_episode_389
avg_price,future_markets_paper_base_case_2013_pp_all,155.52,future_markets_paper_base_case_2013_pp_all_episode_389
min_price,future_markets_paper_base_case_2013_pp_all,-363.63,future_markets_paper_base_case_2013_pp_all_episode_389
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_389
sum_reward,future_markets_paper_base_case_2013_pp_all,1903.9,future_markets_paper_base_case_2013_pp_all_episode_390
sum_regret,future_markets_paper_base_case_2013_pp_all,1.2064e+05,future_markets_paper_base_case_2013_pp_all_episode_390
sum_profit,future_markets_paper_base_case_2013_pp_all,5.8902e+08,future_markets_paper_base_case_2013_pp_all_episode_390
avg_price,future_markets_paper_base_case_2013_pp_all,158.67,future_markets_paper_base_case_2013_pp_all_episode_390
min_price,future_markets_paper_base_case_2013_pp_all,-355.55,future_markets_paper_base_case_2013_pp_all_episode_390
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_390
sum_reward,future_markets_paper_base_case_2013_pp_all,3839.4,future_markets_paper_base_case_2013_pp_all_eval_episode_38
sum_regret,future_markets_paper_base_case_2013_pp_all,7.134e+05,future_markets_paper_base_case_2013_pp_all_eval_episode_38
sum_profit,future_markets_paper_base_case_2013_pp_all,1.2605e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_38
avg_price,future_markets_paper_base_case_2013_pp_all,158.03,future_markets_paper_base_case_2013_pp_all_eval_episode_38
min_price,future_markets_paper_base_case_2013_pp_all,-306.37,future_markets_paper_base_case_2013_pp_all_eval_episode_38
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_38
sum_reward,future_markets_paper_base_case_2013_pp_all,1892,future_markets_paper_base_case_2013_pp_all_episode_391
sum_regret,future_markets_paper_base_case_2013_pp_all,1.5792e+05,future_markets_paper_base_case_2013_pp_all_episode_391
sum_profit,future_markets_paper_base_case_2013_pp_all,5.5538e+08,future_markets_paper_base_case_2013_pp_all_episode_391
avg_price,future_markets_paper_base_case_2013_pp_all,157.11,future_markets_paper_base_case_2013_pp_all_episode_391
min_price,future_markets_paper_base_case_2013_pp_all,-363.06,future_markets_paper_base_case_2013_pp_all_episode_391
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_391
sum_reward,future_markets_paper_base_case_2013_pp_all,1890.3,future_markets_paper_base_case_2013_pp_all_episode_392
sum_regret,future_markets_paper_base_case_2013_pp_all,41116,future_markets_paper_base_case_2013_pp_all_episode_392
sum_profit,future_markets_paper_base_case_2013_pp_all,5.4217e+08,future_markets_paper_base_case_2013_pp_all_episode_392
avg_price,future_markets_paper_base_case_2013_pp_all,156.9,future_markets_paper_base_case_2013_pp_all_episode_392
min_price,future_markets_paper_base_case_2013_pp_all,-382.42,future_markets_paper_base_case_2013_pp_all_episode_392
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_392
sum_reward,future_markets_paper_base_case_2013_pp_all,1881.4,future_markets_paper_base_case_2013_pp_all_episode_393
sum_regret,future_markets_paper_base_case_2013_pp_all,0,future_markets_paper_base_case_2013_pp_all_episode_393
sum_profit,future_markets_paper_base_case_2013_pp_all,5.4174e+08,future_markets_paper_base_case_2013_pp_all_episode_393
avg_price,future_markets_paper_base_case_2013_pp_all,156.49,future_markets_paper_base_case_2013_pp_all_episode_393
min_price,future_markets_paper_base_case_2013_pp_all,-344.1,future_markets_paper_base_case_2013_pp_all_episode_393
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_393
sum_reward,future_markets_paper_base_case_2013_pp_all,1877.8,future_markets_paper_base_case_2013_pp_all_episode_394
sum_regret,future_markets_paper_base_case_2013_pp_all,37912,future_markets_paper_base_case_2013_pp_all_episode_394
sum_profit,future_markets_paper_base_case_2013_pp_all,5.2945e+08,future_markets_paper_base_case_2013_pp_all_episode_394
avg_price,future_markets_paper_base_case_2013_pp_all,156.34,future_markets_paper_base_case_2013_pp_all_episode_394
min_price,future_markets_paper_base_case_2013_pp_all,-397.11,future_markets_paper_base_case_2013_pp_all_episode_394
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_394
sum_reward,future_markets_paper_base_case_2013_pp_all,1903,future_markets_paper_base_case_2013_pp_all_episode_395
sum_regret,future_markets_paper_base_case_2013_pp_all,1.7072e+05,future_markets_paper_base_case_2013_pp_all_episode_395
sum_profit,future_markets_paper_base_case_2013_pp_all,5.7991e+08,future_markets_paper_base_case_2013_pp_all_episode_395
avg_price,future_markets_paper_base_case_2013_pp_all,158.16,future_markets_paper_base_case_2013_pp_all_episode_395
min_price,future_markets_paper_base_case_2013_pp_all,-340.77,future_markets_paper_base_case_2013_pp_all_episode_395
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_395
sum_reward,future_markets_paper_base_case_2013_pp_all,1883.1,future_markets_paper_base_case_2013_pp_all_episode_396
sum_regret,future_markets_paper_base_case_2013_pp_all,44277,future_markets_paper_base_case_2013_pp_all_episode_396
sum_profit,future_markets_paper_base_case_2013_pp_all,5.4331e+08,future_markets_paper_base_case_2013_pp_all_episode_396
avg_price,future_markets_paper_base_case_2013_pp_all,156.96,future_markets_paper_base_case_2013_pp_all_episode_396
min_price,future_markets_paper_base_case_2013_pp_all,-260.62,future_markets_paper_base_case_2013_pp_all_episode_396
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_396
sum_reward,future_markets_paper_base_case_2013_pp_all,1886.6,future_markets_paper_base_case_2013_pp_all_episode_397
sum_regret,future_markets_paper_base_case_2013_pp_all,2.0514e+05,future_markets_paper_base_case_2013_pp_all_episode_397
sum_profit,future_markets_paper_base_case_2013_pp_all,5.3883e+08,future_markets_paper_base_case_2013_pp_all_episode_397
avg_price,future_markets_paper_base_case_2013_pp_all,156.43,future_markets_paper_base_case_2013_pp_all_episode_397
min_price,future_markets_paper_base_case_2013_pp_all,-320.71,future_markets_paper_base_case_2013_pp_all_episode_397
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_397
sum_reward,future_markets_paper_base_case_2013_pp_all,1901.4,future_markets_paper_base_case_2013_pp_all_episode_398
sum_regret,future_markets_paper_base_case_2013_pp_all,2.4211e+05,future_markets_paper_base_case_2013_pp_all_episode_398
sum_profit,future_markets_paper_base_case_2013_pp_all,5.8236e+08,future_markets_paper_base_case_2013_pp_all_episode_398
avg_price,future_markets_paper_base_case_2013_pp_all,158.19,future_markets_paper_base_case_2013_pp_all_episode_398
min_price,future_markets_paper_base_case_2013_pp_all,-311.17,future_markets_paper_base_case_2013_pp_all_episode_398
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_398
sum_reward,future_markets_paper_base_case_2013_pp_all,1890.7,future_markets_paper_base_case_2013_pp_all_episode_399
sum_regret,future_markets_paper_base_case_2013_pp_all,3.7656e+05,future_markets_paper_base_case_2013_pp_all_episode_399
sum_profit,future_markets_paper_base_case_2013_pp_all,5.7049e+08,future_markets_paper_base_case_2013_pp_all_episode_399
avg_price,future_markets_paper_base_case_2013_pp_all,157.58,future_markets_paper_base_case_2013_pp_all_episode_399
min_price,future_markets_paper_base_case_2013_pp_all,-237.2,future_markets_paper_base_case_2013_pp_all_episode_399
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_399
sum_reward,future_markets_paper_base_case_2013_pp_all,1887.9,future_markets_paper_base_case_2013_pp_all_episode_400
sum_regret,future_markets_paper_base_case_2013_pp_all,2.1724e+05,future_markets_paper_base_case_2013_pp_all_episode_400
sum_profit,future_markets_paper_base_case_2013_pp_all,5.5433e+08,future_markets_paper_base_case_2013_pp_all_episode_400
avg_price,future_markets_paper_base_case_2013_pp_all,156.88,future_markets_paper_base_case_2013_pp_all_episode_400
min_price,future_markets_paper_base_case_2013_pp_all,-300.67,future_markets_paper_base_case_2013_pp_all_episode_400
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_400
sum_reward,future_markets_paper_base_case_2013_pp_all,3859,future_markets_paper_base_case_2013_pp_all_eval_episode_39
sum_regret,future_markets_paper_base_case_2013_pp_all,6.849e+05,future_markets_paper_base_case_2013_pp_all_eval_episode_39
sum_profit,future_markets_paper_base_case_2013_pp_all,1.2806e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_39
avg_price,future_markets_paper_base_case_2013_pp_all,157.92,future_markets_paper_base_case_2013_pp_all_eval_episode_39
min_price,future_markets_paper_base_case_2013_pp_all,-191.07,future_markets_paper_base_case_2013_pp_all_eval_episode_39
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_39
sum_reward,future_markets_paper_base_case_2013_pp_all,1891.9,future_markets_paper_base_case_2013_pp_all_episode_401
sum_regret,future_markets_paper_base_case_2013_pp_all,2.0869e+05,future_markets_paper_base_case_2013_pp_all_episode_401
sum_profit,future_markets_paper_base_case_2013_pp_all,5.4885e+08,future_markets_paper_base_case_2013_pp_all_episode_401
avg_price,future_markets_paper_base_case_2013_pp_all,157.37,future_markets_paper_base_case_2013_pp_all_episode_401
min_price,future_markets_paper_base_case_2013_pp_all,-273.88,future_markets_paper_base_case_2013_pp_all_episode_401
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_401
sum_reward,future_markets_paper_base_case_2013_pp_all,1891.4,future_markets_paper_base_case_2013_pp_all_episode_402
sum_regret,future_markets_paper_base_case_2013_pp_all,29364,future_markets_paper_base_case_2013_pp_all_episode_402
sum_profit,future_markets_paper_base_case_2013_pp_all,5.5817e+08,future_markets_paper_base_case_2013_pp_all_episode_402
avg_price,future_markets_paper_base_case_2013_pp_all,157.52,future_markets_paper_base_case_2013_pp_all_episode_402
min_price,future_markets_paper_base_case_2013_pp_all,-251.98,future_markets_paper_base_case_2013_pp_all_episode_402
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_402
sum_reward,future_markets_paper_base_case_2013_pp_all,1898.4,future_markets_paper_base_case_2013_pp_all_episode_403
sum_regret,future_markets_paper_base_case_2013_pp_all,1.6141e+05,future_markets_paper_base_case_2013_pp_all_episode_403
sum_profit,future_markets_paper_base_case_2013_pp_all,5.7358e+08,future_markets_paper_base_case_2013_pp_all_episode_403
avg_price,future_markets_paper_base_case_2013_pp_all,158.22,future_markets_paper_base_case_2013_pp_all_episode_403
min_price,future_markets_paper_base_case_2013_pp_all,-224.49,future_markets_paper_base_case_2013_pp_all_episode_403
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_403
sum_reward,future_markets_paper_base_case_2013_pp_all,1913.8,future_markets_paper_base_case_2013_pp_all_episode_404
sum_regret,future_markets_paper_base_case_2013_pp_all,5.6084e+05,future_markets_paper_base_case_2013_pp_all_episode_404
sum_profit,future_markets_paper_base_case_2013_pp_all,5.9293e+08,future_markets_paper_base_case_2013_pp_all_episode_404
avg_price,future_markets_paper_base_case_2013_pp_all,158.92,future_markets_paper_base_case_2013_pp_all_episode_404
min_price,future_markets_paper_base_case_2013_pp_all,-278.11,future_markets_paper_base_case_2013_pp_all_episode_404
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_404
sum_reward,future_markets_paper_base_case_2013_pp_all,1930.3,future_markets_paper_base_case_2013_pp_all_episode_405
sum_regret,future_markets_paper_base_case_2013_pp_all,2.9704e+05,future_markets_paper_base_case_2013_pp_all_episode_405
sum_profit,future_markets_paper_base_case_2013_pp_all,5.7749e+08,future_markets_paper_base_case_2013_pp_all_episode_405
avg_price,future_markets_paper_base_case_2013_pp_all,160.29,future_markets_paper_base_case_2013_pp_all_episode_405
min_price,future_markets_paper_base_case_2013_pp_all,-276.23,future_markets_paper_base_case_2013_pp_all_episode_405
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_405
sum_reward,future_markets_paper_base_case_2013_pp_all,1940,future_markets_paper_base_case_2013_pp_all_episode_406
sum_regret,future_markets_paper_base_case_2013_pp_all,0,future_markets_paper_base_case_2013_pp_all_episode_406
sum_profit,future_markets_paper_base_case_2013_pp_all,5.9319e+08,future_markets_paper_base_case_2013_pp_all_episode_406
avg_price,future_markets_paper_base_case_2013_pp_all,161,future_markets_paper_base_case_2013_pp_all_episode_406
min_price,future_markets_paper_base_case_2013_pp_all,-274.8,future_markets_paper_base_case_2013_pp_all_episode_406
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_406
sum_reward,future_markets_paper_base_case_2013_pp_all,1942.3,future_markets_paper_base_case_2013_pp_all_episode_407
sum_regret,future_markets_paper_base_case_2013_pp_all,3.5821e+05,future_markets_paper_base_case_2013_pp_all_episode_407
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0223e+08,future_markets_paper_base_case_2013_pp_all_episode_407
avg_price,future_markets_paper_base_case_2013_pp_all,161.37,future_markets_paper_base_case_2013_pp_all_episode_407
min_price,future_markets_paper_base_case_2013_pp_all,-265.92,future_markets_paper_base_case_2013_pp_all_episode_407
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_407
sum_reward,future_markets_paper_base_case_2013_pp_all,1904.5,future_markets_paper_base_case_2013_pp_all_episode_408
sum_regret,future_markets_paper_base_case_2013_pp_all,2.1712e+05,future_markets_paper_base_case_2013_pp_all_episode_408
sum_profit,future_markets_paper_base_case_2013_pp_all,5.688e+08,future_markets_paper_base_case_2013_pp_all_episode_408
avg_price,future_markets_paper_base_case_2013_pp_all,158.05,future_markets_paper_base_case_2013_pp_all_episode_408
min_price,future_markets_paper_base_case_2013_pp_all,-337.8,future_markets_paper_base_case_2013_pp_all_episode_408
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_408
sum_reward,future_markets_paper_base_case_2013_pp_all,1947.6,future_markets_paper_base_case_2013_pp_all_episode_409
sum_regret,future_markets_paper_base_case_2013_pp_all,1.1367e+05,future_markets_paper_base_case_2013_pp_all_episode_409
sum_profit,future_markets_paper_base_case_2013_pp_all,6.175e+08,future_markets_paper_base_case_2013_pp_all_episode_409
avg_price,future_markets_paper_base_case_2013_pp_all,162.06,future_markets_paper_base_case_2013_pp_all_episode_409
