,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
162,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583,0.71583
163,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752,0.6752
164,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465,0.63465
165,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101,0.60101
166,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264,0.56264
167,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065,0.53065
168,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724,0.50724
169,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825,0.49825
170,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828,0.50828
171,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306,0.52306
172,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553,0.5553
173,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154,0.62154
174,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553,0.66553
175,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186,0.69186
176,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086,0.70086
177,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016,0.71016
178,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648,0.71648
179,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555,0.70555
180,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834,0.68834
181,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589,0.66589
182,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444,0.65444
183,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404,0.64404
184,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075,0.65075
185,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754,0.6754
186,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463,0.67463
187,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491,0.63491
188,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768,0.59768
189,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681,0.5681
190,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128,0.53128
191,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058
192,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505,0.48505
193,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278,0.47278
194,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573,0.47573
195,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148,0.48148
196,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815,0.48815
197,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069,0.50069
198,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278
199,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138,0.56138
200,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867,0.58867
201,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475,0.60475
202,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383,0.61383
203,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886,0.59886
204,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583
205,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862,0.56862
206,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055,0.56055
207,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072
208,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015,0.57015
209,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852,0.59852
210,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683,0.59683
211,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048,0.56048
212,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314,0.5314
213,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067,0.51067
214,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263,0.48263
215,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642,0.45642
216,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228,0.43228
