variable,ident,value,simulation
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,8.33e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_27
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,175.42,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_27
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-259.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_27
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_27
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2049.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_28
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,4.0079e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_28
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,8.5983e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_28
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,176.25,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_28
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-113.18,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_28
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_28
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2007.1,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_29
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,5.9213e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_29
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,8.0717e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_29
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,172.35,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_29
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-227.62,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_29
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_29
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2011.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_30
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,9.9733e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_30
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,8.1919e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_30
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,172.99,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_30
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-203.26,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_30
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_30
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,4177.5,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_2
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,9.2985e+06,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_2
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,1.6735e+09,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_2
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,172.07,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_2
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-487.74,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_2
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_2
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2008.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_31
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.2382e+06,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_31
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,8.0699e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_31
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,170.82,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_31
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-132.88,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_31
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_31
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1972.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_32
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,2.8102e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_32
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,7.6843e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_32
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,169.11,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_32
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-228.63,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_32
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_32
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1974.9,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_33
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,7.4714e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_33
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,7.6119e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_33
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,168.47,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_33
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-198.73,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_33
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_33
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1947.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_34
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.0454e+06,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_34
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,7.0706e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_34
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,164.46,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_34
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-241.43,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_34
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_34
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1936.3,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_35
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.1402e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_35
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.8687e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_35
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,164.58,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_35
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-319.15,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_35
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_35
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1975.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_36
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.2676e+06,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_36
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,7.2762e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_36
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,165.59,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_36
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-164.8,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_36
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_36
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1951.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_37
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.0574e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_37
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.778e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_37
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,163.88,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_37
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-252.18,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_37
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_37
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1973.3,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_38
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,29755,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_38
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,7.0813e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_38
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,165.1,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_38
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-201.12,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_38
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_38
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1966.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_39
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,8.6768e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_39
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.9668e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_39
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,164.64,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_39
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-271.26,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_39
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_39
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1962.8,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_40
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.3928e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_40
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.9415e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_40
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,163.72,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_40
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-208.27,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_40
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_40
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,4149.8,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_3
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.0711e+07,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_3
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,1.5391e+09,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_3
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,163.7,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_3
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-489,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_3
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_3
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1952.8,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_41
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,9.6161e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_41
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.8278e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_41
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,163.09,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_41
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-208.87,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_41
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_41
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1958.9,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_42
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,9.6458e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_42
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.82e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_42
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,162.83,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_42
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-141.26,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_42
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_42
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1951.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_43
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,5.8466e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_43
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.713e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_43
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,162.67,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_43
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-155.88,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_43
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_43
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1942.7,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_44
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,2.5785e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_44
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.5974e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_44
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.85,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_44
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-116.14,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_44
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_44
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1959.8,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_45
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,8.5764e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_45
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.9113e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_45
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,163.32,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_45
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-119.29,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_45
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_45
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1961.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_46
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.0117e+06,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_46
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.7121e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_46
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,162.67,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_46
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-194.01,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_46
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_46
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1938.9,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_47
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,8.2113e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_47
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4505e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_47
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.71,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_47
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-285.93,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_47
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_47
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1958.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_48
