variable,ident,value,simulation
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.12843,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_369
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_369
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1930.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_370
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_370
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3479e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_370
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.19,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_370
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-161.73,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_370
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_370
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,3909.5,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_36
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.9283e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_36
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,1.3644e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_36
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.21,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_36
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.12731,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_36
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_36
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1937,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_371
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_371
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.548e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_371
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_371
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.083661,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_371
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_371
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1929.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_372
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.8037e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_372
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3734e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_372
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_372
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-134.68,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_372
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_372
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1934.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_373
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,4.2631e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_373
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4233e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_373
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.77,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_373
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-164.99,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_373
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_373
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1931.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_374
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,7.2776e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_374
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.5038e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_374
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.65,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_374
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.12843,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_374
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_374
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1927.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_375
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,4274.9,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_375
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3746e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_375
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.22,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_375
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-143.46,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_375
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_375
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1935.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_376
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_376
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.59e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_376
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.32,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_376
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-71.077,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_376
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_376
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1909,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_377
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.2752e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_377
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8215e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_377
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.71,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_377
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-300.43,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_377
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_377
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1900.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_378
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,68671,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_378
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.7893e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_378
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_378
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-262.21,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_378
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_378
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1922.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_379
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,4.0129e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_379
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2142e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_379
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.69,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_379
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-217.33,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_379
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_379
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1908.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_380
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.3683e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_380
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.0166e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_380
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.93,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_380
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-192.11,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_380
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_380
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,3883.9,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_37
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,6.7824e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_37
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,1.3312e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_37
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.58,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_37
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-100.36,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_37
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_37
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1910.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_381
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.9431e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_381
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.9638e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_381
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.73,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_381
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-266.79,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_381
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_381
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1932,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_382
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_382
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3576e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_382
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.49,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_382
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-285.94,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_382
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_382
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1918.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_383
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_383
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.1689e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_383
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.55,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_383
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-200.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_383
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_383
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1923.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_384
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.8303e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_384
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2924e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_384
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.06,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_384
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-166.82,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_384
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_384
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1915.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_385
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,91787,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_385
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2113e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_385
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_385
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-177.99,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_385
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_385
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1916.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_386
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.8766e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_386
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.1771e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_386
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_386
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-262.17,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_386
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_386
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1933.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_387
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,5.5894e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_387
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4247e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_387
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.64,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_387
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-115.03,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_387
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_387
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1929.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_388
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,771.13,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_388
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.379e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_388
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.42,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_388
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-204.09,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_388
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_388
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1920.9,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_389
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,942.71,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_389
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2304e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_389
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.93,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_389
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-138.05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_389
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_389
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1926.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_390
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,4.1805e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_390
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2437e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_390
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.28,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_390
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-331.29,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_390
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_390
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,3869.1,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_38
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.1368e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_38
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,1.2914e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_38
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.02,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_38
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-280.32,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_38
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_38
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1929.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_391
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,5.3378e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_391
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4251e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_391
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.84,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_391
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-101.35,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_391
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_391
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1915.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_392
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,5.5312e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_392
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.7901e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_392
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.53,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_392
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-302.01,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_392
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_392
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1922.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_393
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,53472,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_393
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.0475e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_393
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.42,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_393
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-335.25,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_393
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_393
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1928.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_394
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.4128e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_394
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.1417e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_394
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.81,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_394
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-354.67,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_394
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_394
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1926,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_395
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.6094e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_395
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2758e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_395
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.39,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_395
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-232.08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_395
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_395
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1919.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_396
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_396
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.2801e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_396
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.17,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_396
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-177.48,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_396
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_396
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1888.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_397
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.1557e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_397
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.3686e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_397
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,156.62,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_397
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-301.26,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_397
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_397
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1919.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_398
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_398
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.9907e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_398
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_398
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-231.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_398
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_398
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1934,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_399
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,7.4449e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_399
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3445e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_399
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.61,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_399
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-225.77,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_399
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_399
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1923.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_400
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_400
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.0629e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_400
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.95,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_400
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-182.68,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_400
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_400
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,3881.9,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_39
