,price_forecast,residual_load_forecast
2019-01-12 15:00:00,26.55409543504902,18288.25
2019-01-12 16:00:00,26.624188079017202,19185.25
2019-01-12 17:00:00,28.521100420618424,21689.25
2019-01-12 18:00:00,28.52629413288158,21190.0
2019-01-12 19:00:00,27.943209747860823,19438.5
2019-01-12 20:00:00,26.129973476698797,16449.0
2019-01-12 21:00:00,26.13472916748193,14910.75
2019-01-12 22:00:00,26.076649555685098,14618.75
2019-01-12 23:00:00,24.999677020368665,12116.75
2019-01-13 00:00:00,2.727272727272727,8576.75
2019-01-13 01:00:00,2.727272727272727,7525.5
2019-01-13 02:00:00,2.727272727272727,7510.25
2019-01-13 03:00:00,2.727272727272727,7534.75
2019-01-13 04:00:00,2.727272727272727,7991.75
2019-01-13 05:00:00,2.727272727272727,7829.25
2019-01-13 06:00:00,2.727272727272727,6282.25
2019-01-13 07:00:00,2.727272727272727,6933.25
2019-01-13 08:00:00,2.727272727272727,8886.75
2019-01-13 09:00:00,25.045151929723502,11090.75
2019-01-13 10:00:00,25.049699419723506,12112.75
2019-01-13 11:00:00,25.766689952215643,13466.0
2019-01-13 12:00:00,25.116666906454967,12464.0
2019-01-13 13:00:00,25.06334189440092,10952.75
2019-01-13 14:00:00,2.727272727272727,10004.5
2019-01-13 15:00:00,2.727272727272727,9239.499999999993
2019-01-13 16:00:00,25.07698436673963,10060.25
2019-01-13 17:00:00,25.081531859078343,11898.5
2019-01-13 18:00:00,25.086079349078343,11716.0
2019-01-13 19:00:00,2.727272727272727,9701.75
2019-01-13 20:00:00,2.727272727272727,7415.75
2019-01-13 21:00:00,2.727272727272727,6121.25
2019-01-13 22:00:00,2.727272727272727,7450.000000000007
2019-01-13 23:00:00,2.727272727272727,6473.250000000007
2019-01-14 00:00:00,2.727272727272727,3880.75
2019-01-14 01:00:00,2.727272727272727,2936.5
2019-01-14 02:00:00,2.727272727272727,3214.75
2019-01-14 03:00:00,2.727272727272727,4776.0
2019-01-14 04:00:00,2.727272727272727,7221.0
2019-01-14 05:00:00,25.128419739642858,11267.5
2019-01-14 06:00:00,28.11105025773196,19850.0
2019-01-14 07:00:00,30.81480461298023,27669.5
2019-01-14 08:00:00,34.50937694594086,31037.500000000007
2019-01-14 09:00:00,32.37729228486647,30467.0
2019-01-14 10:00:00,31.53901974854047,28879.25
2019-01-14 11:00:00,30.743251174661975,26782.000000000007
2019-01-14 12:00:00,29.9868337912088,25345.25
2019-01-14 13:00:00,29.990551738997254,25194.75
2019-01-14 14:00:00,30.159983886754144,26161.0
2019-01-14 15:00:00,30.8453884180791,28093.0
2019-01-14 16:00:00,32.40540306526706,29956.25
2019-01-14 17:00:00,35.37507015828744,34730.75
2019-01-14 18:00:00,35.378458071585904,35066.75
2019-01-14 19:00:00,35.38184598543502,33866.00000000001
2019-01-14 20:00:00,32.421466370934716,30115.25
2019-01-14 21:00:00,30.781373239436626,26952.5
2019-01-14 22:00:00,30.024013277458796,24691.75
2019-01-14 23:00:00,28.316306132137306,20904.5
2019-01-15 00:00:00,26.80333639705883,18469.75
2019-01-15 01:00:00,26.382211848204822,16204.5
2019-01-15 02:00:00,26.413191766253014,15975.75
2019-01-15 03:00:00,26.444171686746994,15261.75
2019-01-15 04:00:00,26.47515160724097,15486.5
2019-01-15 05:00:00,26.960893585772062,18301.25
2019-01-15 06:00:00,29.76459797297297,24244.0
2019-01-15 07:00:00,32.717382543041545,30236.0
2019-01-15 08:00:00,35.59819805536894,33187.5
2019-01-15 09:00:00,35.234448142701524,32703.25
2019-01-15 10:00:00,35.25847816418845,32653.5
2019-01-15 11:00:00,34.827250014811824,31841.0
2019-01-15 12:00:00,32.90813427299703,30137.25
2019-01-15 13:00:00,32.84881040534023,29667.5
2019-01-15 14:00:00,32.88684787868343,29491.75
2019-01-15 15:00:00,32.163616329479765,28801.0
2019-01-15 16:00:00,32.20077432660405,28818.75
2019-01-15 17:00:00,34.320998716907695,30681.5
2019-01-15 18:00:00,33.137036350148364,30026.0
2019-01-15 19:00:00,32.31224831504336,28477.5
2019-01-15 20:00:00,30.749710392843408,25309.75
2019-01-15 21:00:00,29.566625989445917,22647.25
2019-01-15 22:00:00,29.522652413171055,21067.0
2019-01-15 23:00:00,27.393816056085367,17269.0
2019-01-16 00:00:00,27.021993689903848,14677.0
2019-01-16 01:00:00,26.648217317523702,13660.0
2019-01-16 02:00:00,26.658639909964457,13671.5
2019-01-16 03:00:00,27.053712439903848,14615.25
2019-01-16 04:00:00,27.129500501192773,16681.75
2019-01-16 05:00:00,29.639844847381585,21583.25
2019-01-16 06:00:00,33.43483494065282,29811.0
2019-01-16 07:00:00,36.199357771875,36871.0
2019-01-16 08:00:00,38.238692351898365,38980.5
2019-01-16 09:00:00,36.21728083960177,37232.25000000001
2019-01-16 10:00:00,36.22624237253872,35274.25
2019-01-16 11:00:00,36.075577458397575,33433.0
2019-01-16 12:00:00,35.23080272741936,31779.25
2019-01-16 13:00:00,35.239287138467745,32148.5
2019-01-16 14:00:00,35.708526735539216,33155.25000000001
2019-01-16 15:00:00,36.27026332522124,35788.25
2019-01-16 16:00:00,36.278729517450216,37572.25
2019-01-16 17:00:00,39.809744925030344,40141.5
2019-01-16 18:00:00,38.330009522196264,38790.5
2019-01-16 19:00:00,36.30281690683075,35889.5
2019-01-16 20:00:00,33.61755502078635,30491.75
2019-01-16 21:00:00,31.30805075966851,26229.0
2019-01-16 22:00:00,30.4782599677285,23670.5
2019-01-16 23:00:00,27.868086098292384,19100.75
2019-01-17 00:00:00,27.355531626506032,15922.75
2019-01-17 01:00:00,27.337757913473556,13957.0
2019-01-17 02:00:00,26.310551866039265,12292.5
2019-01-17 03:00:00,26.29592309907834,11906.75
2019-01-17 04:00:00,27.090976995272513,13415.5
2019-01-17 05:00:00,27.9325706292561,17330.5
2019-01-17 06:00:00,31.6041752754821,25539.25
2019-01-17 07:00:00,36.45969500024779,33405.5
2019-01-17 08:00:00,36.6587138974281,36491.75
2019-01-17 09:00:00,36.696552400442485,36532.25
2019-01-17 10:00:00,36.734390903456855,35585.75
2019-01-17 11:00:00,36.77222940461836,35119.0
2019-01-17 12:00:00,36.80954343030973,35313.5
2019-01-17 13:00:00,36.84598332768252,35621.25
2019-01-17 14:00:00,36.88242322320244,36206.25
2019-01-17 15:00:00,37.587002016129034,37739.75
2019-01-17 16:00:00,37.963803496846594,38053.25
2019-01-17 17:00:00,39.81257595806548,39253.75
2019-01-17 18:00:00,39.10862212032711,38822.75
2019-01-17 19:00:00,37.07012971816924,36710.25
2019-01-17 20:00:00,36.94464203939978,33193.0
2019-01-17 21:00:00,34.93098108308605,29916.0
2019-01-17 22:00:00,34.08006442776012,28484.25
2019-01-17 23:00:00,32.62890596131216,26415.75
2019-01-18 00:00:00,32.56954373278237,25993.5
2019-01-18 01:00:00,32.46984260438187,25338.5
2019-01-18 02:00:00,32.63895315470995,26632.0
2019-01-18 03:00:00,34.94550110946746,29412.0
2019-01-18 04:00:00,36.65419551173747,32657.0
2019-01-18 05:00:00,37.21691991175332,36931.75
2019-01-18 06:00:00,42.26085391834171,44805.5
2019-01-18 07:00:00,44.256820839177635,50998.75
2019-01-18 08:00:00,47.23328060143962,53773.00000000001
2019-01-18 09:00:00,47.22465466432585,53249.25000000001
2019-01-18 10:00:00,45.06409176109249,52557.50000000001
2019-01-18 11:00:00,44.22588261608552,51147.25000000001
2019-01-18 12:00:00,43.19537692544987,49386.5
2019-01-18 13:00:00,43.078366565096154,48132.50000000001
2019-01-18 14:00:00,43.182838810057845,49320.75
2019-01-18 15:00:00,45.028647810991956,52563.00000000001
2019-01-18 16:00:00,51.04330385832067,55469.75
2019-01-18 17:00:00,57.46773184149916,57766.75
2019-01-18 18:00:00,56.99968947236181,56927.0
2019-01-18 19:00:00,49.66251768827662,55009.75
2019-01-18 20:00:00,44.16708504108553,51320.0
2019-01-18 21:00:00,43.028342696794866,48555.0
2019-01-18 22:00:00,42.157324090169595,46726.25
2019-01-18 23:00:00,42.151196795508795,44408.0
2019-01-19 00:00:00,41.4166362,42044.25
2019-01-19 01:00:00,40.70703640021238,40166.5
2019-01-19 02:00:00,39.925857937767866,39385.25
2019-01-19 03:00:00,39.92005159523809,39112.5
2019-01-19 04:00:00,38.804967460387736,38714.5
2019-01-19 05:00:00,38.79785905118634,38566.0
2019-01-19 06:00:00,39.15328101985982,39081.25
2019-01-19 07:00:00,40.66634330797937,41323.0
2019-01-19 08:00:00,42.089796944378136,43932.00000000001
2019-01-19 09:00:00,42.08393437625628,43722.25000000001
2019-01-19 10:00:00,41.24894723987069,41722.25
2019-01-19 11:00:00,39.868426852053574,39650.75
2019-01-19 12:00:00,38.75547792824074,38601.00000000001
2019-01-19 13:00:00,38.045290457698854,38067.50000000001
2019-01-19 14:00:00,40.62497363619539,39986.5
2019-01-19 15:00:00,42.04786551319095,44188.25000000001
2019-01-19 16:00:00,42.25417000287247,47516.5
2019-01-19 17:00:00,43.796644030399214,50600.25
2019-01-19 18:00:00,43.336747972150256,49706.25
2019-01-19 19:00:00,42.23649347256944,47108.5
2019-01-19 20:00:00,41.29214349040123,43169.5
2019-01-19 21:00:00,40.58491459041262,40908.75
2019-01-19 22:00:00,40.579251235770634,40625.5
2019-01-19 23:00:00,39.05681824208528,39046.75
2019-01-20 00:00:00,36.97723082190266,37494.25
2019-01-20 01:00:00,36.970436942228986,36715.5
2019-01-20 02:00:00,36.96364306440819,36561.75
2019-01-20 03:00:00,36.956849184734516,36780.75
2019-01-20 04:00:00,36.95066719388827,37057.75
2019-01-20 05:00:00,36.945505022925886,37128.25
2019-01-20 06:00:00,36.940342849557524,36797.25000000001
2019-01-20 07:00:00,38.645142744531256,38555.0
2019-01-20 08:00:00,40.515553094326464,41141.5
2019-01-20 09:00:00,41.10881757204433,41738.25000000001
2019-01-20 10:00:00,40.50473784863472,40291.5
2019-01-20 11:00:00,40.4993302278216,39899.25
2019-01-20 12:00:00,39.72242164761905,39163.25
2019-01-20 13:00:00,38.61337599105903,38526.5
2019-01-20 14:00:00,39.71080896455357,39759.00000000001
2019-01-20 15:00:00,41.17555827407408,43271.00000000001
2019-01-20 16:00:00,42.105307949210854,47040.25000000001
2019-01-20 17:00:00,43.872022754243424,51273.75
2019-01-20 18:00:00,44.68910279892762,52612.25
2019-01-20 19:00:00,43.859742215493426,51033.75
2019-01-20 20:00:00,42.72844145157052,48284.75
2019-01-20 21:00:00,41.86186264447237,46542.75
2019-01-20 22:00:00,41.8541469821294,46721.25
2019-01-20 23:00:00,41.846431321890705,44492.0
2019-01-21 00:00:00,41.132125567901234,42559.5
2019-01-21 01:00:00,40.46920408158374,40540.5
2019-01-21 02:00:00,39.733603112232146,39181.0
2019-01-21 03:00:00,39.02550124707944,38916.5
2019-01-21 04:00:00,40.576884101608016,40276.25
2019-01-21 05:00:00,42.04113596454145,43847.25
2019-01-21 06:00:00,44.898305573056305,51866.75
2019-01-21 07:00:00,58.21135588163983,58753.75
2019-01-21 08:00:00,59.61535697362174,60417.5
2019-01-21 09:00:00,57.991022690677966,58475.0
2019-01-21 10:00:00,56.917627516945835,55681.25000000001
2019-01-21 11:00:00,47.24972723985253,53615.25
2019-01-21 12:00:00,45.135830063002686,51826.5
2019-01-21 13:00:00,45.175229163840484,51727.50000000001
2019-01-21 14:00:00,45.214628263773456,53077.75000000001
2019-01-21 15:00:00,56.65080541876047,56373.5
2019-01-21 16:00:00,58.19679013390949,59050.25
2019-01-21 17:00:00,62.386328027467584,62971.0
2019-01-21 18:00:00,62.26499258333333,63074.75
2019-01-21 19:00:00,61.01377245485,61510.25
2019-01-21 20:00:00,56.62122426491977,57809.75
2019-01-21 21:00:00,48.89084190850144,54428.0
2019-01-21 22:00:00,45.522582758344505,52453.0
2019-01-21 23:00:00,43.57621690932692,48480.25
2019-01-22 00:00:00,42.717938280150754,45361.75
2019-01-22 01:00:00,41.964881399999996,43033.75
2019-01-22 02:00:00,41.23741383131069,40935.25
2019-01-22 03:00:00,40.43774292738095,39766.5
2019-01-22 04:00:00,41.20837390898059,40193.5
2019-01-22 05:00:00,41.90563511111111,42799.5
2019-01-22 06:00:00,43.72606801481959,49633.75
2019-01-22 07:00:00,50.17646911094674,55139.5
2019-01-22 08:00:00,55.09460056113903,56242.0
2019-01-22 09:00:00,48.8409240446686,54394.50000000001
2019-01-22 10:00:00,45.42076015147453,52476.75
2019-01-22 11:00:00,44.56864849868421,51168.75
2019-01-22 12:00:00,44.319144599476445,49820.5
2019-01-22 13:00:00,43.50440420822622,49399.00000000001
2019-01-22 14:00:00,44.284066065445025,50176.0
2019-01-22 15:00:00,44.49950851842105,51405.00000000001
2019-01-22 16:00:00,45.31739895844504,51970.25000000001
2019-01-22 17:00:00,47.46468354775281,53759.5
2019-01-22 18:00:00,45.28542861796247,52566.75
2019-01-22 19:00:00,44.43553264605263,51022.75
2019-01-22 20:00:00,43.28036508717949,48330.0
2019-01-22 21:00:00,42.39410328517588,45999.25
