datetime,uranium,lignite,hard coal,natural gas,oil,biomass,co2,waste
10/10/2035 17:00,0.9,6.94,25.9,13.75,29.21,35,129.36,5
10/10/2035 18:00,0.9,6.94,25.9,13.75,29.21,35,129.36,5
10/10/2035 19:00,0.9,6.94,25.9,13.75,29.21,35,129.36,5
10/10/2035 20:00,0.9,6.94,25.9,13.75,29.21,35,129.36,5
10/10/2035 21:00,0.9,6.94,25.9,13.75,29.21,35,129.36,5
10/10/2035 22:00,0.9,6.94,25.9,13.75,29.21,35,129.36,5
10/10/2035 23:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 0:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 1:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 2:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 3:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 4:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 5:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 6:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 7:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 8:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 9:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 10:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 11:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 12:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 13:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 14:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 15:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 16:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 17:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 18:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 19:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 20:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 21:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 22:00,0.9,6.94,25.9,13.75,29.92,35,129.36,5
10/11/2035 23:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 0:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 1:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 2:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 3:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 4:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 5:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 6:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 7:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 8:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 9:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 10:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 11:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 12:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 13:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 14:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 15:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 16:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 17:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 18:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 19:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 20:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 21:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 22:00,0.9,6.94,25.9,13.75,29.61,35,129.36,5
10/12/2035 23:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 0:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 1:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 2:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 3:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 4:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 5:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 6:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 7:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 8:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 9:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 10:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 11:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 12:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 13:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 14:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 15:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 16:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 17:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 18:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 19:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 20:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 21:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 22:00,0.9,6.94,25.9,13.75,29.54,35,129.36,5
10/13/2035 23:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 0:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 1:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 2:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 3:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 4:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 5:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 6:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 7:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 8:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 9:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 10:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 11:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 12:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 13:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 14:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 15:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 16:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 17:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 18:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 19:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 20:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 21:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 22:00,0.9,6.94,25.9,13.75,29.62,35,129.36,5
10/14/2035 23:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 0:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 1:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 2:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 3:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 4:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 5:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 6:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 7:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 8:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 9:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 10:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 11:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 12:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 13:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 14:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 15:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 16:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 17:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 18:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 19:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 20:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 21:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 22:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/15/2035 23:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 0:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 1:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 2:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 3:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 4:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 5:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 6:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 7:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 8:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 9:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 10:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 11:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 12:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 13:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 14:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 15:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 16:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 17:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 18:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 19:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 20:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 21:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 22:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/16/2035 23:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 0:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 1:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 2:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 3:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 4:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 5:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 6:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 7:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 8:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 9:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 10:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 11:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 12:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 13:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 14:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 15:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 16:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 17:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 18:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 19:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 20:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 21:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 22:00,0.9,6.94,25.9,13.75,29.45,35,129.36,5
10/17/2035 23:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 0:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 1:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 2:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 3:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 4:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 5:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 6:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 7:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 8:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 9:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 10:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 11:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 12:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 13:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 14:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 15:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 16:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 17:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 18:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 19:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 20:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 21:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 22:00,0.9,6.94,25.9,13.75,29.35,35,129.36,5
10/18/2035 23:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 0:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 1:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 2:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 3:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 4:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 5:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 6:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 7:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 8:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 9:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 10:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 11:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 12:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 13:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 14:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 15:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 16:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 17:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 18:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 19:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 20:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 21:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 22:00,0.9,6.94,25.9,13.75,29.42,35,129.36,5
10/19/2035 23:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 0:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 1:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 2:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 3:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 4:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 5:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 6:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 7:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 8:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 9:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 10:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 11:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 12:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 13:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 14:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 15:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 16:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 17:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 18:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 19:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 20:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 21:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 22:00,0.9,6.94,25.9,13.75,30.21,35,129.36,5
10/20/2035 23:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 0:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 1:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 2:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 3:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 4:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 5:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 6:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 7:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 8:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 9:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 10:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 11:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 12:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 13:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 14:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 15:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 16:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 17:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 18:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 19:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 20:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 21:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 22:00,0.9,6.94,25.9,13.75,29.36,35,129.36,5
10/21/2035 23:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 0:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 1:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 2:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 3:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 4:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 5:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 6:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 7:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 8:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 9:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 10:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 11:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 12:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 13:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 14:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 15:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 16:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 17:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 18:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 19:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 20:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 21:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 22:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/22/2035 23:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 0:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 1:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 2:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 3:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 4:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 5:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 6:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 7:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 8:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 9:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 10:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 11:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 12:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 13:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 14:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 15:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 16:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 17:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 18:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 19:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 20:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 21:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 22:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/23/2035 23:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 0:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 1:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 2:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 3:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 4:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 5:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 6:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 7:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 8:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 9:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 10:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 11:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 12:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 13:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 14:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 15:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 16:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 17:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 18:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 19:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 20:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 21:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 22:00,0.9,6.94,25.9,13.75,29.82,35,129.36,5
10/24/2035 23:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 0:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 1:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 2:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 3:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 4:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 5:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 6:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 7:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 8:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 9:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 10:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 11:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 12:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 13:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
10/25/2035 14:00,0.9,6.94,25.9,13.75,29.95,35,129.36,5
