datetime,lignite,hard coal,natural gas,oil,biomass,co2,natural_gas_co2_factor,oil_co2_factor,lignite_co2_factor,hard_coal_co2_factor
10/8/2023 20:00,5,25,35,60,25,80.46,0.2,0.26,0.34,0.34
10/8/2023 21:00,5,25,35,60,25,80.46,0.2,0.26,0.34,0.34
10/8/2023 22:00,5,25,35,60,25,80.46,0.2,0.26,0.34,0.34
10/8/2023 23:00,5,25,35,60,25,80.46,0.2,0.26,0.34,0.34
10/9/2023 0:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 1:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 2:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 3:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 4:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 5:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 6:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 7:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 8:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 9:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 10:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 11:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 12:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 13:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 14:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 15:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 16:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 17:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 18:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 19:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 20:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 21:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 22:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/9/2023 23:00,5,25,35,60,25,81.75,0.2,0.26,0.34,0.34
10/10/2023 0:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 1:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 2:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 3:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 4:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 5:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 6:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 7:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 8:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 9:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 10:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 11:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 12:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 13:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 14:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 15:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 16:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 17:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 18:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 19:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 20:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 21:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 22:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/10/2023 23:00,5,25,35,60,25,84.82,0.2,0.26,0.34,0.34
10/11/2023 0:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 1:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 2:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 3:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 4:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 5:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 6:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 7:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 8:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 9:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 10:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 11:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 12:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 13:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 14:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 15:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 16:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 17:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 18:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 19:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 20:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 21:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 22:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/11/2023 23:00,5,25,35,60,25,84.12,0.2,0.26,0.34,0.34
10/12/2023 0:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 1:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 2:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 3:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 4:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 5:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 6:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 7:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 8:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 9:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 10:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 11:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 12:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 13:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 14:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 15:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 16:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 17:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 18:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 19:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 20:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 21:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 22:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/12/2023 23:00,5,25,35,60,25,85.23,0.2,0.26,0.34,0.34
10/13/2023 0:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 1:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 2:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 3:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 4:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 5:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 6:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 7:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 8:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 9:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 10:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 11:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 12:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 13:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 14:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 15:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 16:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 17:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 18:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 19:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 20:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 21:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 22:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/13/2023 23:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 0:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 1:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 2:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 3:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 4:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 5:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 6:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 7:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 8:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 9:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 10:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 11:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 12:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 13:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 14:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 15:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 16:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 17:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 18:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 19:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 20:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 21:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 22:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/14/2023 23:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 0:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 1:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 2:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 3:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 4:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 5:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 6:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 7:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 8:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 9:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 10:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 11:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 12:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 13:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 14:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 15:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 16:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 17:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 18:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 19:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 20:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 21:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 22:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/15/2023 23:00,5,25,35,60,25,85.95,0.2,0.26,0.34,0.34
10/16/2023 0:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 1:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 2:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 3:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 4:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 5:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 6:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 7:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 8:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 9:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 10:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 11:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 12:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 13:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 14:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 15:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 16:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 17:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 18:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 19:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 20:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 21:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 22:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/16/2023 23:00,5,25,35,60,25,83.35,0.2,0.26,0.34,0.34
10/17/2023 0:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 1:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 2:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 3:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 4:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 5:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 6:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 7:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 8:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 9:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 10:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 11:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 12:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 13:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 14:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 15:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 16:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 17:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 18:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 19:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 20:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 21:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 22:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/17/2023 23:00,5,25,35,60,25,82.55,0.2,0.26,0.34,0.34
10/18/2023 0:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 1:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 2:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 3:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 4:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 5:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 6:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 7:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 8:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 9:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 10:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 11:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 12:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 13:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 14:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 15:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 16:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 17:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 18:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 19:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 20:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 21:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 22:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/18/2023 23:00,5,25,35,60,25,81.86,0.2,0.26,0.34,0.34
10/19/2023 0:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 1:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 2:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 3:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 4:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 5:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 6:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 7:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 8:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 9:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 10:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 11:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 12:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 13:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 14:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 15:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 16:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 17:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 18:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 19:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 20:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 21:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 22:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/19/2023 23:00,5,25,35,60,25,81.76,0.2,0.26,0.34,0.34
10/20/2023 0:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 1:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 2:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 3:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 4:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 5:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 6:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 7:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 8:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 9:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 10:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 11:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 12:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 13:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 14:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 15:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 16:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 17:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 18:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 19:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 20:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 21:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 22:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/20/2023 23:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 0:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 1:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 2:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 3:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 4:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 5:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 6:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 7:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 8:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 9:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 10:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 11:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 12:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 13:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 14:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 15:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 16:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 17:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 18:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 19:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 20:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 21:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 22:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/21/2023 23:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 0:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 1:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 2:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 3:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 4:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 5:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 6:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 7:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 8:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 9:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 10:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 11:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 12:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 13:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 14:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 15:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 16:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 17:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 18:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 19:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 20:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 21:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
10/22/2023 22:00,5,25,35,60,25,81.41,0.2,0.26,0.34,0.34
