datetime,DE_CH_merged_relation/14650683-220-a+2,DE_CH_merged_way/50306784-2-220+1,DE_CH_merged_relation/3916226-380-c+3,DE_CH_merged_way/195538144-1-380+6,DE_CH_merged_way/195538144-2-220+4,DE_CH_merged_way/27854188-2-220+1,DE_CH_merged_way/50306784-1-380+1,DE_CH_merged_way/62332171-380+3,DE_CH_relation/3915993-380-c,DE_CH_way/1327046560-380,DE_CH_relation/3916522-380-a,DE_CH_relation/5603845-380,DE_CH_relation/5603846-380,DE_DK_relation/12842815-400,DE_DK_way/907517163-380,DE_DK_relation/3732382-400-a,DE_AT_way/48616848-380,DE_AT_merged_way/26971631-220+1,DE_AT_merged_way/30970013-2-220+3,DE_AT_merged_way/30970013-1-380+3,DE_AT_way/133787551-220,DE_AT_way/125690613-220,DE_AT_way/125690616-220,DE_AT_relation/1750800-220-b,DE_CZ_way/157331464-380,DE_CZ_way/157331464-380.1,DE_CZ_way/157331464-380.2,DE_PL_relation/1188569-400,DE_PL_relation/2239286-400,DE_PL_relation/3730417-380,DE_PL_relation/3730418-380,DE_LU_relation/3756857-220-c,DE_LU_relation/3756858-220-b,DE_LU_merged_way/33813956-220+2,DE_LU_way/89176927-220,DE_FR_relation/3717718-400,DE_FR_relation/3717719-220,DE_FR_relation/3756990-380,DE_FR_relation/6170191-400,DE_FR_relation/3756991-220,DE_NL_merged_way/24846754-380+7,DE_NL_merged_way/29291584-380+4,DE_NL_relation/1637163-380,DE_NL_relation/9981859-380,DE_NL_merged_way/521228484-380+9,DE_SE,DE_BE,DE_NO
2023-09-14 10:00:00,6.645425,13.320125,22.980875,22.980875,6.645425,13.320125,45.96175,45.96175,22.980875,22.980875,22.980875,22.980875,22.980875,-78.9071,-149.9358,-78.9071,-107.8974,-107.8974,-15.6138,-53.9328,-31.2276,-31.2276,-31.2276,-15.6138,-104.0,-52.0,-52.0,0.0,0.0,0.0,0.0,68.5,68.5,68.5,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-469.75,0.0
2023-09-14 11:00:00,18.778575,37.639875,64.939125,64.939125,18.778575,37.639875,129.87825,129.87825,64.939125,64.939125,64.939125,64.939125,64.939125,-203.7739,-387.2022,-203.7739,-99.160425,-99.160425,-14.349475,-49.5656,-28.69895,-28.69895,-28.69895,-14.349475,-87.5,-43.75,-43.75,0.0,0.0,0.0,0.0,62.3125,62.3125,62.3125,62.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-971.75,0.0
2023-09-14 12:00:00,19.936275,39.960375,68.942625,68.942625,19.936275,39.960375,137.88525,137.88525,68.942625,68.942625,68.942625,68.942625,68.942625,-167.4292,-318.1416,-167.4292,-90.5931,-90.5931,-13.1097,-45.2832,-26.2194,-26.2194,-26.2194,-13.1097,-57.0,-28.5,-28.5,0.0,0.0,0.0,0.0,59.3125,59.3125,59.3125,59.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-626.25,0.0
2023-09-14 13:00:00,16.9342,33.943,58.561,58.561,16.9342,33.943,117.122,117.122,58.561,58.561,58.561,58.561,58.561,-215.1196,-408.7608,-215.1196,-70.9137,-70.9137,-10.2619,-35.4464,-20.5238,-20.5238,-20.5238,-10.2619,-27.0,-13.5,-13.5,0.0,0.0,0.0,0.0,44.0625,44.0625,44.0625,44.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-417.25,0.0
2023-09-14 14:00:00,18.971525,38.026625,65.606375,65.606375,18.971525,38.026625,131.21275,131.21275,65.606375,65.606375,65.606375,65.606375,65.606375,-206.0815,-391.587,-206.0815,-88.981425,-88.981425,-12.876475,-44.4776,-25.75295,-25.75295,-25.75295,-12.876475,-41.5,-20.75,-20.75,0.0,0.0,0.0,0.0,50.8125,50.8125,50.8125,50.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-417.0,0.0
2023-09-14 15:00:00,7.962025,15.959125,27.533875,27.533875,7.962025,15.959125,55.06775,55.06775,27.533875,27.533875,27.533875,27.533875,27.533875,100.8934,191.7132,100.8934,-107.642925,-107.642925,-15.576975,-53.8056,-31.15395,-31.15395,-31.15395,-15.576975,412.0,206.0,206.0,0.0,0.0,0.0,0.0,65.125,65.125,65.125,65.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-741.5,0.0
2023-09-14 16:00:00,3.410675,6.836375,11.794625,11.794625,3.410675,6.836375,23.58925,23.58925,11.794625,11.794625,11.794625,11.794625,11.794625,195.8896,372.2208,195.8896,19.84905,19.84905,2.87235,9.9216,5.7447,5.7447,5.7447,2.87235,257.0,128.5,128.5,0.0,0.0,0.0,0.0,94.125,94.125,94.125,94.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-894.0,0.0
2023-09-14 17:00:00,0.175925,0.352625,0.608375,0.608375,0.175925,0.352625,1.21675,1.21675,0.608375,0.608375,0.608375,0.608375,0.608375,18.8454,35.8092,18.8454,109.42425,109.42425,15.83475,54.696,31.6695,31.6695,31.6695,15.83475,-182.5,-91.25,-91.25,0.0,0.0,0.0,0.0,128.4375,128.4375,128.4375,128.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-581.5,0.0
2023-09-14 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9299,284.8902,149.9299,71.846775,71.846775,10.396925,35.9128,20.79385,20.79385,20.79385,10.396925,-302.5,-151.25,-151.25,234.8624,234.8624,223.1376,223.1376,150.3125,150.3125,150.3125,150.3125,0.0,0.0,0.0,0.0,0.0,-194.0,-194.0,-97.0,-97.0,-194.0,0.0,-664.0,0.0
2023-09-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.2651,-196.2198,-103.2651,58.0203,58.0203,8.3961,29.0016,16.7922,16.7922,16.7922,8.3961,-381.5,-190.75,-190.75,0.0,0.0,0.0,0.0,155.0625,155.0625,155.0625,155.0625,0.0,0.0,0.0,0.0,0.0,-21.25,-21.25,-10.625,-10.625,-21.25,0.0,-671.25,0.0
2023-09-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6654,60.1692,31.6654,85.1643,85.1643,12.3241,42.5696,24.6482,24.6482,24.6482,12.3241,-267.0,-133.5,-133.5,0.0,0.0,0.0,0.0,115.0,115.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,-143.8125,-143.8125,-71.90625,-71.90625,-143.8125,0.0,-811.0,0.0
2023-09-14 21:00:00,0.652625,1.308125,2.256875,2.256875,0.652625,1.308125,4.51375,4.51375,2.256875,2.256875,2.256875,2.256875,2.256875,0.0,0.0,0.0,83.891925,83.891925,12.139975,41.9336,24.27995,24.27995,24.27995,12.139975,-330.5,-165.25,-165.25,0.0,0.0,0.0,0.0,102.375,102.375,102.375,102.375,0.0,0.0,0.0,0.0,0.0,-201.3125,-201.3125,-100.65625,-100.65625,-201.3125,0.0,-798.5,0.0
2023-09-14 22:00:00,3.3142,6.643,11.461,11.461,3.3142,6.643,22.922,22.922,11.461,11.461,11.461,11.461,11.461,0.0,0.0,0.0,-227.246175,-227.246175,-32.884725,-113.5896,-65.76945,-65.76945,-65.76945,-32.884725,-295.5,-147.75,-147.75,0.0,0.0,0.0,0.0,86.3125,86.3125,86.3125,86.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-941.75,0.0
2023-09-14 23:00:00,5.1075,10.2375,17.6625,17.6625,5.1075,10.2375,35.325,35.325,17.6625,17.6625,17.6625,17.6625,17.6625,0.0,0.0,0.0,-179.574525,-179.574525,-25.986175,-89.7608,-51.97235,-51.97235,-51.97235,-25.986175,-311.5,-155.75,-155.75,0.0,0.0,0.0,0.0,64.0625,64.0625,64.0625,64.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-490.5,0.0
2023-09-15 00:00:00,-14.65285,-29.37025,-50.67175,-50.67175,-14.65285,-29.37025,-101.3435,-101.3435,-50.67175,-50.67175,-50.67175,-50.67175,-50.67175,0.0,0.0,0.0,-137.7558,-137.7558,-19.9346,-68.8576,-39.8692,-39.8692,-39.8692,-19.9346,-343.0,-171.5,-171.5,0.0,0.0,0.0,0.0,52.75,52.75,52.75,52.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-559.75,0.0
2023-09-15 01:00:00,-12.751725,-25.559625,-44.097375,-44.097375,-12.751725,-25.559625,-88.19475,-88.19475,-44.097375,-44.097375,-44.097375,-44.097375,-44.097375,0.0,0.0,0.0,-55.051425,-55.051425,-7.966475,-27.5176,-15.93295,-15.93295,-15.93295,-7.966475,-322.5,-161.25,-161.25,0.0,0.0,0.0,0.0,49.5625,49.5625,49.5625,49.5625,0.0,0.0,0.0,0.0,0.0,10.5,10.5,5.25,5.25,10.5,0.0,-827.5,0.0
2023-09-15 02:00:00,-14.420175,-28.903875,-49.867125,-49.867125,-14.420175,-28.903875,-99.73425,-99.73425,-49.867125,-49.867125,-49.867125,-49.867125,-49.867125,0.0,0.0,0.0,-5.683275,-5.683275,-0.822425,-2.8408,-1.64485,-1.64485,-1.64485,-0.822425,-176.0,-88.0,-88.0,0.0,0.0,0.0,0.0,51.9375,51.9375,51.9375,51.9375,0.0,0.0,0.0,0.0,0.0,23.0,23.0,11.5,11.5,23.0,0.0,-808.0,0.0
2023-09-15 03:00:00,6.23115,12.48975,21.54825,21.54825,6.23115,12.48975,43.0965,43.0965,21.54825,21.54825,21.54825,21.54825,21.54825,0.0,0.0,0.0,1.950975,1.950975,0.282325,0.9752,0.56465,0.56465,0.56465,0.282325,-82.0,-41.0,-41.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,16.6875,16.6875,8.34375,8.34375,16.6875,0.0,-906.25,0.0
2023-09-15 04:00:00,5.113175,10.248875,17.682125,17.682125,5.113175,10.248875,35.36425,35.36425,17.682125,17.682125,17.682125,17.682125,17.682125,0.0,0.0,0.0,-11.281725,-11.281725,-1.632575,-5.6392,-3.26515,-3.26515,-3.26515,-1.632575,-22.0,-11.0,-11.0,0.0,0.0,0.0,0.0,56.25,56.25,56.25,56.25,0.0,0.0,0.0,0.0,0.0,1.625,1.625,0.8125,0.8125,1.625,0.0,-801.0,0.0
2023-09-15 05:00:00,2.00895,4.02675,6.94725,6.94725,2.00895,4.02675,13.8945,13.8945,6.94725,6.94725,6.94725,6.94725,6.94725,0.8333,1.5834,0.8333,130.46085,130.46085,18.87895,65.2112,37.7579,37.7579,37.7579,18.87895,-188.0,-94.0,-94.0,0.0,0.0,0.0,0.0,99.4375,99.4375,99.4375,99.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-919.0,0.0
2023-09-15 06:00:00,0.03405,0.06825,0.11775,0.11775,0.03405,0.06825,0.2355,0.2355,0.11775,0.11775,0.11775,0.11775,0.11775,63.0744,119.8512,63.0744,112.13865,112.13865,16.22755,56.0528,32.4551,32.4551,32.4551,16.22755,-311.5,-155.75,-155.75,0.0,0.0,0.0,0.0,138.1875,138.1875,138.1875,138.1875,0.0,0.0,0.0,0.0,0.0,-171.5,-171.5,-85.75,-85.75,-171.5,0.0,-953.0,0.0
2023-09-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.8182,-109.8636,-57.8182,103.232025,103.232025,14.938675,51.6008,29.87735,29.87735,29.87735,14.938675,-307.0,-153.5,-153.5,0.0,0.0,0.0,0.0,115.3125,115.3125,115.3125,115.3125,0.0,0.0,0.0,0.0,0.0,-239.0625,-239.0625,-119.53125,-119.53125,-239.0625,0.0,-367.75,0.0
2023-09-15 08:00:00,-6.236825,-12.501125,-21.567875,-21.567875,-6.236825,-12.501125,-43.13575,-43.13575,-21.567875,-21.567875,-21.567875,-21.567875,-21.567875,-184.2875,-350.175,-184.2875,76.17285,76.17285,11.02295,38.0752,22.0459,22.0459,22.0459,11.02295,-421.0,-210.5,-210.5,0.0,0.0,0.0,0.0,123.8125,123.8125,123.8125,123.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.0,0.0
2023-09-15 09:00:00,11.22515,22.49975,38.81825,38.81825,11.22515,22.49975,77.6365,77.6365,38.81825,38.81825,38.81825,38.81825,38.81825,0.0641,0.1218,0.0641,-119.94255,-119.94255,-17.35685,-59.9536,-34.7137,-34.7137,-34.7137,-17.35685,-391.0,-195.5,-195.5,223.8372,223.8372,212.6628,212.6628,116.625,116.625,116.625,116.625,0.0,0.0,0.0,0.0,0.0,11.0,11.0,5.5,5.5,11.0,0.0,83.0,0.0
2023-09-15 10:00:00,-2.46295,-4.93675,-8.51725,-8.51725,-2.46295,-4.93675,-17.0345,-17.0345,-8.51725,-8.51725,-8.51725,-8.51725,-8.51725,0.0,0.0,0.0,-155.22975,-155.22975,-22.46325,-77.592,-44.9265,-44.9265,-44.9265,-22.46325,-158.5,-79.25,-79.25,0.0,0.0,0.0,0.0,93.875,93.875,93.875,93.875,0.0,0.0,0.0,0.0,0.0,5.875,5.875,2.9375,2.9375,5.875,0.0,-289.25,0.0
2023-09-15 11:00:00,-0.0908,-0.182,-0.314,-0.314,-0.0908,-0.182,-0.628,-0.628,-0.314,-0.314,-0.314,-0.314,-0.314,0.0,0.0,0.0,-76.51215,-76.51215,-11.07205,-38.2448,-22.1441,-22.1441,-22.1441,-11.07205,402.5,201.25,201.25,0.0,0.0,0.0,0.0,82.125,82.125,82.125,82.125,0.0,0.0,0.0,0.0,0.0,1.875,1.875,0.9375,0.9375,1.875,0.0,171.75,0.0
2023-09-15 12:00:00,-0.01135,-0.02275,-0.03925,-0.03925,-0.01135,-0.02275,-0.0785,-0.0785,-0.03925,-0.03925,-0.03925,-0.03925,-0.03925,-220.9527,-419.8446,-220.9527,-82.025775,-82.025775,-11.869925,-41.0008,-23.73985,-23.73985,-23.73985,-11.869925,409.0,204.5,204.5,0.0,0.0,0.0,0.0,71.5,71.5,71.5,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.75,-489.0
2023-09-15 13:00:00,-0.187275,-0.375375,-0.647625,-0.647625,-0.187275,-0.375375,-1.29525,-1.29525,-0.647625,-0.647625,-0.647625,-0.647625,-0.647625,0.0,0.0,0.0,-32.74245,-32.74245,-4.73815,-16.3664,-9.4763,-9.4763,-9.4763,-4.73815,475.5,237.75,237.75,0.0,0.0,0.0,0.0,66.9375,66.9375,66.9375,66.9375,0.0,0.0,0.0,0.0,0.0,76.75,76.75,38.375,38.375,76.75,0.0,540.5,0.0
2023-09-15 14:00:00,22.4503,44.9995,77.6365,77.6365,22.4503,44.9995,155.273,155.273,77.6365,77.6365,77.6365,77.6365,77.6365,0.0,0.0,0.0,-42.7518,-42.7518,-6.1866,-21.3696,-12.3732,-12.3732,-12.3732,-6.1866,373.5,186.75,186.75,0.0,0.0,0.0,0.0,96.875,96.875,96.875,96.875,0.0,0.0,0.0,0.0,0.0,-132.5,-132.5,-66.25,-66.25,-132.5,0.0,-698.25,0.0
2023-09-15 15:00:00,7.2867,14.6055,25.1985,25.1985,7.2867,14.6055,50.397,50.397,25.1985,25.1985,25.1985,25.1985,25.1985,0.0,0.0,0.0,-46.568925,-46.568925,-6.738975,-23.2776,-13.47795,-13.47795,-13.47795,-6.738975,-117.5,-58.75,-58.75,0.0,0.0,0.0,0.0,85.3125,85.3125,85.3125,85.3125,0.0,0.0,0.0,0.0,0.0,122.25,122.25,61.125,61.125,122.25,0.0,-179.0,0.0
2023-09-15 16:00:00,-15.08415,-30.23475,-52.16325,-52.16325,-15.08415,-30.23475,-104.3265,-104.3265,-52.16325,-52.16325,-52.16325,-52.16325,-52.16325,0.0641,0.1218,0.0641,-145.135575,-145.135575,-21.002525,-72.5464,-42.00505,-42.00505,-42.00505,-21.002525,216.5,108.25,108.25,0.0,0.0,0.0,0.0,109.0625,109.0625,109.0625,109.0625,0.0,0.0,0.0,0.0,0.0,-158.375,-158.375,-79.1875,-79.1875,-158.375,0.0,-826.0,0.0
2023-09-15 17:00:00,0.17025,0.34125,0.58875,0.58875,0.17025,0.34125,1.1775,1.1775,0.58875,0.58875,0.58875,0.58875,0.58875,0.0,0.0,0.0,201.71385,201.71385,29.18995,100.8272,58.3799,58.3799,58.3799,29.18995,113.5,56.75,56.75,0.0,0.0,0.0,0.0,133.25,133.25,133.25,133.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-977.5,0.0
2023-09-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.4523,139.4523,20.1801,69.7056,40.3602,40.3602,40.3602,20.1801,-4.5,-2.25,-2.25,0.0,0.0,0.0,0.0,153.4375,153.4375,153.4375,153.4375,0.0,0.0,0.0,0.0,0.0,-132.0625,-132.0625,-66.03125,-66.03125,-132.0625,0.0,-794.75,0.0
2023-09-15 19:00:00,0.028375,0.056875,0.098125,0.098125,0.028375,0.056875,0.19625,0.19625,0.098125,0.098125,0.098125,0.098125,0.098125,0.1923,0.3654,0.1923,143.8632,143.8632,20.8184,71.9104,41.6368,41.6368,41.6368,20.8184,133.0,66.5,66.5,0.0,0.0,0.0,0.0,123.6875,123.6875,123.6875,123.6875,0.0,0.0,0.0,0.0,0.0,-47.8125,-47.8125,-23.90625,-23.90625,-47.8125,0.0,-413.75,0.0
2023-09-15 20:00:00,-17.8876,-35.854,-61.858,-61.858,-17.8876,-35.854,-123.716,-123.716,-61.858,-61.858,-61.858,-61.858,-61.858,0.1282,0.2436,0.1282,29.434275,29.434275,4.259425,14.7128,8.51885,8.51885,8.51885,4.259425,-350.0,-175.0,-175.0,0.0,0.0,0.0,0.0,96.25,96.25,96.25,96.25,0.0,0.0,0.0,0.0,0.0,184.5,184.5,92.25,92.25,184.5,0.0,-564.75,0.0
2023-09-15 21:00:00,-7.178875,-14.389375,-24.825625,-24.825625,-7.178875,-14.389375,-49.65125,-49.65125,-24.825625,-24.825625,-24.825625,-24.825625,-24.825625,0.0,0.0,0.0,196.369875,196.369875,28.416625,98.156,56.83325,56.83325,56.83325,28.416625,-352.0,-176.0,-176.0,0.0,0.0,0.0,0.0,97.875,97.875,97.875,97.875,0.0,0.0,0.0,0.0,0.0,-136.3125,-136.3125,-68.15625,-68.15625,-136.3125,-179.0,-922.5,0.0
2023-09-15 22:00:00,-2.968025,-5.949125,-10.263875,-10.263875,-2.968025,-5.949125,-20.52775,-20.52775,-10.263875,-10.263875,-10.263875,-10.263875,-10.263875,0.2564,0.4872,0.2564,10.179,10.179,1.473,5.088,2.946,2.946,2.946,1.473,381.5,190.75,190.75,0.0,0.0,0.0,0.0,100.9375,100.9375,100.9375,100.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-293.0,315.0,0.0
2023-09-15 23:00:00,-5.0394,-10.101,-17.427,-17.427,-5.0394,-10.101,-34.854,-34.854,-17.427,-17.427,-17.427,-17.427,-17.427,-239.9904,-456.0192,-239.9904,46.99305,46.99305,6.80035,23.4896,13.6007,13.6007,13.6007,6.80035,-187.5,-93.75,-93.75,0.0,0.0,0.0,0.0,79.4375,79.4375,79.4375,79.4375,0.0,0.0,0.0,0.0,0.0,126.1875,126.1875,63.09375,63.09375,126.1875,-532.0,-126.0,-822.25
2023-09-16 00:00:00,-7.769075,-15.572375,-26.866625,-26.866625,-7.769075,-15.572375,-53.73325,-53.73325,-26.866625,-26.866625,-26.866625,-26.866625,-26.866625,-212.5556,-403.8888,-212.5556,97.54875,97.54875,14.11625,48.76,28.2325,28.2325,28.2325,14.11625,-167.0,-83.5,-83.5,0.0,0.0,0.0,0.0,65.0625,65.0625,65.0625,65.0625,0.0,0.0,0.0,0.0,0.0,58.5625,58.5625,29.28125,29.28125,58.5625,-571.0,-179.25,-838.25
2023-09-16 01:00:00,-3.80225,-7.62125,-13.14875,-13.14875,-3.80225,-7.62125,-26.2975,-26.2975,-13.14875,-13.14875,-13.14875,-13.14875,-13.14875,0.0,0.0,0.0,93.13785,93.13785,13.47795,46.5552,26.9559,26.9559,26.9559,13.47795,246.5,123.25,123.25,0.0,0.0,0.0,0.0,62.75,62.75,62.75,62.75,0.0,0.0,0.0,0.0,0.0,87.9375,87.9375,43.96875,43.96875,87.9375,-616.0,-455.5,-955.0
2023-09-16 02:00:00,-3.217725,-6.449625,-11.127375,-11.127375,-3.217725,-6.449625,-22.25475,-22.25475,-11.127375,-11.127375,-11.127375,-11.127375,-11.127375,0.0,0.0,0.0,82.4499,82.4499,11.9313,41.2128,23.8626,23.8626,23.8626,11.9313,213.5,106.75,106.75,0.0,0.0,0.0,0.0,56.625,56.625,56.625,56.625,0.0,0.0,0.0,0.0,0.0,-3.5,-3.5,-1.75,-1.75,-3.5,-617.0,-563.25,0.0
2023-09-16 03:00:00,-5.902,-11.83,-20.41,-20.41,-5.902,-11.83,-40.82,-40.82,-20.41,-20.41,-20.41,-20.41,-20.41,0.0,0.0,0.0,63.873225,63.873225,9.243075,31.9272,18.48615,18.48615,18.48615,9.243075,-356.0,-178.0,-178.0,0.0,0.0,0.0,0.0,46.75,46.75,46.75,46.75,0.0,0.0,0.0,0.0,0.0,-117.125,-117.125,-58.5625,-58.5625,-117.125,-617.0,-300.5,0.0
2023-09-16 04:00:00,-6.16305,-12.35325,-21.31275,-21.31275,-6.16305,-12.35325,-42.6255,-42.6255,-21.31275,-21.31275,-21.31275,-21.31275,-21.31275,0.0,0.0,0.0,62.4312,62.4312,9.0344,31.2064,18.0688,18.0688,18.0688,9.0344,-303.5,-151.75,-151.75,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,-152.25,-152.25,-76.125,-76.125,-152.25,-617.0,-675.25,0.0
2023-09-16 05:00:00,-15.0501,-30.1665,-52.0455,-52.0455,-15.0501,-30.1665,-104.091,-104.091,-52.0455,-52.0455,-52.0455,-52.0455,-52.0455,0.0,0.0,0.0,-144.626625,-144.626625,-20.928875,-72.292,-41.85775,-41.85775,-41.85775,-20.928875,62.5,31.25,31.25,234.606,234.606,222.894,222.894,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,-97.375,-97.375,-48.6875,-48.6875,-97.375,-568.0,-783.5,0.0
2023-09-16 06:00:00,0.3859,0.7735,1.3345,1.3345,0.3859,0.7735,2.669,2.669,1.3345,1.3345,1.3345,1.3345,1.3345,-235.8239,-448.1022,-235.8239,-204.42825,-204.42825,-29.58275,-102.184,-59.1655,-59.1655,-59.1655,-29.58275,33.0,16.5,16.5,139.4816,139.4816,132.5184,132.5184,75.4375,75.4375,75.4375,75.4375,0.0,0.0,0.0,0.0,0.0,-50.8125,-50.8125,-25.40625,-25.40625,-50.8125,-616.0,-883.25,0.0
2023-09-16 07:00:00,-19.46525,-39.01625,-67.31375,-67.31375,-19.46525,-39.01625,-134.6275,-134.6275,-67.31375,-67.31375,-67.31375,-67.31375,-67.31375,-222.3629,-422.5242,-222.3629,-90.168975,-90.168975,-13.048325,-45.0712,-26.09665,-26.09665,-26.09665,-13.048325,-472.5,-236.25,-236.25,170.2496,170.2496,161.7504,161.7504,84.8125,84.8125,84.8125,84.8125,0.0,0.0,0.0,0.0,0.0,-78.875,-78.875,-39.4375,-39.4375,-78.875,-378.0,-596.75,0.0
2023-09-16 08:00:00,-12.54175,-25.13875,-43.37125,-43.37125,-12.54175,-25.13875,-86.7425,-86.7425,-43.37125,-43.37125,-43.37125,-43.37125,-43.37125,0.0641,0.1218,0.0641,49.792275,49.792275,7.205425,24.8888,14.41085,14.41085,14.41085,7.205425,0.0,0.0,0.0,16.1532,16.1532,15.3468,15.3468,72.8125,72.8125,72.8125,72.8125,0.0,0.0,0.0,0.0,0.0,70.5625,70.5625,35.28125,35.28125,70.5625,-280.0,51.25,0.0
2023-09-16 09:00:00,14.4599,28.9835,50.0045,50.0045,14.4599,28.9835,100.009,100.009,50.0045,50.0045,50.0045,50.0045,50.0045,0.0,0.0,0.0,-254.220525,-254.220525,-36.788175,-127.0728,-73.57635,-73.57635,-73.57635,-36.788175,0.0,0.0,0.0,-83.8428,-83.8428,-79.6572,-79.6572,64.75,64.75,64.75,64.75,0.4494,0.1236,0.854,0.4494,0.1236,-13.875,-13.875,-6.9375,-6.9375,-13.875,-311.0,566.25,0.0
2023-09-16 10:00:00,-1.923825,-3.856125,-6.652875,-6.652875,-1.923825,-3.856125,-13.30575,-13.30575,-6.652875,-6.652875,-6.652875,-6.652875,-6.652875,0.0,0.0,0.0,-181.271025,-181.271025,-26.231675,-90.6088,-52.46335,-52.46335,-52.46335,-26.231675,-309.5,-154.75,-154.75,-49.998,-49.998,-47.502,-47.502,65.8125,65.8125,65.8125,65.8125,-208.971,-57.474,-397.11,-208.971,-57.474,-104.5,-104.5,-52.25,-52.25,-104.5,-419.0,408.0,-475.75
2023-09-16 11:00:00,-2.060025,-4.129125,-7.123875,-7.123875,-2.060025,-4.129125,-14.24775,-14.24775,-7.123875,-7.123875,-7.123875,-7.123875,-7.123875,0.0,0.0,0.0,-174.7395,-174.7395,-25.2865,-87.344,-50.573,-50.573,-50.573,-25.2865,-289.0,-144.5,-144.5,-14.8712,-14.8712,-14.1288,-14.1288,80.5625,80.5625,80.5625,80.5625,-97.9692,-26.9448,-186.172,-97.9692,-26.9448,73.3125,73.3125,36.65625,36.65625,73.3125,-487.0,728.0,-9.0
2023-09-16 12:00:00,-0.402925,-0.807625,-1.393375,-1.393375,-0.402925,-0.807625,-2.78675,-2.78675,-1.393375,-1.393375,-1.393375,-1.393375,-1.393375,-150.3145,-285.621,-150.3145,-140.8095,-140.8095,-20.3765,-70.384,-40.753,-40.753,-40.753,-20.3765,-6.0,-3.0,-3.0,166.1472,166.1472,157.8528,157.8528,56.0625,56.0625,56.0625,56.0625,-194.5902,-53.5188,-369.782,-194.5902,-53.5188,59.0625,59.0625,29.53125,29.53125,59.0625,-547.0,608.0,0.0
2023-09-16 13:00:00,-0.28375,-0.56875,-0.98125,-0.98125,-0.28375,-0.56875,-1.9625,-1.9625,-0.98125,-0.98125,-0.98125,-0.98125,-0.98125,-224.1577,-425.9346,-224.1577,-75.83355,-75.83355,-10.97385,-37.9056,-21.9477,-21.9477,-21.9477,-10.97385,57.5,28.75,28.75,198.71,198.71,188.79,188.79,50.75,50.75,50.75,50.75,0.4494,0.1236,0.854,0.4494,0.1236,120.0,120.0,60.0,60.0,120.0,-527.0,554.75,-95.25
2023-09-16 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.006275,-43.006275,-6.223425,-21.4968,-12.44685,-12.44685,-12.44685,-6.223425,73.0,36.5,36.5,209.7352,209.7352,199.2648,199.2648,51.0625,51.0625,51.0625,51.0625,0.0,0.0,0.0,0.0,0.0,41.5625,41.5625,20.78125,20.78125,41.5625,-463.0,-166.75,-683.0
