name,bus0,bus1,s_nom,x,r
relation/10492657-220-b,way/23161029-220,way/32843531-220,491.556,8.341484,1.662754
relation/3739951-220-b,way/23161029-220,way/32843531-220,491.556,8.341484,1.662754
relation/2247306-220,way/156673637-220,way/32843531-220,491.556,20.355595,4.057594
relation/3739953-220,way/157164284-220,way/32843531-220,491.556,47.722921,9.512875
relation/3739954-220,way/157164284-220,way/32843531-220,491.556,47.722921,9.512875
relation/10588954-380,way/32843531-380,way/157328339-380,1698.103,20.630123,2.515869
relation/3707292-380,way/32843531-380,way/157328339-380,1698.103,20.630123,2.515869
relation/2247028-380,way/943135226-380,way/157328339-380,1698.103,20.431766,2.491679
relation/2247029-380,way/943135226-380,way/157328339-380,1698.103,20.431766,2.491679
relation/12479136-380-b,way/35763480-380,way/22964137-380,1698.103,2.077256,0.253324
relation/12479137-380,way/32472806-380,way/22964137-380,1698.103,4.023032,0.490614
relation/1082948-380,way/24268944-380,DE141-380,1698.103,3.001397,0.366024
relation/1082953-380-a,way/25426571-380,DE141-380,1698.103,0.474711,0.057892
relation/1082953-380-b,DE141-380,way/870598507-380,1698.103,3.590712,0.437892
relation/1082955-380,DE141-380,way/870598507-380,1698.103,3.590712,0.437892
relation/1083988-220-a,way/22767509-220,way/152403632-220,983.112,7.634021,1.521732
relation/1084032-220-b,way/27871140-220,way/29374542-220,983.112,1.703993,0.339666
relation/1109593-380-b,DE69-380,DE75-380,1698.103,1.202008,0.146586
relation/1109599-380-b,DE69-380,DE75-380,1698.103,1.202008,0.146586
way/109505609-1-380,DE69-380,way/121199242-380,1698.103,0.751892,0.091694
relation/1109600-220,way/42507488-220,way/24414688-220,491.556,7.520479,1.499099
relation/11374897-220,way/24858617-220,way/24414688-220,491.556,0.529402,0.105529
relation/3763835-220,way/24858617-220,way/24414688-220,491.556,0.529402,0.105529
relation/11223311-380,way/946025110-380,way/398680313-380,1698.103,26.443118,3.22477
relation/907513-380,way/29713902-380,way/398680313-380,1698.103,25.17258,3.069827
relation/2928165-380,way/943939310-380,way/398680313-380,1698.103,28.753796,3.50656
relation/11223312-380,way/398680313-380,way/28729619-380,1698.103,1.938719,0.236429
relation/14597254-380,way/398680313-380,way/940922557-380,1698.103,16.202111,1.975867
relation/3302864-380,way/398680313-380,way/940922557-380,1698.103,15.234465,1.857862
relation/3306342-380,way/157328339-380,way/940922557-380,1698.103,21.886635,2.669102
relation/3306343-380,way/157328339-380,way/940922557-380,1698.103,21.886635,2.669102
relation/2928166-380,way/943939310-380,way/940922557-380,1698.103,43.970448,5.36225
relation/902597-380,way/28729619-380,way/940922557-380,1698.103,13.30369,1.622401
relation/1123975-220,DE92-220,way/24921206-220,491.556,2.560947,0.510488
relation/1123976-220,DE92-220,way/24921206-220,491.556,2.539293,0.506171
relation/1224880-220,way/37554416-220,way/24921206-220,491.556,2.989156,0.595845
relation/1224881-220,way/37554416-220,way/24921206-220,491.556,2.989156,0.595845
relation/112810-220-b,way/24158385-220,way/26245195-220,983.112,0.842561,0.167952
relation/1820695-220-b,way/24158385-220,way/75865676-220,983.112,7.73323,1.541508
relation/114252-220,way/24237879-220,way/18629425-220,983.112,4.636243,0.924168
way/30859575-220,way/24237879-220,DE211-220,983.112,7.52142,1.499286
relation/11518116-380,way/29713902-380,DE103-380,1698.103,1.041222,0.126978
relation/11518117-380,way/29713902-380,DE103-380,1698.103,1.041222,0.126978
relation/902595-380,way/29713902-380,way/946025110-380,1698.103,12.57278,1.533266
relation/1177425-220,way/946710698-220,way/1091984573-220,491.556,16.999183,3.388541
relation/1177426-220,way/946710698-220,way/1091984573-220,491.556,16.999183,3.388541
relation/1188569-400,way/170123812-400,way/39428977-400,1787.476,6.283152,0.766238
relation/2239286-400,way/170123812-400,way/39428977-400,1787.476,6.283152,0.766238
relation/1190715-220-a,way/1040551074-220,way/91854336-220,491.556,1.530413,0.305066
relation/1225767-220-a,way/92024105-220,way/91854336-220,491.556,1.663684,0.331631
way/24479976-2-220,DE107-220,way/91854336-220,1474.668,0.177362,0.035355
relation/12006830-380,way/31024391-380,way/1134105414-380,1698.103,1.275306,0.155525
relation/12198594-380,way/142487746-380,DE20-380,1698.103,6.67321,0.813806
way/301953423-380,way/142487746-380,way/797009308-380,3396.205,1.630348,0.198823
relation/12198595-380,DE20-380,way/142487746-380,1698.103,6.66905,0.813299
way/61910372-380,way/32042992-380,way/142487746-380,3396.205,0.646007,0.078781
relation/12300319-380,way/149256409-380,way/24757392-380,1698.103,13.939629,1.699955
relation/5486612-380,way/149256409-380,way/24757392-380,1698.103,13.939629,1.699955
relation/3732386-380,way/24758329-380,way/24757392-380,1698.103,14.272529,1.740552
relation/3732387-380,way/24757833-380,way/24757392-380,1698.103,10.676292,1.301987
relation/3874448-380,way/28613721-380,way/24757392-380,1698.103,19.908669,2.427886
relation/5805467-380,way/24757393-380,way/24757392-380,1698.103,5.271807,0.642903
relation/14488153-380,way/149256409-380,way/25746125-380,1698.103,1.985387,0.24212
relation/3739955-380,way/149256409-380,way/25746125-380,1698.103,1.985387,0.24212
relation/2952534-380,way/149256409-380,way/1086825107-380,1698.103,12.403244,1.512591
relation/2952535-380,way/149256409-380,way/1086825107-380,1698.103,12.403244,1.512591
relation/3732383-380,way/24757392-380,way/1086825107-380,1698.103,13.809584,1.684096
relation/3805411-380,way/24757392-380,way/1086825107-380,1698.103,13.809584,1.684096
way/128277649-380,DE134-380,way/1086825107-380,3396.205,6.36405,0.776104
relation/3533700-380-a,way/149256409-380,way/143882655-380,1698.103,13.840649,1.687884
relation/7191351-380-a,way/149256409-380,way/143882655-380,1698.103,13.840649,1.687884
relation/129420-380,way/29309786-380,way/143882655-380,1698.103,31.913764,3.891922
relation/129422-380,way/948341123-380,way/143882655-380,1698.103,17.859221,2.177954
relation/12300322-220,way/156673637-220,way/167352587-220,491.556,9.688928,1.931348
relation/3742238-220,way/156673637-220,way/167352587-220,491.556,9.688928,1.931348
relation/2247304-220,way/156673637-220,way/943135226-220,491.556,29.672472,5.914778
relation/2247305-220,way/32843531-220,way/943135226-220,491.556,15.612099,3.112046
relation/3730414-220,way/173112252-220,way/943135226-220,491.556,9.08465,1.810894
relation/4815174-220,way/173112252-220,way/943135226-220,491.556,9.08465,1.810894
relation/12479461-380-b,DE96-380,way/24667346-380,1698.103,1.778044,0.216835
relation/12479462-380-b,DE96-380,way/24667346-380,1698.103,1.778044,0.216835
relation/12819660-380,way/29309786-380,way/148446247-380,1698.103,12.468576,1.520558
relation/3688563-380,way/29309786-380,way/148446247-380,1698.103,12.468576,1.520558
relation/12819661-380,way/42410916-380,way/148446247-380,1698.103,21.959795,2.678024
relation/3688562-380,way/42410916-380,way/148446247-380,1698.103,21.959795,2.678024
relation/270536-380,way/29309786-380,way/948341123-380,1698.103,14.317571,1.746045
relation/1641757-380,way/42410916-380,way/42372159-380,1698.103,1.032204,0.125878
relation/3866871-380,way/42410916-380,way/55069713-380,1698.103,7.352175,0.896607
relation/3866872-380,way/42410916-380,way/499165542-380,1698.103,27.79111,3.38916
relation/3866873-380,way/55069713-380,way/499165542-380,1698.103,20.584394,2.510292
relation/12842816-380,way/301158539-380,way/449010725-380,1698.103,3.945902,0.481208
relation/12842817-380,way/301158539-380,way/449010725-380,1698.103,3.945902,0.481208
relation/12896838-380,way/499165542-380,way/108797675-380,1698.103,0.670384,0.081754
relation/12896839-380,way/499165542-380,way/108797675-380,1698.103,0.670384,0.081754
relation/3866874-380,way/499165542-380,way/108797675-380,1698.103,0.682106,0.083184
relation/3866875-380-b,way/499165542-380,way/108797675-380,1698.103,0.675435,0.08237
relation/3694014-380,way/145002769-380,way/108797675-380,1698.103,22.644219,2.76149
relation/3694018-380,way/31653753-380,way/108797675-380,1698.103,13.319281,1.624303
relation/13073144-220,DE47-220,way/26472665-220,491.556,6.207535,1.237382
relation/14236924-380,way/157328339-380,way/1068350839-380,1698.103,17.407322,2.122844
relation/3885043-380,way/157328339-380,way/157806991-380,1698.103,23.106987,2.817925
relation/3885044-380,way/157328339-380,way/157806991-380,1698.103,23.106987,2.817925
relation/2927579-380,way/941805476-380,way/157806991-380,1698.103,11.32197,1.380728
relation/2927580-380,way/941805476-380,way/157806991-380,1698.103,11.32197,1.380728
relation/919059-380,way/30164703-380,way/157806991-380,1698.103,5.388473,0.657131
relation/919060-380,way/30164703-380,way/157806991-380,1698.103,5.388473,0.657131
relation/142684-220,way/27739871-220,way/33042984-220,491.556,22.52783,4.490597
way/128975976-220,way/30109913-220,way/33042984-220,983.112,7.262025,1.44758
relation/3109536-220,way/27739871-220,way/23682013-220,491.556,12.805091,2.55251
relation/67129-220,way/27739871-220,way/23682013-220,491.556,12.805091,2.55251
relation/14510605-380,way/289836713-380,way/1089769599-380,1698.103,3.484607,0.424952
relation/14510606-380,way/289836713-380,way/1089769599-380,1698.103,3.484607,0.424952
relation/14510647-380-a,way/603661085-380,way/289836713-380,1698.103,5.577064,0.68013
relation/14510648-380,way/603661085-380,way/289836713-380,1698.103,5.577064,0.68013
relation/14510907-380,way/1102237380-380,way/275466323-380,1698.103,0.757604,0.092391
relation/14510979-380,way/58429825-380,way/30164703-380,1698.103,2.344717,0.285941
relation/14510980-380,way/58429825-380,way/30164703-380,1698.103,2.344717,0.285941
relation/919119-380,way/941198517-380,way/30164703-380,1698.103,15.283272,1.863814
relation/919121-380,way/941198517-380,way/30164703-380,1698.103,15.283272,1.863814
relation/14514288-380,way/143854536-380,way/31653753-380,1698.103,11.520168,1.404898
relation/3694017-380,way/143854536-380,way/42050342-380,1698.103,13.602147,1.658798
relation/14514411-220,way/28397771-220,DE52-220,491.556,9.997932,1.992943
relation/3888202-220-b,way/28397771-220,DE52-220,491.556,9.997932,1.992943
relation/3873615-220,way/28397771-220,way/23135618-220,491.556,3.33313,0.664411
relation/8470162-220,way/28397771-220,way/23135618-220,491.556,3.33313,0.664411
way/24605510-220,way/28397771-220,DE51-220,983.112,4.502384,0.897485
relation/14543718-220,way/1091984573-220,DE2-220,1474.668,8.652244,1.7247
way/1205463623-220-a,way/1091984573-220,DE3-220,491.556,23.687899,4.72184
way/907494428-380,way/851299584-380,way/274603394-380,3396.205,0.176453,0.021519
relation/14595857-380-c,DE161-380,DE162-380,1698.103,1.200613,0.146416
relation/1641702-380-a,way/24685992-380,DE162-380,1698.103,2.949488,0.359694
relation/1641706-380-a,way/24685992-380,DE162-380,1698.103,2.949488,0.359694
relation/1641702-380-d,DE161-380,way/38661452-380,1698.103,0.516799,0.063024
way/1120289993-1-380,DE161-380,way/23641079-380,5094.308,0.31017,0.037826
relation/14595857-380-e,DE162-380,way/169244940-380,1698.103,1.811938,0.220968
relation/1641706-380-b,DE162-380,way/169244940-380,1698.103,1.811938,0.220968
way/169236154-380,DE162-380,DE156-380,3396.205,4.600253,0.561006
relation/14617003-380-a,way/442199284-380,DE119-380,3396.205,1.012586,0.123486
relation/3707291-380-a,way/442199284-380,DE119-380,3396.205,1.012586,0.123486
relation/14617003-380-b,DE119-380,way/32843531-380,3396.205,1.479005,0.180366
relation/3707291-380-b,DE119-380,way/32843531-380,3396.205,1.479005,0.180366
relation/1605946-220,way/24667346-220,way/83916207-220,491.556,6.700401,1.335628
relation/1605949-220,way/24667346-220,way/83916207-220,491.556,6.700401,1.335628
way/284698723-220,way/24667346-220,way/698870101-220,491.556,1.374691,0.274025
relation/1633120-380,way/24413992-380,DE49-380,1698.103,0.441339,0.053822
way/151469597-380,way/24413992-380,DE49-380,3396.205,0.19147,0.02335
way/148474410-380,way/24413992-380,way/42681484-380,3396.205,3.556401,0.433707
relation/1636863-380,way/24230738-380,way/24604789-380,1698.103,11.217981,1.368046
relation/1636866-380,way/24230738-380,way/24604789-380,1698.103,11.217981,1.368046
relation/1636864-380,way/24230738-380,way/957746797-380,1698.103,3.691178,0.450144
relation/1636865-380,way/24230738-380,way/957746797-380,1698.103,3.691178,0.450144
relation/4430965-380-b,way/26383042-380,way/957746797-380,1698.103,6.539839,0.797541
relation/1637163-380,way/167695568-380,way/1280840211-380,1698.103,6.558842,0.799859
relation/9981859-380,way/167695568-380,way/1280840211-380,1698.103,6.558842,0.799859
way/31742764-380,way/32042992-380,way/1280840211-380,3396.205,1.599534,0.195065
relation/1641463-380-a,way/85523877-380,DE205-380,1698.103,0.367125,0.044771
relation/1641474-380-a,way/85523877-380,DE205-380,1698.103,0.367125,0.044771
way/108388744-380,way/41389594-380,DE205-380,3396.205,1.861326,0.226991
relation/1641463-380-b,DE205-380,DE202-380,1698.103,1.103748,0.134603
relation/1641474-380-b,DE205-380,DE202-380,1698.103,1.103748,0.134603
relation/1641463-380-c,DE202-380,way/1093896544-380,1698.103,4.830579,0.589095
relation/1641474-380-c,DE202-380,way/1093896544-380,1698.103,4.830579,0.589095
way/1104699062-380,DE200-380,way/1093896544-380,3396.205,0.301161,0.036727
relation/1641463-380-e,way/1093896544-380,way/88945213-380,1698.103,5.199257,0.634056
relation/1641474-380-e,way/1093896544-380,way/88945213-380,1698.103,5.199257,0.634056
relation/1641722-220,way/23641079-220,DE160-220,983.112,0.487305,0.097137
relation/1641756-380,way/42372159-380,way/23284340-380,1698.103,5.00089,0.609865
relation/1659072-380,way/121199242-380,way/425100082-380,1698.103,1.452199,0.177098
relation/1735138-220-a,way/145680894-220,DE175-220,491.556,11.549569,2.30224
relation/1735138-220-c,DE175-220,way/89215122-220,491.556,6.361292,1.268032
way/131956209-1-220,DE177-220,way/89215122-220,983.112,0.54448,0.108534
relation/2140374-220,way/559702819-220,way/672738029-220,491.556,0.856607,0.170752
relation/3730420-380,way/943135226-380,way/942771541-380,1698.103,21.022319,2.563697
relation/3730421-380,way/109917397-380,way/942771541-380,1698.103,11.75526,1.433568
relation/3730422-380,way/943135226-380,way/109917397-380,1698.103,9.273917,1.130966
way/1311473763-380,way/943135226-380,DE142-380,3396.205,0.813895,0.099255
way/157331464-380,way/943135226-380,CZ2-380,3396.205,6.357773,0.775338
way/58870477-380,way/943135226-380,DE149-380,3396.205,3.220514,0.392746
relation/2247333-380,way/1086825107-380,way/943135226-380,1698.103,25.479059,3.107202
relation/2247334-380,way/156673637-380,way/943135226-380,1698.103,15.2071,1.854524
relation/2247335-380,way/1086825107-380,way/156673637-380,1698.103,11.177101,1.363061
way/345674979-1-380,way/1245826064-380,DE152-380,1698.103,0.376791,0.04595
way/345675089-380,DE146-380,DE152-380,3396.205,2.272975,0.277192
relation/3861966-220,way/32725957-220,way/32725958-220,491.556,0.775382,0.154561
relation/2910798-380,way/1089911133-380,way/30040568-380,1698.103,21.461301,2.617232
relation/2910799-380,way/1089911133-380,way/234171369-380,1698.103,27.322762,3.332044
relation/3730416-380,way/941805476-380,way/59026005-380,1698.103,13.9371,1.699646
relation/3738981-380,way/941805476-380,way/59026005-380,1698.103,13.9371,1.699646
relation/2927597-380,way/157806991-380,DE99-380,1698.103,1.469626,0.179223
relation/2927598-380,way/157806991-380,DE99-380,1698.103,1.469626,0.179223
relation/2927599-380-a,way/157806991-380,DE99-380,1698.103,1.581246,0.192835
relation/2927600-380-a,way/157806991-380,DE99-380,1698.103,1.581246,0.192835
relation/3028644-220,way/24415232-220,DE71-220,491.556,0.673433,0.134239
relation/3098194-220,way/24262656-220,way/24272541-220,491.556,3.233962,0.644644
relation/3098195-220,way/24262656-220,way/24272541-220,491.556,3.233962,0.644644
way/231006638-220,way/24262656-220,way/30017786-220,983.112,1.015147,0.202355
relation/3109630-380,way/27739871-380,way/24413992-380,1698.103,17.867934,2.179016
relation/67131-380,way/27739871-380,way/24413992-380,1698.103,17.867934,2.179016
relation/3697399-380-b,DE185-380,DE184-380,3396.205,0.128493,0.01567
way/43688806-380,DE185-380,DE184-380,1698.103,0.257857,0.031446
relation/3707293-380,way/143882655-380,way/442199284-380,1698.103,25.675522,3.131161
relation/5507286-380,way/143882655-380,way/442199284-380,1698.103,25.675522,3.131161
way/157807786-380,way/714098678-380,way/442199284-380,3396.205,0.429001,0.052317
way/39676389-380,way/143882655-380,DE134-380,3396.205,3.18076,0.387898
relation/3710278-380-b,way/76246159-380,way/18629425-380,3396.205,6.18295,0.754018
relation/3717718-400,way/32196554-400,way/87653464-400,1787.476,7.736392,0.943462
relation/3717719-220,way/81638061-220,way/87653464-220,491.556,5.510181,1.098375
relation/3730417-380,way/59026005-380,way/111615226-380,1698.103,3.684047,0.449274
relation/3730418-380,way/59026005-380,way/111615226-380,1698.103,3.700453,0.451275
relation/3732172-380-b,way/24705761-380,way/137602559-380,3396.205,12.345066,1.505496
relation/3874451-380,way/24705761-380,way/24757393-380,1698.103,19.919356,2.42919
relation/3874452-380,way/24705761-380,way/28613721-380,1698.103,6.652241,0.811249
relation/3732388-380-b,way/24757392-380,DE158-380,1698.103,9.136268,1.114179
relation/3732384-380,way/108797675-380,way/24758329-380,1698.103,8.750569,1.067143
relation/3732385-380,way/108797675-380,way/24757833-380,1698.103,12.23421,1.491977
relation/3874449-380,way/108797675-380,way/24705761-380,1698.103,21.642381,2.639315
relation/3874450-380,way/108797675-380,way/24705761-380,1698.103,21.642381,2.639315
relation/3738982-380,way/942771541-380,way/941805476-380,1698.103,8.994537,1.096895
relation/7854464-380,way/942771541-380,way/941805476-380,1698.103,8.994537,1.096895
relation/3742237-220,way/943135226-220,way/1081302145-220,491.556,5.369686,1.070369
relation/4713421-220,way/943135226-220,way/1081302145-220,491.556,5.369686,1.070369
relation/3742239-220,way/143882655-220,way/157164284-220,491.556,19.910367,3.968844
relation/3742240-220,way/143882655-220,way/157164284-220,491.556,19.910367,3.968844
relation/3749524-380,way/30303506-380,way/30954714-380,3396.205,0.805644,0.098249
relation/3749525-380,way/30954714-380,way/22973070-380,5094.308,0.449871,0.054862
relation/3749527-380-a,way/30132758-380,way/43163132-380,3396.205,0.925731,0.112894
relation/3749845-220,way/77694901-220,way/24759324-220,983.112,6.874137,1.37026
relation/3749846-220,way/954971276-220,way/24759324-220,983.112,11.039292,2.200523
relation/3749848-220,way/24768051-220,way/24759324-220,491.556,7.318884,1.458914
way/204814208-220,way/77694901-220,DE201-220,983.112,8.989455,1.791918
way/115569716-220,way/91080806-220,DE201-220,983.112,3.625122,0.722616
relation/3749850-220-a,way/133342285-220,way/24158385-220,491.556,9.815547,1.956587
relation/5247406-220-a,way/18629425-220,way/24158385-220,491.556,11.900369,2.372167
relation/69488-220-a,way/18629425-220,way/24158385-220,491.556,11.900369,2.372167
relation/3749851-220,way/137602559-220,way/133342285-220,491.556,12.031473,2.3983
relation/3749855-380,way/26245195-380,way/77697810-380,5094.308,5.029556,0.61336
relation/3756990-380,way/81641090-380,way/82773910-380,3396.205,4.818395,0.587609
relation/3756991-220,way/129378915-220,way/82773910-220,491.556,6.15393,1.226697
relation/3861963-220,way/28956649-220,way/29417741-220,491.556,10.732516,2.139372
relation/3861964-220,way/111973179-220,way/42861703-220,491.556,1.073324,0.213952
relation/3862869-380,way/24604789-380,way/202164315-380,1698.103,1.31855,0.160799
relation/3862874-220-b,way/23816140-220,way/274621059-220,491.556,7.974863,1.589674
relation/3952096-220,way/33042984-220,way/274621059-220,491.556,4.386795,0.874444
relation/3866868-220,way/499165542-220,DE163-220,491.556,1.910775,0.380885
relation/3866869-220,way/499165542-220,way/24705761-220,491.556,27.313923,5.444636
relation/3883856-380,way/24258096-380,way/26474759-380,1698.103,6.433727,0.784601
relation/5207092-380,way/24258096-380,way/26474759-380,1698.103,6.433727,0.784601
relation/3883857-380,DE44-380,way/26474759-380,1698.103,1.333286,0.162596
way/186397898-380,way/525964629-380,DE6-380,6792.41,0.327216,0.039904
way/32267173-380,way/87722999-380,DE6-380,3396.205,0.380598,0.046414
relation/3888200-220-a,way/957746797-220,way/28397771-220,491.556,10.330434,2.059223
relation/3889743-220-b,way/35176751-220,way/27646106-220,491.556,7.470892,1.489214
relation/945143-220-b,way/35176751-220,way/27124619-220,491.556,9.583015,1.910236
relation/3889744-220-b,way/27646106-220,way/27124619-220,491.556,5.835258,1.163174
relation/3889745-220,way/1089769599-220,way/60032354-220,491.556,5.548815,1.106076
relation/3937928-220,way/25943440-220,DE63-220,491.556,1.954119,0.389525
relation/3943779-220,way/28008024-220,way/1191459479-220,491.556,14.562293,2.902783
relation/5334826-220,way/28008024-220,way/1191459479-220,491.556,14.562293,2.902783
relation/3943780-220-c,way/24705761-220,way/954971276-220,983.112,5.73683,1.143554
relation/7054743-220-b,way/24705761-220,way/24768051-220,983.112,14.02055,2.794794
relation/395087-380,way/29084374-380,way/28099187-380,1698.103,40.07204,4.886834
relation/965662-380,way/29084374-380,way/28477054-380,1698.103,27.028158,3.296117
way/232071584-220,way/33042984-220,DE36-220,491.556,6.118511,1.219637
relation/4441426-220,way/28227099-220,way/151507370-220,983.112,0.351557,0.070078
way/243380065-220,way/28227099-220,way/97857512-220,983.112,0.550532,0.109741
relation/445559-380-a,way/44717036-380,DE17-380,1698.103,2.000649,0.243982
relation/5497488-380-b,DE14-380,DE13-380,1698.103,0.9474,0.115537
relation/5497490-380-b,DE14-380,DE13-380,1698.103,0.9474,0.115537
relation/5581798-380-a,way/941198517-380,DE58-380,1698.103,1.692487,0.206401
relation/5581799-380-a,way/941198517-380,DE58-380,1698.103,1.645924,0.200722
relation/5581800-380-a,way/941198517-380,DE58-380,1698.103,1.621497,0.197744
relation/5581801-380-a,way/941198517-380,DE58-380,1698.103,1.645924,0.200722
relation/5581802-380-a,way/941198517-380,DE58-380,1698.103,1.621497,0.197744
relation/5581803-380-a,way/941198517-380,DE58-380,1698.103,1.692487,0.206401
way/156960646-380,way/941198517-380,DE46-380,3396.205,4.748507,0.579086
relation/6170191-400,way/81641090-400,way/82773910-400,1787.476,9.641225,1.175759
relation/6771820-380,way/1280364401-380,way/525964629-380,1698.103,2.31689,0.282548
relation/6771821-380,way/1280364401-380,way/525964629-380,1698.103,2.31689,0.282548
way/515358079-380,way/515358077-380,way/947118608-380,3396.205,2.072837,0.252785
relation/941141-220,way/23744346-220,way/157421333-220,491.556,0.615774,0.122746
relation/943999-220,way/27124619-220,DE4-220,491.556,3.554295,0.708497
relation/962120-380-a,way/206289192-380,DE31-380,1698.103,9.649168,1.176728
way/1002012656-380,way/951273401-380,way/871646309-380,3396.205,0.174161,0.021239
way/107175828-1-380,DE73-380,DE74-380,1698.103,0.306533,0.037382
way/107175828-2-220,DE73-220,DE74-220,491.556,0.375079,0.074767
way/107175832-1-380,DE70-380,DE73-380,3396.205,0.189094,0.02306
way/107175832-2-220,DE70-220,DE73-220,983.112,0.227615,0.045372
way/107271567-1-380,way/24478889-380,DE77-380,1698.103,0.897824,0.109491
way/1101762004-380,way/30039908-380,way/1222597066-380,3396.205,3.851688,0.469718
way/1104914089-1-380,DE190-380,way/22960899-380,3396.205,0.270146,0.032945
way/41460654-1-380,DE189-380,way/22960899-380,1698.103,1.533288,0.186986
way/1130668496-1-380,DE140-380,DE143-380,3396.205,0.274714,0.033502
way/1130668503-1-380,way/89043564-380,DE140-380,3396.205,0.48257,0.05885
way/1254852017-380,DE137-380,DE140-380,1698.103,0.3069,0.037427
way/1131127616-2-220,DE30-220,DE32-220,491.556,2.047041,0.408048
way/116260546-220,way/22761692-220,DE126-220,1966.224,0.211235,0.042107
way/22762380-220,way/1118059105-220,DE126-220,983.112,0.401922,0.080117
way/125690613-220,DE206-220,way/81540198-220,983.112,0.377514,0.075252
way/125690616-220,DE206-220,way/81540198-220,983.112,0.370662,0.073886
way/118351425-220,way/28812249-220,way/27739871-220,983.112,6.690672,1.333689
way/1222462381-1-220,way/942448206-220,DE27-220,491.556,0.775391,0.154563
way/148211531-380-b,DE134-380,way/148211527-380,1698.103,0.891147,0.108677
way/128461828-380-b,way/198448981-380,way/373967500-380,3396.205,1.885783,0.229974
way/128478125-1-380,DE172-380,way/151967291-380,3396.205,1.299698,0.1585
way/128478125-2-220,DE172-220,way/151967291-220,983.112,1.589485,0.316841
way/1293441403-220,DE204-220,DE206-220,491.556,0.882249,0.175864
way/91086218-220,DE203-220,DE206-220,1966.224,0.388596,0.077461
way/296529805-2-220,DE177-220,way/54359256-220,983.112,2.583507,0.514985
way/92913327-2-220,way/207756597-220,way/54359256-220,983.112,0.854562,0.170344
way/137885048-1-220,way/89043564-220,DE137-220,491.556,1.075952,0.214475
way/143855350-1-380,DE196-380,way/26814283-380,1698.103,2.384136,0.290748
way/143901743-1-220,way/159326655-220,DE179-220,491.556,1.92503,0.383727
way/153089326-1-380,DE178-380,way/207248812-380,1698.103,0.663236,0.080882
way/151967297-1-380,DE170-380,way/42097854-380,3396.205,1.436312,0.17516
way/152297163-220,way/23140544-220,DE118-220,983.112,0.442807,0.088267
way/152924506-220,DE174-220,way/152924508-220,1966.224,0.415245,0.082773
way/156673647-1-380,way/1245867884-380,DE146-380,1698.103,1.123145,0.136969
way/156960657-380,DE46-380,way/52983550-380,3396.205,0.930563,0.113483
way/172819236-380,DE46-380,way/414169327-380,3396.205,5.581333,0.68065
way/157332863-380,DE149-380,way/166604822-380,3396.205,2.133971,0.26024
way/157332865-380,DE149-380,way/36183042-380,3396.205,0.563358,0.068702
way/159712911-220,DE137-220,DE132-220,983.112,1.93887,0.386486
way/167854736-220,way/1222597066-220,way/39688875-220,983.112,9.200834,1.834053
way/17673603-380,DE192-380,DE188-380,3396.205,2.645962,0.322678
way/196655217-1-220,way/4826893-220,way/23881272-220,1474.668,1.292329,0.257607
way/202171172-220,relation/17591073-220,way/152973139-220,983.112,0.553432,0.110319
way/222638710-220-b,DE151-220,way/1086825107-220,983.112,2.357616,0.469957
way/231735886-220,way/955268863-220,way/28812249-220,983.112,5.111377,1.018879
way/231965957-220,DE43-220,way/28227099-220,983.112,0.199972,0.039862
way/30018713-220,DE43-220,way/28227099-220,491.556,0.391351,0.07801
way/24415006-380,way/157628351-380,DE65-380,1698.103,1.689378,0.206022
way/24479976-1-380,DE107-380,way/91854336-380,5094.308,0.141603,0.017269
way/24530081-380,way/274603394-380,DE19-380,3396.205,2.618185,0.319291
way/25209869-1-380,way/22766160-380,DE144-380,1698.103,1.606011,0.195855
way/414015967-380,way/22766160-380,DE153-380,3396.205,3.328611,0.405928
way/27691050-220,DE51-220,way/288305056-220,983.112,1.568842,0.312726
way/33168244-220,DE51-220,way/957746797-220,983.112,0.231264,0.046099
way/28215364-220,way/699048438-220,DE55-220,983.112,0.788593,0.157195
way/61649945-220,DE59-220,DE55-220,983.112,1.347244,0.268554
way/286709461-380-b,way/1024536785-380,way/151967290-380,3396.205,4.216759,0.514239
way/290288900-380,way/311444692-380,way/311444691-380,6792.41,0.212305,0.025891
way/292316785-220,DE72-220,DE69-220,983.112,0.363,0.072359
way/89478841-220,DE72-220,way/787840119-220,983.112,0.252139,0.05026
way/296751942-220,DE55-220,way/30109913-220,983.112,1.942631,0.387235
way/30151837-380,DE23-380,way/940636813-380,3396.205,0.475288,0.057962
way/998005837-1-380,DE23-380,DE24-380,1698.103,0.312882,0.038156
way/30419417-380,DE19-380,DE18-380,3396.205,1.112366,0.135654
way/31669067-380,way/883768276-380,way/31024391-380,3396.205,1.329807,0.162172
way/31669070-380,way/883768277-380,way/883768276-380,1698.103,0.4179,0.050963
way/883768282-380,way/883768277-380,way/883768276-380,1698.103,0.417356,0.050897
way/49616633-380,way/883928229-380,way/883768277-380,3396.205,1.010953,0.123287
way/32950166-1-380,DE22-380,DE23-380,1698.103,0.705621,0.086051
way/33548105-1-220,way/37764852-220,DE38-220,983.112,0.428862,0.085487
way/760912582-1-220,DE42-220,DE38-220,491.556,3.005097,0.599023
way/881636336-380,DE10-380,way/881636329-380,6792.41,0.593088,0.072328
way/34897791-2-220,DE138-220,way/22766160-220,983.112,1.285737,0.256293
way/610525281-220,DE139-220,way/22766160-220,1966.224,0.429522,0.085619
