name,technology,bidding_EOM,bidding_nodal,bidding_DAM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_181,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,67.5,13.5,0.434329323,5.5,340,operator_181,Market
Unit_182,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,55.4,11.08,0.434329323,5.5,72,operator_182,Market
Unit_183,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,359,71.8,0.35685904,5.5,92,operator_183,Market
Unit_184,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,58,11.6,0.591060656,5.5,92,operator_184,Market
Unit_185,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,58,11.6,0.591060656,5.5,92,operator_185,Market
Unit_186,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,359,71.8,0.439650779,5.5,92,operator_186,Market
Unit_187,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,58,11.6,0.407362585,5.5,92,operator_187,Market
Unit_188,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,58,11.6,0.407362585,5.5,92,operator_188,Market
Unit_189,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,340,68,0.396100773,5.5,92,operator_189,Market
Unit_190,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,293.5,58.7,0.586854826,5.5,92,operator_190,Market
Unit_191,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,293.5,58.7,0.586854826,5.5,92,operator_191,Market
Unit_192,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,89.5,17.9,0.565825677,5.5,215,operator_192,Market
Unit_193,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,204,40.8,0.565825677,5.5,215,operator_193,Market
Unit_194,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,204,40.8,0.565825677,5.5,215,operator_194,Market
Unit_195,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,71.5,14.3,0.532179037,5.5,215,operator_195,Market
Unit_196,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,173,34.6,0.532179037,5.5,215,operator_196,Market
Unit_197,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,165.5,33.1,0.532179037,5.5,215,operator_197,Market
Unit_198,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,746,149.2,0.458402452,1.3,248,operator_198,Market
Unit_199,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,90,18,0.32401085,5.5,70,operator_199,Market
Unit_200,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,139.7,27.94,0.386290339,5.5,70,operator_200,Market
Unit_201,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,291.3,58.26,0.382847369,5.5,70,operator_201,Market
Unit_202,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,255,51,0.440841255,1.3,229,operator_202,Market
Unit_203,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,435,87,0.414499459,1.3,229,operator_203,Market
Unit_204,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,843,168.6,0.462792751,1.3,229,operator_204,Market
Unit_205,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,61.127,12.2254,0.431239119,5.5,87,operator_205,Market
Unit_206,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,77.567,15.5134,0.435444949,5.5,87,operator_206,Market
Unit_207,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,53.5,10.7,0.637324786,5.5,87,operator_207,Market
Unit_208,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,53.5,10.7,0.637324786,5.5,87,operator_208,Market
Unit_209,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,53.5,10.7,0.637324786,5.5,87,operator_209,Market
Unit_210,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,52.451,10.4902,0.431877802,5.5,354,operator_210,Market
Unit_211,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,52.768,10.5536,0.431877802,5.5,354,operator_211,Market
Unit_212,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,97.9,19.58,0.460679928,5.5,354,operator_212,Market
Unit_213,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,97.9,19.58,0.460679928,5.5,354,operator_213,Market
Unit_214,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,127.6,25.52,0.561619847,5.5,354,operator_214,Market
Unit_215,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,146.3,29.26,0.633118956,5.5,354,operator_215,Market
Unit_216,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,146.3,29.26,0.633118956,5.5,354,operator_216,Market
Unit_217,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,891,178.2,0.40260259,1.65,313,operator_217,Market
Unit_218,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,891,178.2,0.4049042,1.65,313,operator_218,Market
Unit_219,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,53,10.6,0.565825677,5.5,390,operator_219,Market
Unit_220,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,53,10.6,0.565825677,5.5,390,operator_220,Market
Unit_221,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,383,76.6,0.355768992,5.5,390,operator_221,Market
Unit_222,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,387,77.4,0.357949088,5.5,390,operator_222,Market
Unit_223,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,53,10.6,0.439650779,5.5,390,operator_223,Market
Unit_224,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,54,10.8,0.40352371,1.3,492,operator_224,Market
Unit_225,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,87,17.4,0.3072,5.5,402,operator_225,Market
Unit_226,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,90,18,0.3904,5.5,398,operator_226,Market
Unit_227,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,78.157,15.6314,0.586854826,5.5,332,operator_227,Market
Unit_228,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,54,10.8,0.370589761,5.5,468,operator_228,Market
Unit_229,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,514,102.8,0.416694608,1.3,217,operator_229,Market
Unit_230,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,112.5,22.5,0.540590697,5.5,70,operator_230,Market
Unit_231,Combustion Engine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,52.496,10.4992,0.4728,5.5,99,operator_231,Market
Unit_232,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,53,10.6,0.372119714,5.5,99,operator_232,Market
Unit_233,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,450,90,0.393396151,1.65,72,operator_233,Market
Unit_234,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,110,22,0.39569776,1.65,72,operator_234,Market
Unit_235,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,450,90,0.39569776,1.65,72,operator_235,Market
Unit_236,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,51.431,10.2862,0.519561547,5.5,74,operator_236,Market
Unit_237,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,106,21.2,0.3828,5.5,180,operator_237,Market
Unit_238,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,106,21.2,0.3828,5.5,180,operator_238,Market
Unit_239,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,59,11.8,0.3971,5.5,180,operator_239,Market
Unit_240,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,755,151,0.39799937,1.65,79,operator_240,Market
Unit_241,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,755,151,0.40030098,1.65,79,operator_241,Market
Unit_242,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,100,20,0.532179037,5.5,292,operator_242,Market
Unit_243,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,500,100,0.361173613,1.65,81,operator_243,Market
Unit_244,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,500,100,0.363475223,1.65,81,operator_244,Market
Unit_245,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,500,100,0.368078443,1.65,81,operator_245,Market
Unit_246,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,500,100,0.370380052,1.65,81,operator_246,Market
Unit_247,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,136,27.2,0.3306,5.5,305,operator_247,Market
Unit_248,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,51,10.2,0.3072,5.5,28,operator_248,Market
Unit_249,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,137,27.4,0.414499459,1.3,28,operator_249,Market
Unit_250,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,116,23.2,0.414499459,1.3,28,operator_250,Market
Unit_251,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,98,19.6,0.315,5.5,204,operator_251,Market
Unit_252,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,98,19.6,0.3575,5.5,204,operator_252,Market
Unit_253,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,55,11,0.431239119,5.5,166,operator_253,Market
Unit_254,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,55,11,0.431239119,5.5,166,operator_254,Market
Unit_255,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,355,71,0.355768992,5.5,166,operator_255,Market
Unit_256,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,55,11,0.435444949,5.5,166,operator_256,Market
Unit_257,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,112,22.4,0.341171501,5.5,166,operator_257,Market
Unit_258,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,51.9,10.38,0.370589761,5.5,117,operator_258,Market
Unit_259,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,90,18,0.3432,5.5,117,operator_259,Market
Unit_260,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,726,145.2,0.462792751,1.3,34,operator_260,Market
Unit_261,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,90.51,18.102,0.641530616,5.5,16,operator_261,Market
Unit_262,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,99.99,19.998,0.641530616,5.5,16,operator_262,Market
Unit_263,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,61,12.2,0.425475207,1.3,16,operator_263,Market
Unit_264,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,61,12.2,0.425475207,1.3,16,operator_264,Market
Unit_265,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,138.5,27.7,0.396938261,1.3,16,operator_265,Market
Unit_266,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,138.5,27.7,0.396938261,1.3,16,operator_266,Market
Unit_267,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,90.784,18.1568,0.574237337,5.5,223,operator_267,Market
Unit_268,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,51,10.2,0.392653455,5.5,382,operator_268,Market
Unit_269,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,472,94.4,0.396938261,1.3,352,operator_269,Market
Unit_270,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,58.172,11.6344,0.377284882,1.65,344,operator_270,Market
Unit_271,Combined cycle,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,79.7,15.94,0.460679928,5.5,354,operator_271,Market
Unit_272,Gas turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,56,11.2,0.3176,5.5,34,operator_272,Market
Unit_273,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,350,70,0.361815866,1.3,61,operator_273,Market
Unit_274,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,92.332,18.4664,0.381888101,1.65,344,operator_274,Market
Unit_275,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,607,121.4,0.347363954,1.65,115,operator_275,Market
Unit_276,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,lignite,0.4,604,120.8,0.349665564,1.65,115,operator_276,Market
Unit_277,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,68.4,13.68,0.392547962,1.3,87,operator_277,Market
Unit_278,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,55.56,11.112,0.366206166,1.3,87,operator_278,Market
Unit_279,Combined cycle,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,52,10.4,0.431239119,5.5,270,operator_279,Capacity reserve
Unit_280,Combined cycle,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,56,11.2,0.427033289,5.5,296,operator_280,Capacity reserve
Unit_281,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,355,71,0.354678944,5.5,166,operator_281,Capacity reserve
Unit_282,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,355,71,0.355768992,5.5,166,operator_282,Capacity reserve
Unit_283,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,lignite,0.4,295,59,0.335855905,1.65,123,operator_283,Security reserve
Unit_284,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,lignite,0.4,299,59.8,0.338157515,1.65,123,operator_284,Security reserve
Unit_285,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,lignite,0.4,292,58.4,0.342760735,1.65,115,operator_285,Security reserve
Unit_286,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,lignite,0.4,500,100,0.374983272,1.65,81,operator_286,Security reserve
Unit_287,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,lignite,0.4,500,100,0.379586492,1.65,81,operator_287,Security reserve
Unit_288,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,433,86.6,0.396938261,1.3,378,operator_288,Grid reserve
Unit_289,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,720,144,0.388157663,1.3,166,operator_289,Grid reserve
Unit_290,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,726,145.2,0.392547962,1.3,211,operator_290,Grid reserve
Unit_291,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,345,69,0.359620717,1.3,138,operator_291,Grid reserve
Unit_292,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,345,69,0.361815866,1.3,138,operator_292,Grid reserve
Unit_293,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,580,116,0.360129184,5.5,245,operator_293,Grid reserve
Unit_294,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,522,104.4,0.412304309,1.3,245,operator_294,Grid reserve
Unit_295,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,oil,0.25,386,77.2,0.3553,5.5,351,operator_295,Grid reserve
Unit_296,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,oil,0.25,386,77.2,0.3564,5.5,351,operator_296,Grid reserve
Unit_297,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,125,25,0.353035268,1.3,310,operator_297,Grid reserve
Unit_298,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,125,25,0.355230417,1.3,310,operator_298,Grid reserve
Unit_299,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,114,22.8,0.383020195,5.5,52,operator_299,Grid reserve
Unit_300,Gas turbine,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,239,47.8,0.375492804,5.5,52,operator_300,Grid reserve
Unit_301,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,250,50,0.360129184,5.5,70,operator_301,Grid reserve
Unit_302,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,425,85,0.390352812,1.3,229,operator_302,Grid reserve
Unit_303,Gas turbine,naive_eom,naive_eom,flexable_eom_block,,oil,0.25,85,17,0.315,5.5,236,operator_303,Grid reserve
Unit_304,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,875,175,0.401328561,1.3,376,operator_304,Grid reserve
Unit_305,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,655.6,131.12,0.377181914,1.3,99,operator_305,Grid reserve
Unit_306,Gas turbine,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,282,56.4,0.404911064,5.5,353,operator_306,Grid reserve
Unit_307,Gas turbine,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,282,56.4,0.404911064,5.5,353,operator_307,Grid reserve
Unit_308,Gas turbine,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,282,56.4,0.404911064,5.5,353,operator_308,Grid reserve
Unit_309,Gas turbine,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,576,115.2,0.407362585,5.5,353,operator_309,Grid reserve
Unit_310,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,211,42.2,0.40571886,1.3,360,operator_310,Grid reserve
Unit_311,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,179,35.8,0.390352812,1.3,360,operator_311,Grid reserve
Unit_312,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,96,19.2,0.350840118,1.3,305,operator_312,Grid reserve
Unit_313,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,hard coal,0.3,148,29.6,0.357425567,1.3,305,operator_313,Grid reserve
Unit_314,Gas turbine,naive_eom,naive_eom,flexable_eom_block,,oil,0.25,77.4,15.48,0.3046,5.5,236,operator_314,Grid reserve
Unit_315,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,oil,0.25,263.5,52.7,0.3575,5.5,236,operator_315,Grid reserve
Unit_316,Steam turbine,naive_eom,naive_eom,flexable_eom_block,,oil,0.25,415,83,0.3564,5.5,353,operator_316,Grid reserve
Unit_317,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,52.28,10.456,0.381733322,5.5,223,operator_317,Market
Unit_318,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,71.955,14.391,0.399762807,5.5,316,operator_318,Market
Unit_319,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,130.574,26.1148,0.478000698,5.5,302,operator_319,Market
Unit_320,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0,54,10.8,0.33,0,292,operator_320,Market
Unit_321,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,72,14.4,0.340263607,5.5,219,operator_321,Market
Unit_322,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,55.4,11.08,0.374899525,5.5,295,operator_322,Market
Unit_323,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0,65.1,13.02,0.33,0,62,operator_323,Market
Unit_324,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,112.6,22.52,0.374650252,5.5,331,operator_324,Market
Unit_325,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,151.402,30.2804,0.47361137,5.5,344,operator_325,Market
Unit_326,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,209.603,41.9206,0.449561253,5.5,326,operator_326,Market
Unit_327,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,52.154,10.4308,0.443413457,5.5,175,operator_327,Market
Unit_328,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,81.296,16.2592,0.36709321,5.5,146,operator_328,Market
Unit_329,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,104.23769,20.847538,0.48053449,5.5,340,operator_329,Market
Unit_330,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,123.5,24.7,0.503195978,5.5,32,operator_330,Market
Unit_331,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,129.624,25.9248,0.406820465,5.5,390,operator_331,Market
Unit_332,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,93.4,18.68,0.393551881,5.5,495,operator_332,Market
Unit_333,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,65.8,13.16,0.400230986,1.3,495,operator_333,Market
Unit_334,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,194.013,38.8026,0.394772316,5.5,240,operator_334,Market
Unit_335,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0,91.382,18.2764,0.33,0,492,operator_335,Market
Unit_336,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,50.5,10.1,0.4728,5.5,81,operator_336,Market
Unit_337,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,85.256,17.0512,0.458676462,5.5,322,operator_337,Market
Unit_338,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,54.106,10.8212,0.412825794,5.5,405,operator_338,Market
Unit_339,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,229.375,45.875,0.371376567,5.5,72,operator_339,Market
Unit_340,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,161.558467,32.3116934,0.368993811,5.5,72,operator_340,Market
Unit_341,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,210.335,42.067,0.380934524,5.5,31,operator_341,Market
Unit_342,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0,65.52,13.104,0.33,0,457,operator_342,Market
Unit_343,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,198.885,39.777,0.432699986,5.5,70,operator_343,Market
Unit_344,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,241.875,48.375,0.399026226,5.5,441,operator_344,Market
Unit_345,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,95,19,0.3795,5.5,424,operator_345,Market
Unit_346,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,80.195,16.039,0.373172226,5.5,349,operator_346,Market
Unit_347,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,189.12,37.824,0.4672,5.5,84,operator_347,Market
Unit_348,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0,64,12.8,0.33,0,154,operator_348,Market
Unit_349,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,54.222,10.8444,0.370649702,1.3,185,operator_349,Market
Unit_350,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,74.5,14.9,0.351113242,5.5,185,operator_350,Market
Unit_351,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,75.53,15.106,0.368967207,1.3,364,operator_351,Market
Unit_352,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,52.47,10.494,0.344168294,5.5,364,operator_352,Market
Unit_353,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,66.1,13.22,0.373846298,5.5,92,operator_353,Market
Unit_354,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0,88.04091,17.608182,0.33,0,215,operator_354,Market
Unit_355,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,66.87947,13.375894,0.367666187,5.5,215,operator_355,Market
Unit_356,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0,62.8,12.56,0.33,0,37,operator_356,Market
Unit_357,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,204.15,40.83,0.446268228,5.5,87,operator_357,Market
Unit_358,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,62.7,12.54,0.405910009,5.5,275,operator_358,Market
Unit_359,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,59.64,11.928,0.348476056,5.5,352,operator_359,Market
Unit_360,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,100.9,20.18,0.394226293,5.5,374,operator_360,Market
Unit_361,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,73.345,14.669,0.477977178,5.5,447,operator_361,Market
Unit_362,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0,61.5,12.3,0.33,0,170,operator_362,Market
Unit_363,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,52.899,10.5798,0.471198968,5.5,58,operator_363,Market
