,datetime,power,market_id,unit_id,simulation
2,2019-02-23 02:00:00,-2429.9,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
3,2019-02-23 03:00:00,-2426.25,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
4,2019-02-23 04:00:00,-2431.1,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
5,2019-02-23 05:00:00,-2444.65,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
6,2019-02-23 06:00:00,-2500.55,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
7,2019-02-23 07:00:00,-2627.95,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
8,2019-02-23 08:00:00,-2827.75,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
9,2019-02-23 09:00:00,-2954.7,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
10,2019-02-23 10:00:00,-2994.1,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
11,2019-02-23 11:00:00,-3006.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
12,2019-02-23 12:00:00,-2939.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
13,2019-02-23 13:00:00,-2846.4,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
14,2019-02-23 14:00:00,-2765.3,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
15,2019-02-23 15:00:00,-2704.4,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
16,2019-02-23 16:00:00,-2695.05,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
17,2019-02-23 17:00:00,-2808.35,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
18,2019-02-23 18:00:00,-3027.55,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
19,2019-02-23 19:00:00,-2988.0,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
20,2019-02-23 20:00:00,-2830.3,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
21,2019-02-23 21:00:00,-2716.9,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
22,2019-02-23 22:00:00,-2656.4,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
23,2019-02-23 23:00:00,-2505.95,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
0,2019-02-24 00:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
1,2019-02-24 01:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
2,2019-02-24 02:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
3,2019-02-24 03:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
4,2019-02-24 04:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
5,2019-02-24 05:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
6,2019-02-24 06:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
7,2019-02-24 07:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
8,2019-02-24 08:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
9,2019-02-24 09:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
10,2019-02-24 10:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
11,2019-02-24 11:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
12,2019-02-24 12:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
13,2019-02-24 13:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
14,2019-02-24 14:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
15,2019-02-24 15:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
16,2019-02-24 16:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
17,2019-02-24 17:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
18,2019-02-24 18:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
19,2019-02-24 19:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
20,2019-02-24 20:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
21,2019-02-24 21:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
22,2019-02-24 22:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
23,2019-02-24 23:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
0,2019-02-24 00:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
1,2019-02-24 01:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
2,2019-02-24 02:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
3,2019-02-24 03:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
4,2019-02-24 04:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
5,2019-02-24 05:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
6,2019-02-24 06:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
7,2019-02-24 07:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
8,2019-02-24 08:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
9,2019-02-24 09:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
10,2019-02-24 10:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
11,2019-02-24 11:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
12,2019-02-24 12:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
13,2019-02-24 13:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
14,2019-02-24 14:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
15,2019-02-24 15:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
16,2019-02-24 16:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
17,2019-02-24 17:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
18,2019-02-24 18:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
19,2019-02-24 19:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
20,2019-02-24 20:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
21,2019-02-24 21:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
22,2019-02-24 22:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
23,2019-02-24 23:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
0,2019-02-24 00:00:00,339.9,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
1,2019-02-24 01:00:00,233.5,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
2,2019-02-24 02:00:00,196.7,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
3,2019-02-24 03:00:00,184.6,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
4,2019-02-24 04:00:00,196.1,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
5,2019-02-24 05:00:00,172.25,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
6,2019-02-24 06:00:00,159.5,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
7,2019-02-24 07:00:00,235.6,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
8,2019-02-24 08:00:00,401.45,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
9,2019-02-24 09:00:00,543.65,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
10,2019-02-24 10:00:00,627.75,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
11,2019-02-24 11:00:00,701.3,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
12,2019-02-24 12:00:00,652.75,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
13,2019-02-24 13:00:00,552.85,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
14,2019-02-24 14:00:00,487.95,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
15,2019-02-24 15:00:00,443.6,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
16,2019-02-24 16:00:00,448.15,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
17,2019-02-24 17:00:00,595.7,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
18,2019-02-24 18:00:00,868.65,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
19,2019-02-24 19:00:00,844.1,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
20,2019-02-24 20:00:00,724.45,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
21,2019-02-24 21:00:00,634.65,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
22,2019-02-24 22:00:00,617.8,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
23,2019-02-24 23:00:00,465.35,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
0,2019-02-24 00:00:00,-2339.9,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
1,2019-02-24 01:00:00,-2233.5,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
2,2019-02-24 02:00:00,-2196.7,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
3,2019-02-24 03:00:00,-2184.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
4,2019-02-24 04:00:00,-2196.1,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
5,2019-02-24 05:00:00,-2172.25,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
6,2019-02-24 06:00:00,-2159.5,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
7,2019-02-24 07:00:00,-2235.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
8,2019-02-24 08:00:00,-2401.45,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
9,2019-02-24 09:00:00,-2543.65,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
10,2019-02-24 10:00:00,-2627.75,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
11,2019-02-24 11:00:00,-2701.3,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
12,2019-02-24 12:00:00,-2652.75,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
13,2019-02-24 13:00:00,-2552.85,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
14,2019-02-24 14:00:00,-2487.95,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
15,2019-02-24 15:00:00,-2443.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
16,2019-02-24 16:00:00,-2448.15,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
17,2019-02-24 17:00:00,-2595.7,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
18,2019-02-24 18:00:00,-2868.65,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
19,2019-02-24 19:00:00,-2844.1,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
20,2019-02-24 20:00:00,-2724.45,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
21,2019-02-24 21:00:00,-2634.65,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
22,2019-02-24 22:00:00,-2617.8,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
23,2019-02-24 23:00:00,-2465.35,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
0,2019-02-25 00:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
1,2019-02-25 01:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
2,2019-02-25 02:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
3,2019-02-25 03:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
4,2019-02-25 04:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
5,2019-02-25 05:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
6,2019-02-25 06:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
7,2019-02-25 07:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
8,2019-02-25 08:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
9,2019-02-25 09:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
10,2019-02-25 10:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
11,2019-02-25 11:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
12,2019-02-25 12:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
13,2019-02-25 13:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
14,2019-02-25 14:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
15,2019-02-25 15:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
16,2019-02-25 16:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
17,2019-02-25 17:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
18,2019-02-25 18:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
19,2019-02-25 19:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
20,2019-02-25 20:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
21,2019-02-25 21:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
22,2019-02-25 22:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
23,2019-02-25 23:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
0,2019-02-25 00:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
1,2019-02-25 01:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
2,2019-02-25 02:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
3,2019-02-25 03:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
4,2019-02-25 04:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
5,2019-02-25 05:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
6,2019-02-25 06:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
7,2019-02-25 07:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
8,2019-02-25 08:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
9,2019-02-25 09:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
10,2019-02-25 10:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
11,2019-02-25 11:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
12,2019-02-25 12:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
13,2019-02-25 13:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
14,2019-02-25 14:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
15,2019-02-25 15:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
16,2019-02-25 16:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
17,2019-02-25 17:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
18,2019-02-25 18:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
19,2019-02-25 19:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
20,2019-02-25 20:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
21,2019-02-25 21:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
22,2019-02-25 22:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
23,2019-02-25 23:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
0,2019-02-25 00:00:00,359.3,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
1,2019-02-25 01:00:00,308.8,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
2,2019-02-25 02:00:00,287.5,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
3,2019-02-25 03:00:00,316.9,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
4,2019-02-25 04:00:00,422.35,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
5,2019-02-25 05:00:00,640.4,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
6,2019-02-25 06:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
7,2019-02-25 07:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
8,2019-02-25 08:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
9,2019-02-25 09:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
10,2019-02-25 10:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
11,2019-02-25 11:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
12,2019-02-25 12:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
13,2019-02-25 13:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
14,2019-02-25 14:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
15,2019-02-25 15:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
16,2019-02-25 16:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
17,2019-02-25 17:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
18,2019-02-25 18:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
19,2019-02-25 19:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
20,2019-02-25 20:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
21,2019-02-25 21:00:00,1000.0,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
22,2019-02-25 22:00:00,957.35,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
23,2019-02-25 23:00:00,754.5,EOM,Unit 3,example_01_clearing_example_01a_complex_clearing
0,2019-02-25 06:00:00,70.9000000000001,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
1,2019-02-25 07:00:00,329.5,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
2,2019-02-25 08:00:00,423.95,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
3,2019-02-25 09:00:00,421.6,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
4,2019-02-25 10:00:00,442.2,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
5,2019-02-25 11:00:00,458.6,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
6,2019-02-25 12:00:00,420.9,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
7,2019-02-25 13:00:00,390.2,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
8,2019-02-25 14:00:00,332.5,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
9,2019-02-25 15:00:00,272.5,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
10,2019-02-25 16:00:00,231.6,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
11,2019-02-25 17:00:00,304.85,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
12,2019-02-25 18:00:00,503.2,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
13,2019-02-25 19:00:00,478.2,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
14,2019-02-25 20:00:00,278.55,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
15,2019-02-25 21:00:00,109.35,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
16,2019-02-25 22:00:00,0.0,EOM,Unit 4,example_01_clearing_example_01a_complex_clearing
0,2019-02-25 00:00:00,-2359.3,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
1,2019-02-25 01:00:00,-2308.8,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
2,2019-02-25 02:00:00,-2287.5,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
3,2019-02-25 03:00:00,-2316.9,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
4,2019-02-25 04:00:00,-2422.35,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
5,2019-02-25 05:00:00,-2640.4,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
6,2019-02-25 06:00:00,-3070.9,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
7,2019-02-25 07:00:00,-3329.5,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
8,2019-02-25 08:00:00,-3423.95,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
9,2019-02-25 09:00:00,-3421.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
10,2019-02-25 10:00:00,-3442.2,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
11,2019-02-25 11:00:00,-3458.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
12,2019-02-25 12:00:00,-3420.9,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
13,2019-02-25 13:00:00,-3390.2,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
14,2019-02-25 14:00:00,-3332.5,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
15,2019-02-25 15:00:00,-3272.5,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
16,2019-02-25 16:00:00,-3231.6,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
17,2019-02-25 17:00:00,-3304.85,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
18,2019-02-25 18:00:00,-3503.2,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
19,2019-02-25 19:00:00,-3478.2,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
20,2019-02-25 20:00:00,-3278.55,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
21,2019-02-25 21:00:00,-3109.35,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
22,2019-02-25 22:00:00,-2957.35,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
23,2019-02-25 23:00:00,-2754.5,EOM,demand_EOM,example_01_clearing_example_01a_complex_clearing
0,2019-02-26 00:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
1,2019-02-26 01:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
2,2019-02-26 02:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
3,2019-02-26 03:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
4,2019-02-26 04:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
5,2019-02-26 05:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
6,2019-02-26 06:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
7,2019-02-26 07:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
8,2019-02-26 08:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
9,2019-02-26 09:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
10,2019-02-26 10:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
11,2019-02-26 11:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
12,2019-02-26 12:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
13,2019-02-26 13:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
14,2019-02-26 14:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
15,2019-02-26 15:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
16,2019-02-26 16:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
17,2019-02-26 17:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
18,2019-02-26 18:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
19,2019-02-26 19:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
20,2019-02-26 20:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
21,2019-02-26 21:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
22,2019-02-26 22:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
23,2019-02-26 23:00:00,1000.0,EOM,Unit 1,example_01_clearing_example_01a_complex_clearing
0,2019-02-26 00:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
1,2019-02-26 01:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
2,2019-02-26 02:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
3,2019-02-26 03:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
4,2019-02-26 04:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
5,2019-02-26 05:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
6,2019-02-26 06:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
7,2019-02-26 07:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
8,2019-02-26 08:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
9,2019-02-26 09:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
10,2019-02-26 10:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
11,2019-02-26 11:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
12,2019-02-26 12:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
13,2019-02-26 13:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
14,2019-02-26 14:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
15,2019-02-26 15:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
16,2019-02-26 16:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
17,2019-02-26 17:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
18,2019-02-26 18:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
19,2019-02-26 19:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
20,2019-02-26 20:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
21,2019-02-26 21:00:00,1000.0,EOM,Unit 2,example_01_clearing_example_01a_complex_clearing
