datetime,way/24765111-220,way/787265962-220,way/42560068-380,way/42797575-380,way/28956649-220,way/942448206-380,way/157164284-220,way/42560068-380
12-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,60.1065559,0
12-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,75.6655127,0
12-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,109.108875,0
12-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,15.0311734
12-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,43.5379686
12-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,58.7661504
12-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,57.3628623
12-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,35.043064
12-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.996553
12-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,28.2847282
12-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,45.6103245
12-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,79.6901783
12-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,82.3012965
12-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,67.2009143
12-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,40.6562164
12-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,25.6059515
12-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,13.9386134
12-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,108.4623602,0
12-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,88.4354344,0
13-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,70.0999719,0
13-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,64.5269134,0
13-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,70.9469565,0
13-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,85.3281536,0
13-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,123.8484118,0
13-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,87.1727108
13-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,151.9545035
13-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,183.0799345
13-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,192.4919884
13-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,202.0995
13-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,213.9998843
13-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,214.571223
13-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,211.3186017
13-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,204.4926075
13-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,197.7969185
13-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,200.1749907
13-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,219.001604
13-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,209.554468
13-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,193.6672421
13-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,153.7136253
13-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,122.300019
13-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,89.0871968
13-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,51.6845573
13-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,16.2841092
14-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,122.4651707,0
14-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,114.2033121,0
14-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,117.5611799,0
14-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,5.6065903
14-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,51.9125916
14-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,126.5098833
14-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,172.3522982
14-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,197.9397532
14-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,204.7732651
14-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,210.2686415
14-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,218.41523
14-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,213.9998843
14-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,204.3347375
14-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,197.0551805
14-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,187.5453978
14-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,196.9424163
14-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,216.7388019
14-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,201.3602679
14-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,186.7259778
14-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,149.7117483
14-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,108.2521027
14-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,72.748914
14-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,34.6045365
14-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,6.686621
15-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120.6509196,0
15-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120.1221808,0
15-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,0.0435553
15-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,14.3520821
15-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,51.5266873
15-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,129.8752688
15-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,181.5964586
15-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,200.2501668
15-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,203.445153
15-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,207.7928403
15-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,215.8517234
15-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,206.3243996
15-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,192.2464129
15-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,177.3840885
15-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,174.6952882
15-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,180.8146267
15-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,204.2745966
15-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,199.7640277
15-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,186.4678729
15-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,154.2624111
15-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,122.5230415
15-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,88.0748246
15-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,51.5041346
15-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.8787771
16-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,16.6224018
16-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,7.6087817
16-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,18.0307017
16-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,29.1743126
16-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,52.468895
16-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,133.6591349
16-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,189.1366263
16-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,211.7070117
16-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,211.779682
16-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,221.2944765
16-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,216.327839
16-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,213.3207931
16-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,205.8257311
16-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,196.849699
16-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,189.5450833
16-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,195.4338815
16-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,208.8753768
16-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,199.0197839
16-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,180.7419563
16-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,145.5645309
16-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,110.4447403
16-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,80.2389642
16-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,45.6629478
16-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,18.5068173
17-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,4.3085488
17-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,0.1964135
17-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,6.1152823
17-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,18.3664885
17-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,50.9653721
17-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,122.3025248
17-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,177.3966178
17-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,203.0993428
17-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,204.5552542
17-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,208.8202476
17-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,207.8554872
17-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,202.5630863
17-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,189.8533055
17-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,174.4822891
17-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,168.3679624
17-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,176.689962
17-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,198.5812563
17-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,193.7699829
17-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,171.733348
17-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,135.2278106
17-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,97.4593138
17-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,63.457142
17-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,31.1664806
17-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,5.6817665
18-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,109.2817802,0
18-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,92.4072408,0
18-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,86.393149,0
18-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,88.4504695,0
18-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,92.3420882,0
18-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,106.2045699,0
18-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,7.6112876
18-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,41.2977195
18-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,70.483606
18-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,85.2106134
18-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,89.7662879
18-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,92.908651
18-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,76.0516527
18-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,66.2587064
18-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,71.4433548
18-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,91.48281
18-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,118.278095
18-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,115.1081675
18-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,95.2741937
18-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,66.4842349
18-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,44.5804113
18-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,25.9968674
18-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,122.2396423,0
18-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,98.2058278,0
19-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,82.3987897,0
19-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,74.1619897,0
19-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,75.0791387,0
19-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,76.6002029,0
19-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,77.6727159,0
19-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,80.5419388,0
19-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,95.5521097,0
19-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,124.6427731,0
19-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,29.1893479
19-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,53.6090667
19-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,74.8989517
19-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,75.2347386
19-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,53.6516664
19-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,40.3930999
19-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,29.1342188
19-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,47.690198
19-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,81.2312893
19-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,88.1074009
19-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,68.4789088
19-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,43.8687438
19-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,22.2255308
19-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,6.7918676
19-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,103.2351121,0
19-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,88.9541499,0
20-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,73.0694297,0
20-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,65.0356054,0
20-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,70.4558057,0
20-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,89.7610405,0
20-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,5.3960971
20-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,90.1221217
20-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,157.0213759
20-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,183.5911324
20-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,187.3925396
20-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,195.3511878
20-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,202.335052
20-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,194.8424959
20-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,185.5607475
20-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,170.7836227
20-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,171.8385946
20-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,179.0981046
20-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,195.9951968
20-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,193.5394427
20-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,177.9178391
20-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,143.2140233
20-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,104.8416115
20-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,75.9865
20-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,43.0668648
20-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,14.414729
21-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,119.4706541,0
21-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,111.6448171,0
21-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120.3727679,0
21-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,9.6360318
21-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,44.7132224
21-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,124.5653269
21-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,181.8445399
21-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,202.7760854
21-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,204.9286291
21-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,213.9998843
21-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,214.9395861
21-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,211.2985547
21-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,203.5378704
21-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,194.7572962
21-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,197.005063
21-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,202.9540023
21-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,218.2749012
21-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,210.7622981
21-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,190.7128194
21-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,155.1870778
21-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,122.5230415
21-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,89.3728661
21-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,48.6775113
21-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,14.6227163
22-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,125.8706502,0
22-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,117.6338502,0
22-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,124.0062817,0
22-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,14.9484796
22-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,44.7733635
22-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,118.8719866
22-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,171.9438412
22-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,191.1839233
22-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,201.0946455
22-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,205.497462
22-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,218.3500773
22-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,218.8863338
22-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,210.3613587
22-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,202.2824286
22-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,204.5627719
22-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,215.839194
22-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,232.2501471
22-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,229.9397335
22-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,215.4257252
22-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,179.0078932
22-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,137.3603073
22-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,107.309895
22-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,69.3459403
22-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,31.8530894
23-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,20.2358687
23-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,17.4142573
23-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,18.5945228
23-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,30.7780706
23-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,61.6103147
23-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,132.8622678
23-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,192.7350578
23-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,213.4936983
23-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,214.4559529
23-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,224.0960409
23-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,228.954926
23-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,227.393768
23-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,219.4376256
23-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,206.6551746
23-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,205.3295685
23-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,215.8091235
23-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,235.3774749
23-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,220.3948686
23-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,201.4304323
23-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,165.3533988
23-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,132.8873264
23-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,94.7955722
23-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,60.7082009
23-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,29.9962385
24-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,12.4551374
24-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,125.7553801,0
24-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,2.2762869
24-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,17.9780784
24-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,58.2198704
24-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,125.5075346
24-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,179.1858101
24-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,198.741632
24-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,212.0653514
24-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,224.1511701
24-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,231.7113847
24-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,218.5054414
24-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,210.1583831
24-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,195.3762465
24-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,186.7385071
24-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,197.1453919
24-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,217.5882924
24-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,211.995187
24-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,195.1482122
24-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,155.9664039
24-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,120.9769187
24-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,88.242718
24-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,61.0740581
24-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,43.6908269
25-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,26.2148783
25-11-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,9.0546696
25-11-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,118.0773895,0
25-11-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,118.2853768,0
25-11-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,116.2205387,0
25-11-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,118.9419152,0
25-11-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,21.7469092
25-11-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,61.1868224
25-11-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,89.4204777
25-11-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,97.767536
25-11-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,108.2195264
25-11-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,109.4874975
25-11-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,100.1380906
25-11-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,89.5081832
25-11-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,89.5783476
25-11-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,111.2867132
25-11-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,133.6014999
25-11-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,130.5242895
25-11-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,107.7083286
25-11-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,81.1711483
25-11-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,57.9191658
25-11-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,35.7146375
25-11-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,4.0729968
25-11-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,108.3245373,0
26-11-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,85.280542,0
