name,bus0,bus1,s_nom,x,r,bus_id0,bus_id1
Planned_HVDC_NordSued21,way/979801144-380,way/952346322-380,2000,0.5,0.001,795,779
Planned_HVDC_NordSued22,way/952346322-380,DE20-380,2000,0.5,0.001,779,119
Planned_HVDC_NordSued23,DE20-380,way/797009308-380,2000,0.5,0.001,119,709
Planned_HVDC_NordSued24,way/797009308-380,way/142487746-380,2000,0.5,0.001,709,296
Planned_HVDC_NordSued25,way/142487746-380,way/32042992-380,2000,0.5,0.001,296,564
Planned_HVDC_NordSued26,way/32042992-380,way/672738029-220,2000,0.5,0.001,564,692
Planned_HVDC_NordSued27,way/48057110-380,way/409305507-220,2000,0.5,0.001,649,609
Planned_HVDC_NordSued28,way/409305507-220,way/207248812-380,2000,0.5,0.001,609,368
Planned_HVDC_NordSued29,way/207248812-380,relation/17591073-220,2000,0.5,0.001,368,238
Planned_HVDC_NordSued30,relation/17591073-220,way/1223405794-380,2000,0.5,0.001,238,283
Planned_HVDC_NordSued31,way/1223405794-380,way/147521567-380,2000,0.5,0.001,283,305
Planned_HVDC_NordSued_parellel_0,way/24462426-380,DE67-380,2000,0.5,0.001,433,193
Planned_HVDC_NordSued_parellel_1,DE67-380,way/311444692-380,2000,0.5,0.001,193,558
Planned_HVDC_NordSued_parellel_2,way/311444692-380,way/311444691-380,2000,0.5,0.001,558,557
Planned_HVDC_NordSued_parellel_3,way/311444691-380,way/799361667-380,2000,0.5,0.001,557,710
Planned_HVDC_NordSued_parellel_4,way/799361667-380,way/844075808-380,2000,0.5,0.001,710,719
Planned_HVDC_NordSued_parellel_5,way/844075808-380,DE54-380,2000,0.5,0.001,719,176
Planned_HVDC_NordSued_parellel_6,DE54-380,way/796306640-380,2000,0.5,0.001,176,708
Planned_HVDC_NordSued_parellel_7,way/796306640-380,DE31-380,2000,0.5,0.001,708,151
Planned_HVDC_NordSued_parellel_8,DE31-380,way/1280840211-380,2000,0.5,0.001,151,287
Planned_HVDC_NordSued_parellel_9,way/1280840211-380,way/559702819-220,2000,0.5,0.001,287,671
Planned_HVDC_NordSued_parellel_10,way/829116805-380,way/29420322-220,2000,0.5,0.001,717,535
Planned_HVDC_Nordcenter_parellel_0,way/114319248-380,way/50643382-220,2000,0.5,0.001,275,656
Planned_HVDC_Nordcenter_parellel_1,way/33411203-380,way/50643382-220,2000,0.5,0.001,584,656
Planned_HVDC_Nordcenter_parellel_2,way/50643382-220,way/559702819-380,2000,0.5,0.001,656,672
Planned_AC_380Niederstedem_Neuwied,way/151967290-380,way/154869247-220,2000,0.5,0.001,316,332
Planned_AC_380Koepchenwerk_Kelsterbach_0,way/698870101-220,way/24667346-380,2000,0.5,0.001,697,444
Planned_AC_380Koepchenwerk_Kelsterbach_1,way/24667346-380,DE109-220,2000,0.5,0.001,444,14
Planned_AC_380Koepchenwerk_Kelsterbach_2,DE109-220,way/83916207-220,2000,0.5,0.001,14,718
Planned_AC_380Koepchenwerk_Kelsterbach_3,way/83916207-220,way/132814303-220,2000,0.5,0.001,718,292
Planned_AC_380Koepchenwerk_Kelsterbach_4,way/132814303-220,DE132-220,2000,0.5,0.001,292,38
Planned_AC_380Koepchenwerk_Kelsterbach_5,DE132-220,way/89043564-380,2000,0.5,0.001,38,741
Planned_AC_380Koepchenwerk_Kelsterbach_6,way/89043564-380,DE145-220,2000,0.5,0.001,741,55
Planned_AC_380Koepchenwerk_Kelsterbach_7,DE145-220,DE160-220,2000,0.5,0.001,55,73
Planned_AC_380Koepchenwerk_Kelsterbach_8,DE160-220,way/23641079-380,2000,0.5,0.001,73,408
Planned_AC_380Osterath_Wesel/Niederrhein,way/24799890-380,way/24462317-220,2000,0.5,0.001,456,431
Planned_AC_380Urberach_Weinheim,way/23284340-380,way/160929097-220,2000,0.5,0.001,402,347
Planned_AC_380Weinheim_FGHMannheim,way/160929097-220,relation/17591073-220,2000,0.5,0.001,347,238
Planned_AC_380GrosskraftwerkMannheim_FGHMannheim,relation/17591073-220,relation/17591073-220,2000,0.5,0.001,238,238
Planned_AC_380Altlussheim_FGHMannheim,way/409305507-220,relation/17591073-220,2000,0.5,0.001,609,238
Planned_AC_380Altlussheim_Daxlanden,way/409305507-220,way/152261133-220,2000,0.5,0.001,609,323
Planned_AC_380Daxlanden_Kuehmoos,way/152261133-220,DE213-380,1000,0.5,0.001,323,135
Planned_AC_380Daxlanden_Kuppenheim,way/152261133-220,way/32151621-220,1000,0.5,0.001,323,569
Planned_AC_380Kuppenheim_Buehl,way/32151621-220,way/39011884-220,2000,0.5,0.001,569,602
Planned_AC_380Buehl_Weier,way/39011884-220,way/933248930-220,2000,0.5,0.001,602,755
Planned_AC_380Weier_Eichstetten,way/933248930-220,way/87653464-400,2000,0.5,0.001,755,728
Planned_AC_380Eichstetten_Vogelgruen,way/87653464-400,way/87653464-220,2000,0.5,0.001,728,726
Planned_AC_380Herbertingen_Tiengen,way/25306752-380,way/31367940-380,1000,0.5,0.001,469,561
Planned_AC_380Dellmensingen_Obermoorweiler,way/41389594-380,way/31131320-380,1000,0.5,0.001,615,555
Planned_AC_380Kupferzell_Grossgartach,way/143854536-380,way/1327333163-220,1000,0.5,0.001,297,290
Planned_AC_380Luestringen_Hesseln,way/37764852-220,DE52-220,2000,0.5,0.001,597,174
Planned_AC_380Luestringen_Wehrendorf,way/37764852-220,way/37764852-380,2000,0.5,0.001,597,598
Planned_AC_380Urberach_Pfungstadt,way/23284340-380,way/147521567-380,3000,0.5,0.001,402,305
Planned_AC_380Buerstadt_BASF_W210,way/149987048-380,way/152924508-220,2000,0.5,0.001,311,329
Planned_AC_380St.ToenisToenisvorst_Osterath,DE113-220,way/24799890-380,2000,0.5,0.001,20,456
Planned_AC_380Wolkramshausen_Vieselbach,way/157164284-220,way/143882655-220,2000,0.5,0.001,340,298
Planned_AC_380Querfurt_Wolkramshausen,way/32690742-380,way/157164284-220,2000,0.5,0.001,572,340
Planned_AC_380Vieselbach_Pulgar,way/143882655-220,way/442199284-380,2000,0.5,0.001,298,642
Planned_AC_380Thyrow_Berlin/Suedost,way/29331499-220,way/22973052-220,2000,0.5,0.001,531,388
Planned_AC_380Wolmirstedt_Perleberg,way/26472665-380,way/33169401-380,2000,0.5,0.001,490,582
Planned_AC_380Wolmirstedt_Perleberg2,way/33169401-380,DE18-380,2000,0.5,0.001,582,96
Planned_AC_380Parchim/Sued_Guestrow,way/517421342-380,way/1094015892-380,2000,0.5,0.001,660,259
Planned_AC_380Bentwisch_Guestrow,way/32063539-380,way/1094015892-380,2000,0.5,0.001,565,259
Planned_AC_380Bentwisch_Gnewitz,way/32063539-380,way/32063539-380,2000,0.5,0.001,565,565
Planned_AC_380Siedenbruenzow_Pasewalk,way/941453716-380,way/1222597066-220,2000,0.5,0.001,762,280
Planned_AC_380Pasewalk_Bertikow,way/1222597066-220,way/30039908-380,2000,0.5,0.001,280,541
Planned_AC_380Bertikow_Vierraden,way/30039908-380,DE16-220,2000,0.5,0.001,541,72
Planned_AC_380Roehrsdorf_Weida,way/943135226-220,way/156673637-220,2000,0.5,0.001,767,335
Planned_AC_380_0,way/24976300-380,DE204-220,2000,0.5,0.001,464,125
Planned_AC_380_1,DE204-220,DE206-220,2000,0.5,0.001,125,128
Planned_AC_380_2,DE206-220,DE203-220,2000,0.5,0.001,128,124
Planned_AC_380_3,DE203-220,DE201-220,2000,0.5,0.001,124,121
Planned_AC_380_4,DE201-220,way/77694901-220,2000,0.5,0.001,121,703
Planned_AC_380_5,DE201-220,way/91080806-220,2000,0.5,0.001,121,747
Planned_AC_380_6,way/77694901-220,way/24759324-220,2000,0.5,0.001,703,452
Planned_AC_380_7,way/24759324-220,way/954971276-220,2000,0.5,0.001,452,786
Planned_AC_380_8,way/954971276-220,way/24705761-380,2000,0.5,0.001,786,447
Planned_AC_380_9,way/26245195-380,way/18629425-380,2000,0.5,0.001,482,358
Planned_AC_380_10,DE20-380,way/61918154-380,2000,0.5,0.001,119,686
Planned_AC_380_11,way/61918154-380,way/796306640-380,2000,0.5,0.001,686,708
Planned_AC_380_12,way/796306640-380,way/952346322-380,2000,0.5,0.001,708,779
Planned_AC_380_13,way/952346322-380,way/979801144-380,2000,0.5,0.001,779,795
Planned_AC_380_14,way/1102237380-380,way/1191459479-220,2000,0.5,0.001,262,277
Planned_AC_380_15,way/1191459479-220,way/1089911133-380,2000,0.5,0.001,277,254
Planned_AC_380_16,way/1089911133-380,way/28327356-380,2000,0.5,0.001,254,515
Planned_AC_380_17,way/1128250707-380,way/50643382-220,2000,0.5,0.001,269,656
Planned_AC_380_18,way/60032354-220,way/603661085-380,2000,0.5,0.001,681,684
Planned_AC_380_19,way/31024391-380,way/157421333-220,2000,0.5,0.001,552,342
Planned_AC_380_20,way/1191459479-220,way/28008024-220,2000,0.5,0.001,277,513
Planned_AC_380_21,way/23583867-380,way/1089911133-380,2000,0.5,0.001,406,254
Planned_AC_380_22,way/24502420-380,DE13-380,2000,0.5,0.001,441,35
Planned_AC_380_23,DE13-380,DE14-380,2000,0.5,0.001,35,49
Planned_AC_380_24,DE14-380,way/955268863-380,2000,0.5,0.001,49,788
Planned_AC_380_25,way/955268863-380,way/28812249-220,2000,0.5,0.001,788,521
Planned_AC_380_26,way/28812249-220,way/27739871-380,2000,0.5,0.001,521,509
Planned_AC_380_27,way/26472665-380,way/26474759-380,2000,0.5,0.001,490,491
Planned_AC_380_28,way/26474759-380,DE44-380,2000,0.5,0.001,491,166
overlap_bus_correction0,way/26245195-220,way/26245195-380,2000,0.5,0.001,481,482
overlap_bus_correction1,way/18629425-220,way/18629425-380,2000,0.5,0.001,357,358
overlap_bus_correction2,way/25051880-220,way/25306752-220,2000,0.5,0.001,467,468
overlap_bus_correction3,way/32843531-220,way/32843531-380,2000,0.5,0.001,576,577
overlap_bus_correction4,way/143882655-220,way/143882655-380,2000,0.5,0.001,298,299
overlap_bus_correction5,way/26472665-220,way/26472665-380,2000,0.5,0.001,489,490
overlap_bus_correction6,way/33169401-220,way/33169401-380,2000,0.5,0.001,581,582
overlap_bus_correction7,DE18-220,DE18-380,2000,0.5,0.001,95,96
overlap_bus_correction8,way/59707532-220,way/59707532-380,2000,0.5,0.001,677,678
overlap_bus_correction9,way/29331499-220,way/29331499-380,2000,0.5,0.001,531,532
overlap_bus_correction10,way/942448206-220,way/942448206-380,2000,0.5,0.001,764,765
overlap_bus_correction11,DE27-220,DE27-380,2000,0.5,0.001,144,145
overlap_bus_correction12,way/57727004-220,way/57727004-380,2000,0.5,0.001,673,674
overlap_bus_correction13,way/22973070-220,way/22973070-380,2000,0.5,0.001,389,390
overlap_bus_correction14,way/940636813-220,way/940636813-380,2000,0.5,0.001,757,758
overlap_bus_correction15,DE22-220,DE22-380,2000,0.5,0.001,136,137
overlap_bus_correction16,DE23-220,DE23-380,2000,0.5,0.001,138,139
overlap_bus_correction17,DE24-220,DE24-380,2000,0.5,0.001,140,141
overlap_bus_correction18,way/170123812-220,way/170123812-380,2000,0.5,0.001,352,353
overlap_bus_correction19,way/170123812-380,way/170123812-400,2000,0.5,0.001,353,354
overlap_bus_correction20,way/30039908-220,way/30039908-380,2000,0.5,0.001,540,541
overlap_bus_correction21,way/1222597066-220,way/1222597066-380,2000,0.5,0.001,280,281
overlap_bus_correction22,way/1091984573-220,way/1091984573-380,2000,0.5,0.001,255,256
overlap_bus_correction23,way/137602559-220,way/137602559-380,2000,0.5,0.001,294,295
overlap_bus_correction24,way/940919943,way/32063539-380,2000,0.5,0.001,759,565
overlap_bus_correction25,way/1094015892-220,way/1094015892-380,2000,0.5,0.001,258,259
overlap_bus_correction26,way/517421342-220,way/517421342-380,2000,0.5,0.001,659,660
overlap_bus_correction27,way/42050342-220,way/42050342-380,2000,0.5,0.001,618,619
overlap_bus_correction28,way/499165542-220,way/499165542-380,2000,0.5,0.001,654,655
overlap_bus_correction29,way/952004951-220,way/952004951-380,2000,0.5,0.001,777,778
overlap_bus_correction30,way/953757608-220,way/953757608-380,2000,0.5,0.001,782,783
overlap_bus_correction31,way/24262656-220,way/24262656-380,2000,0.5,0.001,420,421
overlap_bus_correction32,way/1102237380-220,way/1102237380-380,2000,0.5,0.001,261,262
overlap_bus_correction33,way/24976300-220,way/24976300-380,2000,0.5,0.001,463,464
overlap_bus_correction34,way/28956649-220,way/28956649-380,2000,0.5,0.001,523,524
overlap_bus_correction35,way/29084374-220,way/29084374-380,2000,0.5,0.001,528,529
overlap_bus_correction36,way/24705761-220,way/24705761-380,2000,0.5,0.001,446,447
overlap_bus_correction37,way/1086825107-220,way/1086825107-380,2000,0.5,0.001,249,250
overlap_bus_correction38,way/156673637-220,way/156673637-380,2000,0.5,0.001,335,336
overlap_bus_correction39,DE102-220,DE102-380,2000,0.5,0.001,5,6
overlap_bus_correction40,DE125-220,DE125-380,2000,0.5,0.001,29,30
overlap_bus_correction41,DE138-220,DE138-380,2000,0.5,0.001,45,46
overlap_bus_correction42,DE68-220,DE68-380,2000,0.5,0.001,194,195
overlap_bus_correction43,DE70-220,DE70-380,2000,0.5,0.001,199,200
overlap_bus_correction44,DE73-220,DE73-380,2000,0.5,0.001,203,204
overlap_bus_correction45,DE74-220,DE74-380,2000,0.5,0.001,205,206
overlap_bus_correction46,DE77-220,DE77-380,2000,0.5,0.001,209,210
overlap_bus_correction47,DE80-220,DE80-380,2000,0.5,0.001,214,215
overlap_bus_correction48,DE87-220,DE87-380,2000,0.5,0.001,222,223
overlap_bus_correction49,DE89-220,DE89-380,2000,0.5,0.001,225,226
overlap_bus_correction50,way/1076001174-220,way/1076001174-380,2000,0.5,0.001,246,247
overlap_bus_correction52,way/1089769599-220,way/1089769599-380,2000,0.5,0.001,252,253
overlap_bus_correction53,way/1128250707-220,way/1128250707-380,2000,0.5,0.001,268,269
overlap_bus_correction54,way/113546939-220,way/113546939-380,2000,0.5,0.001,272,273
overlap_bus_correction55,way/151967290-220,way/151967290-380,2000,0.5,0.001,315,316
overlap_bus_correction56,way/152924498-220,way/152924498-380,2000,0.5,0.001,327,328
overlap_bus_correction57,way/152973139-220,way/152973139-380,2000,0.5,0.001,330,331
overlap_bus_correction58,way/188276460-220,way/188276460-380,2000,0.5,0.001,359,360
overlap_bus_correction59,way/207248812-220,way/207248812-380,2000,0.5,0.001,367,368
overlap_bus_correction60,way/22720647-220,way/22720647-380,2000,0.5,0.001,371,372
overlap_bus_correction61,way/22765517-220,way/22765517-380,2000,0.5,0.001,377,378
overlap_bus_correction62,way/22766160-220,way/22766160-380,2000,0.5,0.001,379,380
overlap_bus_correction63,way/23084554-220,way/23084554-380,2000,0.5,0.001,395,396
overlap_bus_correction64,way/23380800-220,way/23380800-380,2000,0.5,0.001,403,404
overlap_bus_correction65,way/24478889-220,way/24478889-380,2000,0.5,0.001,434,435
overlap_bus_correction66,way/24479984-220,way/24479984-380,2000,0.5,0.001,438,439
overlap_bus_correction67,way/24799890-220,way/24799890-380,2000,0.5,0.001,455,456
overlap_bus_correction68,way/24839976-380,way/24858617-220,2000,0.5,0.001,459,460
overlap_bus_correction69,way/24921206-220,way/24921206-380,2000,0.5,0.001,461,462
overlap_bus_correction_69_2,way/27149550-220,way/27149550-380,2000,0.5,0.001,498,499
overlap_bus_correction70,way/275466323,way/275466323-380,2000,0.5,0.001,505,506
overlap_bus_correction71,way/27739871-220,way/27739871-380,2000,0.5,0.001,508,509
overlap_bus_correction72,way/29472852-220,way/29472852-380,2000,0.5,0.001,536,537
overlap_bus_correction73,way/32076853-220,way/32076853-380,2000,0.5,0.001,566,567
overlap_bus_correction74,way/35763480-220,way/35763480-380,2000,0.5,0.001,588,589
overlap_bus_correction75,way/395847307-220,way/395847307-380,2000,0.5,0.001,604,605
overlap_bus_correction76,way/42097854-220,way/42097854-380,2000,0.5,0.001,620,621
overlap_bus_correction77,way/42507488-220,way/42507488-380,2000,0.5,0.001,627,628
overlap_bus_correction78,way/42861703-220,way/42861703-380,2000,0.5,0.001,636,637
overlap_bus_correction79,way/525964617,way/525964629-380,2000,0.5,0.001,663,664
overlap_bus_correction80,way/559702819-220,way/559702819-380,2000,0.5,0.001,671,672
overlap_bus_correction81,way/59925390-220,way/59925390-380,2000,0.5,0.001,679,680
overlap_bus_correction82,way/600395952-220,way/600395952-380,2000,0.5,0.001,682,683
overlap_bus_correction83,way/61918154-220,way/61918154-380,2000,0.5,0.001,685,686
overlap_bus_correction84,way/68549340-220,way/68549340-380,2000,0.5,0.001,695,696
overlap_bus_correction85,way/82773910-220,way/82773910-380,2000,0.5,0.001,713,714
overlap_bus_correction86,way/82773910-380,way/82773910-400,2000,0.5,0.001,714,715
overlap_bus_correction87,way/870598507,way/870598507-380,2000,0.5,0.001,723,724
overlap_bus_correction88,way/87722999-220,way/87722999-380,2000,0.5,0.001,729,730
overlap_bus_correction89,way/89176956-220,way/89215122-220,2000,0.5,0.001,743,744
overlap_bus_correction90,way/95434457-220,way/95434457-380,2000,0.5,0.001,784,785
overlap_bus_correction91,way/955268863-220,way/955268863-380,2000,0.5,0.001,787,788
overlap_bus_correction92,way/979801144-220,way/979801144-380,2000,0.5,0.001,794,795
overlap_bus_correction93,way/301158539-400,way/301158539-380,2000,0.5,0.001,808,830
overlap_bus_correction94,way/152261133-220,way/152261133-380,2000,0.5,0.001,323,324
overlap_bus_correction95,way/42410916-220,way/42410916-380,2000,0.5,0.001,623,624
overlap_bus_correction96,way/169244940-220,way/169244940-380,2000,0.5,0.001,350,351
overlap_bus_correction97,way/42872354-220,way/829116805-380,1000,0.5,0.001,638,717
overlap_bus_correction98,DE164-220,way/89176939-220,1000,0.5,0.001,77,742
overlap_bus_correction99,way/22766160-220,way/22766160-380,1000,0.5,0.001,379,380
overlap_bus_correction100,DE138-220,DE138-380,1000,0.5,0.001,45,46
overlap_bus_correction101,DE125-220,DE125-380,1000,0.5,0.001,29,30
overlap_bus_correction102,way/35176751-220,way/35176751-380,1000,0.5,0.001,586,587
overlap_bus_correction103,way/395847307-220,way/395847307-380,1000,0.5,0.001,604,605
