name,v_nom,carrier,x,y
way/23084554-220,220,AC,6.804405885,50.96614829
way/23084554-380,380,AC,6.804694492,50.96634709
way/23135618-220,220,AC,8.959009459,52.27852956
way/23140544-220,220,AC,6.846996889,51.20556805
way/23161029-220,220,AC,12.46965118,51.37167183
way/23192640-220,220,AC,6.828052638,51.162646
way/23284340-220,220,AC,8.772051984,49.97440052
way/23284340-380,380,AC,8.772342749,49.97459442
way/23380800-220,220,AC,6.617056486,51.47573852
way/23380800-380,380,AC,6.61734742,51.47593778
way/234171369-380,380,AC,11.69881986,53.57199721
way/23583867-380,380,AC,10.15947704,53.55537458
way/23641079-220,220,AC,8.537073862,50.07798782
way/23641079-380,380,AC,8.5373643,50.07818231
way/23682013-220,220,AC,9.522576025,52.36040909
way/23744346-220,220,AC,8.122640297,53.56051735
way/23816140-220,220,AC,9.821583885,52.42485529
way/23881272-220,220,AC,8.873006667,50.13085458
way/23899043-380,380,AC,9.917180765,52.2781842
way/23907283-380,380,AC,11.44077945,48.17180539
way/24042358-380,380,AC,8.809949176,50.20356237
way/24158385-220,220,AC,11.81324437,48.22126389
way/24230738-380,380,AC,8.571446961,52.10524367
way/24237879-220,220,AC,11.29384291,48.05187203
way/24258096-380,380,AC,10.76124835,52.36745365
way/24262656-220,220,AC,10.36615999,52.28434371
way/24262656-380,380,AC,10.3664724,52.28453339
way/24267175-220,220,AC,6.570017438,51.0490786
way/24268944-380,380,AC,6.167365723,50.8020645
way/24272339-380,380,AC,10.23586319,52.29345957
way/24272541-220,220,AC,10.50545646,52.30173188
way/24280460-380,380,AC,6.906604098,51.5652358
way/24413992-380,380,AC,9.390175332,52.0266869
way/24414688-220,220,AC,7.522334581,51.53217155
way/24415232-220,220,AC,7.44506934,51.61850012
way/24462228-220,220,AC,6.577316927,51.55644038
way/24462317-220,220,AC,6.61427859,51.61867882
way/24462426-220,220,AC,6.680644972,51.64622707
way/24462426-380,380,AC,6.680937248,51.64642618
way/24478889-220,220,AC,6.715051622,51.52670854
way/24478889-380,380,AC,6.715343299,51.52690756
way/24479003-220,220,AC,6.682961104,51.57554597
way/24479003-380,380,AC,6.683252946,51.57574507
way/24479984-220,220,AC,6.656590008,51.37942408
way/24479984-380,380,AC,6.656880516,51.37962324
way/24493551-380,380,AC,8.565213687,53.0321078
way/24502420-380,380,AC,9.501948888,53.54291062
way/24604789-380,380,AC,8.939692574,52.40303325
way/24667346-220,220,AC,7.505835805,51.40150823
way/24667346-380,380,AC,7.506130102,51.40170528
way/24685992-380,380,AC,8.389618633,49.98247934
way/24705761-220,220,AC,10.84314421,49.38042773
way/24705761-380,380,AC,10.84343956,49.3806163
way/24757392-380,380,AC,11.19312421,50.16204719
way/24757393-380,380,AC,11.10679444,49.97881294
way/24757833-380,380,AC,10.83601579,49.92806742
way/24758329-380,380,AC,10.66444732,49.98003851
way/24759324-220,220,AC,11.79239955,48.83807082
way/24765111-220,220,AC,9.594319338,49.79842592
way/24768051-220,220,AC,11.50760525,48.76103716
way/24799890-220,220,AC,6.625765507,51.26047071
way/24799890-380,380,AC,6.626055148,51.26066996
way/24815262-220,220,AC,6.329842354,51.24283355
way/24839976-220,220,AC,6.700130188,51.00863148
way/24839976-380,380,AC,6.700418609,51.00883054
way/24858617-220,220,AC,7.500061796,51.53517413
way/24921206-220,220,AC,6.925760168,51.49887693
way/24921206-380,380,AC,6.926052582,51.49907543
way/24976300-220,220,AC,13.10301755,48.66673165
way/24976300-380,380,AC,13.10331709,48.66691426
way/25043127-380,380,AC,6.868066104,51.37452298
way/25044557-380,380,AC,6.808906286,51.26860763
way/25051880-220,220,AC,7.03701797,51.54073746
way/25306752-220,220,AC,9.424827173,48.06440953
way/25306752-380,380,AC,9.425109477,48.06460188
way/25306938-380,380,AC,9.775992142,53.69067042
way/25426571-380,380,AC,6.300916717,50.82893923
way/254326606-380,380,AC,8.562150806,49.13289755
way/25506770-380,380,AC,7.545853771,51.97033431
way/25746125-380,380,AC,11.00492619,50.50743514
way/25786404-220,220,AC,9.195241647,48.91308701
way/25786404-380,380,AC,9.195527852,48.91327989
way/25943440-220,220,AC,8.702067695,51.73625559
way/25943440-380,380,AC,8.702369269,51.7364496
way/259561755-380,380,AC,8.308327736,49.25702357
way/25992879-380,380,AC,6.216243932,50.91228225
way/26245195-220,220,AC,11.86726128,48.20669868
way/26245195-380,380,AC,11.86755351,48.20688465
way/26260052-380,380,AC,9.400581856,48.66696739
way/26291794-380,380,AC,6.94821099,51.4445759
way/26383042-380,380,AC,8.364229626,51.92712241
way/26403575-380,380,AC,9.562823507,48.70148986
way/26404600-380,380,AC,9.704218906,48.46497566
way/26455019-220,220,AC,8.085642767,53.60587359
way/26472665-220,220,AC,11.63898885,52.26887674
way/26472665-380,380,AC,11.63930654,52.26906303
way/26474759-380,380,AC,10.99933306,52.20014202
way/26593935-380,380,AC,6.488123297,50.88107033
way/266684854-380,380,AC,8.515550623,53.20389081
way/26777313-380,380,AC,7.136879004,50.64282431
way/26814283-380,380,AC,8.785153763,48.58362175
way/26927264-380,380,AC,6.596019862,50.95252748
way/27124619-220,220,AC,10.15630046,54.27555574
way/27149550-220,220,AC,12.94190013,52.56383006
way/27149550-380,380,AC,12.94222545,52.5640128
way/274603394-380,380,AC,12.08777943,53.25095077
way/274621059-220,220,AC,10.0876484,52.31512697
way/274630377-220,220,AC,9.387884903,51.64059677
way/274630377-380,380,AC,9.388188757,51.64078903
way/275138524-380,380,AC,7.338924018,51.63214368
way/275466323,450,AC,10.80243095,53.89613759
way/275466323-380,380,AC,10.80235766,53.89663003
way/27646106-220,220,AC,10.06040685,54.34876748
way/27739871-220,220,AC,9.125111303,52.53816759
way/27739871-380,380,AC,9.125420138,52.5383605
way/27871140-220,220,AC,7.023262091,50.99905998
way/27919734-220,220,AC,6.709604175,51.09083206
way/27919734-380,380,AC,6.709893137,51.09103109
way/28008024-220,220,AC,9.98809423,53.76598619
way/28227099-220,220,AC,10.36923015,52.16709244
way/28327356-380,380,AC,10.37873522,53.21943223
way/28343121-380,380,AC,10.3813453,52.99351221
way/28397771-220,220,AC,8.932917793,52.19303959
way/28452784-220,220,AC,7.264002431,51.57356678
way/28613721-380,380,AC,10.97284488,49.55842658
way/28729619-380,380,AC,13.15789419,51.82827155
way/28812249-220,220,AC,9.145128129,52.85278466
way/288305056-220,220,AC,8.814007722,51.98343832
way/28956649-220,220,AC,12.08201552,49.2967571
way/28956649-380,380,AC,12.08231512,49.2969424
way/289836713-380,380,AC,9.109146109,53.97210003
way/29077623-220,220,AC,7.060074434,51.69629856
way/29077623-380,380,AC,7.060368677,51.69649672
way/29084374-220,220,AC,12.1137811,49.63094487
way/29084374-380,380,AC,12.11408291,49.63113005
way/29309786-380,380,AC,9.745926129,50.91762571
way/29331499-220,220,AC,13.30622544,52.23029534
way/29331499-380,380,AC,13.30654978,52.23047711
way/29374542-220,220,AC,7.047357687,50.90555952
way/29417741-220,220,AC,12.15040624,49.01275185
way/29420322-220,220,AC,8.060047642,53.62014545
way/29472852-220,220,AC,7.725545321,52.27708825
way/29472852-380,380,AC,7.72584625,52.27728474
way/29713902-380,380,AC,11.89460963,51.40652781
way/30017786-220,220,AC,10.41954069,52.2369607
way/30039908-220,220,AC,13.9566591,53.25228507
way/30039908-380,380,AC,13.95699398,53.25246498
way/30040568-380,380,AC,11.37062303,53.60070411
way/30109913-220,220,AC,9.797336195,52.00083921
way/30132758-380,380,AC,13.2115371,52.58065166
way/30164703-380,380,AC,14.472074,51.55389801
way/30303506-380,380,AC,13.36865348,52.50314751
way/30309989-220,220,AC,13.20624063,52.6572091
way/30613895-380,380,AC,10.84064822,48.23795898
way/30734324-380,380,AC,9.27431382,48.54986297
way/30954714-380,380,AC,13.45643313,52.52145796
way/31024391-220,220,AC,8.070406974,53.55844117
way/31024391-380,380,AC,8.070718327,53.55863678
way/31105067-380,380,AC,10.23155388,48.52982412
way/31131320-220,220,AC,9.801191131,47.65252537
way/31131320-380,380,AC,9.801472584,47.6527168
way/31131325-380,380,AC,9.645341074,47.74459749
way/311444691-380,380,AC,6.836896919,51.78318822
way/311444692-380,380,AC,6.803224041,51.76025564
way/31367936-220,220,AC,9.012744536,47.84464189
way/31367940-220,220,AC,8.259373954,47.63395164
way/31367940-380,380,AC,8.259649537,47.63414698
way/31653753-380,380,AC,9.9444797,49.57833786
way/31762305-220,220,AC,6.772521027,51.14710319
way/32042992-380,380,AC,7.254656899,53.02667165
way/32063539-380,380,AC,12.21424638,54.09986693
way/32076853-220,220,AC,8.474556624,53.42828171
way/32076853-380,380,AC,8.474868876,53.42847629
way/32148946-220,220,AC,6.963333534,50.83359408
way/32151621-220,220,AC,8.248770036,48.84633443
way/32318130-220,220,AC,12.21355377,54.1119874
way/32472806-380,380,AC,7.353019669,51.57582114
way/32690742-380,380,AC,11.51639061,51.58393921
way/32725957-220,220,AC,8.445537989,48.98608927
way/32725958-220,220,AC,8.45161637,49.00739652
way/32731290-220,220,AC,8.349126154,49.01305215
way/32843531-220,220,AC,12.51818668,51.15676884
way/32843531-380,380,AC,12.51850014,51.15695282
