demand_north,demand_south
7431.6,7431.6
7419.2,7419.2
7424.0,7424.0
7433.2,7433.2
7442.4,7442.4
7414.4,7414.4
7379.2,7379.2
7367.6,7367.6
7383.6,7383.6
7376.8,7376.8
7387.6,7387.6
7368.0,7368.0
7349.2,7349.2
7316.8,7316.8
7309.2,7309.2
7310.8,7310.8
7306.0,7306.0
7343.2,7343.2
7382.0,7382.0
7463.2,7463.2
7535.2,7535.2
7569.6,7569.6
7588.0,7588.0
7521.2,7521.2
7476.4,7476.4
7444.0,7444.0
7457.2,7457.2
7414.4,7414.4
7309.6,7309.6
7283.2,7283.2
7211.2,7211.2
7063.6,7063.6
6971.6,6971.6
6901.2,6901.2
6774.8,6774.8
6696.4,6696.4
6610.8,6610.8
6556.8,6556.8
6443.2,6443.2
6404.8,6404.8
6352.4,6352.4
6227.6,6227.6
6125.2,6125.2
5997.6,5997.6
5874.0,5874.0
5833.6,5833.6
5728.8,5728.8
5626.8,5626.8
5536.0,5536.0
5489.2,5489.2
5412.8,5412.8
5357.6,5357.6
5322.0,5322.0
5273.2,5273.2
5251.6,5251.6
5210.4,5210.4
5212.0,5212.0
5178.8,5178.8
5171.6,5171.6
5168.0,5168.0
5201.6,5201.6
5223.6,5223.6
5245.6,5245.6
5314.4,5314.4
5345.2,5345.2
5391.2,5391.2
5390.8,5390.8
5554.0,5554.0
5606.4,5606.4
5703.6,5703.6
5855.2,5855.2
6142.0,6142.0
6376.0,6376.0
6600.8,6600.8
6803.2,6803.2
7009.6,7009.6
7139.2,7139.2
7243.2,7243.2
7303.6,7303.6
7379.2,7379.2
7384.0,7384.0
7386.8,7386.8
7408.4,7408.4
7383.2,7383.2
7391.2,7391.2
7412.0,7412.0
7415.6,7415.6
7443.2,7443.2
7475.6,7475.6
7499.2,7499.2
7518.0,7518.0
7543.6,7543.6
7553.2,7553.2
7555.6,7555.6
7540.8,7540.8
7504.0,7504.0
7475.6,7475.6
7490.0,7490.0
7497.2,7497.2
7530.8,7530.8
7509.2,7509.2
7472.0,7472.0
7390.4,7390.4
7352.4,7352.4
7331.2,7331.2
7321.2,7321.2
7318.8,7318.8
7322.4,7322.4
7286.8,7286.8
7278.4,7278.4
7247.6,7247.6
7230.8,7230.8
7252.8,7252.8
7296.0,7296.0
7350.0,7350.0
7470.4,7470.4
7562.4,7562.4
7611.6,7611.6
7618.4,7618.4
7570.4,7570.4
7530.0,7530.0
7496.0,7496.0
7482.8,7482.8
7461.6,7461.6
7380.0,7380.0
7320.0,7320.0
7261.6,7261.6
7099.2,7099.2
6971.2,6971.2
6858.0,6858.0
6788.0,6788.0
6704.4,6704.4
6630.0,6630.0
6541.6,6541.6
6445.2,6445.2
6406.8,6406.8
6328.8,6328.8
6252.0,6252.0
6157.2,6157.2
6038.0,6038.0
5948.8,5948.8
5872.0,5872.0
5783.2,5783.2
5696.4,5696.4
5623.6,5623.6
5597.6,5597.6
5533.6,5533.6
5489.2,5489.2
5404.4,5404.4
5397.2,5397.2
5387.6,5387.6
5314.8,5314.8
5298.0,5298.0
5282.4,5282.4
5292.4,5292.4
5287.6,5287.6
5309.6,5309.6
5286.8,5286.8
5306.0,5306.0
5372.0,5372.0
5443.6,5443.6
5479.2,5479.2
5554.8,5554.8
5668.8,5668.8
5717.6,5717.6
5807.6,5807.6
5930.4,5930.4
6243.2,6243.2
6446.4,6446.4
6628.0,6628.0
6806.4,6806.4
7038.4,7038.4
7182.8,7182.8
7278.0,7278.0
7388.8,7388.8
7432.8,7432.8
7466.0,7466.0
7476.8,7476.8
7457.6,7457.6
7417.6,7417.6
7443.2,7443.2
7456.4,7456.4
7468.0,7468.0
7467.6,7467.6
7494.4,7494.4
7516.8,7516.8
7542.4,7542.4
7544.8,7544.8
7584.0,7584.0
7630.4,7630.4
7652.8,7652.8
7609.6,7609.6
7585.2,7585.2
7591.2,7591.2
7598.4,7598.4
7615.6,7615.6
7586.4,7586.4
7542.4,7542.4
7480.0,7480.0
7487.2,7487.2
7483.2,7483.2
7460.8,7460.8
7427.2,7427.2
7410.4,7410.4
7368.8,7368.8
7365.2,7365.2
7336.8,7336.8
7320.0,7320.0
7316.8,7316.8
7337.2,7337.2
7389.6,7389.6
7502.8,7502.8
7614.0,7614.0
7661.6,7661.6
7680.4,7680.4
7631.6,7631.6
7606.8,7606.8
7614.8,7614.8
7578.8,7578.8
7505.2,7505.2
7420.8,7420.8
7354.4,7354.4
7329.6,7329.6
7223.6,7223.6
7097.6,7097.6
6987.2,6987.2
6868.8,6868.8
6758.4,6758.4
6688.0,6688.0
6596.8,6596.8
6566.4,6566.4
6501.6,6501.6
6393.2,6393.2
6271.6,6271.6
6168.8,6168.8
6004.4,6004.4
5961.2,5961.2
5854.8,5854.8
5772.8,5772.8
5715.2,5715.2
5670.0,5670.0
5628.4,5628.4
5567.6,5567.6
5473.6,5473.6
5428.4,5428.4
5389.2,5389.2
5350.0,5350.0
5309.6,5309.6
5278.0,5278.0
5248.0,5248.0
5259.2,5259.2
5307.2,5307.2
5280.4,5280.4
5302.0,5302.0
5325.2,5325.2
5394.8,5394.8
5425.6,5425.6
5434.0,5434.0
5468.8,5468.8
5580.0,5580.0
5620.8,5620.8
5732.4,5732.4
5868.0,5868.0
6125.2,6125.2
6352.0,6352.0
6518.0,6518.0
6668.4,6668.4
6890.0,6890.0
7001.6,7001.6
7109.2,7109.2
7152.0,7152.0
7239.2,7239.2
7254.4,7254.4
7254.4,7254.4
7236.4,7236.4
7210.0,7210.0
7213.6,7213.6
7231.2,7231.2
7246.0,7246.0
7211.6,7211.6
7217.6,7217.6
7212.4,7212.4
7222.4,7222.4
7241.6,7241.6
7270.4,7270.4
7255.2,7255.2
7236.8,7236.8
7211.6,7211.6
7180.0,7180.0
7144.4,7144.4
7128.0,7128.0
7112.4,7112.4
7061.2,7061.2
7017.6,7017.6
6927.6,6927.6
6947.2,6947.2
6923.6,6923.6
6896.0,6896.0
6890.4,6890.4
6870.0,6870.0
6837.6,6837.6
6824.8,6824.8
6811.6,6811.6
6831.6,6831.6
6834.4,6834.4
6860.0,6860.0
6942.0,6942.0
7095.6,7095.6
7199.2,7199.2
7253.2,7253.2
7250.0,7250.0
7226.8,7226.8
7187.2,7187.2
7151.2,7151.2
7132.0,7132.0
7100.0,7100.0
7022.0,7022.0
6938.8,6938.8
6856.0,6856.0
6725.2,6725.2
6622.4,6622.4
6531.6,6531.6
6441.6,6441.6
6366.0,6366.0
6309.2,6309.2
6270.8,6270.8
6168.8,6168.8
6166.8,6166.8
6079.2,6079.2
5990.4,5990.4
5946.0,5946.0
5857.2,5857.2
5786.4,5786.4
5766.8,5766.8
5688.8,5688.8
5592.0,5592.0
5518.0,5518.0
5498.8,5498.8
5450.0,5450.0
5357.2,5357.2
5317.2,5317.2
5270.8,5270.8
5249.2,5249.2
5184.0,5184.0
5142.4,5142.4
5133.2,5133.2
5142.4,5142.4
5119.6,5119.6
5092.0,5092.0
5069.6,5069.6
5059.2,5059.2
5073.6,5073.6
5068.8,5068.8
5042.0,5042.0
5050.8,5050.8
5068.4,5068.4
5055.6,5055.6
5024.0,5024.0
5020.0,5020.0
5062.0,5062.0
5088.8,5088.8
5098.0,5098.0
5184.4,5184.4
5275.2,5275.2
5337.2,5337.2
5406.4,5406.4
5498.0,5498.0
5618.4,5618.4
5709.2,5709.2
5774.8,5774.8
5844.4,5844.4
5934.4,5934.4
6002.0,6002.0
6086.8,6086.8
6108.4,6108.4
6156.0,6156.0
6176.0,6176.0
6211.6,6211.6
6204.4,6204.4
6227.6,6227.6
6210.4,6210.4
6241.2,6241.2
6237.6,6237.6
6181.2,6181.2
6148.8,6148.8
6105.2,6105.2
6056.0,6056.0
6009.6,6009.6
5927.2,5927.2
5894.8,5894.8
5844.0,5844.0
5813.2,5813.2
5781.6,5781.6
5750.4,5750.4
5727.2,5727.2
5750.0,5750.0
5760.4,5760.4
5744.4,5744.4
5740.0,5740.0
5786.8,5786.8
5822.4,5822.4
5882.0,5882.0
5966.8,5966.8
6149.2,6149.2
6273.6,6273.6
6366.4,6366.4
6362.8,6362.8
6378.0,6378.0
6362.0,6362.0
6348.4,6348.4
6318.0,6318.0
6258.0,6258.0
6199.2,6199.2
6145.2,6145.2
6087.2,6087.2
5965.2,5965.2
5840.0,5840.0
5746.8,5746.8
5674.4,5674.4
5646.0,5646.0
5595.2,5595.2
5550.0,5550.0
5529.2,5529.2
5596.4,5596.4
5542.0,5542.0
5481.6,5481.6
5428.0,5428.0
5385.6,5385.6
5334.0,5334.0
5277.6,5277.6
5225.2,5225.2
5138.0,5138.0
5074.8,5074.8
5036.0,5036.0
5006.4,5006.4
4918.0,4918.0
4893.2,4893.2
4854.4,4854.4
4818.0,4818.0
4806.0,4806.0
4762.4,4762.4
4756.4,4756.4
4723.2,4723.2
4720.4,4720.4
4718.0,4718.0
4689.6,4689.6
4692.8,4692.8
4678.8,4678.8
4652.8,4652.8
4656.4,4656.4
4676.4,4676.4
4650.0,4650.0
4636.8,4636.8
4601.6,4601.6
4599.2,4599.2
4514.8,4514.8
4554.4,4554.4
4565.2,4565.2
4590.0,4590.0
4623.2,4623.2
4703.2,4703.2
4765.6,4765.6
4814.4,4814.4
4906.4,4906.4
5015.2,5015.2
5107.2,5107.2
5178.0,5178.0
5286.4,5286.4
5379.2,5379.2
5428.8,5428.8
5465.2,5465.2
5503.2,5503.2
5552.8,5552.8
5604.0,5604.0
5638.0,5638.0
5673.6,5673.6
5740.0,5740.0
5780.8,5780.8
5781.2,5781.2
5770.4,5770.4
5732.8,5732.8
5711.2,5711.2
5670.0,5670.0
5626.0,5626.0
5574.4,5574.4
5543.2,5543.2
5483.6,5483.6
5445.2,5445.2
5416.0,5416.0
5402.0,5402.0
5368.4,5368.4
5381.2,5381.2
5366.4,5366.4
5380.0,5380.0
5380.8,5380.8
5432.8,5432.8
5448.0,5448.0
5530.8,5530.8
5611.2,5611.2
5752.8,5752.8
5938.4,5938.4
6024.8,6024.8
6082.0,6082.0
6150.0,6150.0
6128.4,6128.4
6155.2,6155.2
6127.2,6127.2
6094.8,6094.8
6033.2,6033.2
6005.2,6005.2
5959.2,5959.2
5877.2,5877.2
5805.2,5805.2
5742.4,5742.4
5689.2,5689.2
5630.8,5630.8
5634.4,5634.4
5626.4,5626.4
5646.8,5646.8
5731.6,5731.6
5714.4,5714.4
5660.8,5660.8
5605.2,5605.2
5542.4,5542.4
5496.4,5496.4
5455.6,5455.6
5391.6,5391.6
5366.4,5366.4
5322.4,5322.4
5292.4,5292.4
5230.8,5230.8
5173.2,5173.2
5142.4,5142.4
5142.4,5142.4
5128.8,5128.8
5083.6,5083.6
5082.0,5082.0
5075.6,5075.6
5090.0,5090.0
5075.6,5075.6
5110.0,5110.0
5136.0,5136.0
5137.6,5137.6
5203.6,5203.6
5251.2,5251.2
5312.8,5312.8
5356.4,5356.4
5510.0,5510.0
5618.4,5618.4
5721.2,5721.2
5878.4,5878.4
6172.4,6172.4
6429.2,6429.2
6638.4,6638.4
6803.2,6803.2
7032.4,7032.4
7128.0,7128.0
7244.8,7244.8
7323.2,7323.2
7344.8,7344.8
7357.2,7357.2
7375.6,7375.6
7394.8,7394.8
7351.2,7351.2
7357.6,7357.6
7393.2,7393.2
7382.0,7382.0
7358.0,7358.0
7386.4,7386.4
7416.0,7416.0
7427.2,7427.2
7431.2,7431.2
7447.6,7447.6
7463.2,7463.2
7458.4,7458.4
7412.8,7412.8
7360.8,7360.8
7377.2,7377.2
7366.4,7366.4
7394.8,7394.8
7348.0,7348.0
7321.6,7321.6
7253.2,7253.2
7253.6,7253.6
7221.6,7221.6
7207.6,7207.6
7194.4,7194.4
7200.4,7200.4
7176.8,7176.8
7146.4,7146.4
7113.6,7113.6
7121.6,7121.6
7126.8,7126.8
7168.0,7168.0
7241.6,7241.6
7369.2,7369.2
7516.8,7516.8
7604.8,7604.8
7634.8,7634.8
7599.6,7599.6
7558.8,7558.8
7543.6,7543.6
7535.2,7535.2
7490.8,7490.8
7415.2,7415.2
7362.4,7362.4
7293.6,7293.6
7182.8,7182.8
7079.2,7079.2
6970.4,6970.4
6880.8,6880.8
6814.8,6814.8
6767.2,6767.2
6642.8,6642.8
6565.2,6565.2
6563.6,6563.6
6520.4,6520.4
6420.4,6420.4
6320.0,6320.0
6184.8,6184.8
6098.0,6098.0
6009.2,6009.2
5941.2,5941.2
5821.6,5821.6
5790.4,5790.4
5793.2,5793.2
5750.0,5750.0
5672.8,5672.8
5643.6,5643.6
5631.2,5631.2
5591.2,5591.2
5543.2,5543.2
5534.8,5534.8
5523.6,5523.6
5518.0,5518.0
5531.6,5531.6
5498.8,5498.8
5510.4,5510.4
5513.2,5513.2
5567.6,5567.6
5608.4,5608.4
5637.2,5637.2
5702.0,5702.0
5829.2,5829.2
5891.2,5891.2
5964.8,5964.8
6104.0,6104.0
6388.0,6388.0
6594.4,6594.4
6775.6,6775.6
6954.0,6954.0
7173.6,7173.6
7279.2,7279.2
7390.8,7390.8
7456.8,7456.8
7512.4,7512.4
7547.6,7547.6
7570.0,7570.0
7575.2,7575.2
7534.4,7534.4
7561.6,7561.6
7604.0,7604.0
7620.4,7620.4
7607.2,7607.2
7606.4,7606.4
7617.6,7617.6
7628.8,7628.8
7634.8,7634.8
7651.2,7651.2
7652.8,7652.8
7676.4,7676.4
7610.8,7610.8
7596.4,7596.4
7588.0,7588.0
7606.4,7606.4
7591.2,7591.2
7567.6,7567.6
7535.2,7535.2
7490.0,7490.0
7509.6,7509.6
7480.4,7480.4
7489.2,7489.2
7461.2,7461.2
7464.8,7464.8
7438.4,7438.4
7407.2,7407.2
7374.0,7374.0
7377.6,7377.6
7374.4,7374.4
7404.4,7404.4
7465.6,7465.6
7585.2,7585.2
7664.4,7664.4
7717.2,7717.2
7755.6,7755.6
7692.8,7692.8
7680.8,7680.8
7658.4,7658.4
7634.0,7634.0
7608.8,7608.8
7545.2,7545.2
7467.2,7467.2
7413.6,7413.6
7277.6,7277.6
7156.0,7156.0
7051.2,7051.2
6960.4,6960.4
6889.6,6889.6
6806.4,6806.4
6716.0,6716.0
6592.0,6592.0
6594.4,6594.4
6545.2,6545.2
6444.0,6444.0
6343.6,6343.6
6226.4,6226.4
6138.8,6138.8
6070.8,6070.8
6014.8,6014.8
5963.6,5963.6
5883.2,5883.2
5865.6,5865.6
5780.8,5780.8
5702.0,5702.0
5685.6,5685.6
5666.4,5666.4
5630.8,5630.8
5599.2,5599.2
5585.2,5585.2
5590.8,5590.8
5596.8,5596.8
5593.6,5593.6
5585.6,5585.6
5605.6,5605.6
5602.4,5602.4
5628.4,5628.4
5643.6,5643.6
5696.4,5696.4
5738.4,5738.4
5850.0,5850.0
5926.4,5926.4
6008.4,6008.4
6114.8,6114.8
6351.6,6351.6
6572.4,6572.4
6766.4,6766.4
6972.8,6972.8
7167.6,7167.6
7292.0,7292.0
7392.0,7392.0
7459.6,7459.6
7474.8,7474.8
7494.8,7494.8
7530.4,7530.4
7563.2,7563.2
7512.8,7512.8
7526.4,7526.4
7563.2,7563.2
7571.2,7571.2
7558.8,7558.8
7566.8,7566.8
7585.2,7585.2
7588.0,7588.0
7586.0,7586.0
7598.4,7598.4
7599.2,7599.2
7600.0,7600.0
7569.2,7569.2
7545.6,7545.6
7532.4,7532.4
7538.4,7538.4
7554.4,7554.4
7527.2,7527.2
7477.2,7477.2
7433.2,7433.2
7434.4,7434.4
7425.2,7425.2
7397.6,7397.6
7378.8,7378.8
7378.8,7378.8
7342.4,7342.4
7314.0,7314.0
7295.6,7295.6
7312.0,7312.0
7286.4,7286.4
7316.0,7316.0
7380.0,7380.0
7485.6,7485.6
7590.8,7590.8
7636.0,7636.0
7659.6,7659.6
7640.0,7640.0
7610.8,7610.8
7586.8,7586.8
7574.4,7574.4
7525.2,7525.2
7444.8,7444.8
7408.8,7408.8
7351.2,7351.2
7218.4,7218.4
7091.2,7091.2
6994.4,6994.4
6901.2,6901.2
6833.6,6833.6
6761.2,6761.2
6671.2,6671.2
6600.4,6600.4
6611.2,6611.2
6550.8,6550.8
6439.6,6439.6
6351.6,6351.6
6205.6,6205.6
6141.2,6141.2
6048.0,6048.0
5977.2,5977.2
5938.0,5938.0
5886.8,5886.8
5852.4,5852.4
5805.2,5805.2
5727.6,5727.6
5666.0,5666.0
5670.8,5670.8
5612.0,5612.0
5538.8,5538.8
5501.2,5501.2
5502.4,5502.4
5467.2,5467.2
5499.2,5499.2
5491.2,5491.2
5505.2,5505.2
5493.2,5493.2
5504.4,5504.4
5542.4,5542.4
5584.0,5584.0
5616.8,5616.8
5714.0,5714.0
5786.0,5786.0
5898.4,5898.4
6011.6,6011.6
6242.4,6242.4
6398.8,6398.8
6606.0,6606.0
6789.2,6789.2
6968.8,6968.8
7092.0,7092.0
7212.0,7212.0
7289.6,7289.6
7362.0,7362.0
7380.4,7380.4
7405.2,7405.2
7418.4,7418.4
7390.4,7390.4
7435.6,7435.6
7454.4,7454.4
7489.6,7489.6
7488.4,7488.4
7508.4,7508.4
7542.8,7542.8
7554.8,7554.8
7563.2,7563.2
7567.2,7567.2
7586.4,7586.4
7551.6,7551.6
7534.4,7534.4
7514.4,7514.4
7517.6,7517.6
7504.8,7504.8
7535.2,7535.2
7506.8,7506.8
7478.0,7478.0
7412.0,7412.0
7414.0,7414.0
7391.6,7391.6
7405.2,7405.2
7385.6,7385.6
7427.2,7427.2
7388.4,7388.4
7378.0,7378.0
7355.2,7355.2
7333.6,7333.6
7325.6,7325.6
7350.4,7350.4
7388.0,7388.0
7456.8,7456.8
7560.4,7560.4
7632.0,7632.0
7631.6,7631.6
7578.8,7578.8
7552.8,7552.8
7512.4,7512.4
7482.8,7482.8
7466.4,7466.4
7384.8,7384.8
7336.8,7336.8
7264.4,7264.4
7139.6,7139.6
7017.6,7017.6
6903.2,6903.2
6825.2,6825.2
6751.2,6751.2
6683.2,6683.2
6602.4,6602.4
6518.0,6518.0
6508.0,6508.0
6436.8,6436.8
6323.6,6323.6
6239.2,6239.2
6128.4,6128.4
6035.2,6035.2
5987.2,5987.2
5906.0,5906.0
5847.6,5847.6
5801.2,5801.2
5786.8,5786.8
5722.8,5722.8
5668.4,5668.4
5630.8,5630.8
5607.6,5607.6
5545.6,5545.6
5535.6,5535.6
5541.2,5541.2
5520.0,5520.0
5512.4,5512.4
5506.0,5506.0
5495.6,5495.6
5503.6,5503.6
5524.8,5524.8
5556.0,5556.0
5600.0,5600.0
5638.8,5638.8
5681.6,5681.6
5791.2,5791.2
5846.4,5846.4
5956.0,5956.0
6092.8,6092.8
6285.6,6285.6
6515.6,6515.6
6691.2,6691.2
6866.8,6866.8
7051.2,7051.2
7175.2,7175.2
7276.0,7276.0
7346.8,7346.8
7409.6,7409.6
7442.0,7442.0
7454.0,7454.0
7470.0,7470.0
7466.0,7466.0
7496.0,7496.0
7530.0,7530.0
7520.0,7520.0
7513.2,7513.2
7526.8,7526.8
7563.6,7563.6
7557.6,7557.6
7559.6,7559.6
7570.8,7570.8
7560.4,7560.4
7534.4,7534.4
7517.2,7517.2
7484.8,7484.8
7466.0,7466.0
7446.8,7446.8
7415.6,7415.6
7361.6,7361.6
7324.8,7324.8
7246.0,7246.0
7239.6,7239.6
7242.8,7242.8
7226.4,7226.4
7193.2,7193.2
7171.2,7171.2
7150.4,7150.4
7132.8,7132.8
7107.6,7107.6
7114.8,7114.8
7122.0,7122.0
7168.0,7168.0
7219.6,7219.6
7327.2,7327.2
7430.8,7430.8
7478.4,7478.4
7505.6,7505.6
7485.2,7485.2
7445.6,7445.6
7436.0,7436.0
7415.2,7415.2
7410.4,7410.4
7304.4,7304.4
7244.0,7244.0
7177.6,7177.6
7020.4,7020.4
6932.4,6932.4
6843.6,6843.6
6768.0,6768.0
6709.6,6709.6
6646.4,6646.4
6569.2,6569.2
6504.0,6504.0
6526.8,6526.8
6472.0,6472.0
6366.0,6366.0
6303.2,6303.2
6164.8,6164.8
6107.2,6107.2
6036.8,6036.8
5970.4,5970.4
5898.8,5898.8
5820.8,5820.8
5782.8,5782.8
5688.8,5688.8
5600.0,5600.0
5538.0,5538.0
5530.4,5530.4
5486.0,5486.0
5422.8,5422.8
5401.6,5401.6
5361.2,5361.2
5347.2,5347.2
5336.8,5336.8
5297.6,5297.6
5286.4,5286.4
5258.4,5258.4
5275.6,5275.6
5248.0,5248.0
5265.6,5265.6
5262.8,5262.8
5292.4,5292.4
5254.4,5254.4
5198.0,5198.0
5204.0,5204.0
5247.6,5247.6
5270.0,5270.0
5332.4,5332.4
5394.8,5394.8
5524.4,5524.4
5589.6,5589.6
5633.2,5633.2
5708.4,5708.4
5907.6,5907.6
5945.6,5945.6
6012.0,6012.0
6076.4,6076.4
6190.8,6190.8
6244.8,6244.8
6326.8,6326.8
6400.8,6400.8
6432.0,6432.0
6478.0,6478.0
6494.0,6494.0
6519.6,6519.6
6524.8,6524.8
6533.6,6533.6
6574.4,6574.4
6556.0,6556.0
6528.8,6528.8
6514.8,6514.8
6494.0,6494.0
6423.2,6423.2
6368.4,6368.4
6296.4,6296.4
6276.0,6276.0
6212.0,6212.0
6178.4,6178.4
6146.0,6146.0
6142.0,6142.0
6124.0,6124.0
6096.8,6096.8
6096.8,6096.8
6078.8,6078.8
6060.4,6060.4
6034.8,6034.8
6085.6,6085.6
6112.8,6112.8
6167.6,6167.6
6288.4,6288.4
6388.4,6388.4
6470.4,6470.4
6492.8,6492.8
6522.4,6522.4
6485.6,6485.6
6466.8,6466.8
6434.8,6434.8
6373.2,6373.2
6300.4,6300.4
6228.0,6228.0
6149.6,6149.6
6033.2,6033.2
5927.6,5927.6
5833.6,5833.6
5783.2,5783.2
5733.6,5733.6
5713.6,5713.6
5700.0,5700.0
5683.2,5683.2
5721.2,5721.2
5650.8,5650.8
5594.0,5594.0
5526.8,5526.8
5413.2,5413.2
5332.0,5332.0
5287.2,5287.2
5234.8,5234.8
5118.0,5118.0
5036.8,5036.8
5012.8,5012.8
4955.6,4955.6
4892.0,4892.0
4842.4,4842.4
4809.2,4809.2
4779.2,4779.2
4719.6,4719.6
4676.8,4676.8
4680.4,4680.4
4660.4,4660.4
4661.6,4661.6
4651.2,4651.2
4638.4,4638.4
4650.0,4650.0
4651.6,4651.6
4642.8,4642.8
4661.2,4661.2
4637.6,4637.6
4636.8,4636.8
4619.6,4619.6
4601.6,4601.6
4568.8,4568.8
4519.2,4519.2
4510.4,4510.4
4518.0,4518.0
4553.2,4553.2
4647.2,4647.2
4710.4,4710.4
4774.4,4774.4
4868.0,4868.0
4918.8,4918.8
4982.8,4982.8
5040.4,5040.4
5126.0,5126.0
5266.0,5266.0
5327.6,5327.6
5426.0,5426.0
5464.4,5464.4
5572.4,5572.4
5592.0,5592.0
5661.2,5661.2
5700.0,5700.0
5827.2,5827.2
5877.6,5877.6
5930.8,5930.8
5922.8,5922.8
5925.6,5925.6
5894.4,5894.4
5856.4,5856.4
5799.6,5799.6
5722.8,5722.8
5654.4,5654.4
5589.6,5589.6
5533.2,5533.2
5507.6,5507.6
5479.6,5479.6
5481.6,5481.6
5442.8,5442.8
5436.4,5436.4
5420.0,5420.0
5396.8,5396.8
5368.0,5368.0
5403.2,5403.2
5459.2,5459.2
5487.6,5487.6
5569.6,5569.6
5732.4,5732.4
5842.4,5842.4
5952.0,5952.0
6002.4,6002.4
6054.0,6054.0
6048.8,6048.8
6052.4,6052.4
6029.6,6029.6
6040.0,6040.0
5972.0,5972.0
5941.6,5941.6
5874.4,5874.4
5858.4,5858.4
5786.8,5786.8
5682.4,5682.4
5610.4,5610.4
5605.2,5605.2
5595.2,5595.2
5575.2,5575.2
5570.0,5570.0
5676.0,5676.0
5644.4,5644.4
5582.0,5582.0
5526.4,5526.4
5441.2,5441.2
5348.8,5348.8
5255.2,5255.2
5202.4,5202.4
5170.8,5170.8
5107.6,5107.6
5037.6,5037.6
5017.2,5017.2
4972.0,4972.0
4910.8,4910.8
4895.2,4895.2
4877.2,4877.2
4878.8,4878.8
4862.8,4862.8
4862.0,4862.0
4872.4,4872.4
4901.6,4901.6
4894.0,4894.0
4923.6,4923.6
4946.8,4946.8
5012.4,5012.4
5060.8,5060.8
5135.6,5135.6
5172.8,5172.8
5297.2,5297.2
5372.8,5372.8
5490.0,5490.0
5678.8,5678.8
5972.4,5972.4
6226.4,6226.4
6472.4,6472.4
6698.8,6698.8
6882.0,6882.0
7014.8,7014.8
7100.4,7100.4
7180.8,7180.8
7256.8,7256.8
7285.6,7285.6
7303.2,7303.2
7332.0,7332.0
7320.0,7320.0
7367.2,7367.2
7411.6,7411.6
7466.0,7466.0
7428.0,7428.0
7457.2,7457.2
7474.8,7474.8
7513.2,7513.2
7500.8,7500.8
7534.0,7534.0
7552.4,7552.4
7556.8,7556.8
7524.4,7524.4
7512.4,7512.4
7540.8,7540.8
7547.6,7547.6
7533.2,7533.2
7520.8,7520.8
7512.0,7512.0
7451.2,7451.2
7416.0,7416.0
7447.6,7447.6
7422.0,7422.0
7424.8,7424.8
7406.8,7406.8
7380.4,7380.4
7356.4,7356.4
7338.0,7338.0
7324.4,7324.4
7314.0,7314.0
7320.0,7320.0
7352.8,7352.8
7430.8,7430.8
7509.2,7509.2
7580.4,7580.4
7610.8,7610.8
7560.4,7560.4
7522.4,7522.4
7508.0,7508.0
7484.8,7484.8
7413.2,7413.2
7297.6,7297.6
7248.0,7248.0
7211.6,7211.6
7078.4,7078.4
6959.2,6959.2
6838.0,6838.0
6766.4,6766.4
6672.4,6672.4
6610.8,6610.8
6534.0,6534.0
6458.0,6458.0
6450.0,6450.0
6371.6,6371.6
6263.2,6263.2
6171.2,6171.2
6019.2,6019.2
5939.2,5939.2
5877.2,5877.2
5772.0,5772.0
5686.4,5686.4
5590.4,5590.4
5549.6,5549.6
5491.2,5491.2
5422.0,5422.0
5421.6,5421.6
5398.4,5398.4
5366.4,5366.4
5315.6,5315.6
5300.4,5300.4
5313.6,5313.6
5337.6,5337.6
5373.2,5373.2
5354.4,5354.4
5354.8,5354.8
5376.0,5376.0
5404.0,5404.0
5452.8,5452.8
5502.0,5502.0
5566.4,5566.4
5723.2,5723.2
5761.6,5761.6
5877.6,5877.6
6022.8,6022.8
6302.8,6302.8
6529.2,6529.2
6689.2,6689.2
6828.8,6828.8
7023.2,7023.2
7144.4,7144.4
7222.4,7222.4
7256.0,7256.0
7358.0,7358.0
7366.8,7366.8
7350.4,7350.4
7363.2,7363.2
7364.8,7364.8
7387.2,7387.2
7397.2,7397.2
7400.0,7400.0
7356.8,7356.8
7388.0,7388.0
7415.2,7415.2
7412.4,7412.4
7447.6,7447.6
7455.2,7455.2
7460.8,7460.8
7425.2,7425.2
7386.8,7386.8
7361.6,7361.6
7378.0,7378.0
7351.6,7351.6
7346.4,7346.4
7344.0,7344.0
7313.2,7313.2
7242.4,7242.4
7224.8,7224.8
7207.2,7207.2
7190.0,7190.0
7157.2,7157.2
7197.6,7197.6
7141.6,7141.6
7087.2,7087.2
7048.0,7048.0
7019.2,7019.2
6990.4,6990.4
6999.2,6999.2
7060.8,7060.8
7167.2,7167.2
7264.8,7264.8
7385.6,7385.6
7456.8,7456.8
7460.8,7460.8
7447.6,7447.6
7426.0,7426.0
7429.2,7429.2
7371.6,7371.6
7298.8,7298.8
7238.8,7238.8
7188.8,7188.8
7094.4,7094.4
6969.6,6969.6
6888.0,6888.0
6798.8,6798.8
6675.2,6675.2
6624.4,6624.4
6517.2,6517.2
6455.2,6455.2
6454.8,6454.8
6387.6,6387.6
6249.6,6249.6
6176.0,6176.0
6058.0,6058.0
5951.2,5951.2
5862.0,5862.0
5808.0,5808.0
5759.6,5759.6
5694.4,5694.4
5647.6,5647.6
5594.8,5594.8
5582.0,5582.0
5527.2,5527.2
5504.8,5504.8
5466.8,5466.8
