name,technology,max_power,bidding_EOM,bidding_nodal,bidding_DAM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_725,hydro,61.6107234,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,61.6107234,0,1,0,9,operator_725,Market
Unit_726,biomass,28.10189366,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,28.10189366,0,1,0,152,operator_726,Market
Unit_727,hydro,2.48599281,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.48599281,0,1,0,152,operator_727,Market
Unit_728,biomass,28.78098501,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,28.78098501,0,1,0,106,operator_728,Market
Unit_729,biomass,37.40347708,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,37.40347708,0,1,0,176,operator_729,Market
Unit_730,hydro,308.2164775,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,308.2164775,0,1,0,176,operator_730,Market
Unit_731,biomass,7.878329663,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,7.878329663,0,1,0,65,operator_731,Market
Unit_732,hydro,38.05794071,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,38.05794071,0,1,0,65,operator_732,Market
Unit_733,biomass,20.54017785,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,20.54017785,0,1,0,120,operator_733,Market
Unit_734,hydro,14.88938303,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,14.88938303,0,1,0,120,operator_734,Market
Unit_735,biomass,8.560949444,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.560949444,0,1,0,8,operator_735,Market
Unit_736,biomass,16.15736162,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,16.15736162,0,1,0,8,operator_736,Market
Unit_737,hydro,3.231565176,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.231565176,0,1,0,8,operator_737,Market
Unit_738,biomass,18.01922625,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,18.01922625,0,1,0,61,operator_738,Market
Unit_739,hydro,3.333306713,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.333306713,0,1,0,61,operator_739,Market
Unit_740,biomass,14.44942277,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,14.44942277,0,1,0,88,operator_740,Market
Unit_741,biomass,9.278872279,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,9.278872279,0,1,0,4,operator_741,Market
Unit_742,hydro,10.22196934,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,10.22196934,0,1,0,4,operator_742,Market
Unit_743,biomass,31.04101147,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,31.04101147,0,1,0,89,operator_743,Market
Unit_744,hydro,3.054182589,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.054182589,0,1,0,89,operator_744,Market
Unit_745,biomass,13.12324161,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,13.12324161,0,1,0,147,operator_745,Market
Unit_746,hydro,163.7164213,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,163.7164213,0,1,0,147,operator_746,Market
Unit_747,biomass,27.06252166,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,27.06252166,0,1,0,14,operator_747,Market
Unit_748,hydro,7.1432526,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,7.1432526,0,1,0,14,operator_748,Market
Unit_749,biomass,7.741789753,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,7.741789753,0,1,0,14,operator_749,Market
Unit_750,hydro,1.452227524,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.452227524,0,1,0,14,operator_750,Market
Unit_751,biomass,17.01187463,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,17.01187463,0,1,0,102,operator_751,Market
Unit_752,hydro,2.104333426,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.104333426,0,1,0,102,operator_752,Market
Unit_753,biomass,107.4770213,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,107.4770213,0,1,0,139,operator_753,Market
Unit_754,biomass,3.443465689,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.443465689,0,1,0,75,operator_754,Market
Unit_755,hydro,1.819781102,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.819781102,0,1,0,75,operator_755,Market
Unit_756,biomass,44.61670933,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,44.61670933,0,1,0,48,operator_756,Market
Unit_757,biomass,28.76489912,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,28.76489912,0,1,0,155,operator_757,Market
Unit_758,hydro,5.597469486,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.597469486,0,1,0,155,operator_758,Market
Unit_759,biomass,6.687458407,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,6.687458407,0,1,0,35,operator_759,Market
Unit_760,biomass,1.046277717,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.046277717,0,1,0,8,operator_760,Market
Unit_761,biomass,39.59507102,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,39.59507102,0,1,0,47,operator_761,Market
Unit_762,hydro,114.4264099,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,114.4264099,0,1,0,47,operator_762,Market
Unit_763,biomass,46.02359493,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,46.02359493,0,1,0,197,operator_763,Market
Unit_764,hydro,43.5156687,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,43.5156687,0,1,0,197,operator_764,Market
Unit_765,biomass,37.67440989,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,37.67440989,0,1,0,183,operator_765,Market
Unit_766,hydro,2.380294509,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.380294509,0,1,0,183,operator_766,Market
Unit_767,biomass,21.78796335,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,21.78796335,0,1,0,100,operator_767,Market
Unit_768,hydro,12.78231951,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.78231951,0,1,0,100,operator_768,Market
Unit_769,biomass,164.6962241,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,164.6962241,0,1,0,107,operator_769,Market
Unit_770,solar pv,1355.965986,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1355.965986,0,1,0,78,operator_770,Market
Unit_771,wind_onshore,784.0639194,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,784.0639194,0,1,0,78,operator_771,Market
Unit_772,solar pv,1697.691622,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1697.691622,0,1,0,63,operator_772,Market
Unit_773,wind_onshore,862.8069754,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,862.8069754,0,1,0,63,operator_773,Market
Unit_774,solar pv,1259.725879,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1259.725879,0,1,0,63,operator_774,Market
Unit_775,wind_onshore,760.7281518,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,760.7281518,0,1,0,63,operator_775,Market
Unit_776,solar pv,4229.885096,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4229.885096,0,1,0,86,operator_776,Market
Unit_777,wind_onshore,2337.879311,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2337.879311,0,1,0,86,operator_777,Market
Unit_778,solar pv,1982.398409,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1982.398409,0,1,0,58,operator_778,Market
Unit_779,wind_onshore,908.7074108,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,908.7074108,0,1,0,58,operator_779,Market
Unit_780,solar pv,4152.475882,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4152.475882,0,1,0,15,operator_780,Market
Unit_781,wind_onshore,2071.279091,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2071.279091,0,1,0,15,operator_781,Market
Unit_782,solar pv,813.8937418,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,813.8937418,0,1,0,111,operator_782,Market
Unit_783,wind_onshore,330.4036922,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,330.4036922,0,1,0,111,operator_783,Market
Unit_784,solar pv,582.2949362,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,582.2949362,0,1,0,165,operator_784,Market
Unit_785,solar pv,1976.378472,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1976.378472,0,1,0,74,operator_785,Market
Unit_786,wind_onshore,937.5826288,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,937.5826288,0,1,0,74,operator_786,Market
Unit_787,solar pv,3120.07921,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3120.07921,0,1,0,104,operator_787,Market
Unit_788,wind_onshore,3584.616135,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3584.616135,0,1,0,104,operator_788,Market
Unit_789,solar pv,1325.961107,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1325.961107,0,1,0,111,operator_789,Market
Unit_790,wind_onshore,226.8240548,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,226.8240548,0,1,0,111,operator_790,Market
Unit_791,solar pv,1600.440242,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1600.440242,0,1,0,23,operator_791,Market
Unit_792,wind_onshore,405.7503963,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,405.7503963,0,1,0,23,operator_792,Market
Unit_793,solar pv,1545.640278,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1545.640278,0,1,0,71,operator_793,Market
Unit_794,wind_onshore,1304.083319,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1304.083319,0,1,0,71,operator_794,Market
Unit_795,solar pv,1945.554076,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1945.554076,0,1,0,23,operator_795,Market
Unit_796,wind_onshore,914.3154054,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,914.3154054,0,1,0,23,operator_796,Market
Unit_797,solar pv,2638.836941,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2638.836941,0,1,0,96,operator_797,Market
Unit_798,wind_onshore,1830.687181,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1830.687181,0,1,0,96,operator_798,Market
Unit_799,solar pv,1131.332516,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1131.332516,0,1,0,23,operator_799,Market
Unit_800,wind_onshore,274.0999901,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,274.0999901,0,1,0,23,operator_800,Market
Unit_801,solar pv,1246.843035,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1246.843035,0,1,0,63,operator_801,Market
Unit_802,wind_onshore,1217.953592,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1217.953592,0,1,0,63,operator_802,Market
Unit_803,solar pv,1762.480118,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1762.480118,0,1,0,39,operator_803,Market
Unit_804,wind_onshore,793.7939106,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,793.7939106,0,1,0,39,operator_804,Market
Unit_805,solar pv,705.0607774,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,705.0607774,0,1,0,164,operator_805,Market
Unit_806,wind_onshore,435.3128681,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,435.3128681,0,1,0,164,operator_806,Market
Unit_807,solar pv,1633.08012,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1633.08012,0,1,0,128,operator_807,Market
Unit_808,wind_onshore,724.5482989,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,724.5482989,0,1,0,128,operator_808,Market
Unit_809,solar pv,5110.187968,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5110.187968,0,1,0,108,operator_809,Market
Unit_810,wind_onshore,2102.023852,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2102.023852,0,1,0,108,operator_810,Market
Unit_811,solar pv,1897.192608,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1897.192608,0,1,0,53,operator_811,Market
Unit_812,wind_onshore,922.3596021,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,922.3596021,0,1,0,53,operator_812,Market
Unit_813,solar pv,4417.983467,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4417.983467,0,1,0,27,operator_813,Market
Unit_814,wind_onshore,2662.242133,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2662.242133,0,1,0,27,operator_814,Market
Unit_815,solar pv,4176.041544,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4176.041544,0,1,0,133,operator_815,Market
Unit_816,wind_onshore,3883.762598,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3883.762598,0,1,0,133,operator_816,Market
Unit_817,solar pv,4424.236073,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4424.236073,0,1,0,184,operator_817,Market
Unit_818,wind_onshore,5357.898493,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5357.898493,0,1,0,184,operator_818,Market
Unit_819,solar pv,1971.36765,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1971.36765,0,1,0,137,operator_819,Market
Unit_820,wind_onshore,1896.342082,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1896.342082,0,1,0,137,operator_820,Market
Unit_821,solar pv,3139.551302,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3139.551302,0,1,0,5,operator_821,Market
Unit_822,wind_onshore,4256.237754,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4256.237754,0,1,0,5,operator_822,Market
Unit_823,solar pv,2993.500969,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2993.500969,0,1,0,115,operator_823,Market
Unit_824,wind_onshore,1532.353914,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1532.353914,0,1,0,115,operator_824,Market
Unit_825,solar pv,2234.513838,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2234.513838,0,1,0,58,operator_825,Market
Unit_826,wind_onshore,1104.837508,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1104.837508,0,1,0,58,operator_826,Market
Unit_827,solar pv,126.5597171,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,126.5597171,0,1,0,153,operator_827,Market
Unit_828,wind_onshore,135.6911997,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,135.6911997,0,1,0,153,operator_828,Market
Unit_829,solar pv,3067.014479,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3067.014479,0,1,0,153,operator_829,Market
Unit_830,wind_onshore,1478.161831,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1478.161831,0,1,0,153,operator_830,Market
Unit_831,solar pv,2728.4586,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2728.4586,0,1,0,138,operator_831,Market
Unit_832,wind_onshore,1337.280059,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1337.280059,0,1,0,138,operator_832,Market
Unit_833,solar pv,1243.792463,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1243.792463,0,1,0,69,operator_833,Market
Unit_834,wind_onshore,223.2225127,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,223.2225127,0,1,0,69,operator_834,Market
Unit_835,solar pv,81.21752328,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,81.21752328,0,1,0,170,operator_835,Market
Unit_836,solar pv,1034.000117,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1034.000117,0,1,0,21,operator_836,Market
Unit_837,wind_onshore,61.65236005,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,61.65236005,0,1,0,21,operator_837,Market
Unit_838,solar pv,1351.470596,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1351.470596,0,1,0,6,operator_838,Market
Unit_839,wind_onshore,962.8188,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,962.8188,0,1,0,6,operator_839,Market
Unit_840,solar pv,987.353895,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,987.353895,0,1,0,171,operator_840,Market
Unit_841,wind_onshore,431.8999356,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,431.8999356,0,1,0,171,operator_841,Market
Unit_842,solar pv,2621.424725,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2621.424725,0,1,0,167,operator_842,Market
Unit_843,wind_onshore,316.8394313,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,316.8394313,0,1,0,167,operator_843,Market
Unit_844,solar pv,1802.903405,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1802.903405,0,1,0,162,operator_844,Market
Unit_845,wind_onshore,1503.726593,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1503.726593,0,1,0,162,operator_845,Market
Unit_846,solar pv,136.1008034,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,136.1008034,0,1,0,167,operator_846,Market
Unit_847,solar pv,669.2849947,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,669.2849947,0,1,0,192,operator_847,Market
Unit_848,solar pv,457.2253666,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,457.2253666,0,1,0,150,operator_848,Market
Unit_849,solar pv,1806.356766,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1806.356766,0,1,0,54,operator_849,Market
Unit_850,wind_onshore,149.9012463,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,149.9012463,0,1,0,54,operator_850,Market
Unit_851,solar pv,3846.484351,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3846.484351,0,1,0,117,operator_851,Market
Unit_852,wind_onshore,2125.051523,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2125.051523,0,1,0,117,operator_852,Market
Unit_853,solar pv,4512.813374,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4512.813374,0,1,0,119,operator_853,Market
Unit_854,wind_onshore,1509.335198,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1509.335198,0,1,0,119,operator_854,Market
Unit_855,solar pv,3536.455499,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3536.455499,0,1,0,83,operator_855,Market
Unit_856,wind_onshore,1476.912387,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1476.912387,0,1,0,83,operator_856,Market
Unit_857,solar pv,1670.99484,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1670.99484,0,1,0,126,operator_857,Market
Unit_858,wind_onshore,844.7706428,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,844.7706428,0,1,0,126,operator_858,Market
Unit_859,solar pv,1539.28363,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1539.28363,0,1,0,181,operator_859,Market
Unit_860,wind_onshore,859.8384761,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,859.8384761,0,1,0,181,operator_860,Market
Unit_861,solar pv,1000.804415,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1000.804415,0,1,0,45,operator_861,Market
Unit_862,wind_onshore,735.518857,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,735.518857,0,1,0,45,operator_862,Market
Unit_863,solar pv,3214.848453,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3214.848453,0,1,0,61,operator_863,Market
Unit_864,wind_onshore,1387.067013,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1387.067013,0,1,0,61,operator_864,Market
Unit_865,solar pv,328.00515,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,328.00515,0,1,0,10,operator_865,Market
Unit_866,solar pv,1503.131552,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1503.131552,0,1,0,10,operator_866,Market
Unit_867,wind_onshore,1159.256792,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1159.256792,0,1,0,10,operator_867,Market
Unit_868,solar pv,3278.752058,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3278.752058,0,1,0,110,operator_868,Market
Unit_869,wind_onshore,2074.674023,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2074.674023,0,1,0,110,operator_869,Market
Unit_870,solar pv,2082.157384,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2082.157384,0,1,0,116,operator_870,Market
Unit_871,wind_onshore,1225.112805,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1225.112805,0,1,0,116,operator_871,Market
Unit_872,solar pv,3254.807302,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3254.807302,0,1,0,198,operator_872,Market
Unit_873,wind_onshore,2629.517669,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2629.517669,0,1,0,198,operator_873,Market
Unit_874,solar pv,1241.014989,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1241.014989,0,1,0,59,operator_874,Market
Unit_875,wind_onshore,652.8959378,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,652.8959378,0,1,0,59,operator_875,Market
Unit_876,solar pv,1950.292323,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1950.292323,0,1,0,122,operator_876,Market
Unit_877,wind_onshore,83.43452895,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,83.43452895,0,1,0,122,operator_877,Market
Unit_878,solar pv,1343.615246,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1343.615246,0,1,0,179,operator_878,Market
Unit_879,wind_onshore,916.8710546,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,916.8710546,0,1,0,179,operator_879,Market
Unit_880,solar pv,3043.996173,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3043.996173,0,1,0,194,operator_880,Market
Unit_881,wind_onshore,3653.479883,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3653.479883,0,1,0,194,operator_881,Market
Unit_882,solar pv,761.7669756,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,761.7669756,0,1,0,29,operator_882,Market
Unit_883,solar pv,655.5024028,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,655.5024028,0,1,0,157,operator_883,Market
Unit_884,solar pv,2102.319721,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2102.319721,0,1,0,174,operator_884,Market
Unit_885,wind_onshore,746.5827589,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,746.5827589,0,1,0,174,operator_885,Market
Unit_886,solar pv,538.978651,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,538.978651,0,1,0,49,operator_886,Market
Unit_887,solar pv,1956.778791,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1956.778791,0,1,0,186,operator_887,Market
Unit_888,wind_onshore,664.9405916,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,664.9405916,0,1,0,186,operator_888,Market
Unit_889,solar pv,467.0500748,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,467.0500748,0,1,0,158,operator_889,Market
Unit_890,solar pv,822.9115867,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,822.9115867,0,1,0,68,operator_890,Market
Unit_891,wind_onshore,173.1052321,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,173.1052321,0,1,0,68,operator_891,Market
Unit_892,solar pv,2211.781467,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2211.781467,0,1,0,191,operator_892,Market
Unit_893,wind_onshore,264.3082256,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,264.3082256,0,1,0,191,operator_893,Market
Unit_894,solar pv,1460.761665,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1460.761665,0,1,0,88,operator_894,Market
Unit_895,wind_onshore,76.50569427,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,76.50569427,0,1,0,88,operator_895,Market
Unit_896,solar pv,1155.406388,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1155.406388,0,1,0,49,operator_896,Market
Unit_897,solar pv,635.7354226,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,635.7354226,0,1,0,195,operator_897,Market
Unit_898,wind_onshore,317.9924009,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,317.9924009,0,1,0,195,operator_898,Market
Unit_899,solar pv,1293.55516,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1293.55516,0,1,0,93,operator_899,Market
Unit_900,wind_onshore,56.8032043,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,56.8032043,0,1,0,93,operator_900,Market
Unit_901,solar pv,1093.177871,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1093.177871,0,1,0,93,operator_901,Market
Unit_902,solar pv,2349.040045,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2349.040045,0,1,0,135,operator_902,Market
Unit_903,wind_onshore,141.3028559,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,141.3028559,0,1,0,135,operator_903,Market
Unit_904,solar pv,1825.876029,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1825.876029,0,1,0,159,operator_904,Market
Unit_905,wind_onshore,747.3284321,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,747.3284321,0,1,0,159,operator_905,Market
Unit_906,solar pv,287.4025073,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,287.4025073,0,1,0,98,operator_906,Market
Unit_907,solar pv,1063.551408,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1063.551408,0,1,0,49,operator_907,Market
Unit_908,solar pv,1414.502212,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1414.502212,0,1,0,158,operator_908,Market
Unit_909,solar pv,2045.919233,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2045.919233,0,1,0,135,operator_909,Market
Unit_910,wind_onshore,66.66068038,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,66.66068038,0,1,0,135,operator_910,Market
Unit_911,solar pv,1162.27789,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1162.27789,0,1,0,158,operator_911,Market
